id	kind	place	catId	catSkillId	catSkillIdWeight	variationKind	variationNum	skillId	attributeId	attributeNum	unitAddress	unitPoint	textureAddress	textureId	colour	actionName	actionRate	coinId	coinNum	marketPrice	icon	infancyShow	infancyUnlock	status
1602	1	6	101;102;103;104											1	D6C7CA		1	300003	600	2000	99:cathouse_data_icon_6.png	0	0	1
1603	1	6	101;102;103;104											1	B86A47		1	300003	600	2000	99:cathouse_data_icon_6.png	0	0	1
1604	1	6	101;102;103;104											1	AEAEAE		1	300003	600	2000	99:cathouse_data_icon_6.png	0	0	1
1605	1	6	101;102;103;104											1	DBA67E		1	300003	600	2000	99:cathouse_data_icon_6.png	0	0	1
2101	2	1	101;102;104										97:30000_eye22.png	1			1	300003	1500	5000	99:cathouse_data_icon_1.png	0	0	1
2102	2	1	101;103;102										97:30000_eye23.png	1			1	300003	1500	5000	99:cathouse_data_icon_1.png	0	0	1
2103	2	1	102;101;103										97:30000_eye24.png	1			1	300003	1500	5000	99:cathouse_data_icon_1.png	0	0	1
2104	2	1	102;104;103										97:30000_eye25.png	1			1	300003	1500	5000	99:cathouse_data_icon_1.png	0	0	1
2105	2	1	103;102;104										97:30000_eye26.png	1			1	300003	1500	5000	99:cathouse_data_icon_1.png	0	0	1
2106	2	1	103;104;101										97:30000_eye27.png	1			1	300003	1500	5000	99:cathouse_data_icon_1.png	0	0	1
2107	2	1	104;101;102										97:30000_eye28.png	1			1	300003	1500	5000	99:cathouse_data_icon_1.png	0	0	1
2108	2	1	104;103;101										97:30000_eye29.png	1			1	300003	1500	5000	99:cathouse_data_icon_1.png	0	0	1
2109	2	1	101;104;103										97:30000_eye30.png	1			1	300003	1500	5000	99:cathouse_data_icon_1.png	0	0	1
2110	2	1	102;103;101										97:30000_eye31.png	1			1	300003	1500	5000	99:cathouse_data_icon_1.png	0	0	1
2201	2	2	101;102;104										97:30000_mouth22.png	1			1	300003	1500	5000	99:cathouse_data_icon_2.png	0	0	1
2202	2	2	101;103;102										97:30000_mouth23.png	1			1	300003	1500	5000	99:cathouse_data_icon_2.png	0	0	1
2203	2	2	102;101;103										97:30000_mouth24.png	1			1	300003	1500	5000	99:cathouse_data_icon_2.png	0	0	1
2204	2	2	102;104;103										97:30000_mouth25.png	1			1	300003	1500	5000	99:cathouse_data_icon_2.png	0	0	1
2205	2	2	103;102;104										97:30000_mouth26.png	1			1	300003	1500	5000	99:cathouse_data_icon_2.png	0	0	1
2206	2	2	103;104;101										97:30000_mouth27.png	1			1	300003	1500	5000	99:cathouse_data_icon_2.png	0	0	1
2207	2	2	104;101;102										97:30000_mouth28.png	1			1	300003	1500	5000	99:cathouse_data_icon_2.png	0	0	1
2208	2	2	104;103;101										97:30000_mouth29.png	1			1	300003	1500	5000	99:cathouse_data_icon_2.png	0	0	1
2209	2	2	103;102;104										97:30000_mouth30.png	1			1	300003	1500	5000	99:cathouse_data_icon_2.png	0	0	1
2210	2	2	104;101;102										97:30000_mouth31.png	1			1	300003	1500	5000	99:cathouse_data_icon_2.png	0	0	1
2301	2	3	101;102;104										97:30000_figure22.png	1			1	300003	1500	5000	99:cathouse_data_icon_3.png	0	0	1
2302	2	3	101;103;102										97:30000_figure23.png	1			1	300003	1500	5000	99:cathouse_data_icon_3.png	0	0	1
2303	2	3	102;101;103										97:30000_figure24.png	1			1	300003	1500	5000	99:cathouse_data_icon_3.png	0	0	1
2304	2	3	102;104;103										97:30000_figure25.png	1			1	300003	1500	5000	99:cathouse_data_icon_3.png	0	0	1
2305	2	3	101;104;103										97:30000_figure26.png	1			1	300003	1500	5000	99:cathouse_data_icon_3.png	0	0	1
2306	2	3	103;104;101										97:30000_figure27.png	1			1	300003	1500	5000	99:cathouse_data_icon_3.png	0	0	1
2307	2	3	104;101;102										97:30000_figure28.png	1			1	300003	1500	5000	99:cathouse_data_icon_3.png	0	0	1
2308	2	3	104;103;101										97:30000_figure29.png	1			1	300003	1500	5000	99:cathouse_data_icon_3.png	0	0	1
2309	2	3	103;102;104										97:30000_figure30.png	1			1	300003	1500	5000	99:cathouse_data_icon_3.png	0	0	1
2310	2	3	102;103;101										97:30000_figure31.png	1			1	300003	1500	5000	99:cathouse_data_icon_3.png	0	0	1
2401	2	4	101;102;104											1	F88335		1	300003	1500	5000	99:cathouse_data_icon_4.png	1	1	1
2402	2	4	101;103;102											1	FDD1D4		1	300003	1500	5000	99:cathouse_data_icon_4.png	1	1	1
2403	2	4	102;101;103											1	FFCA61		1	300003	1500	5000	99:cathouse_data_icon_4.png	1	1	1
2404	2	4	102;104;103											1	B1B75B		1	300003	1500	5000	99:cathouse_data_icon_4.png	1	1	1
2405	2	4	103;102;104											1	7C8A96		1	300003	1500	5000	99:cathouse_data_icon_4.png	1	1	1
2406	2	4	103;104;101											1	A9DCF8		1	300003	1500	5000	99:cathouse_data_icon_4.png	1	1	1
2407	2	4	104;101;102											1	EECDF8		1	300003	1500	5000	99:cathouse_data_icon_4.png	1	1	1
2408	2	4	104;103;101											1	A63045		1	300003	1500	5000	99:cathouse_data_icon_4.png	1	1	1
2409	2	4	103;102;104											1	ECE9E4		1	300003	1500	5000	99:cathouse_data_icon_4.png	1	1	1
2410	2	4	104;101;102											1	504F4B		1	300003	1500	5000	99:cathouse_data_icon_4.png	1	1	1
2501	2	5	101;102;104											1	F88335		1	300003	1500	5000	99:cathouse_data_icon_5.png	0	0	1
2502	2	5	101;103;102											1	FDD1D4		1	300003	1500	5000	99:cathouse_data_icon_5.png	0	0	1
2503	2	5	102;101;103											1	FFCA61		1	300003	1500	5000	99:cathouse_data_icon_5.png	0	0	1
2504	2	5	102;104;103											1	B1B75B		1	300003	1500	5000	99:cathouse_data_icon_5.png	0	0	1
2505	2	5	103;102;104											1	7C8A96		1	300003	1500	5000	99:cathouse_data_icon_5.png	0	0	1
2506	2	5	103;104;101											1	A9DCF8		1	300003	1500	5000	99:cathouse_data_icon_5.png	0	0	1
2507	2	5	104;101;102											1	EECDF8		1	300003	1500	5000	99:cathouse_data_icon_5.png	0	0	1
2508	2	5	104;103;101											1	A63045		1	300003	1500	5000	99:cathouse_data_icon_5.png	0	0	1
2509	2	5	101;104;103											1	ECE9E4		1	300003	1500	5000	99:cathouse_data_icon_5.png	0	0	1
2510	2	5	102;103;101											1	504F4B		1	300003	1500	5000	99:cathouse_data_icon_5.png	0	0	1
2601	2	6	101;102;104											1	F88335		1	300003	1500	5000	99:cathouse_data_icon_6.png	0	0	1
2602	2	6	101;103;102											1	FDD1D4		1	300003	1500	5000	99:cathouse_data_icon_6.png	0	0	1
2603	2	6	102;101;103											1	FFCA61		1	300003	1500	5000	99:cathouse_data_icon_6.png	0	0	1
2604	2	6	102;104;103											1	B1B75B		1	300003	1500	5000	99:cathouse_data_icon_6.png	0	0	1
2605	2	6	103;102;104											1	7C8A96		1	300003	1500	5000	99:cathouse_data_icon_6.png	0	0	1
2606	2	6	103;104;101											1	A7D0E7		1	300003	1500	5000	99:cathouse_data_icon_6.png	0	0	1
2607	2	6	104;101;102											1	E1CCEC		1	300003	1500	5000	99:cathouse_data_icon_6.png	0	0	1
2608	2	6	104;103;101											1	66494E		1	300003	1500	5000	99:cathouse_data_icon_6.png	0	0	1
2609	2	6	103;102;104											1	ECE9E4		1	300003	1500	5000	99:cathouse_data_icon_6.png	0	0	1
2610	2	6	104;101;102											1	504F4B		1	300003	1500	5000	99:cathouse_data_icon_6.png	0	0	1
3101	3	0	101					900021					97:30100_figure01.png;97:30100_eye01.png;97:30100_mouth01.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3102	3	0	101			201;301	50;1000						97:30100_figure02.png;97:30100_eye02.png;97:30100_mouth02.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3103	3	0	101			101;301	100;1000						97:30100_figure03.png;97:30100_eye03.png;97:30100_mouth03.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3104	3	0	101			101;201	100;50						97:30100_figure04.png;97:30100_eye04.png;97:30100_mouth04.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3105	3	0	101			201;301	50;1000						97:30100_figure05.png;97:30100_eye05.png;97:30100_mouth05.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3106	3	0	101			101;301	100;1000						97:30100_figure06.png;97:30100_eye06.png;97:30100_mouth06.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3107	3	0	101			101;201	100;50						97:30100_figure07.png;97:30100_eye07.png;97:30100_mouth07.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3108	3	0	101			201;301	50;1000						97:30100_figure08.png;97:30100_eye08.png;97:30100_mouth08.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3109	3	0	101			101;301	100;1000						97:30100_figure09.png;97:30100_eye09.png;97:30100_mouth09.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3110	3	0	101			101;201	100;50						97:30100_figure10.png;97:30100_eye10.png;97:30100_mouth10.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3201	3	0	102					900022					97:30200_figure01.png;97:30200_eye01.png;97:30200_mouth01.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3202	3	0	102			101;301	100;1000						97:30200_figure02.png;97:30200_eye02.png;97:30200_mouth02.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3203	3	0	102			101;201	100;50						97:30200_figure03.png;97:30200_eye03.png;97:30200_mouth03.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3204	3	0	102			201;301	50;1000						97:30200_figure04.png;97:30200_eye04.png;97:30200_mouth04.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3205	3	0	102			101;301	100;1000						97:30200_figure05.png;97:30200_eye05.png;97:30200_mouth05.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3206	3	0	102			101;201	100;50						97:30200_figure06.png;97:30200_eye06.png;97:30200_mouth06.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3207	3	0	102			201;301	50;1000						97:30200_figure07.png;97:30200_eye07.png;97:30200_mouth07.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3208	3	0	102			101;301	100;1000						97:30200_figure08.png;97:30200_eye08.png;97:30200_mouth08.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3209	3	0	102			101;201	100;50						97:30200_figure09.png;97:30200_eye09.png;97:30200_mouth09.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3210	3	0	102			201;301	50;1000						97:30200_figure10.png;97:30200_eye10.png;97:30200_mouth10.png	1	66494E;ECE9E4;504F4B			300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3301	3	0	103					900023					97:30300_figure01.png;97:30300_eye01.png;97:30300_mouth01.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3302	3	0	103			101;201	100;50						97:30300_figure02.png;97:30300_eye02.png;97:30300_mouth02.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3303	3	0	103			201;301	50;1000						97:30300_figure03.png;97:30300_eye03.png;97:30300_mouth03.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3304	3	0	103			101;301	100;1000						97:30300_figure04.png;97:30300_eye04.png;97:30300_mouth04.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3305	3	0	103			101;201	100;50						97:30300_figure05.png;97:30300_eye05.png;97:30300_mouth05.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3306	3	0	103			201;301	50;1000						97:30300_figure06.png;97:30300_eye06.png;97:30300_mouth06.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3307	3	0	103			101;301	100;1000						97:30300_figure07.png;97:30300_eye07.png;97:30300_mouth07.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3308	3	0	103			101;201	100;50						97:30300_figure08.png;97:30300_eye08.png;97:30300_mouth08.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3309	3	0	103			201;301	50;1000						97:30300_figure09.png;97:30300_eye09.png;97:30300_mouth09.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3310	3	0	103			101;301	100;1000						97:30300_figure10.png;97:30300_eye10.png;97:30300_mouth10.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3401	3	0	104					900024					97:30400_figure01.png;97:30400_eye01.png;97:30400_mouth01.png	1	66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3402	3	0	104			201;301	50;1000						97:30400_figure02.png;97:30400_eye02.png;97:30400_mouth02.png		66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3403	3	0	104			101;301	100;1000						97:30400_figure03.png;97:30400_eye03.png;97:30400_mouth03.png		66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3404	3	0	104			101;201	100;50						97:30400_figure04.png;97:30400_eye04.png;97:30400_mouth04.png		66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3405	3	0	104			201;301	50;1000						97:30400_figure05.png;97:30400_eye05.png;97:30400_mouth05.png		66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3406	3	0	104			101;301	100;1000						97:30400_figure06.png;97:30400_eye06.png;97:30400_mouth06.png		66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3407	3	0	104			101;201	100;50						97:30400_figure07.png;97:30400_eye07.png;97:30400_mouth07.png		66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3408	3	0	104			201;301	50;1000						97:30400_figure08.png;97:30400_eye08.png;97:30400_mouth08.png		66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3409	3	0	104			101;301	100;1000						97:30400_figure09.png;97:30400_eye09.png;97:30400_mouth09.png		66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
3410	3	0	104			101;201	100;50						97:30400_figure10.png;97:30400_eye10.png;97:30400_mouth10.png		66494E;ECE9E4;504F4B		1	300003	15000	50000	99:cathouse_data_icon_0.png	0	0	1
4101	4	7	101;102;103;104	110101;110102;110103	200;300;100				1	500	30000_head01.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4102	4	7	101;102;103;104	140101;140102;140103	200;300;100				4	500	30000_head02.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4103	4	7	101;102;103;104	120101;120102;120103	200;300;100				2	500	30000_head03.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4104	4	7	101;102;103;104	140101;140102;140103	200;300;100				4	500	30000_head04.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4105	4	7	101;102;103;104			201	50		3	1000	30200_head01.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4106	4	7	101;102;103;104	130101;130102;130103	200;300;100				3	500	30100_head02.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4107	4	7	101;102;103;104	140101;140102;140103	200;300;100				4	500	30100_head04.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4108	4	7	101;102;103;104	110101;110102;110103	200;300;100				1	500	30100_head05.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4109	4	7	101;102;103;104	140101;140102;140103	200;300;100				4	500	30100_head06.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4110	4	7	101;102;103;104			101	100		2	1000	30100_head08.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4111	4	7	101;102;103;104	130101;130102;130103	200;300;100				3	500	30100_head09.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4112	4	7	101;102;103;104	140101;140102;140103	200;300;100				4	500	30200_head04.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4113	4	7	101;102;103;104	140101;140102;140103	200;300;100				4	500	30200_head05.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4114	4	7	101;102;103;104	140101;140102;140103	200;300;100				4	500	30200_head06.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4115	4	7	101;102;103;104			201	50		3	1000	30200_head07.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4116	4	7	101;102;103;104	110101;110102;110103	200;300;100				1	500	30200_head10.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4117	4	7	101;102;103;104	110101;110102;110103	200;300;100				1	500	30300_head02.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4118	4	7	101;102;103;104	130101;130102;130103	200;300;100				3	500	30300_head03.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4119	4	7	101;102;103;104	130101;130102;130103	200;300;100				3	500	30300_head04.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4120	4	7	101;102;103;104			101	100		2	1000	30300_head05.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4121	4	7	101;102;103;104	120101;120102;120103	200;300;100				2	500	30300_head08.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4122	4	7	101;102;103;104	120101;120102;120103	200;300;100				2	500	30300_head09.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4123	4	7	101;102;103;104	130101;130102;130103	200;300;100				3	500	30300_head10.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4124	4	7	101;102;103;104	110101;110102;110103	200;300;100				1	500	30400_head03.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4125	4	7	101;102;103;104			201	50		3	1000	30400_head04.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4126	4	7	101;102;103;104	130101;130102;130103	200;300;100				3	500	30400_head05.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4127	4	7	101;102;103;104	130101;130102;130103	200;300;100				3	500	30400_head06.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4128	4	7	101;102;103;104	120101;120102;120103	200;300;100				2	500	30400_head07.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4129	4	7	101;102;103;104	110101;110102;110103	200;300;100				1	500	30400_head08.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4130	4	7	101;102;103;104			101	100		2	1000	30400_head09.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4131	4	7	101;102;103;104	140101;140102;140103	200;300;100				4	500	30400_head10.prefab	101		1			1	300003	6000	20000	99:cathouse_data_icon_7.png	1	0	1
4201	4	8	101;102;103;104	120101;120102;120103	200;300;100				2	500	30000_neck01.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4202	4	8	101;102;103;104	110101;110102;110103	200;300;100				1	500	30000_neck02.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4203	4	8	101;102;103;104	130101;130102;130103	200;300;100				3	500	30000_neck03.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4204	4	8	101;102;103;104	130101;130102;130103	200;300;100				3	500	30000_neck04.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4205	4	8	101;102;103;104			201	50		3	1000	30200_neck01.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4206	4	8	101;102;103;104	110101;110102;110103	200;300;100				1	500	30400_neck01.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4207	4	8	101;102;103;104	130101;130102;130103	200;300;100				3	500	30100_neck04.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4208	4	8	101;102;103;104	120101;120102;120103	200;300;100				2	500	30100_neck05.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4209	4	8	101;102;103;104	110101;110102;110103	200;300;100				1	500	30100_neck06.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4210	4	8	101;102;103;104			301	1000		4	1000	30100_neck09.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4211	4	8	101;102;103;104	120101;120102;120103	200;300;100				2	500	30200_neck03.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4212	4	8	101;102;103;104	140101;140102;140103	200;300;100				4	500	30200_neck05.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4213	4	8	101;102;103;104	120101;120102;120103	200;300;100				2	500	30200_neck06.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4214	4	8	101;102;103;104	120101;120102;120103	200;300;100				2	500	30200_neck07.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4215	4	8	101;102;103;104			101	100		2	1000	30300_neck02.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4216	4	8	101;102;103;104	110101;110102;110103	200;300;100				1	500	30300_neck04_01.prefab;30300_neck04_02.prefab	201;501		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4217	4	8	101;102;103;104	140101;140102;140103	200;300;100				4	500	30300_neck05.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4218	4	8	101;102;103;104	120101;120102;120103	200;300;100				2	500	30300_neck06.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4219	4	8	101;102;103;104	110101;110102;110103	200;300;100				1	500	30300_neck09.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4220	4	8	101;102;103;104			101	100		2	1000	30300_neck10.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4221	4	8	101;102;103;104	140101;140102;140103	200;300;100				4	500	30400_neck02.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4222	4	8	101;102;103;104	110101;110102;110103	200;300;100				1	500	30400_neck04.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4223	4	8	101;102;103;104	110101;110102;110103	200;300;100				1	500	30400_neck06.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4224	4	8	101;102;103;104	140101;140102;140103	200;300;100				4	500	30400_neck09.prefab	201		1			1	300003	6000	20000	99:cathouse_data_icon_8.png	1	0	1
4301	4	9	101;102;103;104	110101;110102;110103	200;300;100				1	500	30000_back01.prefab	301		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
