"N001GhostFind_CharGroup_Round1_113_S01_3","N001GhostFind_CharGroup_Round1","Look","Char_113_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_113_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round1_113_S01_4","N001GhostFind_CharGroup_Round1","Speed","Char_113_S01_B","","Present","Str_Char_113_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round1_113_S01_5","N001GhostFind_CharGroup_Round1","Size","Char_113_S01_B","","Present","Str_Char_113_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round1_113_S01_6","N001GhostFind_CharGroup_Round1","NoShadow","Char_113_S01_B","","Present","Str_Char_113_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round1_087_S01_1","N001GhostFind_CharGroup_Round1","Normal","Char_087_S01_B","","Hi","Str_Char_087_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round1_087_S01_3","N001GhostFind_CharGroup_Round1","Look","Char_087_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_087_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round1_087_S01_4","N001GhostFind_CharGroup_Round1","Speed","Char_087_S01_B","","Hi","Str_Char_087_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round1_087_S01_5","N001GhostFind_CharGroup_Round1","Size","Char_087_S01_B","","Hi","Str_Char_087_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round1_087_S01_6","N001GhostFind_CharGroup_Round1","NoShadow","Char_087_S01_B","","Hi","Str_Char_087_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round1_090_S01_1","N001GhostFind_CharGroup_Round1","Normal","Char_090_S01_L","","Hi","Str_Char_090_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round1_090_S01_2","N001GhostFind_CharGroup_Round1","Look","Char_090_S01_L","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_090_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round1_090_S01_3","N001GhostFind_CharGroup_Round1","Speed","Char_090_S01_L","","Hi","Str_Char_090_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round1_090_S01_4","N001GhostFind_CharGroup_Round1","Size","Char_090_S01_L","","Hi","Str_Char_090_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round1_090_S01_5","N001GhostFind_CharGroup_Round1","NoShadow","Char_090_S01_L","","Hi","Str_Char_090_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round2_083_S01_1","N001GhostFind_CharGroup_Round2","Normal","Char_083_S01_B","","Hi","Str_Char_083_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round2_083_S01_2","N001GhostFind_CharGroup_Round2","Look","Char_083_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_083_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round2_083_S01_3","N001GhostFind_CharGroup_Round2","Speed","Char_083_S01_B","","Hi","Str_Char_083_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round2_083_S01_4","N001GhostFind_CharGroup_Round2","Size","Char_083_S01_B","","Hi","Str_Char_083_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round2_083_S01_5","N001GhostFind_CharGroup_Round2","NoShadow","Char_083_S01_B","","Hi","Str_Char_083_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round2_087_S01_1","N001GhostFind_CharGroup_Round2","Normal","Char_087_S01_B","","Hi","Str_Char_087_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round2_087_S01_2","N001GhostFind_CharGroup_Round2","Talk","Char_087_S01_B","","Hi","Str_Char_087_S01_001TaggerFind_Tagger_1","1","1","1"
"N001GhostFind_CharGroup_Round2_087_S01_3","N001GhostFind_CharGroup_Round2","Look","Char_087_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_087_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round2_087_S01_4","N001GhostFind_CharGroup_Round2","Speed","Char_087_S01_B","","Hi","Str_Char_087_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round2_087_S01_5","N001GhostFind_CharGroup_Round2","Size","Char_087_S01_B","","Hi","Str_Char_087_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round2_087_S01_6","N001GhostFind_CharGroup_Round2","NoShadow","Char_087_S01_B","","Hi","Str_Char_087_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round2_089_S01_1","N001GhostFind_CharGroup_Round2","Normal","Char_089_S01_D","","Hi","Str_Char_089_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round2_089_S01_2","N001GhostFind_CharGroup_Round2","Look","Char_089_S01_D","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_089_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round2_089_S01_3","N001GhostFind_CharGroup_Round2","Speed","Char_089_S01_D","","Hi","Str_Char_089_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round2_089_S01_4","N001GhostFind_CharGroup_Round2","Size","Char_089_S01_D","","Hi","Str_Char_089_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round2_089_S01_5","N001GhostFind_CharGroup_Round2","NoShadow","Char_089_S01_D","","Hi","Str_Char_089_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round2_090_S01_1","N001GhostFind_CharGroup_Round2","Normal","Char_090_S01_L","","Hi","Str_Char_090_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round2_090_S01_2","N001GhostFind_CharGroup_Round2","Look","Char_090_S01_L","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_090_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round2_090_S01_3","N001GhostFind_CharGroup_Round2","Speed","Char_090_S01_L","","Hi","Str_Char_090_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round2_090_S01_4","N001GhostFind_CharGroup_Round2","Size","Char_090_S01_L","","Hi","Str_Char_090_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round2_090_S01_5","N001GhostFind_CharGroup_Round2","NoShadow","Char_090_S01_L","","Hi","Str_Char_090_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round2_051_S01_1","N001GhostFind_CharGroup_Round2","Normal","Char_051_S01_B","","Angry","Str_Char_051_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round2_051_S01_2","N001GhostFind_CharGroup_Round2","Act","Char_051_S01_B","","Present","Str_Char_051_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round2_051_S01_3","N001GhostFind_CharGroup_Round2","Look","Char_051_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Angry","Str_Char_051_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round2_051_S01_4","N001GhostFind_CharGroup_Round2","Speed","Char_051_S01_B","","Angry","Str_Char_051_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round2_051_S01_5","N001GhostFind_CharGroup_Round2","Size","Char_051_S01_B","","Angry","Str_Char_051_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round2_051_S01_6","N001GhostFind_CharGroup_Round2","NoShadow","Char_051_S01_B","","Angry","Str_Char_051_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round2_067_S01_1","N001GhostFind_CharGroup_Round2","Normal","Char_067_S01_B","","Hi","Str_Char_067_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round2_067_S01_2","N001GhostFind_CharGroup_Round2","Look","Char_067_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_067_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round2_067_S01_3","N001GhostFind_CharGroup_Round2","Speed","Char_067_S01_B","","Hi","Str_Char_067_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round2_067_S01_4","N001GhostFind_CharGroup_Round2","Size","Char_067_S01_B","","Hi","Str_Char_067_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round2_067_S01_5","N001GhostFind_CharGroup_Round2","NoShadow","Char_067_S01_B","","Hi","Str_Char_067_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round3_106_S01_1","N001GhostFind_CharGroup_Round3","Normal","Char_106_S01_R","","Present","Str_Char_106_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round3_106_S01_2","N001GhostFind_CharGroup_Round3","Act","Char_106_S01_R","","Angry","Str_Char_106_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round3_106_S01_3","N001GhostFind_CharGroup_Round3","Look","Char_106_S01_R","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_106_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round3_106_S01_4","N001GhostFind_CharGroup_Round3","Speed","Char_106_S01_R","","Present","Str_Char_106_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round3_106_S01_5","N001GhostFind_CharGroup_Round3","Size","Char_106_S01_R","","Present","Str_Char_106_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round3_106_S01_6","N001GhostFind_CharGroup_Round3","NoShadow","Char_106_S01_R","","Present","Str_Char_106_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round3_014_S01_1","N001GhostFind_CharGroup_Round3","Normal","Char_014_S01_D","","Hi","Str_Char_014_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round3_014_S01_2","N001GhostFind_CharGroup_Round3","Look","Char_014_S01_D","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_014_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round3_014_S01_3","N001GhostFind_CharGroup_Round3","Speed","Char_014_S01_D","","Hi","Str_Char_014_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round3_014_S01_4","N001GhostFind_CharGroup_Round3","Size","Char_014_S01_D","","Hi","Str_Char_014_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round3_014_S01_5","N001GhostFind_CharGroup_Round3","NoShadow","Char_014_S01_D","","Hi","Str_Char_014_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round3_062_S01_1","N001GhostFind_CharGroup_Round3","Normal","Char_062_S01_G","","Angry","Str_Char_062_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round3_062_S01_2","N001GhostFind_CharGroup_Round3","Look","Char_062_S01_G","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Angry","Str_Char_062_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round3_062_S01_3","N001GhostFind_CharGroup_Round3","Speed","Char_062_S01_G","","Angry","Str_Char_062_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round3_062_S01_4","N001GhostFind_CharGroup_Round3","Size","Char_062_S01_G","","Angry","Str_Char_062_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round3_062_S01_5","N001GhostFind_CharGroup_Round3","NoShadow","Char_062_S01_G","","Angry","Str_Char_062_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round3_066_S01_1","N001GhostFind_CharGroup_Round3","Normal","Char_066_S01_B","","Present","Str_Char_066_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round3_066_S01_2","N001GhostFind_CharGroup_Round3","Look","Char_066_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_066_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round3_066_S01_3","N001GhostFind_CharGroup_Round3","Speed","Char_066_S01_B","","Present","Str_Char_066_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round3_066_S01_4","N001GhostFind_CharGroup_Round3","Size","Char_066_S01_B","","Present","Str_Char_066_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round3_066_S01_5","N001GhostFind_CharGroup_Round3","NoShadow","Char_066_S01_B","","Present","Str_Char_066_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round3_105_S01_1","N001GhostFind_CharGroup_Round3","Normal","Char_105_S01_B","","Hi","Str_Char_105_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round3_105_S01_2","N001GhostFind_CharGroup_Round3","Talk","Char_105_S01_B","","Hi","Str_Char_105_S01_001TaggerFind_Tagger_1","1","1","1"
"N001GhostFind_CharGroup_Round3_105_S01_3","N001GhostFind_CharGroup_Round3","Look","Char_105_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_105_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round3_105_S01_4","N001GhostFind_CharGroup_Round3","Speed","Char_105_S01_B","","Hi","Str_Char_105_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round3_105_S01_5","N001GhostFind_CharGroup_Round3","Size","Char_105_S01_B","","Hi","Str_Char_105_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round3_105_S01_6","N001GhostFind_CharGroup_Round3","NoShadow","Char_105_S01_B","","Hi","Str_Char_105_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round3_064_S01_1","N001GhostFind_CharGroup_Round3","Normal","Char_064_S01_R","","Hi","Str_Char_064_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round3_064_S01_2","N001GhostFind_CharGroup_Round3","Look","Char_064_S01_R","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_064_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round3_064_S01_3","N001GhostFind_CharGroup_Round3","Speed","Char_064_S01_R","","Hi","Str_Char_064_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round3_064_S01_4","N001GhostFind_CharGroup_Round3","Size","Char_064_S01_R","","Hi","Str_Char_064_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round3_064_S01_5","N001GhostFind_CharGroup_Round3","NoShadow","Char_064_S01_R","","Hi","Str_Char_064_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round4_007_S01_1","N001GhostFind_CharGroup_Round4","Normal","Char_007_S01_D","","Present","Str_Char_007_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round4_007_S01_2","N001GhostFind_CharGroup_Round4","Look","Char_007_S01_D","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_007_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round4_007_S01_3","N001GhostFind_CharGroup_Round4","Speed","Char_007_S01_D","","Present","Str_Char_007_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round4_007_S01_4","N001GhostFind_CharGroup_Round4","Size","Char_007_S01_D","","Present","Str_Char_007_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round4_007_S01_5","N001GhostFind_CharGroup_Round4","NoShadow","Char_007_S01_D","","Present","Str_Char_007_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round4_100_S01_1","N001GhostFind_CharGroup_Round4","Normal","Char_100_S01_G","","Angry","Str_Char_100_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round4_100_S01_3","N001GhostFind_CharGroup_Round4","Look","Char_100_S01_G","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Angry","Str_Char_100_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round4_100_S01_4","N001GhostFind_CharGroup_Round4","Speed","Char_100_S01_G","","Angry","Str_Char_100_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round4_100_S01_5","N001GhostFind_CharGroup_Round4","Size","Char_100_S01_G","","Angry","Str_Char_100_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round4_100_S01_6","N001GhostFind_CharGroup_Round4","NoShadow","Char_100_S01_G","","Angry","Str_Char_100_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round4_085_S01_1","N001GhostFind_CharGroup_Round4","Normal","Char_085_S01_B","","Hi","Str_Char_085_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round4_085_S01_2","N001GhostFind_CharGroup_Round4","Look","Char_085_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_085_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round4_085_S01_3","N001GhostFind_CharGroup_Round4","Speed","Char_085_S01_B","","Hi","Str_Char_085_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round4_085_S01_4","N001GhostFind_CharGroup_Round4","Size","Char_085_S01_B","","Hi","Str_Char_085_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round4_085_S01_5","N001GhostFind_CharGroup_Round4","NoShadow","Char_085_S01_B","","Hi","Str_Char_085_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round4_038_S01_1","N001GhostFind_CharGroup_Round4","Normal","Char_038_S01_L","","Present","Str_Char_038_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round4_038_S01_3","N001GhostFind_CharGroup_Round4","Look","Char_038_S01_L","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_038_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round4_038_S01_4","N001GhostFind_CharGroup_Round4","Speed","Char_038_S01_L","","Present","Str_Char_038_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round4_038_S01_5","N001GhostFind_CharGroup_Round4","Size","Char_038_S01_L","","Present","Str_Char_038_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round4_038_S01_6","N001GhostFind_CharGroup_Round4","NoShadow","Char_038_S01_L","","Present","Str_Char_038_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round4_005_S01_1","N001GhostFind_CharGroup_Round4","Normal","Char_005_S01_D","","Hi","Str_Char_005_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round4_005_S01_2","N001GhostFind_CharGroup_Round4","Act","Char_005_S01_D","","Angry","Str_Char_005_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round4_005_S01_3","N001GhostFind_CharGroup_Round4","Look","Char_005_S01_D","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_005_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round4_005_S01_4","N001GhostFind_CharGroup_Round4","Speed","Char_005_S01_D","","Hi","Str_Char_005_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round4_005_S01_5","N001GhostFind_CharGroup_Round4","Size","Char_005_S01_D","","Hi","Str_Char_005_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round4_005_S01_6","N001GhostFind_CharGroup_Round4","NoShadow","Char_005_S01_D","","Hi","Str_Char_005_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round4_114_S01_1","N001GhostFind_CharGroup_Round4","Normal","Char_114_S01_B","","Present","Str_Char_114_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round4_114_S01_2","N001GhostFind_CharGroup_Round4","Talk","Char_114_S01_B","","Present","Str_Char_114_S01_001TaggerFind_Tagger_1","1","1","1"
"N001GhostFind_CharGroup_Round4_114_S01_4","N001GhostFind_CharGroup_Round4","Look","Char_114_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_114_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round4_114_S01_5","N001GhostFind_CharGroup_Round4","Speed","Char_114_S01_B","","Present","Str_Char_114_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round4_114_S01_6","N001GhostFind_CharGroup_Round4","Size","Char_114_S01_B","","Present","Str_Char_114_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round4_114_S01_7","N001GhostFind_CharGroup_Round4","NoShadow","Char_114_S01_B","","Present","Str_Char_114_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round5_001_S01_1","N001GhostFind_CharGroup_Round5","Normal","Char_001_S01_B","","Present","Str_Char_001_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round5_001_S01_2","N001GhostFind_CharGroup_Round5","Talk","Char_001_S01_B","","Present","Str_Char_001_S01_001TaggerFind_Tagger_1","1","1","1"
"N001GhostFind_CharGroup_Round5_001_S01_3","N001GhostFind_CharGroup_Round5","Act","Char_001_S01_B","","Angry","Str_Char_001_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round5_001_S01_4","N001GhostFind_CharGroup_Round5","Look","Char_001_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_001_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round5_001_S01_5","N001GhostFind_CharGroup_Round5","Speed","Char_001_S01_B","","Present","Str_Char_001_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round5_001_S01_6","N001GhostFind_CharGroup_Round5","Size","Char_001_S01_B","","Present","Str_Char_001_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round5_001_S01_7","N001GhostFind_CharGroup_Round5","NoShadow","Char_001_S01_B","","Present","Str_Char_001_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round5_002_S01_1","N001GhostFind_CharGroup_Round5","Normal","Char_002_S01_R","","Angry","Str_Char_002_S01_001TaggerFind_Normal_1","1","1","1"
