"Char_001_S01_B_023","Char_001_S01_B","LevelUp","","1","Char_001_S01_B_LevelUp_3",""
"Char_001_S01_B_024","Char_001_S01_B","Gift","","1","Char_001_S01_B_Gift_1",""
"Char_001_S01_B_025","Char_001_S01_B","Gift","","1","Char_001_S01_B_Gift_2",""
"Char_001_S01_B_026","Char_001_S01_B","Gift","","1","Char_001_S01_B_Gift_3",""
"Char_001_S01_B_027","Char_001_S01_B","FriendshipUp","","1","Char_001_S01_B_FriendshipUp_1","Emotion_002"
"Char_001_S01_B_028","Char_001_S01_B","FriendshipUp","","1","Char_001_S01_B_FriendshipUp_2","Emotion_003"
"Char_001_S01_B_029","Char_001_S01_B","FriendshipUp","","1","Char_001_S01_B_FriendshipUp_3","Emotion_009"
"Char_001_S01_B_030","Char_001_S01_B","FriendshipUp","","1","Char_001_S01_B_FriendshipUp_4","Emotion_005"
"Char_001_S01_B_031","Char_001_S01_B","FoodHelperReady","","1","Char_001_S01_B_FoodHelper_1","Emotion_009"
"Char_001_S01_B_032","Char_001_S01_B","FoodHelperReady","","1","Char_001_S01_B_FoodHelper_2","Emotion_008"
"Char_001_S01_B_033","Char_001_S01_B","FoodHelperReady","","1","Char_001_S01_B_FoodHelper_3","Emotion_004"
"Char_001_S01_B_034","Char_001_S01_B","FoodGood","","1","Char_001_S01_B_FoodGood_1",""
"Char_001_S01_B_035","Char_001_S01_B","FoodGreat","","1","Char_001_S01_B_FoodGreat_1",""
"Char_001_S01_B_036","Char_001_S01_B","FoodExcellent","","1","Char_001_S01_B_FoodExcellent_1",""
"Char_001_S01_B_037","Char_001_S01_B","FoodFavorite","","1","Char_001_S01_B_FoodFavorite_1",""
"Char_001_S01_B_038","Char_001_S01_B","BattleIn","","1","Char_001_S01_B_BattleIn_1",""
"Char_001_S01_B_039","Char_001_S01_B","BattleIn","","1","Char_001_S01_B_BattleIn_2",""
"Char_001_S01_B_040","Char_001_S01_B","BattleIn","","1","Char_001_S01_B_BattleIn_3",""
"Char_001_S01_B_041","Char_001_S01_B","BattleIn","","1","Char_001_S01_B_BattleIn_4",""
"Char_001_S01_B_042","Char_001_S01_B","BattleIn","","1","Char_001_S01_B_BattleIn_5",""
"Char_001_S01_B_043","Char_001_S01_B","BattleMove","","1","Char_001_S01_B_BattleMove_1",""
"Char_001_S01_B_044","Char_001_S01_B","BattleMove","","1","Char_001_S01_B_BattleMove_2",""
"Char_001_S01_B_045","Char_001_S01_B","BattleVictory","","1","Char_001_S01_B_BattleVictory_1",""
"Char_001_S01_B_046","Char_001_S01_B","BattleVictory","","1","Char_001_S01_B_BattleVictory_2",""
"Char_001_S01_B_047","Char_001_S01_B","BattleVictory","","1","Char_001_S01_B_BattleVictory_3",""
"Char_001_S01_B_048","Char_001_S01_B","BattleVictory","","1","Char_001_S01_B_BattleVictory_4",""
"Char_001_S01_B_049","Char_001_S01_B","BattleVictory","","1","Char_001_S01_B_BattleVictory_5",""
"Char_001_S01_B_050","Char_001_S01_B","BattleDefeat","","1","Char_001_S01_B_BattleDefeat_1",""
"Char_001_S01_B_051","Char_001_S01_B","BattleDefeat","","1","Char_001_S01_B_BattleDefeat_2",""
"Char_001_S01_B_052","Char_001_S01_B","BattleDefeat","","1","Char_001_S01_B_BattleDefeat_3",""
"Char_001_S01_B_053","Char_001_S01_B","BattleDefeat","","1","Char_001_S01_B_BattleDefeat_4",""
"Char_001_S01_B_054","Char_001_S01_B","ExSkillLoad","","1","Char_001_S01_B_MainSkillReady_1",""
"Char_001_S01_B_055","Char_001_S01_B","ExSkillUse","","1","Char_001_S01_B_MainSkillUse_1",""
"Char_001_S01_B_056","Char_001_S01_B","NormalAction","","1","Char_001_S01_B_BaseSkill_1",""
"Char_001_S01_B_057","Char_001_S01_B","NormalAction","","1","Char_001_S01_B_BaseSkill_2",""
"Char_001_S01_B_058","Char_001_S01_B","SubSkill","","1","Char_001_S01_B_SubSkill_1",""
"Char_001_S01_B_059","Char_001_S01_B","LinkSkill","","1","Char_001_S01_B_LinkSkill_1",""
"Char_001_S01_B_060","Char_001_S01_B","BattleBuff","","1","Char_001_S01_B_BattleBuff_1",""
"Char_001_S01_B_061","Char_001_S01_B","BattleBuff","","1","Char_001_S01_B_BattleBuff_2",""
"Char_001_S01_B_062","Char_001_S01_B","Debuffed","","1","Char_001_S01_B_BattleDeBuff_1",""
"Char_001_S01_B_063","Char_001_S01_B","BattleRetire","","1","Char_001_S01_B_BattleRetire_1",""
"Char_001_S01_B_064","Char_001_S01_B","BattleRetire","","1","Char_001_S01_B_BattleRetire_2",""
"Char_001_S01_B_065","Char_001_S01_B","BattleRetire","","1","Char_001_S01_B_BattleRetire_3",""
"Char_001_S01_B_066","Char_001_S01_B","BattleRetire","","1","Char_001_S01_B_BattleRetire_4",""
"Char_001_S01_B_067","Char_001_S01_B","BattleRetire","","1","Char_001_S01_B_BattleRetire_5",""
"Char_001_S01_B_068","Char_001_S01_B","KingdomGrow","","1","Char_001_S01_B_KingdomGrow_1","Emotion_009"
"Char_001_S01_B_069","Char_001_S01_B","KingdomGrow","","1","Char_001_S01_B_KingdomGrow_2","Emotion_010"
"Char_001_S01_B_070","Char_001_S01_B","KingdomGrow","","1","Char_001_S01_B_KingdomGrow_3","Emotion_003"
"Char_001_S01_Prologue_001","Char_001_S01_Prologue","TitleEnter","","1","Char_001_S01_B_Title_1",""
"Char_001_S01_Prologue_002","Char_001_S01_Prologue","LobbyEnter","","1","Char_001_S01_B_LobbyIn_1","Emotion_002"
"Char_001_S01_Prologue_003","Char_001_S01_Prologue","BirthdayPlayer","","1","Char_001_S01_B_Birthday_1",""
"Char_001_S01_Prologue_004","Char_001_S01_Prologue","BirthdayCha","","1","Char_001_S01_B_Birthday_2",""
"Char_001_S01_Prologue_005","Char_001_S01_Prologue","LobbyTouch","","1","Char_001_S01_B_LobbyTouch_1","Emotion_002"
"Char_001_S01_Prologue_006","Char_001_S01_Prologue","LobbyTouch","","2","Char_001_S01_B_LobbyTouch_2","Emotion_002"
"Char_001_S01_Prologue_007","Char_001_S01_Prologue","LobbyTouch","","3","Char_001_S01_B_LobbyTouch_3","Emotion_002"
"Char_001_S01_Prologue_008","Char_001_S01_Prologue","LobbyTouch","","4","Char_001_S01_B_LobbyTouch_4","Emotion_002"
"Char_001_S01_Prologue_009","Char_001_S01_Prologue","LobbyTouch","","5","Char_001_S01_B_LobbyTouch_5","Emotion_002"
"Char_001_S01_Prologue_010","Char_001_S01_Prologue","FormationIn","","1","Char_001_S01_B_FomationIn_1",""
"Char_001_S01_Prologue_011","Char_001_S01_Prologue","Kingdom","","1","Char_001_S01_B_KingdomTouch_1",""
"Char_001_S01_Prologue_012","Char_001_S01_Prologue","Kingdom","","1","Char_001_S01_B_KingdomTouch_2",""
"Char_001_S01_Prologue_013","Char_001_S01_Prologue","Kingdom","","1","Char_001_S01_B_KingdomTouch_3",""
"Char_001_S01_Prologue_014","Char_001_S01_Prologue","Kingdom","","1","Char_001_S01_B_KingdomTouch_4",""
"Char_001_S01_Prologue_015","Char_001_S01_Prologue","Kingdom","","1","Char_001_S01_B_KingdomTouch_5",""
"Char_001_S01_Prologue_016","Char_001_S01_Prologue","GatchaOp","","1","Char_001_S01_B_GachaAppear_1",""
"Char_001_S01_Prologue_017","Char_001_S01_Prologue","GatchaGet","","1","Char_001_S01_B_GachaGet_1",""
"Char_001_S01_Prologue_018","Char_001_S01_Prologue","ExWeapon","","1","Char_001_S01_B_Equip_1",""
"Char_001_S01_Prologue_019","Char_001_S01_Prologue","GradeUp4Star","","1","Char_001_S01_B_GradeUp_1",""
"Char_001_S01_Prologue_020","Char_001_S01_Prologue","GradeUp5Star","","1","Char_001_S01_B_GradeUp_2",""
"Char_001_S01_Prologue_021","Char_001_S01_Prologue","LevelUp","","1","Char_001_S01_B_LevelUp_1",""
"Char_001_S01_Prologue_022","Char_001_S01_Prologue","LevelUp","","1","Char_001_S01_B_LevelUp_2",""
"Char_001_S01_Prologue_023","Char_001_S01_Prologue","LevelUp","","1","Char_001_S01_B_LevelUp_3",""
"Char_001_S01_Prologue_024","Char_001_S01_Prologue","Gift","","1","Char_001_S01_B_Gift_1",""
"Char_001_S01_Prologue_025","Char_001_S01_Prologue","Gift","","1","Char_001_S01_B_Gift_2",""
"Char_001_S01_Prologue_026","Char_001_S01_Prologue","Gift","","1","Char_001_S01_B_Gift_3",""
"Char_001_S01_Prologue_027","Char_001_S01_Prologue","FriendshipUp","","1","Char_001_S01_B_FriendshipUp_1","Emotion_002"
"Char_001_S01_Prologue_028","Char_001_S01_Prologue","FriendshipUp","","1","Char_001_S01_B_FriendshipUp_2","Emotion_002"
"Char_001_S01_Prologue_029","Char_001_S01_Prologue","FriendshipUp","","1","Char_001_S01_B_FriendshipUp_3","Emotion_002"
"Char_001_S01_Prologue_030","Char_001_S01_Prologue","FriendshipUp","","1","Char_001_S01_B_FriendshipUp_4","Emotion_002"
"Char_001_S01_Prologue_031","Char_001_S01_Prologue","FoodHelperReady","","1","Char_001_S01_B_FoodHelper_1","Emotion_002"
"Char_001_S01_Prologue_032","Char_001_S01_Prologue","FoodHelperReady","","1","Char_001_S01_B_FoodHelper_2","Emotion_002"
"Char_001_S01_Prologue_033","Char_001_S01_Prologue","FoodHelperReady","","1","Char_001_S01_B_FoodHelper_3","Emotion_002"
"Char_001_S01_Prologue_034","Char_001_S01_Prologue","FoodGood","","1","Char_001_S01_B_FoodGood_1",""
"Char_001_S01_Prologue_035","Char_001_S01_Prologue","FoodGreat","","1","Char_001_S01_B_FoodGreat_1",""
"Char_001_S01_Prologue_036","Char_001_S01_Prologue","FoodExcellent","","1","Char_001_S01_B_FoodExcellent_1",""
"Char_001_S01_Prologue_037","Char_001_S01_Prologue","FoodFavorite","","1","Char_001_S01_B_FoodFavorite_1",""
"Char_001_S01_Prologue_038","Char_001_S01_Prologue","BattleIn","","1","Char_001_S01_B_BattleIn_1",""
"Char_001_S01_Prologue_039","Char_001_S01_Prologue","BattleIn","","1","Char_001_S01_B_BattleIn_2",""
"Char_001_S01_Prologue_040","Char_001_S01_Prologue","BattleIn","","1","Char_001_S01_B_BattleIn_3",""
"Char_001_S01_Prologue_041","Char_001_S01_Prologue","BattleIn","","1","Char_001_S01_B_BattleIn_4",""
"Char_001_S01_Prologue_042","Char_001_S01_Prologue","BattleIn","","1","Char_001_S01_B_BattleIn_5",""
"Char_001_S01_Prologue_043","Char_001_S01_Prologue","BattleMove","","1","Char_001_S01_B_BattleMove_1",""
"Char_001_S01_Prologue_044","Char_001_S01_Prologue","BattleMove","","1","Char_001_S01_B_BattleMove_2",""
"Char_001_S01_Prologue_045","Char_001_S01_Prologue","BattleVictory","","1","Char_001_S01_B_BattleVictory_1",""
"Char_001_S01_Prologue_046","Char_001_S01_Prologue","BattleVictory","","1","Char_001_S01_B_BattleVictory_2",""
"Char_001_S01_Prologue_047","Char_001_S01_Prologue","BattleVictory","","1","Char_001_S01_B_BattleVictory_3",""
"Char_001_S01_Prologue_048","Char_001_S01_Prologue","BattleVictory","","1","Char_001_S01_B_BattleVictory_4",""
"Char_001_S01_Prologue_049","Char_001_S01_Prologue","BattleVictory","","1","Char_001_S01_B_BattleVictory_5",""
"Char_001_S01_Prologue_050","Char_001_S01_Prologue","BattleDefeat","","1","Char_001_S01_B_BattleDefeat_1",""
"Char_001_S01_Prologue_051","Char_001_S01_Prologue","BattleDefeat","","1","Char_001_S01_B_BattleDefeat_2",""
"Char_001_S01_Prologue_052","Char_001_S01_Prologue","BattleDefeat","","1","Char_001_S01_B_BattleDefeat_3",""
"Char_001_S01_Prologue_053","Char_001_S01_Prologue","BattleDefeat","","1","Char_001_S01_B_BattleDefeat_4",""
"Char_001_S01_Prologue_054","Char_001_S01_Prologue","ExSkillLoad","","1","Char_001_S01_B_MainSkillReady_1",""
"Char_001_S01_Prologue_055","Char_001_S01_Prologue","ExSkillUse","","1","Char_001_S01_B_MainSkillUse_1",""
"Char_001_S01_Prologue_056","Char_001_S01_Prologue","NormalAction","","1","Char_001_S01_B_BaseSkill_1",""
"Char_001_S01_Prologue_057","Char_001_S01_Prologue","NormalAction","","1","Char_001_S01_B_BaseSkill_2",""
"Char_001_S01_Prologue_058","Char_001_S01_Prologue","SubSkill","","1","Char_001_S01_B_SubSkill_1",""
"Char_001_S01_Prologue_059","Char_001_S01_Prologue","LinkSkill","","1","Char_001_S01_B_LinkSkill_1",""
"Char_001_S01_Prologue_060","Char_001_S01_Prologue","BattleBuff","","1","Char_001_S01_B_BattleBuff_1",""
"Char_001_S01_Prologue_061","Char_001_S01_Prologue","BattleBuff","","1","Char_001_S01_B_BattleBuff_2",""
"Char_001_S01_Prologue_062","Char_001_S01_Prologue","Debuffed","","1","Char_001_S01_B_BattleDeBuff_1",""
"Char_001_S01_Prologue_063","Char_001_S01_Prologue","BattleRetire","","1","Char_001_S01_B_BattleRetire_1",""
"Char_001_S01_Prologue_064","Char_001_S01_Prologue","BattleRetire","","1","Char_001_S01_B_BattleRetire_2",""
"Char_001_S01_Prologue_065","Char_001_S01_Prologue","BattleRetire","","1","Char_001_S01_B_BattleRetire_3",""
"Char_001_S01_Prologue_066","Char_001_S01_Prologue","BattleRetire","","1","Char_001_S01_B_BattleRetire_4",""
"Char_001_S01_Prologue_067","Char_001_S01_Prologue","BattleRetire","","1","Char_001_S01_B_BattleRetire_5",""
"Char_002_S01_R_001","Char_002_S01_R","TitleEnter","","1","Char_002_S01_R_Title_1",""
"Char_002_S01_R_002","Char_002_S01_R","LobbyEnter","","1","Char_002_S01_R_LobbyIn_1","Emotion_003"
"Char_002_S01_R_003","Char_002_S01_R","BirthdayPlayer","","1","Char_002_S01_R_Birthday_1",""
"Char_002_S01_R_004","Char_002_S01_R","BirthdayCha","","1","Char_002_S01_R_Birthday_2",""
"Char_002_S01_R_005","Char_002_S01_R","LobbyTouch","","1","Char_002_S01_R_LobbyTouch_1","Emotion_003"
"Char_002_S01_R_006","Char_002_S01_R","LobbyTouch","","2","Char_002_S01_R_LobbyTouch_2","Emotion_001"
"Char_002_S01_R_007","Char_002_S01_R","LobbyTouch","","3","Char_002_S01_R_LobbyTouch_3","Emotion_003"
"Char_002_S01_R_008","Char_002_S01_R","LobbyTouch","","4","Char_002_S01_R_LobbyTouch_4","Emotion_009"
"Char_002_S01_R_009","Char_002_S01_R","LobbyTouch","","5","Char_002_S01_R_LobbyTouch_5","Emotion_004"
"Char_002_S01_R_010","Char_002_S01_R","FormationIn","","1","Char_002_S01_R_FomationIn_1",""
"Char_002_S01_R_011","Char_002_S01_R","Kingdom","","1","Char_002_S01_R_KingdomTouch_1",""
"Char_002_S01_R_012","Char_002_S01_R","Kingdom","","1","Char_002_S01_R_KingdomTouch_2",""
"Char_002_S01_R_013","Char_002_S01_R","Kingdom","","1","Char_002_S01_R_KingdomTouch_3",""
"Char_002_S01_R_014","Char_002_S01_R","Kingdom","","1","Char_002_S01_R_KingdomTouch_4",""
"Char_002_S01_R_015","Char_002_S01_R","Kingdom","","1","Char_002_S01_R_KingdomTouch_5",""
"Char_002_S01_R_016","Char_002_S01_R","GatchaOp","","1","Char_002_S01_R_GachaAppear_1",""
"Char_002_S01_R_017","Char_002_S01_R","GatchaGet","","1","Char_002_S01_R_GachaGet_1",""
"Char_002_S01_R_018","Char_002_S01_R","ExWeapon","","1","Char_002_S01_R_Equip_1",""
"Char_002_S01_R_019","Char_002_S01_R","GradeUp4Star","","1","Char_002_S01_R_GradeUp_1",""
"Char_002_S01_R_020","Char_002_S01_R","GradeUp5Star","","1","Char_002_S01_R_GradeUp_2",""
"Char_002_S01_R_021","Char_002_S01_R","LevelUp","","1","Char_002_S01_R_LevelUp_1",""
"Char_002_S01_R_022","Char_002_S01_R","LevelUp","","1","Char_002_S01_R_LevelUp_2",""
"Char_002_S01_R_023","Char_002_S01_R","LevelUp","","1","Char_002_S01_R_LevelUp_3",""
"Char_002_S01_R_024","Char_002_S01_R","Gift","","1","Char_002_S01_R_Gift_1",""
"Char_002_S01_R_025","Char_002_S01_R","Gift","","1","Char_002_S01_R_Gift_2",""
"Char_002_S01_R_026","Char_002_S01_R","Gift","","1","Char_002_S01_R_Gift_3",""
"Char_002_S01_R_027","Char_002_S01_R","FriendshipUp","","1","Char_002_S01_R_FriendshipUp_1","Emotion_002"
"Char_002_S01_R_028","Char_002_S01_R","FriendshipUp","","1","Char_002_S01_R_FriendshipUp_2","Emotion_001"
"Char_002_S01_R_029","Char_002_S01_R","FriendshipUp","","1","Char_002_S01_R_FriendshipUp_3","Emotion_007"
"Char_002_S01_R_030","Char_002_S01_R","FriendshipUp","","1","Char_002_S01_R_FriendshipUp_4","Emotion_003"
"Char_002_S01_R_031","Char_002_S01_R","FoodHelperReady","","1","Char_002_S01_R_FoodHelper_1","Emotion_009"
"Char_002_S01_R_032","Char_002_S01_R","FoodHelperReady","","1","Char_002_S01_R_FoodHelper_2","Emotion_006"
"Char_002_S01_R_033","Char_002_S01_R","FoodHelperReady","","1","Char_002_S01_R_FoodHelper_3","Emotion_003"
"Char_002_S01_R_034","Char_002_S01_R","FoodGood","","1","Char_002_S01_R_FoodGood_1",""
"Char_002_S01_R_035","Char_002_S01_R","FoodGreat","","1","Char_002_S01_R_FoodGreat_1",""
"Char_002_S01_R_036","Char_002_S01_R","FoodExcellent","","1","Char_002_S01_R_FoodExcellent_1",""
"Char_002_S01_R_037","Char_002_S01_R","FoodFavorite","","1","Char_002_S01_R_FoodFavorite_1",""
"Char_002_S01_R_038","Char_002_S01_R","BattleIn","","1","Char_002_S01_R_BattleIn_1",""
"Char_002_S01_R_039","Char_002_S01_R","BattleIn","","1","Char_002_S01_R_BattleIn_2",""
"Char_002_S01_R_040","Char_002_S01_R","BattleIn","","1","Char_002_S01_R_BattleIn_3",""
"Char_002_S01_R_041","Char_002_S01_R","BattleIn","","1","Char_002_S01_R_BattleIn_4",""
"Char_002_S01_R_042","Char_002_S01_R","BattleIn","","1","Char_002_S01_R_BattleIn_5",""
"Char_002_S01_R_043","Char_002_S01_R","BattleMove","","1","Char_002_S01_R_BattleMove_1",""
"Char_002_S01_R_044","Char_002_S01_R","BattleMove","","1","Char_002_S01_R_BattleMove_2",""
"Char_002_S01_R_045","Char_002_S01_R","BattleVictory","","1","Char_002_S01_R_BattleVictory_1",""
"Char_002_S01_R_046","Char_002_S01_R","BattleVictory","","1","Char_002_S01_R_BattleVictory_2",""
"Char_002_S01_R_047","Char_002_S01_R","BattleVictory","","1","Char_002_S01_R_BattleVictory_3",""
"Char_002_S01_R_048","Char_002_S01_R","BattleVictory","","1","Char_002_S01_R_BattleVictory_4",""
"Char_002_S01_R_049","Char_002_S01_R","BattleVictory","","1","Char_002_S01_R_BattleVictory_5",""
"Char_002_S01_R_050","Char_002_S01_R","BattleDefeat","","1","Char_002_S01_R_BattleDefeat_1",""
"Char_002_S01_R_051","Char_002_S01_R","BattleDefeat","","1","Char_002_S01_R_BattleDefeat_2",""
"Char_002_S01_R_052","Char_002_S01_R","BattleDefeat","","1","Char_002_S01_R_BattleDefeat_3",""
"Char_002_S01_R_053","Char_002_S01_R","BattleDefeat","","1","Char_002_S01_R_BattleDefeat_4",""
"Char_002_S01_R_054","Char_002_S01_R","ExSkillLoad","","1","Char_002_S01_R_MainSkillReady_1",""
"Char_002_S01_R_055","Char_002_S01_R","ExSkillUse","","1","Char_002_S01_R_MainSkillUse_1",""
"Char_002_S01_R_056","Char_002_S01_R","NormalAction","","1","Char_002_S01_R_BaseSkill_1",""
"Char_002_S01_R_057","Char_002_S01_R","NormalAction","","1","Char_002_S01_R_BaseSkill_2",""
"Char_002_S01_R_058","Char_002_S01_R","SubSkill","","1","Char_002_S01_R_SubSkill_1",""
"Char_002_S01_R_059","Char_002_S01_R","LinkSkill","","1","Char_002_S01_R_LinkSkill_1",""
"Char_002_S01_R_060","Char_002_S01_R","BattleBuff","","1","Char_002_S01_R_BattleBuff_1",""
"Char_002_S01_R_061","Char_002_S01_R","BattleBuff","","1","Char_002_S01_R_BattleBuff_2",""
"Char_002_S01_R_062","Char_002_S01_R","Debuffed","","1","Char_002_S01_R_BattleDeBuff_1",""
"Char_002_S01_R_063","Char_002_S01_R","BattleRetire","","1","Char_002_S01_R_BattleRetire_1",""
"Char_002_S01_R_064","Char_002_S01_R","BattleRetire","","1","Char_002_S01_R_BattleRetire_2",""
"Char_002_S01_R_065","Char_002_S01_R","BattleRetire","","1","Char_002_S01_R_BattleRetire_3",""
"Char_002_S01_R_066","Char_002_S01_R","BattleRetire","","1","Char_002_S01_R_BattleRetire_4",""
"Char_002_S01_R_067","Char_002_S01_R","BattleRetire","","1","Char_002_S01_R_BattleRetire_5",""
"Char_002_S01_Prologue_001","Char_002_S01_Prologue","TitleEnter","","1","Char_002_S01_R_Title_1",""
"Char_002_S01_Prologue_002","Char_002_S01_Prologue","LobbyEnter","","1","Char_002_S01_R_LobbyIn_1","Emotion_002"
"Char_002_S01_Prologue_003","Char_002_S01_Prologue","BirthdayPlayer","","1","Char_002_S01_R_Birthday_1",""
"Char_002_S01_Prologue_004","Char_002_S01_Prologue","BirthdayCha","","1","Char_002_S01_R_Birthday_2",""
"Char_002_S01_Prologue_005","Char_002_S01_Prologue","LobbyTouch","","1","Char_002_S01_R_LobbyTouch_1","Emotion_002"
"Char_002_S01_Prologue_006","Char_002_S01_Prologue","LobbyTouch","","2","Char_002_S01_R_LobbyTouch_2","Emotion_002"
"Char_002_S01_Prologue_007","Char_002_S01_Prologue","LobbyTouch","","3","Char_002_S01_R_LobbyTouch_3","Emotion_002"
"Char_002_S01_Prologue_008","Char_002_S01_Prologue","LobbyTouch","","4","Char_002_S01_R_LobbyTouch_4","Emotion_002"
"Char_002_S01_Prologue_009","Char_002_S01_Prologue","LobbyTouch","","5","Char_002_S01_R_LobbyTouch_5","Emotion_002"
"Char_002_S01_Prologue_010","Char_002_S01_Prologue","FormationIn","","1","Char_002_S01_R_FomationIn_1",""
"Char_002_S01_Prologue_011","Char_002_S01_Prologue","Kingdom","","1","Char_002_S01_R_KingdomTouch_1",""
"Char_002_S01_Prologue_012","Char_002_S01_Prologue","Kingdom","","1","Char_002_S01_R_KingdomTouch_2",""
"Char_002_S01_Prologue_013","Char_002_S01_Prologue","Kingdom","","1","Char_002_S01_R_KingdomTouch_3",""
"Char_002_S01_Prologue_014","Char_002_S01_Prologue","Kingdom","","1","Char_002_S01_R_KingdomTouch_4",""
"Char_002_S01_Prologue_015","Char_002_S01_Prologue","Kingdom","","1","Char_002_S01_R_KingdomTouch_5",""
"Char_002_S01_Prologue_016","Char_002_S01_Prologue","GatchaOp","","1","Char_002_S01_R_GachaAppear_1",""
"Char_002_S01_Prologue_017","Char_002_S01_Prologue","GatchaGet","","1","Char_002_S01_R_GachaGet_1",""
"Char_002_S01_Prologue_018","Char_002_S01_Prologue","ExWeapon","","1","Char_002_S01_R_Equip_1",""
"Char_002_S01_Prologue_019","Char_002_S01_Prologue","GradeUp4Star","","1","Char_002_S01_R_GradeUp_1",""
"Char_002_S01_Prologue_020","Char_002_S01_Prologue","GradeUp5Star","","1","Char_002_S01_R_GradeUp_2",""
"Char_002_S01_Prologue_021","Char_002_S01_Prologue","LevelUp","","1","Char_002_S01_R_LevelUp_1",""
"Char_002_S01_Prologue_022","Char_002_S01_Prologue","LevelUp","","1","Char_002_S01_R_LevelUp_2",""
"Char_002_S01_Prologue_023","Char_002_S01_Prologue","LevelUp","","1","Char_002_S01_R_LevelUp_3",""
"Char_002_S01_Prologue_024","Char_002_S01_Prologue","Gift","","1","Char_002_S01_R_Gift_1",""
"Char_002_S01_Prologue_025","Char_002_S01_Prologue","Gift","","1","Char_002_S01_R_Gift_2",""
"Char_002_S01_Prologue_026","Char_002_S01_Prologue","Gift","","1","Char_002_S01_R_Gift_3",""
"Char_002_S01_Prologue_027","Char_002_S01_Prologue","FriendshipUp","","1","Char_002_S01_R_FriendshipUp_1","Emotion_002"
"Char_002_S01_Prologue_028","Char_002_S01_Prologue","FriendshipUp","","1","Char_002_S01_R_FriendshipUp_2","Emotion_002"
"Char_002_S01_Prologue_029","Char_002_S01_Prologue","FriendshipUp","","1","Char_002_S01_R_FriendshipUp_3","Emotion_002"
"Char_002_S01_Prologue_030","Char_002_S01_Prologue","FriendshipUp","","1","Char_002_S01_R_FriendshipUp_4","Emotion_002"
"Char_002_S01_Prologue_031","Char_002_S01_Prologue","FoodHelperReady","","1","Char_002_S01_R_FoodHelper_1","Emotion_002"
"Char_002_S01_Prologue_032","Char_002_S01_Prologue","FoodHelperReady","","1","Char_002_S01_R_FoodHelper_2","Emotion_002"
"Char_002_S01_Prologue_033","Char_002_S01_Prologue","FoodHelperReady","","1","Char_002_S01_R_FoodHelper_3","Emotion_002"
"Char_002_S01_Prologue_034","Char_002_S01_Prologue","FoodGood","","1","Char_002_S01_R_FoodGood_1",""
"Char_002_S01_Prologue_035","Char_002_S01_Prologue","FoodGreat","","1","Char_002_S01_R_FoodGreat_1",""
"Char_002_S01_Prologue_036","Char_002_S01_Prologue","FoodExcellent","","1","Char_002_S01_R_FoodExcellent_1",""
"Char_002_S01_Prologue_037","Char_002_S01_Prologue","FoodFavorite","","1","Char_002_S01_R_FoodFavorite_1",""
"Char_002_S01_Prologue_038","Char_002_S01_Prologue","BattleIn","","1","Char_002_S01_R_BattleIn_1",""
