"Schedule_StepUp","Schedule","StepUp","TaleStoneStepUp_Direct","","StepUp"
"Mission_weekly_005_01","Mission","Mission_weekly_005","Dungeon_Direct","",""
"Mission_weekly_007_01","Mission","Mission_weekly_006","Arena_Direct","",""
"Mission_weekly_008_01","Mission","Mission_weekly_008","ScheduleList_Popup","",""
"Mission_weekly_009_01","Mission","Mission_weekly_009","Ruins_Direct","",""
"Mission_weekly_010_01","Mission","Mission_weekly_010","CoinShop_Direct","Shop_Coin_Gold","ShopProduct"
"Mission_weekly_007_02","Mission","Mission_weekly_007","Kingdom_Direct","",""
"Achievement_ReaderLv_01_01","Mission","Achievement_ReaderLv_01","AdventureNormal_Direct","",""
"Achievement_ReaderLv_02_02","Mission","Achievement_ReaderLv_02","AdventureNormal_Direct","",""
"Achievement_ReaderLv_03_03","Mission","Achievement_ReaderLv_03","AdventureNormal_Direct","",""
"Achievement_ReaderLv_04_04","Mission","Achievement_ReaderLv_04","AdventureNormal_Direct","",""
"Achievement_ReaderLv_05_05","Mission","Achievement_ReaderLv_05","AdventureNormal_Direct","",""
"Achievement_ReaderLv_06_06","Mission","Achievement_ReaderLv_06","AdventureNormal_Direct","",""
"Achievement_ReaderLv_07_07","Mission","Achievement_ReaderLv_07","AdventureNormal_Direct","",""
"Achievement_ReaderLv_08_08","Mission","Achievement_ReaderLv_08","AdventureNormal_Direct","",""
"Achievement_ReaderLv_09_09","Mission","Achievement_ReaderLv_09","AdventureNormal_Direct","",""
"Achievement_ReaderLv_10_10","Mission","Achievement_ReaderLv_10","AdventureNormal_Direct","",""
"Achievement_ReaderLv_11_11","Mission","Achievement_ReaderLv_11","AdventureNormal_Direct","",""
"Achievement_ReaderLv_12_12","Mission","Achievement_ReaderLv_12","AdventureNormal_Direct","",""
"Achievement_ReaderLv_13_13","Mission","Achievement_ReaderLv_13","AdventureNormal_Direct","",""
"Achievement_ReaderLv_14_14","Mission","Achievement_ReaderLv_14","AdventureNormal_Direct","",""
"Achievement_ReaderLv_15_15","Mission","Achievement_ReaderLv_15","AdventureNormal_Direct","",""
"Achievement_ReaderLv_16_16","Mission","Achievement_ReaderLv_16","AdventureNormal_Direct","",""
"Achievement_ReaderLv_17_17","Mission","Achievement_ReaderLv_17","AdventureNormal_Direct","",""
"Achievement_ReaderLv_18_18","Mission","Achievement_ReaderLv_18","AdventureNormal_Direct","",""
"Achievement_ReaderLv_19_19","Mission","Achievement_ReaderLv_19","AdventureNormal_Direct","",""
"Achievement_ReaderLv_20_20","Mission","Achievement_ReaderLv_20","AdventureNormal_Direct","",""
"Achievement_ReaderLv_21_21","Mission","Achievement_ReaderLv_21","AdventureNormal_Direct","",""
"Achievement_ReaderLv_22_22","Mission","Achievement_ReaderLv_22","AdventureNormal_Direct","",""
"Achievement_ReaderLv_23_23","Mission","Achievement_ReaderLv_23","AdventureNormal_Direct","",""
"Achievement_ReaderLv_24_24","Mission","Achievement_ReaderLv_24","AdventureNormal_Direct","",""
"Achievement_ReaderLv_25_25","Mission","Achievement_ReaderLv_25","AdventureNormal_Direct","",""
"Achievement_ReaderLv_26_26","Mission","Achievement_ReaderLv_26","AdventureNormal_Direct","",""
"Achievement_ReaderLv_27_27","Mission","Achievement_ReaderLv_27","AdventureNormal_Direct","",""
"Achievement_ReaderLv_28_28","Mission","Achievement_ReaderLv_28","AdventureNormal_Direct","",""
"Achievement_ReaderLv_29_29","Mission","Achievement_ReaderLv_29","AdventureNormal_Direct","",""
"Achievement_ReaderLv_30_30","Mission","Achievement_ReaderLv_30","AdventureNormal_Direct","",""
"Achievement_ReaderLv_31_31","Mission","Achievement_ReaderLv_31","AdventureNormal_Direct","",""
"Achievement_ReaderLv_32_32","Mission","Achievement_ReaderLv_32","AdventureNormal_Direct","",""
"Achievement_ReaderLv_33_33","Mission","Achievement_ReaderLv_33","AdventureNormal_Direct","",""
"Achievement_ReaderLv_34_34","Mission","Achievement_ReaderLv_34","AdventureNormal_Direct","",""
"Achievement_ReaderLv_35_35","Mission","Achievement_ReaderLv_35","AdventureNormal_Direct","",""
"Achievement_ReaderLv_36_36","Mission","Achievement_ReaderLv_36","AdventureNormal_Direct","",""
"Achievement_ReaderLv_37_37","Mission","Achievement_ReaderLv_37","AdventureNormal_Direct","",""
"Achievement_ReaderLv_38_38","Mission","Achievement_ReaderLv_38","AdventureNormal_Direct","",""
"Achievement_ReaderLv_39_39","Mission","Achievement_ReaderLv_39","AdventureNormal_Direct","",""
"Achievement_ReaderLv_40_40","Mission","Achievement_ReaderLv_40","AdventureNormal_Direct","",""
"Achievement_ReaderLv_41_41","Mission","Achievement_ReaderLv_41","AdventureNormal_Direct","",""
"Achievement_ReaderLv_42_42","Mission","Achievement_ReaderLv_42","AdventureNormal_Direct","",""
"Achievement_ReaderLv_43_43","Mission","Achievement_ReaderLv_43","AdventureNormal_Direct","",""
"Achievement_ReaderLv_44_44","Mission","Achievement_ReaderLv_44","AdventureNormal_Direct","",""
"Achievement_ReaderLv_45_45","Mission","Achievement_ReaderLv_45","AdventureNormal_Direct","",""
"Achievement_ReaderLv_46_46","Mission","Achievement_ReaderLv_46","AdventureNormal_Direct","",""
"Achievement_ReaderLv_47_47","Mission","Achievement_ReaderLv_47","AdventureNormal_Direct","",""
"Achievement_ReaderLv_48_48","Mission","Achievement_ReaderLv_48","AdventureNormal_Direct","",""
"Achievement_ReaderLv_49_49","Mission","Achievement_ReaderLv_49","AdventureNormal_Direct","",""
"Achievement_ReaderLv_50_50","Mission","Achievement_ReaderLv_50","AdventureNormal_Direct","",""
"Achievement_ReaderLv_51_51","Mission","Achievement_ReaderLv_51","AdventureNormal_Direct","",""
"Achievement_ReaderLv_52_52","Mission","Achievement_ReaderLv_52","AdventureNormal_Direct","",""
"Achievement_ReaderLv_53_53","Mission","Achievement_ReaderLv_53","AdventureNormal_Direct","",""
"Achievement_ReaderLv_54_54","Mission","Achievement_ReaderLv_54","AdventureNormal_Direct","",""
"Achievement_ReaderLv_55_55","Mission","Achievement_ReaderLv_55","AdventureNormal_Direct","",""
"Achievement_ReaderLv_56_56","Mission","Achievement_ReaderLv_56","AdventureNormal_Direct","",""
"Achievement_ReaderLv_57_57","Mission","Achievement_ReaderLv_57","AdventureNormal_Direct","",""
"Achievement_ReaderLv_58_58","Mission","Achievement_ReaderLv_58","AdventureNormal_Direct","",""
"Achievement_ReaderLv_59_59","Mission","Achievement_ReaderLv_59","AdventureNormal_Direct","",""
"Achievement_ReaderLv_01_60","Mission","Achievement_ReaderLv_01","Ruins_Direct","",""
"Achievement_ReaderLv_02_61","Mission","Achievement_ReaderLv_02","Ruins_Direct","",""
"Achievement_ReaderLv_03_62","Mission","Achievement_ReaderLv_03","Ruins_Direct","",""
"Achievement_ReaderLv_04_63","Mission","Achievement_ReaderLv_04","Ruins_Direct","",""
"Achievement_ReaderLv_05_64","Mission","Achievement_ReaderLv_05","Ruins_Direct","",""
"Achievement_ReaderLv_06_65","Mission","Achievement_ReaderLv_06","Ruins_Direct","",""
"Achievement_ReaderLv_07_66","Mission","Achievement_ReaderLv_07","Ruins_Direct","",""
"Achievement_ReaderLv_08_67","Mission","Achievement_ReaderLv_08","Ruins_Direct","",""
"Achievement_ReaderLv_09_68","Mission","Achievement_ReaderLv_09","Ruins_Direct","",""
"Achievement_ReaderLv_10_69","Mission","Achievement_ReaderLv_10","Ruins_Direct","",""
"Achievement_ReaderLv_11_70","Mission","Achievement_ReaderLv_11","Ruins_Direct","",""
"Achievement_ReaderLv_12_71","Mission","Achievement_ReaderLv_12","Ruins_Direct","",""
"Achievement_ReaderLv_13_72","Mission","Achievement_ReaderLv_13","Ruins_Direct","",""
"Achievement_ReaderLv_14_73","Mission","Achievement_ReaderLv_14","Ruins_Direct","",""
"Achievement_ReaderLv_15_74","Mission","Achievement_ReaderLv_15","Ruins_Direct","",""
"Achievement_ReaderLv_16_75","Mission","Achievement_ReaderLv_16","Ruins_Direct","",""
"Achievement_ReaderLv_17_76","Mission","Achievement_ReaderLv_17","Ruins_Direct","",""
"Achievement_ReaderLv_18_77","Mission","Achievement_ReaderLv_18","Ruins_Direct","",""
"Achievement_ReaderLv_19_78","Mission","Achievement_ReaderLv_19","Ruins_Direct","",""
"Achievement_ReaderLv_20_79","Mission","Achievement_ReaderLv_20","Ruins_Direct","",""
"Achievement_ReaderLv_21_80","Mission","Achievement_ReaderLv_21","Ruins_Direct","",""
"Achievement_ReaderLv_22_81","Mission","Achievement_ReaderLv_22","Ruins_Direct","",""
"Achievement_ReaderLv_23_82","Mission","Achievement_ReaderLv_23","Ruins_Direct","",""
"Achievement_ReaderLv_24_83","Mission","Achievement_ReaderLv_24","Ruins_Direct","",""
"Achievement_ReaderLv_25_84","Mission","Achievement_ReaderLv_25","Ruins_Direct","",""
"Achievement_ReaderLv_26_85","Mission","Achievement_ReaderLv_26","Ruins_Direct","",""
"Achievement_ReaderLv_27_86","Mission","Achievement_ReaderLv_27","Ruins_Direct","",""
"Achievement_ReaderLv_28_87","Mission","Achievement_ReaderLv_28","Ruins_Direct","",""
"Achievement_ReaderLv_29_88","Mission","Achievement_ReaderLv_29","Ruins_Direct","",""
"Achievement_ReaderLv_30_89","Mission","Achievement_ReaderLv_30","Ruins_Direct","",""
"Achievement_ReaderLv_31_90","Mission","Achievement_ReaderLv_31","Ruins_Direct","",""
"Achievement_ReaderLv_32_91","Mission","Achievement_ReaderLv_32","Ruins_Direct","",""
"Achievement_ReaderLv_33_92","Mission","Achievement_ReaderLv_33","Ruins_Direct","",""
"Achievement_ReaderLv_34_93","Mission","Achievement_ReaderLv_34","Ruins_Direct","",""
"Achievement_ReaderLv_35_94","Mission","Achievement_ReaderLv_35","Ruins_Direct","",""
"Achievement_ReaderLv_36_95","Mission","Achievement_ReaderLv_36","Ruins_Direct","",""
"Achievement_ReaderLv_37_96","Mission","Achievement_ReaderLv_37","Ruins_Direct","",""
"Achievement_ReaderLv_38_97","Mission","Achievement_ReaderLv_38","Ruins_Direct","",""
"Achievement_ReaderLv_39_98","Mission","Achievement_ReaderLv_39","Ruins_Direct","",""
"Achievement_ReaderLv_40_99","Mission","Achievement_ReaderLv_40","Ruins_Direct","",""
"Achievement_ReaderLv_41_100","Mission","Achievement_ReaderLv_41","Ruins_Direct","",""
"Achievement_ReaderLv_42_101","Mission","Achievement_ReaderLv_42","Ruins_Direct","",""
"Achievement_ReaderLv_43_102","Mission","Achievement_ReaderLv_43","Ruins_Direct","",""
"Achievement_ReaderLv_44_103","Mission","Achievement_ReaderLv_44","Ruins_Direct","",""
"Achievement_ReaderLv_45_104","Mission","Achievement_ReaderLv_45","Ruins_Direct","",""
"Achievement_ReaderLv_46_105","Mission","Achievement_ReaderLv_46","Ruins_Direct","",""
"Achievement_ReaderLv_47_106","Mission","Achievement_ReaderLv_47","Ruins_Direct","",""
"Achievement_ReaderLv_48_107","Mission","Achievement_ReaderLv_48","Ruins_Direct","",""
"Achievement_ReaderLv_49_108","Mission","Achievement_ReaderLv_49","Ruins_Direct","",""
"Achievement_ReaderLv_50_109","Mission","Achievement_ReaderLv_50","Ruins_Direct","",""
"Achievement_ReaderLv_51_110","Mission","Achievement_ReaderLv_51","Ruins_Direct","",""
"Achievement_ReaderLv_52_111","Mission","Achievement_ReaderLv_52","Ruins_Direct","",""
"Achievement_ReaderLv_53_112","Mission","Achievement_ReaderLv_53","Ruins_Direct","",""
"Achievement_ReaderLv_54_113","Mission","Achievement_ReaderLv_54","Ruins_Direct","",""
"Achievement_ReaderLv_55_114","Mission","Achievement_ReaderLv_55","Ruins_Direct","",""
"Achievement_ReaderLv_56_115","Mission","Achievement_ReaderLv_56","Ruins_Direct","",""
"Achievement_ReaderLv_57_116","Mission","Achievement_ReaderLv_57","Ruins_Direct","",""
"Achievement_ReaderLv_58_117","Mission","Achievement_ReaderLv_58","Ruins_Direct","",""
"Achievement_ReaderLv_59_118","Mission","Achievement_ReaderLv_59","Ruins_Direct","",""
"Achievement_ReaderLv_60_01","Mission","Achievement_ReaderLv_60","AdventureNormal_Direct","",""
"Achievement_ReaderLv_60_02","Mission","Achievement_ReaderLv_60","Ruins_Direct","",""
"Achievement_ReaderLv_61_01","Mission","Achievement_ReaderLv_61","AdventureNormal_Direct","",""
"Achievement_ReaderLv_61_02","Mission","Achievement_ReaderLv_61","Ruins_Direct","",""
"Achievement_ReaderLv_62_01","Mission","Achievement_ReaderLv_62","AdventureNormal_Direct","",""
"Achievement_ReaderLv_62_02","Mission","Achievement_ReaderLv_62","Ruins_Direct","",""
"Achievement_ReaderLv_63_01","Mission","Achievement_ReaderLv_63","AdventureNormal_Direct","",""
"Achievement_ReaderLv_63_02","Mission","Achievement_ReaderLv_63","Ruins_Direct","",""
"Achievement_ReaderLv_64_01","Mission","Achievement_ReaderLv_64","AdventureNormal_Direct","",""
"Achievement_ReaderLv_64_02","Mission","Achievement_ReaderLv_64","Ruins_Direct","",""
"Achievement_ReaderLv_65_01","Mission","Achievement_ReaderLv_65","AdventureNormal_Direct","",""
"Achievement_ReaderLv_65_02","Mission","Achievement_ReaderLv_65","Ruins_Direct","",""
"Achievement_ReaderLv_66_01","Mission","Achievement_ReaderLv_66","AdventureNormal_Direct","",""
"Achievement_ReaderLv_66_02","Mission","Achievement_ReaderLv_66","Ruins_Direct","",""
"Achievement_ReaderLv_67_01","Mission","Achievement_ReaderLv_67","AdventureNormal_Direct","",""
"Achievement_ReaderLv_67_02","Mission","Achievement_ReaderLv_67","Ruins_Direct","",""
"Achievement_ReaderLv_68_01","Mission","Achievement_ReaderLv_68","AdventureNormal_Direct","",""
"Achievement_ReaderLv_68_02","Mission","Achievement_ReaderLv_68","Ruins_Direct","",""
"Achievement_ReaderLv_69_01","Mission","Achievement_ReaderLv_69","AdventureNormal_Direct","",""
"Achievement_ReaderLv_69_02","Mission","Achievement_ReaderLv_69","Ruins_Direct","",""
"Achievement_AdventureStageIdClear_Normal_01_01","Mission","Achievement_AdventureStageIdClear_Normal_01","AdventureMode_Popup","Stage_Normal_0005","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_02_02","Mission","Achievement_AdventureStageIdClear_Normal_02","AdventureMode_Popup","Stage_Normal_0010","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_03_03","Mission","Achievement_AdventureStageIdClear_Normal_03","AdventureMode_Popup","Stage_Normal_0015","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_04_04","Mission","Achievement_AdventureStageIdClear_Normal_04","AdventureMode_Popup","Stage_Normal_0020","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_05_05","Mission","Achievement_AdventureStageIdClear_Normal_05","AdventureMode_Popup","Stage_Normal_0025","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_06_06","Mission","Achievement_AdventureStageIdClear_Normal_06","AdventureMode_Popup","Stage_Normal_0030","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_07_07","Mission","Achievement_AdventureStageIdClear_Normal_07","AdventureMode_Popup","Stage_Normal_0035","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_08_08","Mission","Achievement_AdventureStageIdClear_Normal_08","AdventureMode_Popup","Stage_Normal_0040","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_09_09","Mission","Achievement_AdventureStageIdClear_Normal_09","AdventureMode_Popup","Stage_Normal_0045","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_10_10","Mission","Achievement_AdventureStageIdClear_Normal_10","AdventureMode_Popup","Stage_Normal_0050","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_11_11","Mission","Achievement_AdventureStageIdClear_Normal_11","AdventureMode_Popup","Stage_Normal_0055","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_12_12","Mission","Achievement_AdventureStageIdClear_Normal_12","AdventureMode_Popup","Stage_Normal_0060","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_13_13","Mission","Achievement_AdventureStageIdClear_Normal_13","AdventureMode_Popup","Stage_Normal_0065","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_14_14","Mission","Achievement_AdventureStageIdClear_Normal_14","AdventureMode_Popup","Stage_Normal_0070","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_15_15","Mission","Achievement_AdventureStageIdClear_Normal_15","AdventureMode_Popup","Stage_Normal_0075","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_16_16","Mission","Achievement_AdventureStageIdClear_Normal_16","AdventureMode_Popup","Stage_Normal_0080","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_17_17","Mission","Achievement_AdventureStageIdClear_Normal_17","AdventureMode_Popup","Stage_Normal_0085","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_18_18","Mission","Achievement_AdventureStageIdClear_Normal_18","AdventureMode_Popup","Stage_Normal_0090","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_19_19","Mission","Achievement_AdventureStageIdClear_Normal_19","AdventureMode_Popup","Stage_Normal_0095","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_20_20","Mission","Achievement_AdventureStageIdClear_Normal_20","AdventureMode_Popup","Stage_Normal_0100","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_21_21","Mission","Achievement_AdventureStageIdClear_Normal_21","AdventureMode_Popup","Stage_Normal_0105","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_22_22","Mission","Achievement_AdventureStageIdClear_Normal_22","AdventureMode_Popup","Stage_Normal_0110","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_23_23","Mission","Achievement_AdventureStageIdClear_Normal_23","AdventureMode_Popup","Stage_Normal_0115","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_24_24","Mission","Achievement_AdventureStageIdClear_Normal_24","AdventureMode_Popup","Stage_Normal_0120","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_25_25","Mission","Achievement_AdventureStageIdClear_Normal_25","AdventureMode_Popup","Stage_Normal_0125","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_26_26","Mission","Achievement_AdventureStageIdClear_Normal_26","AdventureMode_Popup","Stage_Normal_0130","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_27_27","Mission","Achievement_AdventureStageIdClear_Normal_27","AdventureMode_Popup","Stage_Normal_0135","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_28_28","Mission","Achievement_AdventureStageIdClear_Normal_28","AdventureMode_Popup","Stage_Normal_0140","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_29_29","Mission","Achievement_AdventureStageIdClear_Normal_29","AdventureMode_Popup","Stage_Normal_0145","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_30_30","Mission","Achievement_AdventureStageIdClear_Normal_30","AdventureMode_Popup","Stage_Normal_0150","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_31_31","Mission","Achievement_AdventureStageIdClear_Normal_31","AdventureMode_Popup","Stage_Normal_0155","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_32_32","Mission","Achievement_AdventureStageIdClear_Normal_32","AdventureMode_Popup","Stage_Normal_0160","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_33_33","Mission","Achievement_AdventureStageIdClear_Normal_33","AdventureMode_Popup","Stage_Normal_0165","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_34_34","Mission","Achievement_AdventureStageIdClear_Normal_34","AdventureMode_Popup","Stage_Normal_0170","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_35_35","Mission","Achievement_AdventureStageIdClear_Normal_35","AdventureMode_Popup","Stage_Normal_0175","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_36_36","Mission","Achievement_AdventureStageIdClear_Normal_36","AdventureMode_Popup","Stage_Normal_0180","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_37_37","Mission","Achievement_AdventureStageIdClear_Normal_37","AdventureMode_Popup","Stage_Normal_0185","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_38_38","Mission","Achievement_AdventureStageIdClear_Normal_38","AdventureMode_Popup","Stage_Normal_0190","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_39_39","Mission","Achievement_AdventureStageIdClear_Normal_39","AdventureMode_Popup","Stage_Normal_0195","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_40_40","Mission","Achievement_AdventureStageIdClear_Normal_40","AdventureMode_Popup","Stage_Normal_0200","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_41_41","Mission","Achievement_AdventureStageIdClear_Normal_41","AdventureMode_Popup","Stage_Normal_0205","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_42_42","Mission","Achievement_AdventureStageIdClear_Normal_42","AdventureMode_Popup","Stage_Normal_0210","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_43_43","Mission","Achievement_AdventureStageIdClear_Normal_43","AdventureMode_Popup","Stage_Normal_0215","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_44_44","Mission","Achievement_AdventureStageIdClear_Normal_44","AdventureMode_Popup","Stage_Normal_0220","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_45_45","Mission","Achievement_AdventureStageIdClear_Normal_45","AdventureMode_Popup","Stage_Normal_0225","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_46_46","Mission","Achievement_AdventureStageIdClear_Normal_46","AdventureMode_Popup","Stage_Normal_0230","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_47_47","Mission","Achievement_AdventureStageIdClear_Normal_47","AdventureMode_Popup","Stage_Normal_0235","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_48_48","Mission","Achievement_AdventureStageIdClear_Normal_48","AdventureMode_Popup","Stage_Normal_0240","AdventureStage"
"Achievement_AdventureStageIdClear_Stage_Normal_0245_01","Mission","Achievement_AdventureStageIdClear_Stage_Normal_0245","AdventureMode_Popup","Stage_Normal_0245","AdventureStage"
"Achievement_AdventureStageIdClear_Stage_Normal_0250_01","Mission","Achievement_AdventureStageIdClear_Stage_Normal_0250","AdventureMode_Popup","Stage_Normal_0250","AdventureStage"
"Achievement_AdventureStageIdClear_Stage_Normal_0255_01","Mission","Achievement_AdventureStageIdClear_Stage_Normal_0255","AdventureMode_Popup","Stage_Normal_0255","AdventureStage"
"Achievement_AdventureStageIdClear_Stage_Normal_0260_01","Mission","Achievement_AdventureStageIdClear_Stage_Normal_0260","AdventureMode_Popup","Stage_Normal_0260","AdventureStage"
"Achievement_AdventureStageIdClear_Stage_Normal_0265_01","Mission","Achievement_AdventureStageIdClear_Stage_Normal_0265","AdventureMode_Popup","Stage_Normal_0265","AdventureStage"
"Achievement_AdventureStageIdClear_Stage_Normal_0270_01","Mission","Achievement_AdventureStageIdClear_Stage_Normal_0270","AdventureMode_Popup","Stage_Normal_0270","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_49_49","Mission","Achievement_AdventureStageIdClear_Normal_49","AdventureMode_Popup","Stage_Hard_0003","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_50_50","Mission","Achievement_AdventureStageIdClear_Normal_50","AdventureMode_Popup","Stage_Hard_0006","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_51_51","Mission","Achievement_AdventureStageIdClear_Normal_51","AdventureMode_Popup","Stage_Hard_0009","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_52_52","Mission","Achievement_AdventureStageIdClear_Normal_52","AdventureMode_Popup","Stage_Hard_0012","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_53_53","Mission","Achievement_AdventureStageIdClear_Normal_53","AdventureMode_Popup","Stage_Hard_0015","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_54_54","Mission","Achievement_AdventureStageIdClear_Normal_54","AdventureMode_Popup","Stage_Hard_0018","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_55_55","Mission","Achievement_AdventureStageIdClear_Normal_55","AdventureMode_Popup","Stage_Hard_0021","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_56_56","Mission","Achievement_AdventureStageIdClear_Normal_56","AdventureMode_Popup","Stage_Hard_0024","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_57_57","Mission","Achievement_AdventureStageIdClear_Normal_57","AdventureMode_Popup","Stage_Hard_0027","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_58_58","Mission","Achievement_AdventureStageIdClear_Normal_58","AdventureMode_Popup","Stage_Hard_0030","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_59_59","Mission","Achievement_AdventureStageIdClear_Normal_59","AdventureMode_Popup","Stage_Hard_0033","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_60_60","Mission","Achievement_AdventureStageIdClear_Normal_60","AdventureMode_Popup","Stage_Hard_0036","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_61_61","Mission","Achievement_AdventureStageIdClear_Normal_61","AdventureMode_Popup","Stage_Hard_0039","AdventureStage"
"Achievement_AdventureStageIdClear_Normal_62_62","Mission","Achievement_AdventureStageIdClear_Normal_62","AdventureMode_Popup","Stage_Hard_0042","AdventureStage"
