"Episode_M_004_02","Story_Main_4","2","Num","","Str_M_Act_1_Ch_4_Ep_2_Title","Str_M_Act_1_Ch_4_Ep_2_Summary","Normal","M_Act_1_Ch_4_Ep_2","","","","Coin_TaleStone","20","","","EpisodeClear","Episode_M_004_01",
"Episode_M_004_03","Story_Main_4","3","Num","","Str_M_Act_1_Ch_4_Ep_3_Title","Str_M_Act_1_Ch_4_Ep_3_Summary","Normal","M_Act_1_Ch_4_Ep_3","","","","Coin_TaleStone","20","","","EpisodeClear","Episode_M_004_02",
"Episode_M_004_04","Story_Main_4","4","Num","","Str_M_Act_1_Ch_4_Ep_4_Title","Str_M_Act_1_Ch_4_Ep_4_Summary","Battle","M_Act_1_Ch_4_Ep_4","SB_004_004","SB_004_004","M_Act_1_Ch_4_Ep_4_b","Coin_TaleStone","20","","","EpisodeClear","Episode_M_004_03",
"Episode_M_004_05","Story_Main_4","5","Num","","Str_M_Act_1_Ch_4_Ep_5_Title","Str_M_Act_1_Ch_4_Ep_5_Summary","Normal","M_Act_1_Ch_4_Ep_5","","","","Coin_TaleStone","20","","","EpisodeClear","Episode_M_004_04",
"Episode_M_004_06","Story_Main_4","6","Num","","Str_M_Act_1_Ch_4_Ep_6_Title","Str_M_Act_1_Ch_4_Ep_6_Summary","Normal","M_Act_1_Ch_4_Ep_6","","","","Coin_TaleStone","20","","","EpisodeClear","Episode_M_004_05",
"Episode_M_004_07","Story_Main_4","7","Num","","Str_M_Act_1_Ch_4_Ep_7_Title","Str_M_Act_1_Ch_4_Ep_7_Summary","Normal","M_Act_1_Ch_4_Ep_7","","","","Coin_TaleStone","20","","","EpisodeClear","Episode_M_004_06",
"Episode_M_004_08","Story_Main_4","8","Num","","Str_M_Act_1_Ch_4_Ep_8_Title","Str_M_Act_1_Ch_4_Ep_8_Summary","Normal","M_Act_1_Ch_4_Ep_8","","","","Coin_TaleStone","20","","","EpisodeClear","Episode_M_004_07",
"Episode_M_004_09","Story_Main_4","9","Num","","Str_M_Act_1_Ch_4_Ep_9_Title","Str_M_Act_1_Ch_4_Ep_9_Summary","Battle","M_Act_1_Ch_4_Ep_9","SB_004_009","SB_004_009","M_Act_1_Ch_4_Ep_9_b","Coin_TaleStone","20","","","EpisodeClear","Episode_M_004_08",
"Episode_M_004_10","Story_Main_4","10","Num","","Str_M_Act_1_Ch_4_Ep_10_Title","Str_M_Act_1_Ch_4_Ep_10_Summary","Normal","M_Act_1_Ch_4_Ep_10","","","","Coin_TaleStone","20","","","EpisodeClear","Episode_M_004_09",
"Episode_M_004_Epilogue","Story_Main_4","11","Epilogue","","Str_M_Act_1_Ch_4_Ep_Epilogue_Title","Str_M_Act_1_Ch_4_Ep_Epilogue_Summary","Normal","M_Act_1_Ch_4_Ep_Epilogue","","","","Coin_TaleStone","20","","","EpisodeClear","Episode_M_004_10",
"Episode_M_005_01","Story_Main_5","1","Num","","Str_M_Act_1_Ch_5_Ep_1_Title","Str_M_Act_1_Ch_5_Ep_1_Summary","Normal","M_Act_1_Ch_5_Ep_1","","","","Coin_TaleStone","20","StageClear","Stage_Normal_0190","EpisodeClear","Episode_M_004_Epilogue",
"Episode_M_005_02","Story_Main_5","2","Num","","Str_M_Act_1_Ch_5_Ep_2_Title","Str_M_Act_1_Ch_5_Ep_2_Summary","Battle","M_Act_1_Ch_5_Ep_2","SB_005_002","SB_005_002","M_Act_1_Ch_5_Ep_2_b","Coin_TaleStone","20","","","EpisodeClear","Episode_M_005_01",
"Episode_M_005_03","Story_Main_5","3","Num","","Str_M_Act_1_Ch_5_Ep_3_Title","Str_M_Act_1_Ch_5_Ep_3_Summary","Normal","M_Act_1_Ch_5_Ep_3","","","","Coin_TaleStone","20","","","EpisodeClear","Episode_M_005_02",
"Episode_M_005_04","Story_Main_5","4","Num","","Str_M_Act_1_Ch_5_Ep_4_Title","Str_M_Act_1_Ch_5_Ep_4_Summary","Normal","M_Act_1_Ch_5_Ep_4","","","","Coin_TaleStone","20","","","EpisodeClear","Episode_M_005_03",
"Episode_M_005_05","Story_Main_5","5","Num","","Str_M_Act_1_Ch_5_Ep_5_Title","Str_M_Act_1_Ch_5_Ep_5_Summary","Normal","M_Act_1_Ch_5_Ep_5","","","","Coin_TaleStone","20","","","EpisodeClear","Episode_M_005_04",
"Episode_C_001_S01_1","Story_Char_001_S01_B","1","Num","","Str_C_Dorothy_Ep_1_Title","Str_C_Dorothy_Ep_1_Summary","Normal","C_Dorothy_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_001_S01_B","","",
"Episode_C_001_S01_2","Story_Char_001_S01_B","2","Num","","Str_C_Dorothy_Ep_2_Title","Str_C_Dorothy_Ep_2_Summary","Normal","C_Dorothy_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_001_S01_B","","",
"Episode_C_001_S01_3","Story_Char_001_S01_B","3","Num","","Str_C_Dorothy_Ep_3_Title","Str_C_Dorothy_Ep_3_Summary","Normal","C_Dorothy_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_001_S01_B","","",
"Episode_C_001_S01_4","Story_Char_001_S01_B","4","Num","","Str_C_Dorothy_Ep_4_Title","Str_C_Dorothy_Ep_4_Summary","Normal","C_Dorothy_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_001_S01_B","","",
"Episode_C_002_S01_1","Story_Char_002_S01_R","1","Num","","Str_C_Rygar_Ep_1_Title","Str_C_Rygar_Ep_1_Summary","Normal","C_Rygar_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_002_S01_R","","",
"Episode_C_002_S01_2","Story_Char_002_S01_R","2","Num","","Str_C_Rygar_Ep_2_Title","Str_C_Rygar_Ep_2_Summary","Normal","C_Rygar_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_002_S01_R","","",
"Episode_C_002_S01_3","Story_Char_002_S01_R","3","Num","","Str_C_Rygar_Ep_3_Title","Str_C_Rygar_Ep_3_Summary","Normal","C_Rygar_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_002_S01_R","","",
"Episode_C_002_S01_4","Story_Char_002_S01_R","4","Num","","Str_C_Rygar_Ep_4_Title","Str_C_Rygar_Ep_4_Summary","Normal","C_Rygar_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_002_S01_R","","",
"Episode_C_003_S01_1","Story_Char_003_S01_B","1","Num","","Str_C_Zenoa_Ep_1_Title","Str_C_Zenoa_Ep_1_Summary","Normal","C_Zenoa_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_003_S01_B","","",
"Episode_C_003_S01_2","Story_Char_003_S01_B","2","Num","","Str_C_Zenoa_Ep_2_Title","Str_C_Zenoa_Ep_2_Summary","Normal","C_Zenoa_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_003_S01_B","","",
"Episode_C_003_S01_3","Story_Char_003_S01_B","3","Num","","Str_C_Zenoa_Ep_3_Title","Str_C_Zenoa_Ep_3_Summary","Normal","C_Zenoa_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_003_S01_B","","",
"Episode_C_003_S01_4","Story_Char_003_S01_B","4","Num","","Str_C_Zenoa_Ep_4_Title","Str_C_Zenoa_Ep_4_Summary","Normal","C_Zenoa_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_003_S01_B","","",
"Episode_C_007_S01_1","Story_Char_007_S01_D","1","Num","","Str_C_Gamon_Ep_1_Title","Str_C_Gamon_Ep_1_Summary","Normal","C_Gamon_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_007_S01_D","","",
"Episode_C_007_S01_2","Story_Char_007_S01_D","2","Num","","Str_C_Gamon_Ep_2_Title","Str_C_Gamon_Ep_2_Summary","Normal","C_Gamon_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_007_S01_D","","",
"Episode_C_007_S01_3","Story_Char_007_S01_D","3","Num","","Str_C_Gamon_Ep_3_Title","Str_C_Gamon_Ep_3_Summary","Normal","C_Gamon_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_007_S01_D","","",
"Episode_C_007_S01_4","Story_Char_007_S01_D","4","Num","","Str_C_Gamon_Ep_4_Title","Str_C_Gamon_Ep_4_Summary","Normal","C_Gamon_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_007_S01_D","","",
"Episode_C_010_S01_1","Story_Char_010_S01_B","1","Num","","Str_C_Esmeralda_Ep_1_Title","Str_C_Esmeralda_Ep_1_Summary","Normal","C_Esmeralda_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_010_S01_B","","",
"Episode_C_010_S01_2","Story_Char_010_S01_B","2","Num","","Str_C_Esmeralda_Ep_2_Title","Str_C_Esmeralda_Ep_2_Summary","Normal","C_Esmeralda_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_010_S01_B","","",
"Episode_C_010_S01_3","Story_Char_010_S01_B","3","Num","","Str_C_Esmeralda_Ep_3_Title","Str_C_Esmeralda_Ep_3_Summary","Normal","C_Esmeralda_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_010_S01_B","","",
"Episode_C_010_S01_4","Story_Char_010_S01_B","4","Num","","Str_C_Esmeralda_Ep_4_Title","Str_C_Esmeralda_Ep_4_Summary","Normal","C_Esmeralda_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_010_S01_B","","",
"Episode_C_037_S01_1","Story_Char_037_S01_L","1","Num","","Str_C_Nina_Ep_1_Title","Str_C_Nina_Ep_1_Summary","Normal","C_Nina_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_037_S01_L","","",
"Episode_C_037_S01_2","Story_Char_037_S01_L","2","Num","","Str_C_Nina_Ep_2_Title","Str_C_Nina_Ep_2_Summary","Normal","C_Nina_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_037_S01_L","","",
"Episode_C_037_S01_3","Story_Char_037_S01_L","3","Num","","Str_C_Nina_Ep_3_Title","Str_C_Nina_Ep_3_Summary","Normal","C_Nina_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_037_S01_L","","",
"Episode_C_037_S01_4","Story_Char_037_S01_L","4","Num","","Str_C_Nina_Ep_4_Title","Str_C_Nina_Ep_4_Summary","Normal","C_Nina_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_037_S01_L","","",
"Episode_C_078_S01_1","Story_Char_078_S01_R","1","Num","","Str_C_Roxy_Ep_1_Title","Str_C_Roxy_Ep_1_Summary","Normal","C_Roxy_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_078_S01_R","","",
"Episode_C_078_S01_2","Story_Char_078_S01_R","2","Num","","Str_C_Roxy_Ep_2_Title","Str_C_Roxy_Ep_2_Summary","Normal","C_Roxy_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_078_S01_R","","",
"Episode_C_078_S01_3","Story_Char_078_S01_R","3","Num","","Str_C_Roxy_Ep_3_Title","Str_C_Roxy_Ep_3_Summary","Normal","C_Roxy_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_078_S01_R","","",
"Episode_C_078_S01_4","Story_Char_078_S01_R","4","Num","","Str_C_Roxy_Ep_4_Title","Str_C_Roxy_Ep_4_Summary","Normal","C_Roxy_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_078_S01_R","","",
"Episode_C_080_S01_1","Story_Char_080_S01_G","1","Num","","Str_C_Chichi_Ep_1_Title","Str_C_Chichi_Ep_1_Summary","Normal","C_Chichi_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_080_S01_G","","",
"Episode_C_080_S01_2","Story_Char_080_S01_G","2","Num","","Str_C_Chichi_Ep_2_Title","Str_C_Chichi_Ep_2_Summary","Normal","C_Chichi_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_080_S01_G","","",
"Episode_C_080_S01_3","Story_Char_080_S01_G","3","Num","","Str_C_Chichi_Ep_3_Title","Str_C_Chichi_Ep_3_Summary","Normal","C_Chichi_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_080_S01_G","","",
"Episode_C_080_S01_4","Story_Char_080_S01_G","4","Num","","Str_C_Chichi_Ep_4_Title","Str_C_Chichi_Ep_4_Summary","Normal","C_Chichi_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_080_S01_G","","",
"Episode_C_085_S01_1","Story_Char_085_S01_B","1","Num","","Str_C_Kaoru_Ep_1_Title","Str_C_Kaoru_Ep_1_Summary","Normal","C_Kaoru_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_085_S01_B","","",
"Episode_C_085_S01_2","Story_Char_085_S01_B","2","Num","","Str_C_Kaoru_Ep_2_Title","Str_C_Kaoru_Ep_2_Summary","Normal","C_Kaoru_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_085_S01_B","","",
"Episode_C_085_S01_3","Story_Char_085_S01_B","3","Num","","Str_C_Kaoru_Ep_3_Title","Str_C_Kaoru_Ep_3_Summary","Normal","C_Kaoru_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_085_S01_B","","",
"Episode_C_085_S01_4","Story_Char_085_S01_B","4","Num","","Str_C_Kaoru_Ep_4_Title","Str_C_Kaoru_Ep_4_Summary","Normal","C_Kaoru_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_085_S01_B","","",
"Episode_C_089_S01_1","Story_Char_089_S01_D","1","Num","","Str_C_Camila_Ep_1_Title","Str_C_Camila_Ep_1_Summary","Normal","C_Camilla_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_089_S01_D","","",
"Episode_C_089_S01_2","Story_Char_089_S01_D","2","Num","","Str_C_Camila_Ep_2_Title","Str_C_Camila_Ep_2_Summary","Normal","C_Camilla_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_089_S01_D","","",
"Episode_C_089_S01_3","Story_Char_089_S01_D","3","Num","","Str_C_Camila_Ep_3_Title","Str_C_Camila_Ep_3_Summary","Normal","C_Camilla_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_089_S01_D","","",
"Episode_C_089_S01_4","Story_Char_089_S01_D","4","Num","","Str_C_Camila_Ep_4_Title","Str_C_Camila_Ep_4_Summary","Normal","C_Camilla_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_089_S01_D","","",
"Episode_C_100_S01_1","Story_Char_100_S01_G","1","Num","","Str_C_Kohaku_Ep_1_Title","Str_C_Kohaku_Ep_1_Summary","Normal","C_Kohaku_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_100_S01_G","","",
"Episode_C_100_S01_2","Story_Char_100_S01_G","2","Num","","Str_C_Kohaku_Ep_2_Title","Str_C_Kohaku_Ep_2_Summary","Normal","C_Kohaku_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_100_S01_G","","",
"Episode_C_100_S01_3","Story_Char_100_S01_G","3","Num","","Str_C_Kohaku_Ep_3_Title","Str_C_Kohaku_Ep_3_Summary","Normal","C_Kohaku_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_100_S01_G","","",
"Episode_C_100_S01_4","Story_Char_100_S01_G","4","Num","","Str_C_Kohaku_Ep_4_Title","Str_C_Kohaku_Ep_4_Summary","Normal","C_Kohaku_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_100_S01_G","","",
"Episode_C_101_S01_1","Story_Char_101_S01_B","1","Num","","Str_C_Aria_Ep_1_Title","Str_C_Aria_Ep_1_Summary","Normal","C_Aria_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_101_S01_B","","",
"Episode_C_101_S01_2","Story_Char_101_S01_B","2","Num","","Str_C_Aria_Ep_2_Title","Str_C_Aria_Ep_2_Summary","Normal","C_Aria_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_101_S01_B","","",
"Episode_C_101_S01_3","Story_Char_101_S01_B","3","Num","","Str_C_Aria_Ep_3_Title","Str_C_Aria_Ep_3_Summary","Normal","C_Aria_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_101_S01_B","","",
"Episode_C_101_S01_4","Story_Char_101_S01_B","4","Num","","Str_C_Aria_Ep_4_Title","Str_C_Aria_Ep_4_Summary","Normal","C_Aria_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_101_S01_B","","",
"Episode_C_103_S01_1","Story_Char_103_S01_G","1","Num","","Str_C_Chloe_Ep_1_Title","Str_C_Chloe_Ep_1_Summary","Normal","C_Chloe_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_103_S01_G","","",
"Episode_C_103_S01_2","Story_Char_103_S01_G","2","Num","","Str_C_Chloe_Ep_2_Title","Str_C_Chloe_Ep_2_Summary","Normal","C_Chloe_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_103_S01_G","","",
"Episode_C_103_S01_3","Story_Char_103_S01_G","3","Num","","Str_C_Chloe_Ep_3_Title","Str_C_Chloe_Ep_3_Summary","Normal","C_Chloe_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_103_S01_G","","",
"Episode_C_103_S01_4","Story_Char_103_S01_G","4","Num","","Str_C_Chloe_Ep_4_Title","Str_C_Chloe_Ep_4_Summary","Normal","C_Chloe_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_103_S01_G","","",
"Episode_C_064_S01_1","Story_Char_064_S01_R","1","Num","","Str_C_Sharon_Ep_1_Title","Str_C_Sharon_Ep_1_Summary","Normal","C_Sharon_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_064_S01_R","","",
"Episode_C_064_S01_2","Story_Char_064_S01_R","2","Num","","Str_C_Sharon_Ep_2_Title","Str_C_Sharon_Ep_2_Summary","Normal","C_Sharon_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_064_S01_R","","",
"Episode_C_064_S01_3","Story_Char_064_S01_R","3","Num","","Str_C_Sharon_Ep_3_Title","Str_C_Sharon_Ep_3_Summary","Normal","C_Sharon_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_064_S01_R","","",
