"ShopCoinDungeon_Filter_04","ShopCoinDungeon","Filter","ShopCoinDungeon_Filter_Group_01","Str_UI_Filter_Base_GroupName","ShopProduct","Wskill","Str_UI_ViewOption_Wskill",""
"ShopCoinTotalWar_Filter_01","ShopCoinTotalWar","Filter","ShopCoinTotalWar_Filter_Group_01","Str_UI_Filter_Base_GroupName","ShopProduct","HeroGradeUp","Str_ItemCategory_HeroGradeUp",""
"ShopCoinTotalWar_Filter_02","ShopCoinTotalWar","Filter","ShopCoinTotalWar_Filter_Group_01","Str_UI_Filter_Base_GroupName","ShopProduct","Emblem","Str_UI_ViewOption_Emblem",""
"ShopCoinTotalWar_Filter_03","ShopCoinTotalWar","Filter","ShopCoinTotalWar_Filter_Group_01","Str_UI_Filter_Base_GroupName","ShopProduct","SkillLvUpAttribute","Str_ItemType_SkillLvUpAttribute",""
"ShopCoinTotalWar_Filter_04","ShopCoinTotalWar","Filter","ShopCoinTotalWar_Filter_Group_01","Str_UI_Filter_Base_GroupName","ShopProduct","SkillLvUpClass","Str_ItemType_SkillLvUpClass",""
"ShopCoinArcana_Filter_01","ShopCoinArcana","Filter","ShopCoinArcana_Filter_Group_01","Str_UI_Filter_Base_GroupName","ShopProduct","HeroGradeUp","Str_ItemCategory_HeroGradeUp",""
"ShopCoinArcana_Filter_02","ShopCoinArcana","Filter","ShopCoinArcana_Filter_Group_01","Str_UI_Filter_Base_GroupName","ShopProduct","HeroExp","Str_ItemType_HeroExp",""
"ShopCoinArcana_Filter_03","ShopCoinArcana","Filter","ShopCoinArcana_Filter_Group_01","Str_UI_Filter_Base_GroupName","ShopProduct","Coin","Str_ItemCategory_Coin",""
"ShopCoinArcana_Filter_04","ShopCoinArcana","Filter","ShopCoinArcana_Filter_Group_01","Str_UI_Filter_Base_GroupName","ShopProduct","EquipGradeUp","Str_ItemCategory_EquipGradeUp",""
"MailReceive_Sort_01","MailReceive","Sort","MailReceive_Sort_Group_01","","Mail","ReceiveDate","Str_UI_Mail_ReceiveDate",""
"MailReceive_Sort_02","MailReceive","Sort","MailReceive_Sort_Group_01","","Mail","EndDate","Str_UI_Mail_ExpireDate",""
"FriendList_Sort_01","FriendList","Sort","FriendList_Sort_Group_01","","Account","LoginDate","Str_UI_Friend_AccessDate",""
"FriendList_Sort_02","FriendList","Sort","FriendList_Sort_Group_01","","Account","Level","Str_UI_Sorting_Level",""
"FriendRequestList_Sort_01","FriendRequestList","Sort","FriendRequestList_Sort_Group_01","","Account","LoginDate","Str_UI_Friend_AccessDate",""
"FriendRequestList_Sort_02","FriendRequestList","Sort","FriendRequestList_Sort_Group_01","","Account","Level","Str_UI_Sorting_Level",""
"FriendAcceptList_Sort_01","FriendAcceptList","Sort","FriendAcceptList_Sort_Group_01","","Account","LoginDate","Str_UI_Friend_AccessDate",""
"FriendAcceptList_Sort_02","FriendAcceptList","Sort","FriendAcceptList_Sort_Group_01","","Account","Level","Str_UI_Sorting_Level",""
"ItemInven_Sort_01","ItemInven","Sort","ItemInven_Sort_Group_01","","Item","Kind","Str_UI_Sorting_Kind",""
"ItemInven_Sort_02","ItemInven","Sort","ItemInven_Sort_Group_01","","Item","Amount","Str_UI_Sorting_Amount",""
"ItemInven_Sort_03","ItemInven","Sort","ItemInven_Sort_Group_01","","Item","Name","Str_UI_Sorting_Name",""
"ItemInven_Filter_01","ItemInven","Filter","ItemInven_Filter_Group_01","Str_UI_Filter_Base_GroupName","Item","HeroGradeUp","Str_ItemCategory_HeroGradeUp",""
"ItemInven_Filter_02","ItemInven","Filter","ItemInven_Filter_Group_01","Str_UI_Filter_Base_GroupName","Item","Growth","Str_ItemCategory_Growth",""
"ItemInven_Filter_03","ItemInven","Filter","ItemInven_Filter_Group_01","Str_UI_Filter_Base_GroupName","Item","Material","Str_ItemCategory_Material",""
"ItemInven_Filter_04","ItemInven","Filter","ItemInven_Filter_Group_01","Str_UI_Filter_Base_GroupName","Item","Coin","Str_ItemCategory_Coin",""
"ItemInven_Filter_05","ItemInven","Filter","ItemInven_Filter_Group_01","Str_UI_Filter_Base_GroupName","Item","Gift","Str_ItemCategory_Gift",""
"ItemInven_Filter_06","ItemInven","Filter","ItemInven_Filter_Group_01","Str_UI_Filter_Base_GroupName","Item","Consume","Str_ItemCategory_Consume",""
"ItemInven_Filter_07","ItemInven","Filter","ItemInven_Filter_Group_01","Str_UI_Filter_Base_GroupName","Item","Souvenir","Str_ItemCategory_Souvenir",""
"ItemInven_Filter_08","ItemInven","Filter","ItemInven_Filter_Group_01","Str_UI_Filter_Base_GroupName","Item","Event","Str_UI_UserTitle_Event",""
"EquipInven_Sort_01","EquipInven","Sort","EquipInven_Sort_Group_01","","Equipment","Kind","Str_UI_Sorting_Kind",""
"EquipInven_Sort_02","EquipInven","Sort","EquipInven_Sort_Group_01","","Equipment","Amount","Str_UI_Sorting_Amount",""
"EquipInven_Sort_03","EquipInven","Sort","EquipInven_Sort_Group_01","","Equipment","Name","Str_UI_Sorting_Name",""
"EquipInven_Filter_01","EquipInven","Filter","EquipInven_Filter_Group_01","Str_UI_Filter_Base_GroupName","Equipment","EquipExp","Str_ItemCategory_EquipExp",""
"EquipInven_Filter_02","EquipInven","Filter","EquipInven_Filter_Group_01","Str_UI_Filter_Base_GroupName","Equipment","EquipGradeUp","Str_ItemCategory_EquipGradeUp",""
"EquipInven_Filter_03","EquipInven","Filter","EquipInven_Filter_Group_01","Str_UI_Filter_Base_GroupName","Equipment","Equip","Str_UI_Sorting_Equip",""
"PartySetting_Sort_01","PartySetting","Sort","PartySetting_Sort_Group_01","","Character","Level","Str_UI_Sorting_Level",""
"PartySetting_Sort_02","PartySetting","Sort","PartySetting_Sort_Group_01","","Character","Grade","Str_UI_Sorting_Grade",""
"PartySetting_Sort_03","PartySetting","Sort","PartySetting_Sort_Group_01","","Character","SkillLevel","Str_UI_Sorting_SkillLevel",""
"PartySetting_Sort_04","PartySetting","Sort","PartySetting_Sort_Group_01","","Character","EquipLevel","Str_UI_Sorting_EquipLevel",""
"PartySetting_Sort_05","PartySetting","Sort","PartySetting_Sort_Group_01","","Character","Name","Str_UI_Sorting_Name",""
"PartySetting_Sort_06","PartySetting","Sort","PartySetting_Sort_Group_01","","Character","Job","Str_UI_Sorting_Role",""
"PartySetting_Sort_07","PartySetting","Sort","PartySetting_Sort_Group_01","","Character","Element","Str_UI_Sorting_Element",""
"PartySetting_Filter_01","PartySetting","Filter","PartySetting_Filter_Group_01","Str_UI_Sorting_Element","Character","Red","Str_UI_Element_Red",""
"PartySetting_Filter_02","PartySetting","Filter","PartySetting_Filter_Group_01","Str_UI_Sorting_Element","Character","Blue","Str_UI_Element_Blue",""
"PartySetting_Filter_03","PartySetting","Filter","PartySetting_Filter_Group_01","Str_UI_Sorting_Element","Character","Green","Str_UI_Element_Green",""
"PartySetting_Filter_04","PartySetting","Filter","PartySetting_Filter_Group_02","Str_UI_Sorting_Grade","Character","5","Str_UI_PartyPreset_Tab_5",""
"PartySetting_Filter_05","PartySetting","Filter","PartySetting_Filter_Group_02","Str_UI_Sorting_Grade","Character","4","Str_UI_PartyPreset_Tab_4",""
"PartySetting_Filter_06","PartySetting","Filter","PartySetting_Filter_Group_02","Str_UI_Sorting_Grade","Character","3","Str_UI_PartyPreset_Tab_3",""
"PartySetting_Filter_07","PartySetting","Filter","PartySetting_Filter_Group_02","Str_UI_Sorting_Grade","Character","2","Str_UI_PartyPreset_Tab_2",""
"PartySetting_Filter_08","PartySetting","Filter","PartySetting_Filter_Group_02","Str_UI_Sorting_Grade","Character","1","Str_UI_PartyPreset_Tab_1",""
"PartySetting_Filter_09","PartySetting","Filter","PartySetting_Filter_Group_04","Str_UI_Sorting_Position","Character","Front","Str_UI_BattlePosition_Front",""
"PartySetting_Filter_10","PartySetting","Filter","PartySetting_Filter_Group_04","Str_UI_Sorting_Position","Character","Middle","Str_UI_BattlePosition_Middle",""
"PartySetting_Filter_11","PartySetting","Filter","PartySetting_Filter_Group_04","Str_UI_Sorting_Position","Character","Back","Str_UI_BattlePosition_Back",""
"PartySetting_Filter_12","PartySetting","Filter","PartySetting_Filter_Group_03","Str_UI_Sorting_Role","Character","Guardian","Str_UI_RoleTypeName_Guardian",""
"PartySetting_Filter_13","PartySetting","Filter","PartySetting_Filter_Group_03","Str_UI_Sorting_Role","Character","Knight","Str_UI_RoleTypeName_Knight",""
"PartySetting_Filter_14","PartySetting","Filter","PartySetting_Filter_Group_03","Str_UI_Sorting_Role","Character","Fighter","Str_UI_RoleTypeName_Fighter",""
"PartySetting_Filter_15","PartySetting","Filter","PartySetting_Filter_Group_03","Str_UI_Sorting_Role","Character","Ranger","Str_UI_RoleTypeName_Ranger",""
"PartySetting_Filter_16","PartySetting","Filter","PartySetting_Filter_Group_03","Str_UI_Sorting_Role","Character","Sorcerer","Str_UI_RoleTypeName_Sorcerer",""
"PartySetting_Filter_17","PartySetting","Filter","PartySetting_Filter_Group_03","Str_UI_Sorting_Role","Character","Shooter","Str_UI_RoleTypeName_Shooter",""
"PartySetting_Filter_18","PartySetting","Filter","PartySetting_Filter_Group_03","Str_UI_Sorting_Role","Character","Mage","Str_UI_RoleTypeName_Mage",""
"PartySetting_Filter_19","PartySetting","Filter","PartySetting_Filter_Group_03","Str_UI_Sorting_Role","Character","Cleric","Str_UI_RoleTypeName_Cleric",""
"PartySetting_Filter_20","PartySetting","Filter","PartySetting_Filter_Group_05","Str_UI_Sorting_Damage_Type","Character","Physical","Str_UI_Sorting_Physical",""
"PartySetting_Filter_21","PartySetting","Filter","PartySetting_Filter_Group_05","Str_UI_Sorting_Damage_Type","Character","Magical","Str_UI_Sorting_Magical",""
"PartySettingEventAdventure_Sort_01","PartySettingEventAdventure","Sort","PartySettingEventAdventure_Sort_Group_01","","Character","EventAdventureCoinA","Str_Item_Coin_EventAdventure_N002OceanSpa_Egg_Name","ICON_Coin_EventAdventure_N002OceanSpa_Egg"
"PartySettingEventAdventure_Sort_02","PartySettingEventAdventure","Sort","PartySettingEventAdventure_Sort_Group_01","","Character","EventAdventureCoinB","Str_Item_Coin_EventAdventure_N002OceanSpa_Soap_Name","ICON_Coin_EventAdventure_N002OceanSpa_Soap"
"PartySettingEventAdventure_Sort_03","PartySettingEventAdventure","Sort","PartySettingEventAdventure_Sort_Group_01","","Character","EventAdventureCoinC","Str_Item_Coin_EventAdventure_N002OceanSpa_Towel_Name","ICON_Coin_EventAdventure_N002OceanSpa_Towel"
"PartySettingEventAdventure_Sort_04","PartySettingEventAdventure","Sort","PartySettingEventAdventure_Sort_Group_01","","Character","Level","Str_UI_Sorting_Level",""
"PartySettingEventAdventure_Sort_05","PartySettingEventAdventure","Sort","PartySettingEventAdventure_Sort_Group_01","","Character","Grade","Str_UI_Sorting_Grade",""
"PartySettingEventAdventure_Sort_06","PartySettingEventAdventure","Sort","PartySettingEventAdventure_Sort_Group_01","","Character","SkillLevel","Str_UI_Sorting_SkillLevel",""
"PartySettingEventAdventure_Sort_07","PartySettingEventAdventure","Sort","PartySettingEventAdventure_Sort_Group_01","","Character","EquipLevel","Str_UI_Sorting_EquipLevel",""
"PartySettingEventAdventure_Sort_08","PartySettingEventAdventure","Sort","PartySettingEventAdventure_Sort_Group_01","","Character","Name","Str_UI_Sorting_Name",""
"PartySettingEventAdventure_Sort_09","PartySettingEventAdventure","Sort","PartySettingEventAdventure_Sort_Group_01","","Character","Job","Str_UI_Sorting_Role",""
"PartySettingEventAdventure_Sort_10","PartySettingEventAdventure","Sort","PartySettingEventAdventure_Sort_Group_01","","Character","Element","Str_UI_Sorting_Element",""
"PartySettingEventAdventure_Filter_01","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_01","Str_UI_Sorting_Element","Character","Red","Str_UI_Element_Red",""
"PartySettingEventAdventure_Filter_02","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_01","Str_UI_Sorting_Element","Character","Blue","Str_UI_Element_Blue",""
"PartySettingEventAdventure_Filter_03","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_01","Str_UI_Sorting_Element","Character","Green","Str_UI_Element_Green",""
"PartySettingEventAdventure_Filter_04","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_02","Str_UI_Sorting_Grade","Character","5","Str_UI_PartyPreset_Tab_5",""
"PartySettingEventAdventure_Filter_05","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_02","Str_UI_Sorting_Grade","Character","4","Str_UI_PartyPreset_Tab_4",""
"PartySettingEventAdventure_Filter_06","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_02","Str_UI_Sorting_Grade","Character","3","Str_UI_PartyPreset_Tab_3",""
"PartySettingEventAdventure_Filter_07","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_02","Str_UI_Sorting_Grade","Character","2","Str_UI_PartyPreset_Tab_2",""
"PartySettingEventAdventure_Filter_08","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_02","Str_UI_Sorting_Grade","Character","1","Str_UI_PartyPreset_Tab_1",""
"PartySettingEventAdventure_Filter_09","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_04","Str_UI_Sorting_Position","Character","Front","Str_UI_BattlePosition_Front",""
"PartySettingEventAdventure_Filter_10","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_04","Str_UI_Sorting_Position","Character","Middle","Str_UI_BattlePosition_Middle",""
"PartySettingEventAdventure_Filter_11","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_04","Str_UI_Sorting_Position","Character","Back","Str_UI_BattlePosition_Back",""
"PartySettingEventAdventure_Filter_12","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_03","Str_UI_Sorting_Role","Character","Guardian","Str_UI_RoleTypeName_Guardian",""
"PartySettingEventAdventure_Filter_13","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_03","Str_UI_Sorting_Role","Character","Knight","Str_UI_RoleTypeName_Knight",""
"PartySettingEventAdventure_Filter_14","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_03","Str_UI_Sorting_Role","Character","Fighter","Str_UI_RoleTypeName_Fighter",""
"PartySettingEventAdventure_Filter_15","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_03","Str_UI_Sorting_Role","Character","Ranger","Str_UI_RoleTypeName_Ranger",""
"PartySettingEventAdventure_Filter_16","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_03","Str_UI_Sorting_Role","Character","Sorcerer","Str_UI_RoleTypeName_Sorcerer",""
"PartySettingEventAdventure_Filter_17","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_03","Str_UI_Sorting_Role","Character","Shooter","Str_UI_RoleTypeName_Shooter",""
"PartySettingEventAdventure_Filter_18","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_03","Str_UI_Sorting_Role","Character","Mage","Str_UI_RoleTypeName_Mage",""
"PartySettingEventAdventure_Filter_19","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_03","Str_UI_Sorting_Role","Character","Cleric","Str_UI_RoleTypeName_Cleric",""
"PartySettingEventAdventure_Filter_20","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_05","Str_UI_Sorting_Damage_Type","Character","Physical","Str_UI_Sorting_Physical",""
"PartySettingEventAdventure_Filter_21","PartySettingEventAdventure","Filter","PartySettingEventAdventure_Filter_Group_05","Str_UI_Sorting_Damage_Type","Character","Magical","Str_UI_Sorting_Magical",""
"TotalWarRanking_Filter_01","TotalWarRanking","Filter","TotalWarRanking_Filter_Group_01","Str_UI_TotalWar_Filter_Difficult_Title","Content","AllDifficult","Str_UI_TotalWar_Filter_Difficult_All",""
"TotalWarRanking_Filter_02","TotalWarRanking","Filter","TotalWarRanking_Filter_Group_01","Str_UI_TotalWar_Filter_Difficult_Title","Content","Difficult1","Str_UI_TotalWar_Filter_Difficult_1",""
"TotalWarRanking_Filter_03","TotalWarRanking","Filter","TotalWarRanking_Filter_Group_01","Str_UI_TotalWar_Filter_Difficult_Title","Content","Difficult2","Str_UI_TotalWar_Filter_Difficult_2",""
"TotalWarRanking_Filter_04","TotalWarRanking","Filter","TotalWarRanking_Filter_Group_01","Str_UI_TotalWar_Filter_Difficult_Title","Content","Difficult3","Str_UI_TotalWar_Filter_Difficult_3",""
"TotalWarRanking_Filter_05","TotalWarRanking","Filter","TotalWarRanking_Filter_Group_01","Str_UI_TotalWar_Filter_Difficult_Title","Content","Difficult4","Str_UI_TotalWar_Filter_Difficult_4",""
"TotalWarRanking_Filter_06","TotalWarRanking","Filter","TotalWarRanking_Filter_Group_01","Str_UI_TotalWar_Filter_Difficult_Title","Content","Difficult5","Str_UI_TotalWar_Filter_Difficult_5",""
"TotalWarRanking_Filter_07","TotalWarRanking","Filter","TotalWarRanking_Filter_Group_02","Str_UI_TotalWar_Filter_RankTier_Title","Content","AllGrade","Str_UI_TotalWar_Filter_RankTier_All",""
"TotalWarRanking_Filter_08","TotalWarRanking","Filter","TotalWarRanking_Filter_Group_02","Str_UI_TotalWar_Filter_RankTier_Title","Content","Platinum","Str_UI_TotalWar_Filter_RankTier_1",""
"TotalWarRanking_Filter_09","TotalWarRanking","Filter","TotalWarRanking_Filter_Group_02","Str_UI_TotalWar_Filter_RankTier_Title","Content","Gold","Str_UI_TotalWar_Filter_RankTier_2",""
"TotalWarRanking_Filter_10","TotalWarRanking","Filter","TotalWarRanking_Filter_Group_02","Str_UI_TotalWar_Filter_RankTier_Title","Content","Silver","Str_UI_TotalWar_Filter_RankTier_3",""
"TotalWarRanking_Filter_11","TotalWarRanking","Filter","TotalWarRanking_Filter_Group_02","Str_UI_TotalWar_Filter_RankTier_Title","Content","Bronze","Str_UI_TotalWar_Filter_RankTier_4",""
"UserTitleManage_Filter_01","UserTitleManage","Filter","UserTitleManage_Filter_Group_01","Str_UI_UserTitle_OwnCheck","Title","Own","Str_UI_UserTitle_Own",""
"UserTitleManage_Filter_02","UserTitleManage","Filter","UserTitleManage_Filter_Group_01","Str_UI_UserTitle_OwnCheck","Title","NotOwn","Str_UI_UserTitle_No_Own",""
"UserTitleManage_Filter_03","UserTitleManage","Filter","UserTitleManage_Filter_Group_02","Str_UI_Sorting_Kind","Title","Default","Str_UI_UserTitle_Default",""
