"CH1_M_C046G_G1_03","Mon_046G_CH1","","1","1","1","3","1","","","","","",""
"CH1_M_C046G_G1_04","Mon_046G_CH1","","1","1","1","4","1","","","","","",""
"CH1_M_C046G_G1_05","Mon_046G_CH1","","1","1","1","5","1","","","","","",""
"CH1_M_C057G_G1","Mon_057G_CH1","","1","1","1","1","1","","","","","",""
"CH1_M_C057G_G1_01","Mon_057G_CH1","","1","1","1","1","1","","","","","",""
"CH1_M_C057G_G1_02","Mon_057G_CH1","","1","1","1","2","1","","","","","",""
"CH1_M_C057G_G1_03","Mon_057G_CH1","","1","1","1","3","1","","","","","",""
"CH1_M_C057G_G1_04","Mon_057G_CH1","","1","1","1","4","1","","","","","",""
"CH1_M_C057G_G1_05","Mon_057G_CH1","","1","1","1","5","1","","","","","",""
"CH1_M_C558G_G1","Mon_558G_CH1","","1","1","1","1","1","","","","","",""
"CH1_M_C558G_G1_01","Mon_558G_CH1","","1","1","1","1","1","","","","","",""
"CH1_M_C558G_G1_02","Mon_558G_CH1","","1","1","1","2","1","","","","","",""
"CH1_M_C558G_G1_03","Mon_558G_CH1","","1","1","1","3","1","","","","","",""
"CH1_M_C558G_G1_04","Mon_558G_CH1","","1","1","1","4","1","","","","","",""
"CH1_M_C558G_G1_05","Mon_558G_CH1","","1","1","1","5","1","","","","","",""
"CH1_B_C534R_G1","Mon_534R_CH1","","1","1","1","1","1","","","","","",""
"CH1_B_C534R_G1_01","Mon_534R_CH1","","1","1","1","1","1","","","","","",""
"CH1_B_C534R_G1_02","Mon_534R_CH1","","1","1","1","2","1","","","","","",""
"CH1_B_C534R_G1_03","Mon_534R_CH1","","1","1","1","3","1","","","","","",""
"CH1_B_C534R_G1_04","Mon_534R_CH1","","1","1","1","4","1","","","","","",""
"CH1_B_C534R_G1_05","Mon_534R_CH1","","1","1","1","5","1","","","","","",""
"CH1_B_C530G_G1","Mon_530G_CH1","","1","1","1","1","1","","","","","",""
"CH1_B_C530G_G1_01","Mon_530G_CH1","","1","1","1","1","1","","","","","",""
"CH1_B_C530G_G1_02","Mon_530G_CH1","","1","1","1","2","1","","","","","",""
"CH1_B_C530G_G1_03","Mon_530G_CH1","","1","1","1","3","1","","","","","",""
"CH1_B_C530G_G1_04","Mon_530G_CH1","","1","1","1","4","1","","","","","",""
"CH1_B_C530G_G1_05","Mon_530G_CH1","","1","1","1","5","1","","","","","",""
"CH1_B_C025G_G1","Mon_025G_CH1","","1","1","1","1","1","","","","","",""
"CH1_B_C025G_G1_01","Mon_025G_CH1","","1","1","1","1","1","","","","","",""
"CH1_B_C025G_G1_02","Mon_025G_CH1","","1","1","1","2","1","","","","","",""
"CH1_B_C025G_G1_03","Mon_025G_CH1","","1","1","1","3","1","","","","","",""
"CH1_B_C025G_G1_04","Mon_025G_CH1","","1","1","1","4","1","","","","","",""
"CH1_B_C025G_G1_05","Mon_025G_CH1","","1","1","1","5","1","","","","","",""
"CH1_B_C052G_G1","Mon_052G_CH1","","1","1","1","1","1","","","","","",""
"CH1_B_C052G_G1_01","Mon_052G_CH1","","1","1","1","1","1","","","","","",""
"CH1_B_C052G_G1_02","Mon_052G_CH1","","1","1","1","2","1","","","","","",""
"CH1_B_C052G_G1_03","Mon_052G_CH1","","1","1","1","3","1","","","","","",""
"CH1_B_C052G_G1_04","Mon_052G_CH1","","1","1","1","4","1","","","","","",""
"CH1_B_C052G_G1_05","Mon_052G_CH1","","1","1","1","5","1","","","","","",""
"CH1_M_C531R_G1","Mon_531R_CH1","","1","1","1","1","1","","","","","",""
"CH1_M_C531R_G1_01","Mon_531R_CH1","","1","1","1","1","1","","","","","",""
"CH1_M_C531R_G1_02","Mon_531R_CH1","","1","1","1","2","1","","","","","",""
"CH1_M_C531R_G1_03","Mon_531R_CH1","","1","1","1","3","1","","","","","",""
"CH1_M_C531R_G1_04","Mon_531R_CH1","","1","1","1","4","1","","","","","",""
"CH1_M_C531R_G1_05","Mon_531R_CH1","","1","1","1","5","1","","","","","",""
"CH1_M_C533R_G1","Mon_533R_CH1","","1","1","1","1","1","","","","","",""
"CH1_M_C533R_G1_01","Mon_533R_CH1","","1","1","1","1","1","","","","","",""
"CH1_M_C533R_G1_02","Mon_533R_CH1","","1","1","1","2","1","","","","","",""
"CH1_M_C533R_G1_03","Mon_533R_CH1","","1","1","1","3","1","","","","","",""
"CH1_M_C533R_G1_04","Mon_533R_CH1","","1","1","1","4","1","","","","","",""
"CH1_M_C533R_G1_05","Mon_533R_CH1","","1","1","1","5","1","","","","","",""
"CH1_M_C527R_G1","Mon_527R_CH1","","1","1","1","1","1","","","","","",""
"CH1_M_C527R_G1_01","Mon_527R_CH1","","1","1","1","1","1","","","","","",""
"CH1_M_C527R_G1_02","Mon_527R_CH1","","1","1","1","2","1","","","","","",""
"CH1_M_C527R_G1_03","Mon_527R_CH1","","1","1","1","3","1","","","","","",""
"CH1_M_C527R_G1_04","Mon_527R_CH1","","1","1","1","4","1","","","","","",""
"CH1_M_C527R_G1_05","Mon_527R_CH1","","1","1","1","5","1","","","","","",""
"CH1_F_C051_G1","Mon_051_CH1","","1","1","1","1","1","","","","","",""
"CH1_F_C098_G2","Mon_098_CH1","MiddleBoss","1","1","1","1","1","","","","","",""
"CH2_F_C027G_G1","Mon_027G_CH2","","1","1","1","1","1","","","","","",""
"CH2_F_C027G_G1_01","Mon_027G_CH2","","1","1","1","1","1","","","","","",""
"CH2_F_C027G_G1_02","Mon_027G_CH2","","1","1","1","2","1","","","","","",""
"CH2_F_C027G_G1_03","Mon_027G_CH2","","1","1","1","3","1","","","","","",""
"CH2_F_C027G_G1_04","Mon_027G_CH2","","1","1","1","4","1","","","","","",""
"CH2_F_C027G_G1_05","Mon_027G_CH2","","1","1","1","5","1","","","","","",""
"CH2_F_C027R_G1","Mon_027R_CH2","","1","1","1","1","1","","","","","",""
"CH2_F_C027R_G1_01","Mon_027R_CH2","","1","1","1","1","1","","","","","",""
"CH2_F_C027R_G1_02","Mon_027R_CH2","","1","1","1","2","1","","","","","",""
"CH2_F_C027R_G1_03","Mon_027R_CH2","","1","1","1","3","1","","","","","",""
"CH2_F_C027R_G1_04","Mon_027R_CH2","","1","1","1","4","1","","","","","",""
"CH2_F_C027R_G1_05","Mon_027R_CH2","","1","1","1","5","1","","","","","",""
"CH2_F_C045R_G1","Mon_045R_CH2","","1","1","1","1","1","","","","","",""
"CH2_F_C045R_G1_01","Mon_045R_CH2","","1","1","1","1","1","","","","","",""
"CH2_F_C045R_G1_02","Mon_045R_CH2","","1","1","1","2","1","","","","","",""
"CH2_F_C045R_G1_03","Mon_045R_CH2","","1","1","1","3","1","","","","","",""
"CH2_F_C045R_G1_04","Mon_045R_CH2","","1","1","1","4","1","","","","","",""
"CH2_F_C045R_G1_05","Mon_045R_CH2","","1","1","1","5","1","","","","","",""
"CH2_F_C024G_G1","Mon_024G_CH2","","1","1","1","1","1","","","","","",""
"CH2_F_C024G_G1_01","Mon_024G_CH2","","1","1","1","1","1","","","","","",""
"CH2_F_C024G_G1_02","Mon_024G_CH2","","1","1","1","2","1","","","","","",""
"CH2_F_C024G_G1_03","Mon_024G_CH2","","1","1","1","3","1","","","","","",""
"CH2_F_C024G_G1_04","Mon_024G_CH2","","1","1","1","4","1","","","","","",""
"CH2_F_C024G_G1_05","Mon_024G_CH2","","1","1","1","5","1","","","","","",""
"CH2_F_C030B_G1","Mon_030B_CH2","","1","1","1","1","1","","","","","",""
"CH2_F_C030B_G1_01","Mon_030B_CH2","","1","1","1","1","1","","","","","",""
"CH2_F_C030B_G1_02","Mon_030B_CH2","","1","1","1","2","1","","","","","",""
"CH2_F_C030B_G1_03","Mon_030B_CH2","","1","1","1","3","1","","","","","",""
"CH2_F_C030B_G1_04","Mon_030B_CH2","","1","1","1","4","1","","","","","",""
"CH2_F_C030B_G1_05","Mon_030B_CH2","","1","1","1","5","1","","","","","",""
"CH2_M_C528G_G1","Mon_528G_CH2","","1","1","1","1","1","","","","","",""
"CH2_M_C528G_G1_01","Mon_528G_CH2","","1","1","1","1","1","","","","","",""
"CH2_M_C528G_G1_02","Mon_528G_CH2","","1","1","1","2","1","","","","","",""
"CH2_M_C528G_G1_03","Mon_528G_CH2","","1","1","1","3","1","","","","","",""
"CH2_M_C528G_G1_04","Mon_528G_CH2","","1","1","1","4","1","","","","","",""
"CH2_M_C528G_G1_05","Mon_528G_CH2","","1","1","1","5","1","","","","","",""
"CH2_M_C046G_G1","Mon_046G_CH2","","1","1","1","1","1","","","","","",""
"CH2_M_C046G_G1_01","Mon_046G_CH2","","1","1","1","1","1","","","","","",""
"CH2_M_C046G_G1_02","Mon_046G_CH2","","1","1","1","2","1","","","","","",""
"CH2_M_C046G_G1_03","Mon_046G_CH2","","1","1","1","3","1","","","","","",""
"CH2_M_C046G_G1_04","Mon_046G_CH2","","1","1","1","4","1","","","","","",""
"CH2_M_C046G_G1_05","Mon_046G_CH2","","1","1","1","5","1","","","","","",""
"CH2_M_C057G_G1","Mon_057G_CH2","","1","1","1","1","1","","","","","",""
"CH2_M_C057G_G1_01","Mon_057G_CH2","","1","1","1","1","1","","","","","",""
"CH2_M_C057G_G1_02","Mon_057G_CH2","","1","1","1","2","1","","","","","",""
"CH2_M_C057G_G1_03","Mon_057G_CH2","","1","1","1","3","1","","","","","",""
"CH2_M_C057G_G1_04","Mon_057G_CH2","","1","1","1","4","1","","","","","",""
"CH2_M_C057G_G1_05","Mon_057G_CH2","","1","1","1","5","1","","","","","",""
"CH2_M_C558G_G1","Mon_558G_CH2","","1","1","1","1","1","","","","","",""
"CH2_M_C558G_G1_01","Mon_558G_CH2","","1","1","1","1","1","","","","","",""
"CH2_M_C558G_G1_02","Mon_558G_CH2","","1","1","1","2","1","","","","","",""
"CH2_M_C558G_G1_03","Mon_558G_CH2","","1","1","1","3","1","","","","","",""
"CH2_M_C558G_G1_04","Mon_558G_CH2","","1","1","1","4","1","","","","","",""
"CH2_M_C558G_G1_05","Mon_558G_CH2","","1","1","1","5","1","","","","","",""
"CH2_B_C534R_G1","Mon_534R_CH2","","1","1","1","1","1","","","","","",""
"CH2_B_C534R_G1_01","Mon_534R_CH2","","1","1","1","1","1","","","","","",""
"CH2_B_C534R_G1_02","Mon_534R_CH2","","1","1","1","2","1","","","","","",""
"CH2_B_C534R_G1_03","Mon_534R_CH2","","1","1","1","3","1","","","","","",""
"CH2_B_C534R_G1_04","Mon_534R_CH2","","1","1","1","4","1","","","","","",""
"CH2_B_C534R_G1_05","Mon_534R_CH2","","1","1","1","5","1","","","","","",""
"CH2_B_C530G_G1","Mon_530G_CH2","","1","1","1","1","1","","","","","",""
"CH2_B_C530G_G1_01","Mon_530G_CH2","","1","1","1","1","1","","","","","",""
"CH2_B_C530G_G1_02","Mon_530G_CH2","","1","1","1","2","1","","","","","",""
"CH2_B_C530G_G1_03","Mon_530G_CH2","","1","1","1","3","1","","","","","",""
"CH2_B_C530G_G1_04","Mon_530G_CH2","","1","1","1","4","1","","","","","",""
"CH2_B_C530G_G1_05","Mon_530G_CH2","","1","1","1","5","1","","","","","",""
"CH2_B_C025G_G1","Mon_025G_CH2","","1","1","1","1","1","","","","","",""
"CH2_B_C025G_G1_01","Mon_025G_CH2","","1","1","1","1","1","","","","","",""
"CH2_B_C025G_G1_02","Mon_025G_CH2","","1","1","1","2","1","","","","","",""
"CH2_B_C025G_G1_03","Mon_025G_CH2","","1","1","1","3","1","","","","","",""
"CH2_B_C025G_G1_04","Mon_025G_CH2","","1","1","1","4","1","","","","","",""
"CH2_B_C025G_G1_05","Mon_025G_CH2","","1","1","1","5","1","","","","","",""
"CH2_B_C052G_G1","Mon_052G_CH2","","1","1","1","1","1","","","","","",""
"CH2_B_C052G_G1_01","Mon_052G_CH2","","1","1","1","1","1","","","","","",""
"CH2_B_C052G_G1_02","Mon_052G_CH2","","1","1","1","2","1","","","","","",""
"CH2_B_C052G_G1_03","Mon_052G_CH2","","1","1","1","3","1","","","","","",""
"CH2_B_C052G_G1_04","Mon_052G_CH2","","1","1","1","4","1","","","","","",""
"CH2_B_C052G_G1_05","Mon_052G_CH2","","1","1","1","5","1","","","","","",""
"CH2_M_C531R_G1","Mon_531R_CH2","","1","1","1","1","1","","","","","",""
"CH2_M_C531R_G1_01","Mon_531R_CH2","","1","1","1","1","1","","","","","",""
"CH2_M_C531R_G1_02","Mon_531R_CH2","","1","1","1","2","1","","","","","",""
"CH2_M_C531R_G1_03","Mon_531R_CH2","","1","1","1","3","1","","","","","",""
"CH2_M_C531R_G1_04","Mon_531R_CH2","","1","1","1","4","1","","","","","",""
"CH2_M_C531R_G1_05","Mon_531R_CH2","","1","1","1","5","1","","","","","",""
"CH2_M_C533R_G1","Mon_533R_CH2","","1","1","1","1","1","","","","","",""
"CH2_M_C533R_G1_01","Mon_533R_CH2","","1","1","1","1","1","","","","","",""
"CH2_M_C533R_G1_02","Mon_533R_CH2","","1","1","1","2","1","","","","","",""
"CH2_M_C533R_G1_03","Mon_533R_CH2","","1","1","1","3","1","","","","","",""
"CH2_M_C533R_G1_04","Mon_533R_CH2","","1","1","1","4","1","","","","","",""
"CH2_M_C533R_G1_05","Mon_533R_CH2","","1","1","1","5","1","","","","","",""
"CH2_M_C527R_G1","Mon_527R_CH2","","1","1","1","1","1","","","","","",""
"CH2_M_C527R_G1_01","Mon_527R_CH2","","1","1","1","1","1","","","","","",""
"CH2_M_C527R_G1_02","Mon_527R_CH2","","1","1","1","2","1","","","","","",""
"CH2_M_C527R_G1_03","Mon_527R_CH2","","1","1","1","3","1","","","","","",""
"CH2_M_C527R_G1_04","Mon_527R_CH2","","1","1","1","4","1","","","","","",""
"CH2_M_C527R_G1_05","Mon_527R_CH2","","1","1","1","5","1","","","","","",""
"CH2_F_C051_G1","Mon_051_CH2","","1","1","1","1","1","","","","","",""
"CH2_M_C080_G2","Mon_080_CH2","MiddleBoss","1","1","1","1","1","","","","","",""
"CH3_F_C027G_G1","Mon_027G_CH3","","1","1","1","1","1","","","","","",""
"CH3_F_C027G_G1_01","Mon_027G_CH3","","1","1","1","1","1","","","","","",""
"CH3_F_C027G_G1_02","Mon_027G_CH3","","1","1","1","2","1","","","","","",""
"CH3_F_C027G_G1_03","Mon_027G_CH3","","1","1","1","3","1","","","","","",""
"CH3_F_C027G_G1_04","Mon_027G_CH3","","1","1","1","4","1","","","","","",""
"CH3_F_C027G_G1_05","Mon_027G_CH3","","1","1","1","5","1","","","","","",""
"CH3_F_C027R_G1","Mon_027R_CH3","","1","1","1","1","1","","","","","",""
"CH3_F_C027R_G1_01","Mon_027R_CH3","","1","1","1","1","1","","","","","",""
"CH3_F_C027R_G1_02","Mon_027R_CH3","","1","1","1","2","1","","","","","",""
"CH3_F_C027R_G1_03","Mon_027R_CH3","","1","1","1","3","1","","","","","",""
"CH3_F_C027R_G1_04","Mon_027R_CH3","","1","1","1","4","1","","","","","",""
"CH3_F_C027R_G1_05","Mon_027R_CH3","","1","1","1","5","1","","","","","",""
"CH3_F_C045R_G1","Mon_045R_CH3","","1","1","1","1","1","","","","","",""
"CH3_F_C045R_G1_01","Mon_045R_CH3","","1","1","1","1","1","","","","","",""
"CH3_F_C045R_G1_02","Mon_045R_CH3","","1","1","1","2","1","","","","","",""
"CH3_F_C045R_G1_03","Mon_045R_CH3","","1","1","1","3","1","","","","","",""
"CH3_F_C045R_G1_04","Mon_045R_CH3","","1","1","1","4","1","","","","","",""
"CH3_F_C045R_G1_05","Mon_045R_CH3","","1","1","1","5","1","","","","","",""
"CH3_F_C024G_G1","Mon_024G_CH3","","1","1","1","1","1","","","","","",""
"CH3_F_C024G_G1_01","Mon_024G_CH3","","1","1","1","1","1","","","","","",""
"CH3_F_C024G_G1_02","Mon_024G_CH3","","1","1","1","2","1","","","","","",""
"CH3_F_C024G_G1_03","Mon_024G_CH3","","1","1","1","3","1","","","","","",""
"CH3_F_C024G_G1_04","Mon_024G_CH3","","1","1","1","4","1","","","","","",""
"CH3_F_C024G_G1_05","Mon_024G_CH3","","1","1","1","5","1","","","","","",""
"CH3_F_C030B_G1","Mon_030B_CH3","","1","1","1","1","1","","","","","",""
"CH3_F_C030B_G1_01","Mon_030B_CH3","","1","1","1","1","1","","","","","",""
"CH3_F_C030B_G1_02","Mon_030B_CH3","","1","1","1","2","1","","","","","",""
"CH3_F_C030B_G1_03","Mon_030B_CH3","","1","1","1","3","1","","","","","",""
"CH3_F_C030B_G1_04","Mon_030B_CH3","","1","1","1","4","1","","","","","",""
"CH3_F_C030B_G1_05","Mon_030B_CH3","","1","1","1","5","1","","","","","",""
"CH3_M_C528G_G1","Mon_528G_CH3","","1","1","1","1","1","","","","","",""
"CH3_M_C528G_G1_01","Mon_528G_CH3","","1","1","1","1","1","","","","","",""
"CH3_M_C528G_G1_02","Mon_528G_CH3","","1","1","1","2","1","","","","","",""
"CH3_M_C528G_G1_03","Mon_528G_CH3","","1","1","1","3","1","","","","","",""
"CH3_M_C528G_G1_04","Mon_528G_CH3","","1","1","1","4","1","","","","","",""
"CH3_M_C528G_G1_05","Mon_528G_CH3","","1","1","1","5","1","","","","","",""
"CH3_M_C046G_G1","Mon_046G_CH3","","1","1","1","1","1","","","","","",""
"CH3_M_C046G_G1_01","Mon_046G_CH3","","1","1","1","1","1","","","","","",""
"CH3_M_C046G_G1_02","Mon_046G_CH3","","1","1","1","2","1","","","","","",""
"CH3_M_C046G_G1_03","Mon_046G_CH3","","1","1","1","3","1","","","","","",""
"CH3_M_C046G_G1_04","Mon_046G_CH3","","1","1","1","4","1","","","","","",""
"CH3_M_C046G_G1_05","Mon_046G_CH3","","1","1","1","5","1","","","","","",""
"CH3_M_C057G_G1","Mon_057G_CH3","","1","1","1","1","1","","","","","",""
"CH3_M_C057G_G1_01","Mon_057G_CH3","","1","1","1","1","1","","","","","",""
"CH3_M_C057G_G1_02","Mon_057G_CH3","","1","1","1","2","1","","","","","",""
"CH3_M_C057G_G1_03","Mon_057G_CH3","","1","1","1","3","1","","","","","",""
"CH3_M_C057G_G1_04","Mon_057G_CH3","","1","1","1","4","1","","","","","",""
"CH3_M_C057G_G1_05","Mon_057G_CH3","","1","1","1","5","1","","","","","",""
"CH3_M_C558G_G1","Mon_558G_CH3","","1","1","1","1","1","","","","","",""
"CH3_M_C558G_G1_01","Mon_558G_CH3","","1","1","1","1","1","","","","","",""
"CH3_M_C558G_G1_02","Mon_558G_CH3","","1","1","1","2","1","","","","","",""
"CH3_M_C558G_G1_03","Mon_558G_CH3","","1","1","1","3","1","","","","","",""
"CH3_M_C558G_G1_04","Mon_558G_CH3","","1","1","1","4","1","","","","","",""
"CH3_M_C558G_G1_05","Mon_558G_CH3","","1","1","1","5","1","","","","","",""
"CH3_B_C534R_G1","Mon_534R_CH3","","1","1","1","1","1","","","","","",""
"CH3_B_C534R_G1_01","Mon_534R_CH3","","1","1","1","1","1","","","","","",""
"CH3_B_C534R_G1_02","Mon_534R_CH3","","1","1","1","2","1","","","","","",""
"CH3_B_C534R_G1_03","Mon_534R_CH3","","1","1","1","3","1","","","","","",""
"CH3_B_C534R_G1_04","Mon_534R_CH3","","1","1","1","4","1","","","","","",""
"CH3_B_C534R_G1_05","Mon_534R_CH3","","1","1","1","5","1","","","","","",""
"CH3_B_C530G_G1","Mon_530G_CH3","","1","1","1","1","1","","","","","",""
"CH3_B_C530G_G1_01","Mon_530G_CH3","","1","1","1","1","1","","","","","",""
"CH3_B_C530G_G1_02","Mon_530G_CH3","","1","1","1","2","1","","","","","",""
"CH3_B_C530G_G1_03","Mon_530G_CH3","","1","1","1","3","1","","","","","",""
"CH3_B_C530G_G1_04","Mon_530G_CH3","","1","1","1","4","1","","","","","",""
"CH3_B_C530G_G1_05","Mon_530G_CH3","","1","1","1","5","1","","","","","",""
"CH3_B_C025G_G1","Mon_025G_CH3","","1","1","1","1","1","","","","","",""
"CH3_B_C025G_G1_01","Mon_025G_CH3","","1","1","1","1","1","","","","","",""
"CH3_B_C025G_G1_02","Mon_025G_CH3","","1","1","1","2","1","","","","","",""
"CH3_B_C025G_G1_03","Mon_025G_CH3","","1","1","1","3","1","","","","","",""
"CH3_B_C025G_G1_04","Mon_025G_CH3","","1","1","1","4","1","","","","","",""
"CH3_B_C025G_G1_05","Mon_025G_CH3","","1","1","1","5","1","","","","","",""
"CH3_B_C052G_G1","Mon_052G_CH3","","1","1","1","1","1","","","","","",""
"CH3_B_C052G_G1_01","Mon_052G_CH3","","1","1","1","1","1","","","","","",""
"CH3_B_C052G_G1_02","Mon_052G_CH3","","1","1","1","2","1","","","","","",""
"CH3_B_C052G_G1_03","Mon_052G_CH3","","1","1","1","3","1","","","","","",""
"CH3_B_C052G_G1_04","Mon_052G_CH3","","1","1","1","4","1","","","","","",""
"CH3_B_C052G_G1_05","Mon_052G_CH3","","1","1","1","5","1","","","","","",""
"CH3_M_C531R_G1","Mon_531R_CH3","","1","1","1","1","1","","","","","",""
"CH3_M_C531R_G1_01","Mon_531R_CH3","","1","1","1","1","1","","","","","",""
"CH3_M_C531R_G1_02","Mon_531R_CH3","","1","1","1","2","1","","","","","",""
"CH3_M_C531R_G1_03","Mon_531R_CH3","","1","1","1","3","1","","","","","",""
"CH3_M_C531R_G1_04","Mon_531R_CH3","","1","1","1","4","1","","","","","",""
"CH3_M_C531R_G1_05","Mon_531R_CH3","","1","1","1","5","1","","","","","",""
"CH3_M_C533R_G1","Mon_533R_CH3","","1","1","1","1","1","","","","","",""
"CH3_M_C533R_G1_01","Mon_533R_CH3","","1","1","1","1","1","","","","","",""
"CH3_M_C533R_G1_02","Mon_533R_CH3","","1","1","1","2","1","","","","","",""
"CH3_M_C533R_G1_03","Mon_533R_CH3","","1","1","1","3","1","","","","","",""
"CH3_M_C533R_G1_04","Mon_533R_CH3","","1","1","1","4","1","","","","","",""
"CH3_M_C533R_G1_05","Mon_533R_CH3","","1","1","1","5","1","","","","","",""
"CH3_M_C527R_G1","Mon_527R_CH3","","1","1","1","1","1","","","","","",""
"CH3_M_C527R_G1_01","Mon_527R_CH3","","1","1","1","1","1","","","","","",""
"CH3_M_C527R_G1_02","Mon_527R_CH3","","1","1","1","2","1","","","","","",""
"CH3_M_C527R_G1_03","Mon_527R_CH3","","1","1","1","3","1","","","","","",""
"CH3_M_C527R_G1_04","Mon_527R_CH3","","1","1","1","4","1","","","","","",""
"CH3_M_C527R_G1_05","Mon_527R_CH3","","1","1","1","5","1","","","","","",""
"CH3_F_C098_G1","Mon_098_CH3","","1","1","1","1","1","","","","","",""
"CH3_M_C080_G1","Mon_080_CH3","","1","1","1","1","1","","","","","",""
"CH3_M_C100_G2","Mon_100_CH3","MiddleBoss","1","1","1","1","1","","","","","",""
"CH4_F_C027G_G1","Mon_027G_CH4","","1","1","1","1","1","","","","","",""
"CH4_F_C027G_G1_01","Mon_027G_CH4","","1","1","1","1","1","","","","","",""
"CH4_F_C027G_G1_02","Mon_027G_CH4","","1","1","1","2","1","","","","","",""
"CH4_F_C027G_G1_03","Mon_027G_CH4","","1","1","1","3","1","","","","","",""
"CH4_F_C027G_G1_04","Mon_027G_CH4","","1","1","1","4","1","","","","","",""
"CH4_F_C027G_G1_05","Mon_027G_CH4","","1","1","1","5","1","","","","","",""
"CH4_F_C027R_G1","Mon_027R_CH4","","1","1","1","1","1","","","","","",""
"CH4_F_C027R_G1_01","Mon_027R_CH4","","1","1","1","1","1","","","","","",""
"CH4_F_C027R_G1_02","Mon_027R_CH4","","1","1","1","2","1","","","","","",""
"CH4_F_C027R_G1_03","Mon_027R_CH4","","1","1","1","3","1","","","","","",""
"CH4_F_C027R_G1_04","Mon_027R_CH4","","1","1","1","4","1","","","","","",""
"CH4_F_C027R_G1_05","Mon_027R_CH4","","1","1","1","5","1","","","","","",""
"CH4_F_C045R_G1","Mon_045R_CH4","","1","1","1","1","1","","","","","",""
