"Char_077_S01_G","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_078_S01_R","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_080_S01_G","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_083_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_084_S01_G","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_085_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_087_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_088_S01_R","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_089_S01_D","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_090_S01_L","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_090_S02_G","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_091_S01_G","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_097_S01_D","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_098_S01_R","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_099_S01_G","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_100_S01_G","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_101_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_102_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_103_S01_G","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_104_S01_G","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_105_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_106_S01_R","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_110_S01_G","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_111_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_112_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_113_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_114_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_115_S01_B","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
"Char_116_S01_R","Icon_Default","Icon_Dead","Icon_Negative","Icon_UseActive","0","0"
