"Message_Char_066_S01_B_0001","Account_Char_066","FriendshipLv","Friendship_Char_066_S01_B_Lv_2","1","False"
"Message_Char_066_S01_B_0002","Account_Char_066","FriendshipLv","Friendship_Char_066_S01_B_Lv_5","2","False"
"Message_Char_066_S01_B_0003","Account_Char_066","FriendshipLv","Friendship_Char_066_S01_B_Lv_8","3","False"
"Message_Char_066_S01_B_0004","Account_Char_066","FriendshipLv","Friendship_Char_066_S01_B_Lv_12","4","True"
"Message_Char_084_S01_G_0001","Account_Char_084","FriendshipLv","Friendship_Char_084_S01_G_Lv_2","1","False"
"Message_Char_084_S01_G_0002","Account_Char_084","FriendshipLv","Friendship_Char_084_S01_G_Lv_5","2","False"
"Message_Char_084_S01_G_0003","Account_Char_084","FriendshipLv","Friendship_Char_084_S01_G_Lv_8","3","False"
"Message_Char_084_S01_G_0004","Account_Char_084","FriendshipLv","Friendship_Char_084_S01_G_Lv_12","4","True"
"Message_Char_088_S01_R_0001","Account_Char_088","FriendshipLv","Friendship_Char_088_S01_R_Lv_2","1","False"
"Message_Char_088_S01_R_0002","Account_Char_088","FriendshipLv","Friendship_Char_088_S01_R_Lv_5","2","False"
"Message_Char_088_S01_R_0003","Account_Char_088","FriendshipLv","Friendship_Char_088_S01_R_Lv_8","3","False"
"Message_Char_088_S01_R_0004","Account_Char_088","FriendshipLv","Friendship_Char_088_S01_R_Lv_12","4","True"
"Message_Char_044_S01_D_0001","Account_Char_044","FriendshipLv","Friendship_Char_044_S01_D_Lv_2","1","False"
"Message_Char_044_S01_D_0002","Account_Char_044","FriendshipLv","Friendship_Char_044_S01_D_Lv_5","2","False"
"Message_Char_044_S01_D_0003","Account_Char_044","FriendshipLv","Friendship_Char_044_S01_D_Lv_8","3","False"
"Message_Char_044_S01_D_0004","Account_Char_044","FriendshipLv","Friendship_Char_044_S01_D_Lv_12","4","True"
"Message_Char_064_S01_R_0001","Account_Char_064","FriendshipLv","Friendship_Char_064_S01_R_Lv_2","1","False"
"Message_Char_064_S01_R_0002","Account_Char_064","FriendshipLv","Friendship_Char_064_S01_R_Lv_5","2","False"
"Message_Char_064_S01_R_0003","Account_Char_064","FriendshipLv","Friendship_Char_064_S01_R_Lv_8","3","False"
"Message_Char_064_S01_R_0004","Account_Char_064","FriendshipLv","Friendship_Char_064_S01_R_Lv_12","4","True"
"Message_Char_064_S02_G_0001","Account_Char_064","FriendshipLv","Friendship_Char_064_S02_G_Lv_2","1","False"
"Message_Char_064_S02_G_0002","Account_Char_064","FriendshipLv","Friendship_Char_064_S02_G_Lv_5","2","False"
"Message_Char_064_S02_G_0003","Account_Char_064","FriendshipLv","Friendship_Char_064_S02_G_Lv_8","3","False"
"Message_Char_064_S02_G_0004","Account_Char_064","FriendshipLv","Friendship_Char_064_S02_G_Lv_12","4","True"
"Message_Char_016_S01_B_0001","Account_Char_016","FriendshipLv","Friendship_Char_016_S01_B_Lv_2","1","False"
"Message_Char_016_S01_B_0002","Account_Char_016","FriendshipLv","Friendship_Char_016_S01_B_Lv_5","2","False"
"Message_Char_016_S01_B_0003","Account_Char_016","FriendshipLv","Friendship_Char_016_S01_B_Lv_8","3","False"
"Message_Char_016_S01_B_0004","Account_Char_016","FriendshipLv","Friendship_Char_016_S01_B_Lv_12","4","True"
"Message_Char_034_S01_B_0001","Account_Char_034","FriendshipLv","Friendship_Char_034_S01_B_Lv_2","1","False"
"Message_Char_034_S01_B_0002","Account_Char_034","FriendshipLv","Friendship_Char_034_S01_B_Lv_5","2","False"
"Message_Char_034_S01_B_0003","Account_Char_034","FriendshipLv","Friendship_Char_034_S01_B_Lv_8","3","False"
"Message_Char_034_S01_B_0004","Account_Char_034","FriendshipLv","Friendship_Char_034_S01_B_Lv_12","4","True"
"Message_Char_038_S01_L_0001","Account_Char_038","FriendshipLv","Friendship_Char_038_S01_L_Lv_2","1","False"
"Message_Char_038_S01_L_0002","Account_Char_038","FriendshipLv","Friendship_Char_038_S01_L_Lv_5","2","False"
"Message_Char_038_S01_L_0003","Account_Char_038","FriendshipLv","Friendship_Char_038_S01_L_Lv_8","3","False"
"Message_Char_038_S01_L_0004","Account_Char_038","FriendshipLv","Friendship_Char_038_S01_L_Lv_12","4","True"
"Message_Char_097_S01_D_0001","Account_Char_097","FriendshipLv","Friendship_Char_097_S01_D_Lv_2","1","False"
"Message_Char_097_S01_D_0002","Account_Char_097","FriendshipLv","Friendship_Char_097_S01_D_Lv_5","2","False"
"Message_Char_097_S01_D_0003","Account_Char_097","FriendshipLv","Friendship_Char_097_S01_D_Lv_8","3","False"
"Message_Char_097_S01_D_0004","Account_Char_097","FriendshipLv","Friendship_Char_097_S01_D_Lv_12","4","True"
"Message_Char_077_S01_G_0001","Account_Char_077","FriendshipLv","Friendship_Char_077_S01_G_Lv_2","1","False"
"Message_Char_077_S01_G_0002","Account_Char_077","FriendshipLv","Friendship_Char_077_S01_G_Lv_5","2","False"
"Message_Char_077_S01_G_0003","Account_Char_077","FriendshipLv","Friendship_Char_077_S01_G_Lv_8","3","False"
"Message_Char_077_S01_G_0004","Account_Char_077","FriendshipLv","Friendship_Char_077_S01_G_Lv_12","4","True"
"Message_Char_014_S01_D_0001","Account_Char_014","FriendshipLv","Friendship_Char_014_S01_D_Lv_2","1","False"
"Message_Char_014_S01_D_0002","Account_Char_014","FriendshipLv","Friendship_Char_014_S01_D_Lv_5","2","False"
"Message_Char_014_S01_D_0003","Account_Char_014","FriendshipLv","Friendship_Char_014_S01_D_Lv_8","3","False"
"Message_Char_014_S01_D_0004","Account_Char_014","FriendshipLv","Friendship_Char_014_S01_D_Lv_12","4","True"
"Message_Char_091_S01_G_0001","Account_Char_091","FriendshipLv","Friendship_Char_091_S01_G_Lv_2","1","False"
"Message_Char_091_S01_G_0002","Account_Char_091","FriendshipLv","Friendship_Char_091_S01_G_Lv_5","2","False"
"Message_Char_091_S01_G_0003","Account_Char_091","FriendshipLv","Friendship_Char_091_S01_G_Lv_8","3","False"
"Message_Char_091_S01_G_0004","Account_Char_091","FriendshipLv","Friendship_Char_091_S01_G_Lv_12","4","True"
"Message_Char_003_S01_B_0001","Account_Char_003","FriendshipLv","Friendship_Char_003_S01_B_Lv_2","1","False"
"Message_Char_003_S01_B_0002","Account_Char_003","FriendshipLv","Friendship_Char_003_S01_B_Lv_5","2","False"
"Message_Char_003_S01_B_0003","Account_Char_003","FriendshipLv","Friendship_Char_003_S01_B_Lv_8","3","False"
"Message_Char_003_S01_B_0004","Account_Char_003","FriendshipLv","Friendship_Char_003_S01_B_Lv_12","4","True"
"Message_Char_008_S01_B_0001","Account_Char_008","FriendshipLv","Friendship_Char_008_S01_B_Lv_2","1","False"
"Message_Char_008_S01_B_0002","Account_Char_008","FriendshipLv","Friendship_Char_008_S01_B_Lv_5","2","False"
"Message_Char_008_S01_B_0003","Account_Char_008","FriendshipLv","Friendship_Char_008_S01_B_Lv_8","3","False"
"Message_Char_008_S01_B_0004","Account_Char_008","FriendshipLv","Friendship_Char_008_S01_B_Lv_12","4","True"
"Message_Char_072_S01_R_0001","Account_Char_072","FriendshipLv","Friendship_Char_072_S01_R_Lv_2","1","False"
"Message_Char_072_S01_R_0002","Account_Char_072","FriendshipLv","Friendship_Char_072_S01_R_Lv_5","2","False"
"Message_Char_072_S01_R_0003","Account_Char_072","FriendshipLv","Friendship_Char_072_S01_R_Lv_8","3","False"
"Message_Char_072_S01_R_0004","Account_Char_072","FriendshipLv","Friendship_Char_072_S01_R_Lv_12","4","True"
"Message_Char_080_S01_G_0001","Account_Char_080","FriendshipLv","Friendship_Char_080_S01_G_Lv_2","1","False"
"Message_Char_080_S01_G_0002","Account_Char_080","FriendshipLv","Friendship_Char_080_S01_G_Lv_5","2","False"
"Message_Char_080_S01_G_0003","Account_Char_080","FriendshipLv","Friendship_Char_080_S01_G_Lv_8","3","False"
"Message_Char_080_S01_G_0004","Account_Char_080","FriendshipLv","Friendship_Char_080_S01_G_Lv_12","4","True"
"Message_Char_103_S01_G_0001","Account_Char_103","FriendshipLv","Friendship_Char_103_S01_G_Lv_2","1","False"
"Message_Char_103_S01_G_0002","Account_Char_103","FriendshipLv","Friendship_Char_103_S01_G_Lv_5","2","False"
"Message_Char_103_S01_G_0003","Account_Char_103","FriendshipLv","Friendship_Char_103_S01_G_Lv_8","3","False"
"Message_Char_103_S01_G_0004","Account_Char_103","FriendshipLv","Friendship_Char_103_S01_G_Lv_12","4","True"
"Message_Char_009_S01_G_0001","Account_Char_009","FriendshipLv","Friendship_Char_009_S01_G_Lv_2","1","False"
"Message_Char_009_S01_G_0002","Account_Char_009","FriendshipLv","Friendship_Char_009_S01_G_Lv_5","2","False"
"Message_Char_009_S01_G_0003","Account_Char_009","FriendshipLv","Friendship_Char_009_S01_G_Lv_8","3","False"
"Message_Char_009_S01_G_0004","Account_Char_009","FriendshipLv","Friendship_Char_009_S01_G_Lv_12","4","True"
"Message_Char_040_S01_R_0001","Account_Char_040","FriendshipLv","Friendship_Char_040_S01_R_Lv_2","1","False"
"Message_Char_040_S01_R_0002","Account_Char_040","FriendshipLv","Friendship_Char_040_S01_R_Lv_5","2","False"
"Message_Char_040_S01_R_0003","Account_Char_040","FriendshipLv","Friendship_Char_040_S01_R_Lv_8","3","False"
"Message_Char_040_S01_R_0004","Account_Char_040","FriendshipLv","Friendship_Char_040_S01_R_Lv_12","4","True"
"Message_Char_067_S01_B_0001","Account_Char_067","FriendshipLv","Friendship_Char_067_S01_B_Lv_2","1","False"
"Message_Char_067_S01_B_0002","Account_Char_067","FriendshipLv","Friendship_Char_067_S01_B_Lv_5","2","False"
"Message_Char_067_S01_B_0003","Account_Char_067","FriendshipLv","Friendship_Char_067_S01_B_Lv_8","3","False"
"Message_Char_067_S01_B_0004","Account_Char_067","FriendshipLv","Friendship_Char_067_S01_B_Lv_12","4","True"
"Message_Char_090_S01_L_0001","Account_Char_090","FriendshipLv","Friendship_Char_090_S01_L_Lv_2","1","False"
"Message_Char_090_S01_L_0002","Account_Char_090","FriendshipLv","Friendship_Char_090_S01_L_Lv_5","2","False"
"Message_Char_090_S01_L_0003","Account_Char_090","FriendshipLv","Friendship_Char_090_S01_L_Lv_8","3","False"
"Message_Char_090_S01_L_0004","Account_Char_090","FriendshipLv","Friendship_Char_090_S01_L_Lv_12","4","True"
"Message_Char_104_S01_G_0001","Account_Char_104","FriendshipLv","Friendship_Char_104_S01_G_Lv_2","1","False"
"Message_Char_104_S01_G_0002","Account_Char_104","FriendshipLv","Friendship_Char_104_S01_G_Lv_5","2","False"
"Message_Char_104_S01_G_0003","Account_Char_104","FriendshipLv","Friendship_Char_104_S01_G_Lv_8","3","False"
"Message_Char_104_S01_G_0004","Account_Char_104","FriendshipLv","Friendship_Char_104_S01_G_Lv_12","4","True"
"Message_Char_015_S01_B_0001","Account_Char_015","FriendshipLv","Friendship_Char_015_S01_B_Lv_2","1","False"
"Message_Char_015_S01_B_0002","Account_Char_015","FriendshipLv","Friendship_Char_015_S01_B_Lv_5","2","False"
"Message_Char_015_S01_B_0003","Account_Char_015","FriendshipLv","Friendship_Char_015_S01_B_Lv_8","3","False"
"Message_Char_015_S01_B_0004","Account_Char_015","FriendshipLv","Friendship_Char_015_S01_B_Lv_12","4","True"
"Message_Char_073_S01_G_0001","Account_Char_073","FriendshipLv","Friendship_Char_073_S01_G_Lv_2","1","False"
"Message_Char_073_S01_G_0002","Account_Char_073","FriendshipLv","Friendship_Char_073_S01_G_Lv_5","2","False"
"Message_Char_073_S01_G_0003","Account_Char_073","FriendshipLv","Friendship_Char_073_S01_G_Lv_8","3","False"
"Message_Char_073_S01_G_0004","Account_Char_073","FriendshipLv","Friendship_Char_073_S01_G_Lv_12","4","True"
"Message_Char_111_S01_B_0001","Account_Char_111","FriendshipLv","Friendship_Char_111_S01_B_Lv_2","1","False"
"Message_Char_111_S01_B_0002","Account_Char_111","FriendshipLv","Friendship_Char_111_S01_B_Lv_5","2","False"
"Message_Char_111_S01_B_0003","Account_Char_111","FriendshipLv","Friendship_Char_111_S01_B_Lv_8","3","False"
"Message_Char_111_S01_B_0004","Account_Char_111","FriendshipLv","Friendship_Char_111_S01_B_Lv_12","4","True"
"Message_Char_112_S01_B_0001","Account_Char_112","FriendshipLv","Friendship_Char_112_S01_B_Lv_2","1","False"
"Message_Char_112_S01_B_0002","Account_Char_112","FriendshipLv","Friendship_Char_112_S01_B_Lv_5","2","False"
"Message_Char_112_S01_B_0003","Account_Char_112","FriendshipLv","Friendship_Char_112_S01_B_Lv_8","3","False"
"Message_Char_112_S01_B_0004","Account_Char_112","FriendshipLv","Friendship_Char_112_S01_B_Lv_12","4","True"
"Message_Char_098_S01_R_0001","Account_Char_098","FriendshipLv","Friendship_Char_098_S01_R_Lv_2","1","False"
"Message_Char_098_S01_R_0002","Account_Char_098","FriendshipLv","Friendship_Char_098_S01_R_Lv_5","2","False"
"Message_Char_098_S01_R_0003","Account_Char_098","FriendshipLv","Friendship_Char_098_S01_R_Lv_8","3","False"
"Message_Char_098_S01_R_0004","Account_Char_098","FriendshipLv","Friendship_Char_098_S01_R_Lv_12","4","True"
"Message_Char_006_S01_G_0001","Account_Char_006","FriendshipLv","Friendship_Char_006_S01_G_Lv_2","1","False"
"Message_Char_006_S01_G_0002","Account_Char_006","FriendshipLv","Friendship_Char_006_S01_G_Lv_5","2","False"
"Message_Char_006_S01_G_0003","Account_Char_006","FriendshipLv","Friendship_Char_006_S01_G_Lv_8","3","False"
"Message_Char_006_S01_G_0004","Account_Char_006","FriendshipLv","Friendship_Char_006_S01_G_Lv_12","4","True"
"Message_Char_005_S01_D_0001","Account_Char_005","FriendshipLv","Friendship_Char_005_S01_D_Lv_2","1","False"
"Message_Char_005_S01_D_0002","Account_Char_005","FriendshipLv","Friendship_Char_005_S01_D_Lv_5","2","False"
"Message_Char_005_S01_D_0003","Account_Char_005","FriendshipLv","Friendship_Char_005_S01_D_Lv_8","3","False"
"Message_Char_005_S01_D_0004","Account_Char_005","FriendshipLv","Friendship_Char_005_S01_D_Lv_12","4","True"
"Message_Char_011_S01_R_0001","Account_Char_011","FriendshipLv","Friendship_Char_011_S01_R_Lv_2","1","False"
"Message_Char_011_S01_R_0002","Account_Char_011","FriendshipLv","Friendship_Char_011_S01_R_Lv_5","2","False"
"Message_Char_011_S01_R_0003","Account_Char_011","FriendshipLv","Friendship_Char_011_S01_R_Lv_8","3","False"
"Message_Char_011_S01_R_0004","Account_Char_011","FriendshipLv","Friendship_Char_011_S01_R_Lv_12","4","True"
"Message_Char_110_S01_G_0001","Account_Char_110","FriendshipLv","Friendship_Char_110_S01_G_Lv_2","1","False"
"Message_Char_110_S01_G_0002","Account_Char_110","FriendshipLv","Friendship_Char_110_S01_G_Lv_5","2","False"
"Message_Char_110_S01_G_0003","Account_Char_110","FriendshipLv","Friendship_Char_110_S01_G_Lv_8","3","False"
"Message_Char_110_S01_G_0004","Account_Char_110","FriendshipLv","Friendship_Char_110_S01_G_Lv_12","4","True"
"Message_Char_041_S01_R_0001","Account_Char_041","FriendshipLv","Friendship_Char_041_S01_R_Lv_2","1","False"
"Message_Char_041_S01_R_0002","Account_Char_041","FriendshipLv","Friendship_Char_041_S01_R_Lv_5","2","False"
"Message_Char_041_S01_R_0003","Account_Char_041","FriendshipLv","Friendship_Char_041_S01_R_Lv_8","3","False"
"Message_Char_041_S01_R_0004","Account_Char_041","FriendshipLv","Friendship_Char_041_S01_R_Lv_12","4","True"
"Message_Char_114_S01_B_0001","Account_Char_114","FriendshipLv","Friendship_Char_114_S01_B_Lv_2","1","False"
"Message_Char_114_S01_B_0002","Account_Char_114","FriendshipLv","Friendship_Char_114_S01_B_Lv_5","2","False"
"Message_Char_114_S01_B_0003","Account_Char_114","FriendshipLv","Friendship_Char_114_S01_B_Lv_8","3","False"
"Message_Char_114_S01_B_0004","Account_Char_114","FriendshipLv","Friendship_Char_114_S01_B_Lv_12","4","True"
"Message_Char_062_S01_G_0001","Account_Char_062","FriendshipLv","Friendship_Char_062_S01_G_Lv_2","1","False"
"Message_Char_062_S01_G_0002","Account_Char_062","FriendshipLv","Friendship_Char_062_S01_G_Lv_5","2","False"
"Message_Char_062_S01_G_0003","Account_Char_062","FriendshipLv","Friendship_Char_062_S01_G_Lv_8","3","False"
"Message_Char_062_S01_G_0004","Account_Char_062","FriendshipLv","Friendship_Char_062_S01_G_Lv_12","4","True"
"Message_Char_106_S01_R_0001","Account_Char_106","FriendshipLv","Friendship_Char_106_S01_R_Lv_2","1","False"
"Message_Char_106_S01_R_0002","Account_Char_106","FriendshipLv","Friendship_Char_106_S01_R_Lv_5","2","False"
"Message_Char_106_S01_R_0003","Account_Char_106","FriendshipLv","Friendship_Char_106_S01_R_Lv_8","3","False"
"Message_Char_106_S01_R_0004","Account_Char_106","FriendshipLv","Friendship_Char_106_S01_R_Lv_12","4","True"
"Message_Char_113_S01_B_0001","Account_Char_113","FriendshipLv","Friendship_Char_113_S01_B_Lv_2","1","False"
"Message_Char_113_S01_B_0002","Account_Char_113","FriendshipLv","Friendship_Char_113_S01_B_Lv_5","2","False"
"Message_Char_113_S01_B_0003","Account_Char_113","FriendshipLv","Friendship_Char_113_S01_B_Lv_8","3","False"
"Message_Char_113_S01_B_0004","Account_Char_113","FriendshipLv","Friendship_Char_113_S01_B_Lv_12","4","True"
"Message_Char_087_S01_B_0001","Account_Char_087","FriendshipLv","Friendship_Char_087_S01_B_Lv_2","1","False"
"Message_Char_087_S01_B_0002","Account_Char_087","FriendshipLv","Friendship_Char_087_S01_B_Lv_5","2","False"
"Message_Char_087_S01_B_0003","Account_Char_087","FriendshipLv","Friendship_Char_087_S01_B_Lv_8","3","False"
"Message_Char_087_S01_B_0004","Account_Char_087","FriendshipLv","Friendship_Char_087_S01_B_Lv_12","4","True"
"Message_Char_115_S01_B_0001","Account_Char_115","FriendshipLv","Friendship_Char_115_S01_B_Lv_2","1","False"
"Message_Char_115_S01_B_0002","Account_Char_115","FriendshipLv","Friendship_Char_115_S01_B_Lv_5","2","False"
"Message_Char_115_S01_B_0003","Account_Char_115","FriendshipLv","Friendship_Char_115_S01_B_Lv_8","3","False"
"Message_Char_115_S01_B_0004","Account_Char_115","FriendshipLv","Friendship_Char_115_S01_B_Lv_12","4","True"
"Message_Char_039_S01_G_0001","Account_Char_039","FriendshipLv","Friendship_Char_039_S01_G_Lv_2","1","False"
"Message_Char_039_S01_G_0002","Account_Char_039","FriendshipLv","Friendship_Char_039_S01_G_Lv_5","2","False"
"Message_Char_039_S01_G_0003","Account_Char_039","FriendshipLv","Friendship_Char_039_S01_G_Lv_8","3","False"
"Message_Char_039_S01_G_0004","Account_Char_039","FriendshipLv","Friendship_Char_039_S01_G_Lv_12","4","True"
"Message_Char_099_S01_G_0001","Account_Char_099","FriendshipLv","Friendship_Char_099_S01_G_Lv_2","1","False"
"Message_Char_099_S01_G_0002","Account_Char_099","FriendshipLv","Friendship_Char_099_S01_G_Lv_5","2","False"
"Message_Char_099_S01_G_0003","Account_Char_099","FriendshipLv","Friendship_Char_099_S01_G_Lv_8","3","False"
"Message_Char_099_S01_G_0004","Account_Char_099","FriendshipLv","Friendship_Char_099_S01_G_Lv_12","4","True"
"Message_Char_107_S01_G_0001","Account_Char_107","FriendshipLv","Friendship_Char_107_S01_G_Lv_2","1","False"
"Message_Char_107_S01_G_0002","Account_Char_107","FriendshipLv","Friendship_Char_107_S01_G_Lv_5","2","False"
"Message_Char_107_S01_G_0003","Account_Char_107","FriendshipLv","Friendship_Char_107_S01_G_Lv_8","3","False"
"Message_Char_107_S01_G_0004","Account_Char_107","FriendshipLv","Friendship_Char_107_S01_G_Lv_12","4","True"
"Message_Char_116_S01_R_0001","Account_Char_116","FriendshipLv","Friendship_Char_116_S01_R_Lv_2","1","False"
"Message_Char_116_S01_R_0002","Account_Char_116","FriendshipLv","Friendship_Char_116_S01_R_Lv_5","2","False"
"Message_Char_116_S01_R_0003","Account_Char_116","FriendshipLv","Friendship_Char_116_S01_R_Lv_8","3","False"
"Message_Char_116_S01_R_0004","Account_Char_116","FriendshipLv","Friendship_Char_116_S01_R_Lv_12","4","True"
"Message_Char_118_S01_B_0001","Account_Char_118","FriendshipLv","Friendship_Char_118_S01_B_Lv_2","1","False"
"Message_Char_118_S01_B_0002","Account_Char_118","FriendshipLv","Friendship_Char_118_S01_B_Lv_5","2","False"
"Message_Char_118_S01_B_0003","Account_Char_118","FriendshipLv","Friendship_Char_118_S01_B_Lv_8","3","False"
"Message_Char_118_S01_B_0004","Account_Char_118","FriendshipLv","Friendship_Char_118_S01_B_Lv_12","4","True"
"Message_Char_090_S02_G_0001","Account_Char_090","FriendshipLv","Friendship_Char_090_S02_G_Lv_2","1","False"
"Message_Char_090_S02_G_0002","Account_Char_090","FriendshipLv","Friendship_Char_090_S02_G_Lv_5","2","False"
"Message_Char_090_S02_G_0003","Account_Char_090","FriendshipLv","Friendship_Char_090_S02_G_Lv_8","3","False"
"Message_Char_090_S02_G_0004","Account_Char_090","FriendshipLv","Friendship_Char_090_S02_G_Lv_12","4","True"
