"Story_Char_008_S01_B","CharacterStory","Char_008_S01_B","","","Str_C_Char_008_S01_B_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_024_01.png","InOrder",
"Story_Char_097_S01_D","CharacterStory","Char_097_S01_D","","","Str_C_Char_097_S01_D_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_044_01.png","InOrder",
"Story_Char_105_S01_B","CharacterStory","Char_105_S01_B","","","Str_C_Char_105_S01_B_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_022_01.png","InOrder",
"Story_Char_009_S01_G","CharacterStory","Char_009_S01_G","","","Str_C_Char_009_S01_G_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_038_01.png","InOrder",
"Story_Char_084_S01_G","CharacterStory","Char_084_S01_G","","","Str_C_Char_084_S01_G_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_041_01.png","InOrder",
"Story_Char_090_S01_L","CharacterStory","Char_090_S01_L","","","Str_C_Char_090_S01_L_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_018_01.png","InOrder",
"Story_Char_072_S01_R","CharacterStory","Char_072_S01_R","","","Str_C_Char_072_S01_R_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_046_01.png","InOrder",
"Story_Char_044_S01_D","CharacterStory","Char_044_S01_D","","","Str_C_Char_044_S01_D_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_034_01.png","InOrder",
"Story_Char_016_S01_B","CharacterStory","Char_016_S01_B","","","Str_C_Char_016_S01_B_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_025_01.png","InOrder",
"Story_Char_051_S01_B","CharacterStory","Char_051_S01_B","","","Str_C_Char_051_S01_B_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_005_01.png","InOrder",
"Story_Char_088_S01_R","CharacterStory","Char_088_S01_R","","","Str_C_Char_088_S01_R_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_003_01.png","InOrder",
"Story_Char_067_S01_B","CharacterStory","Char_067_S01_B","","","Str_C_Char_067_S01_B_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_029_01.png","InOrder",
"Story_Char_091_S01_G","CharacterStory","Char_091_S01_G","","","Str_C_Char_091_S01_G_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_035_01.png","InOrder",
"Story_Char_038_S01_L","CharacterStory","Char_038_S01_L","","","Str_C_Char_038_S01_L_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_025_01.png","InOrder",
"Story_Char_104_S01_G","CharacterStory","Char_104_S01_G","","","Str_C_Char_104_S01_G_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_045_01.png","InOrder",
"Story_Char_015_S01_B","CharacterStory","Char_015_S01_B","","","Str_C_Char_015_S01_B_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_055_01.png","InOrder",
"Story_Char_073_S01_G","CharacterStory","Char_073_S01_G","","","Str_C_Char_073_S01_G_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_011_01.png","InOrder",
"Story_Char_112_S01_B","CharacterStory","Char_112_S01_B","","","Str_C_Char_112_S01_B_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_034_01.png","InOrder",
"Story_Char_098_S01_R","CharacterStory","Char_098_S01_R","","","Str_C_Char_098_S01_R_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_036_01.png","InOrder",
"Story_Char_006_S01_G","CharacterStory","Char_006_S01_G","","","Str_C_Char_006_S01_G_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_050_01.png","InOrder",
"Story_Char_005_S01_D","CharacterStory","Char_005_S01_D","","","Str_C_Char_005_S01_D_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_048_01.png","InOrder",
"Story_Char_011_S01_R","CharacterStory","Char_011_S01_R","","","Str_C_Char_011_S01_R_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_049_01.png","InOrder",
"Story_Char_110_S01_G","CharacterStory","Char_110_S01_G","","","Str_C_Char_110_S01_G_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_029_01.png","InOrder",
"Story_Char_041_S01_R","CharacterStory","Char_041_S01_R","","","Str_C_Char_041_S01_R_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_053_01.png","InOrder",
"Story_Char_062_S01_G","CharacterStory","Char_062_S01_G","","","Str_C_Char_062_S01_G_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_011_01.png","InOrder",
"Story_Char_106_S01_R","CharacterStory","Char_106_S01_R","","","Str_C_Char_106_S01_R_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_035_02.png","InOrder",
"Story_Char_111_S01_B","CharacterStory","Char_111_S01_B","","","Str_C_Char_111_S01_B_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_052_01.png","InOrder",
"Story_Char_114_S01_B","CharacterStory","Char_114_S01_B","","","Str_C_Char_114_S01_B_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_049_01.png","InOrder",
"Story_Char_113_S01_B","CharacterStory","Char_113_S01_B","","","Str_C_Char_113_S01_B_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_051_01.png","InOrder",
"Story_Char_087_S01_B","CharacterStory","Char_087_S01_B","","","Str_C_Char_087_S01_B_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_031_01.png","InOrder",
"Story_Char_115_S01_B","CharacterStory","Char_115_S01_B","","","Str_C_Char_115_S01_B_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_074_01.png","InOrder",
"Story_Char_039_S01_G","CharacterStory","Char_039_S01_G","","","Str_C_Char_039_S01_G_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_060_01.png","InOrder",
"Story_Char_099_S01_G","CharacterStory","Char_099_S01_G","","","Str_C_Char_099_S01_G_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_005_01.png","InOrder",
"Story_Char_107_S01_G","CharacterStory","Char_107_S01_G","","","Str_C_Char_107_S01_G_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_044_01.png","InOrder",
"Story_Char_116_S01_R","CharacterStory","Char_116_S01_R","","","Str_C_Char_116_S01_R_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_005_01.png","InOrder",
"Story_Char_118_S01_B","CharacterStory","Char_118_S01_B","","","Str_C_Char_118_S01_B_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_006_01.png","InOrder",
"Story_Char_064_S02_G","CharacterStory","Char_064_S02_G","","","Str_C_Char_064_S02_G_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_066_01.png","InOrder",
"Story_Char_090_S02_G","CharacterStory","Char_090_S02_G","","","Str_C_Char_090_S02_G_Overview","","Assets/Data/Content/Dialogue/Sprite/Story_Bg_066_01.png","InOrder",
"Story_Sub_Prologue","SubStory","","","Str_T_Tutorial_Title","Str_T_Tutorial_Overview","Assets/Data/Content/Story/StoryBg/Sub_Prologue_Bg.png","Assets/Data/Content/Story/StoryBg/Sub_Prologue_Bg.png","All",
"Story_Sub_Dungeon","SubStory","","","Str_S_Dungeon_1_Title","Str_S_Dungeon_1_Overview","Assets/Data/Content/Story/StoryBg/Sub_Dungeon_Bg.png","Assets/Data/Content/Story/StoryBg/Sub_Dungeon_Bg.png","InOrder",
"Story_Sub_Ruins","SubStory","","","Str_S_Ruins_1_Title","Str_S_Ruins_1_Overview","Assets/Data/Content/Story/StoryBg/Sub_Ruins_Bg.png","Assets/Data/Content/Story/StoryBg/Sub_Ruins_Bg.png","InOrder",
"Story_Sub_TotalWar","SubStory","","","Str_S_TotalWar_1_Title","Str_S_TotalWar_1_Overview","Assets/Data/Content/Story/StoryBg/Sub_TotalWar_Bg.png","Assets/Data/Content/Story/StoryBg/Sub_TotalWar_Bg.png","Each",
"Story_Sub_Arena","SubStory","","","Str_S_Arena_1_Title","Str_S_Arena_1_Overview","Assets/Data/Content/Story/StoryBg/Sub_Arena_Bg.png","Assets/Data/Content/Story/StoryBg/Sub_Arena_Bg_EP.png","InOrder",
"Story_Sub_Kingdom","SubStory","","","Str_S_Kingdom_1_Title","Str_S_Kingdom_1_Overview","Assets/Data/Content/Story/StoryBg/Sub_Kingdom_Bg.png","Assets/Data/Content/Story/StoryBg/Sub_Kingdom_Bg.png","InOrder",
"Story_Sub_Practicebook","SubStory","","","Str_S_Practicebook_1_Title","Str_S_Practicebook_1_Overview","Assets/Data/Content/Story/StoryBg/Sub_Practicebook_Bg.png","Assets/Data/Content/Story/StoryBg/Sub_Practicebook_Bg_EP.png","InOrder",
"Story_Event_001","EventStory","","","Str_EpisodeTitle_10","Str_M_Cellarn_story_10_Summary","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_1.png","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_1.png","InOrder",
"Story_Event_002","EventStory","","","Str_EpisodeTitle_6","Str_M_Cellarn_story_6_Summary","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_2.png","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_2.png","InOrder",
"Story_Event_003","EventStory","","","Str_EpisodeTitle_7","Str_M_Cellarn_story_7_Summary","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_3.png","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_3.png","InOrder",
"Story_Event_004","EventStory","","","Str_EpisodeTitle_8","Str_M_Cellarn_story_8_Summary","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_4.png","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_4.png","InOrder",
"Story_Event_005","EventStory","","","Str_EpisodeTitle_9","Str_M_Cellarn_story_9_Summary","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_1.png","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_1.png","InOrder",
"Story_Event_006","EventStory","","","Str_EpisodeTitle_6","Str_M_Cellarn_story_6_Summary","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_2.png","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_2.png","InOrder",
"Story_Event_007","EventStory","","","Str_EpisodeTitle_7","Str_M_Cellarn_story_7_Summary","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_3.png","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_3.png","InOrder",
"Story_Event_008","EventStory","","","Str_EpisodeTitle_8","Str_M_Cellarn_story_8_Summary","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_4.png","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_4.png","InOrder",
"Story_Event_009","EventStory","","","Str_EpisodeTitle_9","Str_M_Cellarn_story_9_Summary","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_1.png","Assets/Data/Content/Story/StoryBg/EventStory_Box_Bg_1.png","InOrder",
"Story_Event_Summer","EventStory","","","Str_E_Summer_1_Title","Str_E_Summer_1_Overview","Assets/Data/Content/Story/StoryBg/Event_Summer_Bg.png","Assets/Data/Content/Story/StoryBg/Event_Summer_Bg.png","InOrder",
"Story_Group_Munchkin_Kingdom_Committee","GroupStory","MunchkinKingdomCommittee","","Str_G_Munchkin_Kingdom_Committee_Title","Str_G_Munchkin_Kingdom_Committee_Overview","Assets/Data/Content/Story/StoryBg/Group_MunchkinKingdomCommittee_Bg.png","Assets/Data/Content/Story/StoryBg/Group_Bg_Black.png","InOrder",
"Story_Group_Bell_Airlines","GroupStory","BellAirlines","","Str_G_Bell_Airlines_Title","Str_G_Bell_Airlines_Overview","Assets/Data/Content/Story/StoryBg/Group_BellAirlines_Bg.png","Assets/Data/Content/Story/StoryBg/Group_Bg_Black.png","InOrder",
"Story_EventAdventure_001_MagicAcademy","EventStory","EventAdventure_MessedUpMagicAcademy","","Str_EventAdventure_001_MagicAcademy_Title","Str_EventAdventure_001_MagicAcademy_Overview","Assets/Data/Content/Story/StoryBg/EventAdventure_001MagicAcademy_Bg.png","Assets/Data/Content/Story/StoryBg/EventAdventure_001MagicAcademy_Bg.png","InOrder",
"Story_EventAdventure_N002OceanSpa","EventStory","EventAdventure_OceanSpa","","Str_EventAdventure_N002OceanSpa_Title","Str_EventAdventure_N002OceanSpa_Overview","Assets/Data/Content/Story/StoryBg/EventAdventure_002OceanSpa_Bg.png","Assets/Data/Content/Story/StoryBg/EventAdventure_002OceanSpa_Bg_EP.png","InOrder",
