"Kingdom_Gift","Kingdom","KingdomGift","StageClear","Stage_Normal_0030","MainLobby_Kingdom","Str_UI_ContentUnlock_StageClear_InfoMessage","False","","Lock"
"Kingdon_Dinner","Kingdom","KingdomDinner","ComingSoon","","","","False","","Lock"
"AdventureDashBoard_AdventureMode","AdventureDashBoard","AdventureMode","None","","MainLobby_AdventureDashBoard","","False","","Lock"
"AdventureDashBoard_Dungeon","AdventureDashBoard","Dungeon","StageClear","Stage_Normal_0034","MainLobby_AdventureDashBoard","Str_UI_ContentUnlock_StageClear_InfoMessage","False","","Lock"
"AdventureDashBoard_Ruins","AdventureDashBoard","Ruins","StageClear","Stage_Normal_0018","MainLobby_AdventureDashBoard","Str_UI_ContentUnlock_StageClear_InfoMessage","False","","Lock"
"AdventureDashBoard_Arena","AdventureDashBoard","Arena","StageClear","Stage_Normal_0060","MainLobby_AdventureDashBoard","Str_UI_ContentUnlock_StageClear_InfoMessage","False","","Lock"
"AdventureDashBoard_TotalWar","AdventureDashBoard","TotalWar","StageClear","Stage_Normal_0049","MainLobby_AdventureDashBoard","Str_UI_ContentUnlock_StageClear_InfoMessage","False","","Lock"
"StoryDashBoard_MainStory","StoryDashBoard","MainStory","None","","MainLobby_StoryDashBoard","","False","","Lock"
"StoryDashBoard_GroupStory","StoryDashBoard","GroupStory","None","","MainLobby_StoryDashBoard","Str_UI_ContentUnlock_Lock_InfoMessage","False","","Lock"
"StoryDashBoard_EventStory","ReplayDashBoard","EventStory","None","","MainLobby_StoryDashBoard","Str_UI_ContentUnlock_Lock_InfoMessage","False","","Lock"
"StoryDashBoard_SubStory","ReplayDashBoard","SubStory","None","","MainLobby_StoryDashBoard","Str_UI_ContentUnlock_Lock_InfoMessage","False","","Lock"
"Kingdom_Manage_Skin","KingdomManage","KingdomSkin","ComingSoon","","MainLobby_Kingdom","Str_UI_ContentUnlock_Lock_InfoMessage","False","","Lock"
"CoinShop_ShopCoinGold","CoinShop","ShopCoinGold","StageClear","Stage_Normal_0040","MainLobby_Shop","Str_UI_ContentUnlock_StageClear_InfoMessage","False","","Lock"
"CoinShop_ShopCoinMemory","CoinShop","ShopCoinMemory","StageClear","Stage_Normal_0040","MainLobby_Shop","Str_UI_ContentUnlock_StageClear_InfoMessage","False","","Lock"
"CoinShop_ShopCoinDungeon","CoinShop","ShopCoinDungeon","StageClear","Stage_Normal_0040","AdventureDashBoard_Dungeon","Str_UI_ContentUnlock_StageClear_InfoMessage","False","","Lock"
"CoinShop_ShopCoinArena","CoinShop","ShopCoinArena","StageClear","Stage_Normal_0060","AdventureDashBoard_Arena","Str_UI_ContentUnlock_StageClear_InfoMessage","False","","Lock"
"CoinShop_ShopCoinTotalWar","CoinShop","ShopCoinTotalWar","StageClear","Stage_Normal_0049","AdventureDashBoard_TotalWar","Str_UI_ContentUnlock_StageClear_InfoMessage","False","","Lock"
"CoinShop_ShopCoinArcana","CoinShop","ShopCoinArcana","StageClear","Stage_Normal_0040","","","False","","Lock"
"GuideMission","MainLobby","GuideMission","None","","","","False","","Lock"
"Battle_BattleAutoSet","Battle","BattleAutoSet","StageClear","Stage_Normal_0003","","Str_UI_ContentUnlock_StageClear_InfoMessage","True","Str_UI_ContentUnLockToast_BattleAutoSet","Lock"
"Battle_BattleSpeedSet","Battle","BattleSpeedSet","StageClear","Stage_Normal_0005","","Str_UI_ContentUnlock_StageClear_InfoMessage","True","Str_UI_ContentUnLockToast_SpeedSet","Lock"
"Battle_BattleGiveup","Battle","BattleGiveup","StageClear","Stage_Normal_0001","","Str_UI_ContentUnlock_StageClear_InfoMessage","False","","Lock"
