"RankReward_37","RankReward","1900","Coin_TaleStone","60"
"RankReward_38","RankReward","2000","Coin_TaleStone","40"
"RankReward_39","RankReward","2100","Coin_TaleStone","40"
"RankReward_40","RankReward","2200","Coin_TaleStone","40"
"RankReward_41","RankReward","2300","Coin_TaleStone","40"
"RankReward_42","RankReward","2400","Coin_TaleStone","40"
"RankReward_43","RankReward","2500","Coin_TaleStone","40"
"RankReward_44","RankReward","2600","Coin_TaleStone","40"
"RankReward_45","RankReward","2700","Coin_TaleStone","40"
"RankReward_46","RankReward","2800","Coin_TaleStone","40"
"RankReward_47","RankReward","2900","Coin_TaleStone","40"
"RankReward_48","RankReward","3000","Coin_TaleStone","40"
"RankReward_49","RankReward","3500","Coin_TaleStone","40"
"RankReward_50","RankReward","4000","Coin_TaleStone","40"
"RankReward_51","RankReward","4500","Coin_TaleStone","40"
"RankReward_52","RankReward","5000","Coin_TaleStone","40"
"RankReward_53","RankReward","5500","Coin_TaleStone","40"
"RankReward_54","RankReward","6000","Coin_TaleStone","40"
"RankReward_55","RankReward","6500","Coin_TaleStone","40"
"RankReward_56","RankReward","7000","Coin_TaleStone","40"
"RankReward_57","RankReward","7500","Coin_TaleStone","40"
"RankReward_58","RankReward","8000","Coin_TaleStone","40"
"RankReward_59","RankReward","8500","Coin_TaleStone","40"
"RankReward_60","RankReward","9000","Coin_TaleStone","40"
"RankReward_61","RankReward","9500","Coin_TaleStone","40"
"RankReward_62","RankReward","10000","Coin_TaleStone","40"
"RankReward_63","RankReward","10500","Coin_TaleStone","40"
"RankReward_64","RankReward","11000","Coin_TaleStone","40"
"RankReward_65","RankReward","11500","Coin_TaleStone","40"
"RankReward_66","RankReward","12000","Coin_TaleStone","40"
"RankReward_67","RankReward","12500","Coin_TaleStone","40"
"RankReward_68","RankReward","13000","Coin_TaleStone","40"
"RankReward_69","RankReward","13500","Coin_TaleStone","40"
"RankReward_70","RankReward","14000","Coin_TaleStone","40"
"RankReward_71","RankReward","14500","Coin_TaleStone","40"
"RankReward_72","RankReward","15000","Coin_TaleStone","40"
"SeasonRankReward_001_01","SeasonRankReward_001","1","Coin_TaleStone","150"
"SeasonRankReward_001_02","SeasonRankReward_001","2","Coin_TaleStone","120"
"SeasonRankReward_001_03","SeasonRankReward_001","3","Coin_TaleStone","100"
"SeasonRankReward_001_04","SeasonRankReward_001","4","Coin_TaleStone","80"
"SeasonRankReward_001_05","SeasonRankReward_001","5","Coin_TaleStone","80"
"SeasonRankReward_001_06","SeasonRankReward_001","6","Coin_TaleStone","80"
"SeasonRankReward_001_07","SeasonRankReward_001","7","Coin_TaleStone","80"
"SeasonRankReward_001_08","SeasonRankReward_001","8","Coin_TaleStone","80"
"SeasonRankReward_001_09","SeasonRankReward_001","9","Coin_TaleStone","80"
"SeasonRankReward_001_10","SeasonRankReward_001","10","Coin_TaleStone","60"
"SeasonRankReward_001_11","SeasonRankReward_001","20","Coin_TaleStone","60"
"SeasonRankReward_001_12","SeasonRankReward_001","30","Coin_TaleStone","60"
"SeasonRankReward_001_13","SeasonRankReward_001","40","Coin_TaleStone","60"
"SeasonRankReward_001_14","SeasonRankReward_001","50","Coin_TaleStone","60"
"SeasonRankReward_001_15","SeasonRankReward_001","60","Coin_TaleStone","60"
"SeasonRankReward_001_16","SeasonRankReward_001","70","Coin_TaleStone","60"
"SeasonRankReward_001_17","SeasonRankReward_001","80","Coin_TaleStone","60"
"SeasonRankReward_001_18","SeasonRankReward_001","90","Coin_TaleStone","60"
"SeasonRankReward_001_19","SeasonRankReward_001","100","Coin_TaleStone","50"
"SeasonRankReward_001_20","SeasonRankReward_001","200","Coin_TaleStone","50"
"SeasonRankReward_001_21","SeasonRankReward_001","300","Coin_TaleStone","50"
"SeasonRankReward_001_22","SeasonRankReward_001","400","Coin_TaleStone","50"
"SeasonRankReward_001_23","SeasonRankReward_001","500","Coin_TaleStone","50"
"SeasonRankReward_001_24","SeasonRankReward_001","600","Coin_TaleStone","40"
"SeasonRankReward_001_25","SeasonRankReward_001","700","Coin_TaleStone","40"
"SeasonRankReward_001_26","SeasonRankReward_001","800","Coin_TaleStone","40"
"SeasonRankReward_001_27","SeasonRankReward_001","900","Coin_TaleStone","40"
"SeasonRankReward_001_28","SeasonRankReward_001","1000","Coin_TaleStone","40"
"SeasonRankReward_001_29","SeasonRankReward_001","1100","Coin_TaleStone","20"
"SeasonRankReward_001_30","SeasonRankReward_001","1200","Coin_TaleStone","20"
"SeasonRankReward_001_31","SeasonRankReward_001","1300","Coin_TaleStone","20"
"SeasonRankReward_001_32","SeasonRankReward_001","1400","Coin_TaleStone","20"
"SeasonRankReward_001_33","SeasonRankReward_001","1500","Coin_TaleStone","20"
"SeasonRankReward_001_34","SeasonRankReward_001","1600","Coin_TaleStone","20"
"SeasonRankReward_001_35","SeasonRankReward_001","1700","Coin_TaleStone","20"
"SeasonRankReward_001_36","SeasonRankReward_001","1800","Coin_TaleStone","20"
"SeasonRankReward_001_37","SeasonRankReward_001","1900","Coin_TaleStone","20"
"SeasonRankReward_001_38","SeasonRankReward_001","2000","Coin_TaleStone","20"
"SeasonRankReward_001_39","SeasonRankReward_001","2100","Coin_TaleStone","20"
"SeasonRankReward_001_40","SeasonRankReward_001","2200","Coin_TaleStone","20"
"SeasonRankReward_001_41","SeasonRankReward_001","2300","Coin_TaleStone","20"
"SeasonRankReward_001_42","SeasonRankReward_001","2400","Coin_TaleStone","20"
"SeasonRankReward_001_43","SeasonRankReward_001","2500","Coin_TaleStone","20"
"SeasonRankReward_001_44","SeasonRankReward_001","2600","Coin_TaleStone","20"
"SeasonRankReward_001_45","SeasonRankReward_001","2700","Coin_TaleStone","20"
"SeasonRankReward_001_46","SeasonRankReward_001","2800","Coin_TaleStone","20"
"SeasonRankReward_001_47","SeasonRankReward_001","2900","Coin_TaleStone","20"
"SeasonRankReward_001_48","SeasonRankReward_001","3000","Coin_TaleStone","20"
"SeasonRankReward_001_49","SeasonRankReward_001","3500","Coin_TaleStone","20"
"SeasonRankReward_001_50","SeasonRankReward_001","4000","Coin_TaleStone","20"
"SeasonRankReward_001_51","SeasonRankReward_001","4500","Coin_TaleStone","20"
"SeasonRankReward_001_52","SeasonRankReward_001","5000","Coin_TaleStone","20"
"SeasonRankReward_001_53","SeasonRankReward_001","5500","Coin_TaleStone","20"
"SeasonRankReward_001_54","SeasonRankReward_001","6000","Coin_TaleStone","20"
"SeasonRankReward_001_55","SeasonRankReward_001","6500","Coin_TaleStone","20"
"SeasonRankReward_001_56","SeasonRankReward_001","7000","Coin_TaleStone","20"
"SeasonRankReward_001_57","SeasonRankReward_001","7500","Coin_TaleStone","20"
"SeasonRankReward_001_58","SeasonRankReward_001","8000","Coin_TaleStone","20"
"SeasonRankReward_001_59","SeasonRankReward_001","8500","Coin_TaleStone","20"
"SeasonRankReward_001_60","SeasonRankReward_001","9000","Coin_TaleStone","20"
"SeasonRankReward_001_61","SeasonRankReward_001","9500","Coin_TaleStone","20"
"SeasonRankReward_001_62","SeasonRankReward_001","10000","Coin_TaleStone","20"
"SeasonRankReward_001_63","SeasonRankReward_001","10500","Coin_TaleStone","20"
"SeasonRankReward_001_64","SeasonRankReward_001","11000","Coin_TaleStone","20"
"SeasonRankReward_001_65","SeasonRankReward_001","11500","Coin_TaleStone","20"
"SeasonRankReward_001_66","SeasonRankReward_001","12000","Coin_TaleStone","20"
"SeasonRankReward_001_67","SeasonRankReward_001","12500","Coin_TaleStone","20"
"SeasonRankReward_001_68","SeasonRankReward_001","13000","Coin_TaleStone","20"
"SeasonRankReward_001_69","SeasonRankReward_001","13500","Coin_TaleStone","20"
"SeasonRankReward_001_70","SeasonRankReward_001","14000","Coin_TaleStone","20"
"SeasonRankReward_001_71","SeasonRankReward_001","14500","Coin_TaleStone","20"
"SeasonRankReward_001_72","SeasonRankReward_001","15000","Coin_TaleStone","20"
"StackReward_001_01","StackReward","1","Point_Gold","130"
"StackReward_001_02","StackReward","2","Point_Gold","120"
"StackReward_001_03","StackReward","3","Point_Gold","110"
"StackReward_001_04","StackReward","10","Point_Gold","100"
"StackReward_001_05","StackReward","100","Point_Gold","90"
"StackReward_001_06","StackReward","200","Point_Gold","80"
"StackReward_001_07","StackReward","500","Point_Gold","70"
"StackReward_001_08","StackReward","1000","Point_Gold","60"
"StackReward_001_09","StackReward","2000","Point_Gold","50"
"StackReward_001_10","StackReward","4000","Point_Gold","40"
"StackReward_001_11","StackReward","8000","Point_Gold","35"
"StackReward_001_12","StackReward","15000","Point_Gold","30"
"StackReward_001_13","StackReward","100000","Point_Gold","10"
"DailyReward1_01","DailyReward1","1","Coin_TaleStone","50"
"DailyReward1_02","DailyReward1","2","Coin_TaleStone","45"
"DailyReward1_03","DailyReward1","3","Coin_TaleStone","40"
"DailyReward1_04","DailyReward1","10","Coin_TaleStone","35"
"DailyReward1_05","DailyReward1","100","Coin_TaleStone","30"
"DailyReward1_06","DailyReward1","200","Coin_TaleStone","25"
"DailyReward1_07","DailyReward1","500","Coin_TaleStone","20"
"DailyReward1_08","DailyReward1","1000","Coin_TaleStone","18"
"DailyReward1_09","DailyReward1","2000","Coin_TaleStone","16"
"DailyReward1_10","DailyReward1","4000","Coin_TaleStone","14"
"DailyReward1_11","DailyReward1","8000","Coin_TaleStone","12"
"DailyReward1_12","DailyReward1","15000","Coin_TaleStone","10"
"DailyReward1_13","DailyReward1","100000","Coin_TaleStone","5"
"DailyReward2_01","DailyReward2","1","Item_Coin_ArenaCoin","130"
"DailyReward2_02","DailyReward2","2","Item_Coin_ArenaCoin","125"
"DailyReward2_03","DailyReward2","3","Item_Coin_ArenaCoin","120"
"DailyReward2_04","DailyReward2","10","Item_Coin_ArenaCoin","110"
"DailyReward2_05","DailyReward2","100","Item_Coin_ArenaCoin","100"
"DailyReward2_06","DailyReward2","200","Item_Coin_ArenaCoin","90"
"DailyReward2_07","DailyReward2","500","Item_Coin_ArenaCoin","80"
"DailyReward2_08","DailyReward2","1000","Item_Coin_ArenaCoin","70"
"DailyReward2_09","DailyReward2","2000","Item_Coin_ArenaCoin","60"
"DailyReward2_10","DailyReward2","4000","Item_Coin_ArenaCoin","50"
"DailyReward2_11","DailyReward2","8000","Item_Coin_ArenaCoin","40"
"DailyReward2_12","DailyReward2","15000","Item_Coin_ArenaCoin","30"
"DailyReward2_13","DailyReward2","100000","Item_Coin_ArenaCoin","10"
