"Attendance_Event_Dummy_01_11","Attendance_Event_Dummy_01","11","Point_Gold","10000","False"
"Attendance_Event_Dummy_01_12","Attendance_Event_Dummy_01","12","Item_Material_HeroExp_01","30","False"
"Attendance_Event_Dummy_01_13","Attendance_Event_Dummy_01","13","Item_SelectBox_SkillLvUp_Class_01","3","False"
"Attendance_Event_Dummy_01_14","Attendance_Event_Dummy_01","14","Item_Material_SkillLvUp_AttributeRed_01","3","False"
"Attendance_Event_Dummy_01_15","Attendance_Event_Dummy_01","15","Coin_TaleStone","150","False"
"Attendance_Event_Dummy_01_16","Attendance_Event_Dummy_01","16","Item_Material_SkillLvUp_AttributeBlue_01","3","False"
"Attendance_Event_Dummy_01_17","Attendance_Event_Dummy_01","17","Item_Material_EquipExp_01","2","False"
"Attendance_Event_Dummy_01_18","Attendance_Event_Dummy_01","18","Item_Material_SkillLvUp_AttributeGreen_01","3","False"
"Attendance_Event_Dummy_01_19","Attendance_Event_Dummy_01","19","Item_SelectBox_Gift_Normal","1","False"
"Attendance_Event_Dummy_01_20","Attendance_Event_Dummy_01","20","Coin_TaleStone","300","False"
"Attendance_Event_Dummy_01_21","Attendance_Event_Dummy_01","21","Point_Gold","30000","False"
"Attendance_Event_Dummy_01_22","Attendance_Event_Dummy_01","22","Item_Material_HeroExp_02","15","False"
"Attendance_Event_Dummy_01_23","Attendance_Event_Dummy_01","23","Item_SelectBox_SkillLvUp_Class_02","2","False"
"Attendance_Event_Dummy_01_24","Attendance_Event_Dummy_01","24","Item_Material_SkillLvUp_AttributeRed_02","2","False"
"Attendance_Event_Dummy_01_25","Attendance_Event_Dummy_01","25","Coin_TaleStone","500","False"
"Attendance_Event_Dummy_01_26","Attendance_Event_Dummy_01","26","Item_Material_SkillLvUp_AttributeBlue_02","2","False"
"Attendance_Event_Dummy_01_27","Attendance_Event_Dummy_01","27","Item_Material_EquipExp_02","1","False"
"Attendance_Event_Dummy_01_28","Attendance_Event_Dummy_01","28","Item_Material_SkillLvUp_AttributeGreen_02","2","False"
"Attendance_Event_Dummy_01_29","Attendance_Event_Dummy_01","29","Item_SelectBox_Gift_Luxury","1","False"
"Attendance_Event_Dummy_01_30","Attendance_Event_Dummy_01","30","Coin_TaleStone","1000","True"
"Attendance_Event_Dummy_02_01","Attendance_Event_Dummy_02","1","Point_Gold","5000","False"
"Attendance_Event_Dummy_02_02","Attendance_Event_Dummy_02","2","Item_Material_HeroExp_01","30","False"
"Attendance_Event_Dummy_02_03","Attendance_Event_Dummy_02","3","Item_SelectBox_SkillLvUp_Class_01","3","False"
"Attendance_Event_Dummy_02_04","Attendance_Event_Dummy_02","4","Item_Material_SkillLvUp_AttributeRed_01","3","False"
"Attendance_Event_Dummy_02_05","Attendance_Event_Dummy_02","5","Item_Ticket_GachaTicket","5","False"
"Attendance_Event_Dummy_02_06","Attendance_Event_Dummy_02","6","Item_Material_SkillLvUp_AttributeBlue_01","3","False"
"Attendance_Event_Dummy_02_07","Attendance_Event_Dummy_02","7","Item_Material_EquipExp_01","2","False"
"Attendance_Event_Dummy_02_08","Attendance_Event_Dummy_02","8","Item_Material_SkillLvUp_AttributeGreen_01","3","False"
"Attendance_Event_Dummy_02_09","Attendance_Event_Dummy_02","9","Item_SelectBox_Gift_Normal","1","False"
"Attendance_Event_Dummy_02_10","Attendance_Event_Dummy_02","10","Item_Ticket_TenRoll_GachaTicket","1","False"
"Attendance_Event_Dummy_02_11","Attendance_Event_Dummy_02","11","Point_Gold","10000","False"
"Attendance_Event_Dummy_02_12","Attendance_Event_Dummy_02","12","Item_Material_HeroExp_01","30","False"
"Attendance_Event_Dummy_02_13","Attendance_Event_Dummy_02","13","Item_SelectBox_SkillLvUp_Class_01","3","False"
"Attendance_Event_Dummy_02_14","Attendance_Event_Dummy_02","14","Item_Material_SkillLvUp_AttributeRed_01","3","False"
"Attendance_Event_Dummy_02_15","Attendance_Event_Dummy_02","15","Coin_TaleStone","150","False"
"Attendance_Event_Dummy_02_16","Attendance_Event_Dummy_02","16","Item_Material_SkillLvUp_AttributeBlue_01","3","False"
"Attendance_Event_Dummy_02_17","Attendance_Event_Dummy_02","17","Item_Material_EquipExp_01","2","False"
"Attendance_Event_Dummy_02_18","Attendance_Event_Dummy_02","18","Item_Material_SkillLvUp_AttributeGreen_01","3","False"
"Attendance_Event_Dummy_02_19","Attendance_Event_Dummy_02","19","Item_SelectBox_Gift_Normal","1","False"
"Attendance_Event_Dummy_02_20","Attendance_Event_Dummy_02","20","Coin_TaleStone","300","False"
"Attendance_Event_Dummy_02_21","Attendance_Event_Dummy_02","21","Point_Gold","30000","False"
"Attendance_Event_Dummy_02_22","Attendance_Event_Dummy_02","22","Item_Material_HeroExp_02","15","False"
"Attendance_Event_Dummy_02_23","Attendance_Event_Dummy_02","23","Item_SelectBox_SkillLvUp_Class_02","2","False"
"Attendance_Event_Dummy_02_24","Attendance_Event_Dummy_02","24","Item_Material_SkillLvUp_AttributeRed_02","2","False"
"Attendance_Event_Dummy_02_25","Attendance_Event_Dummy_02","25","Coin_TaleStone","500","False"
"Attendance_Event_Dummy_02_26","Attendance_Event_Dummy_02","26","Item_Material_SkillLvUp_AttributeBlue_02","2","False"
"Attendance_Event_Dummy_02_27","Attendance_Event_Dummy_02","27","Item_Material_EquipExp_02","1","False"
"Attendance_Event_Dummy_02_28","Attendance_Event_Dummy_02","28","Item_Material_SkillLvUp_AttributeGreen_02","2","False"
"Attendance_Event_Dummy_02_29","Attendance_Event_Dummy_02","29","Item_SelectBox_Gift_Luxury","1","False"
"Attendance_Event_Dummy_02_30","Attendance_Event_Dummy_02","30","Coin_TaleStone","1000","True"
"Attendance_Event_Halloween2025_01","Attendance_Event_Halloween2025","1","Point_Gold","20000","False"
"Attendance_Event_Halloween2025_02","Attendance_Event_Halloween2025","2","Item_Material_HeroExp_02","10","False"
"Attendance_Event_Halloween2025_03","Attendance_Event_Halloween2025","3","Item_SelectBox_SkillLvUp_Class_02","3","False"
"Attendance_Event_Halloween2025_04","Attendance_Event_Halloween2025","4","Item_Material_SkillLvUp_AttributeRed_02","3","False"
"Attendance_Event_Halloween2025_05","Attendance_Event_Halloween2025","5","Item_Coin_MemoryCoin","10","False"
"Attendance_Event_Halloween2025_06","Attendance_Event_Halloween2025","6","Item_Material_SkillLvUp_AttributeBlue_02","3","False"
"Attendance_Event_Halloween2025_07","Attendance_Event_Halloween2025","7","Item_Material_EquipExp_02","5","False"
"Attendance_Event_Halloween2025_08","Attendance_Event_Halloween2025","8","Item_Material_SkillLvUp_AttributeGreen_02","3","False"
"Attendance_Event_Halloween2025_09","Attendance_Event_Halloween2025","9","Item_SelectBox_Gift_Normal","3","False"
"Attendance_Event_Halloween2025_10","Attendance_Event_Halloween2025","10","Coin_TaleStone","100","False"
"Attendance_Event_Halloween2025_11","Attendance_Event_Halloween2025","11","Point_Gold","50000","False"
"Attendance_Event_Halloween2025_12","Attendance_Event_Halloween2025","12","Item_Material_HeroExp_02","10","False"
"Attendance_Event_Halloween2025_13","Attendance_Event_Halloween2025","13","Item_SelectBox_SkillLvUp_Class_02","3","False"
"Attendance_Event_Halloween2025_14","Attendance_Event_Halloween2025","14","Item_Material_SkillLvUp_AttributeRed_02","3","False"
"Attendance_Event_Halloween2025_15","Attendance_Event_Halloween2025","15","Item_Coin_MemoryCoin","20","False"
"Attendance_Event_Halloween2025_16","Attendance_Event_Halloween2025","16","Item_Material_SkillLvUp_AttributeBlue_02","3","False"
"Attendance_Event_Halloween2025_17","Attendance_Event_Halloween2025","17","Item_Material_EquipExp_02","5","False"
"Attendance_Event_Halloween2025_18","Attendance_Event_Halloween2025","18","Item_Material_SkillLvUp_AttributeGreen_02","3","False"
"Attendance_Event_Halloween2025_19","Attendance_Event_Halloween2025","19","Item_SelectBox_Gift_Normal","5","False"
"Attendance_Event_Halloween2025_20","Attendance_Event_Halloween2025","20","Coin_TaleStone","200","False"
"Attendance_Event_Halloween2025_21","Attendance_Event_Halloween2025","21","Point_Gold","100000","False"
"Attendance_Event_Halloween2025_22","Attendance_Event_Halloween2025","22","Item_Material_HeroExp_03","5","False"
"Attendance_Event_Halloween2025_23","Attendance_Event_Halloween2025","23","Item_SelectBox_SkillLvUp_Class_03","2","False"
"Attendance_Event_Halloween2025_24","Attendance_Event_Halloween2025","24","Item_Material_SkillLvUp_AttributeRed_03","2","False"
"Attendance_Event_Halloween2025_25","Attendance_Event_Halloween2025","25","Item_Coin_MemoryCoin","30","False"
"Attendance_Event_Halloween2025_26","Attendance_Event_Halloween2025","26","Item_Material_SkillLvUp_AttributeBlue_03","2","False"
"Attendance_Event_Halloween2025_27","Attendance_Event_Halloween2025","27","Item_Material_EquipExp_03","3","False"
"Attendance_Event_Halloween2025_28","Attendance_Event_Halloween2025","28","Item_Material_SkillLvUp_AttributeGreen_03","2","False"
"Attendance_Event_Halloween2025_29","Attendance_Event_Halloween2025","29","Item_SelectBox_Gift_Luxury","3","False"
"Attendance_Event_Halloween2025_30","Attendance_Event_Halloween2025","30","Coin_TaleStone","500","True"
"Attendance_30Day_Dummy_01_01","Attendance_30Day_Dummy_01","1","Point_Gold","20000","False"
"Attendance_30Day_Dummy_01_02","Attendance_30Day_Dummy_01","2","Item_Material_HeroExp_02","10","False"
"Attendance_30Day_Dummy_01_03","Attendance_30Day_Dummy_01","3","Item_SelectBox_SkillLvUp_Class_02","3","False"
"Attendance_30Day_Dummy_01_04","Attendance_30Day_Dummy_01","4","Item_Material_SkillLvUp_AttributeRed_02","3","False"
"Attendance_30Day_Dummy_01_05","Attendance_30Day_Dummy_01","5","Item_Coin_MemoryCoin","10","False"
"Attendance_30Day_Dummy_01_06","Attendance_30Day_Dummy_01","6","Item_Material_SkillLvUp_AttributeBlue_02","3","False"
"Attendance_30Day_Dummy_01_07","Attendance_30Day_Dummy_01","7","Item_Material_EquipExp_02","5","False"
"Attendance_30Day_Dummy_01_08","Attendance_30Day_Dummy_01","8","Item_Material_SkillLvUp_AttributeGreen_02","3","False"
"Attendance_30Day_Dummy_01_09","Attendance_30Day_Dummy_01","9","Item_SelectBox_Gift_Normal","3","False"
"Attendance_30Day_Dummy_01_10","Attendance_30Day_Dummy_01","10","Coin_TaleStone","100","False"
"Attendance_30Day_Dummy_01_11","Attendance_30Day_Dummy_01","11","Point_Gold","50000","False"
"Attendance_30Day_Dummy_01_12","Attendance_30Day_Dummy_01","12","Item_Material_HeroExp_02","10","False"
"Attendance_30Day_Dummy_01_13","Attendance_30Day_Dummy_01","13","Item_SelectBox_SkillLvUp_Class_02","3","False"
"Attendance_30Day_Dummy_01_14","Attendance_30Day_Dummy_01","14","Item_Material_SkillLvUp_AttributeRed_02","3","False"
"Attendance_30Day_Dummy_01_15","Attendance_30Day_Dummy_01","15","Item_Coin_MemoryCoin","20","False"
"Attendance_30Day_Dummy_01_16","Attendance_30Day_Dummy_01","16","Item_Material_SkillLvUp_AttributeBlue_02","3","False"
"Attendance_30Day_Dummy_01_17","Attendance_30Day_Dummy_01","17","Item_Material_EquipExp_02","5","False"
"Attendance_30Day_Dummy_01_18","Attendance_30Day_Dummy_01","18","Item_Material_SkillLvUp_AttributeGreen_02","3","False"
"Attendance_30Day_Dummy_01_19","Attendance_30Day_Dummy_01","19","Item_SelectBox_Gift_Normal","5","False"
"Attendance_30Day_Dummy_01_20","Attendance_30Day_Dummy_01","20","Coin_TaleStone","200","False"
"Attendance_30Day_Dummy_01_21","Attendance_30Day_Dummy_01","21","Point_Gold","100000","False"
"Attendance_30Day_Dummy_01_22","Attendance_30Day_Dummy_01","22","Item_Material_HeroExp_03","5","False"
"Attendance_30Day_Dummy_01_23","Attendance_30Day_Dummy_01","23","Item_SelectBox_SkillLvUp_Class_03","2","False"
"Attendance_30Day_Dummy_01_24","Attendance_30Day_Dummy_01","24","Item_Material_SkillLvUp_AttributeRed_03","2","False"
"Attendance_30Day_Dummy_01_25","Attendance_30Day_Dummy_01","25","Item_Coin_MemoryCoin","30","False"
"Attendance_30Day_Dummy_01_26","Attendance_30Day_Dummy_01","26","Item_Material_SkillLvUp_AttributeBlue_03","2","False"
"Attendance_30Day_Dummy_01_27","Attendance_30Day_Dummy_01","27","Item_Material_EquipExp_03","3","False"
"Attendance_30Day_Dummy_01_28","Attendance_30Day_Dummy_01","28","Item_Material_SkillLvUp_AttributeGreen_03","2","False"
"Attendance_30Day_Dummy_01_29","Attendance_30Day_Dummy_01","29","Item_SelectBox_Gift_Luxury","3","False"
"Attendance_30Day_Dummy_01_30","Attendance_30Day_Dummy_01","30","Coin_TaleStone","500","True"
"Attendance_14Day_2025_Xmas_01","Attendance_14Day_2025_Xmas","1","Point_Gold","90000","False"
"Attendance_14Day_2025_Xmas_02","Attendance_14Day_2025_Xmas","2","Item_Material_HeroExp_02","10","False"
"Attendance_14Day_2025_Xmas_03","Attendance_14Day_2025_Xmas","3","Item_SelectBox_SkillLvUp_Class_02","3","False"
"Attendance_14Day_2025_Xmas_04","Attendance_14Day_2025_Xmas","4","Item_Material_EquipExp_02","5","False"
"Attendance_14Day_2025_Xmas_05","Attendance_14Day_2025_Xmas","5","Item_Coin_MemoryCoin","30","False"
"Attendance_14Day_2025_Xmas_06","Attendance_14Day_2025_Xmas","6","Item_Material_SkillLvUp_AttributeRed_02","3","False"
"Attendance_14Day_2025_Xmas_07","Attendance_14Day_2025_Xmas","7","Item_Material_SkillLvUp_AttributeBlue_02","3","False"
"Attendance_14Day_2025_Xmas_08","Attendance_14Day_2025_Xmas","8","Item_Material_SkillLvUp_AttributeGreen_02","3","False"
"Attendance_14Day_2025_Xmas_09","Attendance_14Day_2025_Xmas","9","Item_Material_SkillLvUp_AttributeRed_03","1","False"
"Attendance_14Day_2025_Xmas_10","Attendance_14Day_2025_Xmas","10","Item_Material_SkillLvUp_AttributeBlue_03","1","False"
"Attendance_14Day_2025_Xmas_11","Attendance_14Day_2025_Xmas","11","Item_Material_SkillLvUp_AttributeGreen_03","1","False"
"Attendance_14Day_2025_Xmas_12","Attendance_14Day_2025_Xmas","12","Item_SelectBox_Gift_Normal","4","False"
"Attendance_14Day_2025_Xmas_13","Attendance_14Day_2025_Xmas","13","Item_SelectBox_Gift_Luxury","2","False"
"Attendance_14Day_2025_Xmas_14","Attendance_14Day_2025_Xmas","14","Coin_TaleStone","500","True"
