"Achievement_ReaderLv_14","MissionGroup_Achievement","ReaderLv","14","","Str_UI_Mission_AchievementList_0001","ReaderLv","15","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_15","MissionGroup_Achievement","ReaderLv","15","","Str_UI_Mission_AchievementList_0001","ReaderLv","16","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_16","MissionGroup_Achievement","ReaderLv","16","","Str_UI_Mission_AchievementList_0001","ReaderLv","17","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_17","MissionGroup_Achievement","ReaderLv","17","","Str_UI_Mission_AchievementList_0001","ReaderLv","18","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_18","MissionGroup_Achievement","ReaderLv","18","","Str_UI_Mission_AchievementList_0001","ReaderLv","19","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_19","MissionGroup_Achievement","ReaderLv","19","","Str_UI_Mission_AchievementList_0001","ReaderLv","20","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_20","MissionGroup_Achievement","ReaderLv","20","","Str_UI_Mission_AchievementList_0001","ReaderLv","21","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_21","MissionGroup_Achievement","ReaderLv","21","","Str_UI_Mission_AchievementList_0001","ReaderLv","22","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_22","MissionGroup_Achievement","ReaderLv","22","","Str_UI_Mission_AchievementList_0001","ReaderLv","23","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_23","MissionGroup_Achievement","ReaderLv","23","","Str_UI_Mission_AchievementList_0001","ReaderLv","24","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_24","MissionGroup_Achievement","ReaderLv","24","","Str_UI_Mission_AchievementList_0001","ReaderLv","25","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_25","MissionGroup_Achievement","ReaderLv","25","","Str_UI_Mission_AchievementList_0001","ReaderLv","26","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_26","MissionGroup_Achievement","ReaderLv","26","","Str_UI_Mission_AchievementList_0001","ReaderLv","27","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_27","MissionGroup_Achievement","ReaderLv","27","","Str_UI_Mission_AchievementList_0001","ReaderLv","28","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_28","MissionGroup_Achievement","ReaderLv","28","","Str_UI_Mission_AchievementList_0001","ReaderLv","29","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_29","MissionGroup_Achievement","ReaderLv","29","","Str_UI_Mission_AchievementList_0001","ReaderLv","30","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_30","MissionGroup_Achievement","ReaderLv","30","","Str_UI_Mission_AchievementList_0001","ReaderLv","31","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_31","MissionGroup_Achievement","ReaderLv","31","","Str_UI_Mission_AchievementList_0001","ReaderLv","32","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_32","MissionGroup_Achievement","ReaderLv","32","","Str_UI_Mission_AchievementList_0001","ReaderLv","33","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_33","MissionGroup_Achievement","ReaderLv","33","","Str_UI_Mission_AchievementList_0001","ReaderLv","34","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_34","MissionGroup_Achievement","ReaderLv","34","","Str_UI_Mission_AchievementList_0001","ReaderLv","35","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_35","MissionGroup_Achievement","ReaderLv","35","","Str_UI_Mission_AchievementList_0001","ReaderLv","36","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_36","MissionGroup_Achievement","ReaderLv","36","","Str_UI_Mission_AchievementList_0001","ReaderLv","37","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_37","MissionGroup_Achievement","ReaderLv","37","","Str_UI_Mission_AchievementList_0001","ReaderLv","38","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_38","MissionGroup_Achievement","ReaderLv","38","","Str_UI_Mission_AchievementList_0001","ReaderLv","39","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_39","MissionGroup_Achievement","ReaderLv","39","","Str_UI_Mission_AchievementList_0001","ReaderLv","40","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_40","MissionGroup_Achievement","ReaderLv","40","","Str_UI_Mission_AchievementList_0001","ReaderLv","41","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_41","MissionGroup_Achievement","ReaderLv","41","","Str_UI_Mission_AchievementList_0001","ReaderLv","42","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_42","MissionGroup_Achievement","ReaderLv","42","","Str_UI_Mission_AchievementList_0001","ReaderLv","43","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_43","MissionGroup_Achievement","ReaderLv","43","","Str_UI_Mission_AchievementList_0001","ReaderLv","44","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_44","MissionGroup_Achievement","ReaderLv","44","","Str_UI_Mission_AchievementList_0001","ReaderLv","45","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_45","MissionGroup_Achievement","ReaderLv","45","","Str_UI_Mission_AchievementList_0001","ReaderLv","46","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_46","MissionGroup_Achievement","ReaderLv","46","","Str_UI_Mission_AchievementList_0001","ReaderLv","47","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_47","MissionGroup_Achievement","ReaderLv","47","","Str_UI_Mission_AchievementList_0001","ReaderLv","48","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_48","MissionGroup_Achievement","ReaderLv","48","","Str_UI_Mission_AchievementList_0001","ReaderLv","49","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_49","MissionGroup_Achievement","ReaderLv","49","","Str_UI_Mission_AchievementList_0001","ReaderLv","50","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_50","MissionGroup_Achievement","ReaderLv","50","","Str_UI_Mission_AchievementList_0001","ReaderLv","51","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_51","MissionGroup_Achievement","ReaderLv","51","","Str_UI_Mission_AchievementList_0001","ReaderLv","52","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_52","MissionGroup_Achievement","ReaderLv","52","","Str_UI_Mission_AchievementList_0001","ReaderLv","53","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_53","MissionGroup_Achievement","ReaderLv","53","","Str_UI_Mission_AchievementList_0001","ReaderLv","54","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_54","MissionGroup_Achievement","ReaderLv","54","","Str_UI_Mission_AchievementList_0001","ReaderLv","55","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_55","MissionGroup_Achievement","ReaderLv","55","","Str_UI_Mission_AchievementList_0001","ReaderLv","56","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_56","MissionGroup_Achievement","ReaderLv","56","","Str_UI_Mission_AchievementList_0001","ReaderLv","57","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_57","MissionGroup_Achievement","ReaderLv","57","","Str_UI_Mission_AchievementList_0001","ReaderLv","58","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_58","MissionGroup_Achievement","ReaderLv","58","","Str_UI_Mission_AchievementList_0001","ReaderLv","59","","Coin_TaleStone","50","",""
"Achievement_ReaderLv_59","MissionGroup_Achievement","ReaderLv","59","","Str_UI_Mission_AchievementList_0001","ReaderLv","60","","Coin_TaleStone","50","",""
"Achievement_AdventureStageIdClear_Normal_01","MissionGroup_Achievement","AdventureStageIdClear_Normal","1","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0005","Coin_TaleStone","30","Item_Material_HeroExp_01","3"
"Achievement_AdventureStageIdClear_Normal_02","MissionGroup_Achievement","AdventureStageIdClear_Normal","2","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0010","Coin_TaleStone","30","Item_Material_HeroExp_01","3"
"Achievement_AdventureStageIdClear_Normal_03","MissionGroup_Achievement","AdventureStageIdClear_Normal","3","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0015","Coin_TaleStone","30","Item_Material_HeroExp_01","3"
"Achievement_AdventureStageIdClear_Normal_04","MissionGroup_Achievement","AdventureStageIdClear_Normal","4","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0020","Coin_TaleStone","30","Item_Material_HeroExp_01","3"
"Achievement_AdventureStageIdClear_Normal_05","MissionGroup_Achievement","AdventureStageIdClear_Normal","5","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0025","Coin_TaleStone","30","Item_Material_HeroExp_01","3"
"Achievement_AdventureStageIdClear_Normal_06","MissionGroup_Achievement","AdventureStageIdClear_Normal","6","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0030","Coin_TaleStone","30","Item_Material_HeroExp_01","3"
"Achievement_AdventureStageIdClear_Normal_07","MissionGroup_Achievement","AdventureStageIdClear_Normal","7","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0035","Coin_TaleStone","30","Item_Material_HeroExp_01","3"
"Achievement_AdventureStageIdClear_Normal_08","MissionGroup_Achievement","AdventureStageIdClear_Normal","8","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0040","Coin_TaleStone","30","Item_Material_HeroExp_01","3"
"Achievement_AdventureStageIdClear_Normal_09","MissionGroup_Achievement","AdventureStageIdClear_Normal","9","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0045","Coin_TaleStone","30","Item_Material_HeroExp_01","3"
"Achievement_AdventureStageIdClear_Normal_10","MissionGroup_Achievement","AdventureStageIdClear_Normal","10","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0050","Coin_TaleStone","30","Item_Material_HeroExp_01","3"
"Achievement_AdventureStageIdClear_Normal_11","MissionGroup_Achievement","AdventureStageIdClear_Normal","11","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0055","Coin_TaleStone","30","Item_Material_HeroExp_01","3"
"Achievement_AdventureStageIdClear_Normal_12","MissionGroup_Achievement","AdventureStageIdClear_Normal","12","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0060","Coin_TaleStone","30","Item_Material_HeroExp_01","3"
"Achievement_AdventureStageIdClear_Normal_13","MissionGroup_Achievement","AdventureStageIdClear_Normal","13","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0065","Coin_TaleStone","30","Item_Material_HeroExp_01","5"
"Achievement_AdventureStageIdClear_Normal_14","MissionGroup_Achievement","AdventureStageIdClear_Normal","14","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0070","Coin_TaleStone","30","Item_Material_HeroExp_01","5"
"Achievement_AdventureStageIdClear_Normal_15","MissionGroup_Achievement","AdventureStageIdClear_Normal","15","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0075","Coin_TaleStone","30","Item_Material_HeroExp_01","5"
"Achievement_AdventureStageIdClear_Normal_16","MissionGroup_Achievement","AdventureStageIdClear_Normal","16","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0080","Coin_TaleStone","30","Item_Material_HeroExp_01","5"
"Achievement_AdventureStageIdClear_Normal_17","MissionGroup_Achievement","AdventureStageIdClear_Normal","17","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0085","Coin_TaleStone","30","Item_Material_HeroExp_01","5"
"Achievement_AdventureStageIdClear_Normal_18","MissionGroup_Achievement","AdventureStageIdClear_Normal","18","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0090","Coin_TaleStone","30","Item_Material_HeroExp_01","5"
"Achievement_AdventureStageIdClear_Normal_19","MissionGroup_Achievement","AdventureStageIdClear_Normal","19","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0095","Coin_TaleStone","30","Item_Material_HeroExp_01","5"
"Achievement_AdventureStageIdClear_Normal_20","MissionGroup_Achievement","AdventureStageIdClear_Normal","20","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0100","Coin_TaleStone","30","Item_Material_HeroExp_01","5"
"Achievement_AdventureStageIdClear_Normal_21","MissionGroup_Achievement","AdventureStageIdClear_Normal","21","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0105","Coin_TaleStone","30","Item_Material_HeroExp_01","5"
"Achievement_AdventureStageIdClear_Normal_22","MissionGroup_Achievement","AdventureStageIdClear_Normal","22","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0110","Coin_TaleStone","30","Item_Material_HeroExp_01","5"
"Achievement_AdventureStageIdClear_Normal_23","MissionGroup_Achievement","AdventureStageIdClear_Normal","23","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0115","Coin_TaleStone","30","Item_Material_HeroExp_01","5"
"Achievement_AdventureStageIdClear_Normal_24","MissionGroup_Achievement","AdventureStageIdClear_Normal","24","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0120","Coin_TaleStone","30","Item_Material_HeroExp_01","5"
"Achievement_AdventureStageIdClear_Normal_25","MissionGroup_Achievement","AdventureStageIdClear_Normal","25","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0125","Coin_TaleStone","30","Item_Material_HeroExp_01","7"
"Achievement_AdventureStageIdClear_Normal_26","MissionGroup_Achievement","AdventureStageIdClear_Normal","26","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0130","Coin_TaleStone","30","Item_Material_HeroExp_01","7"
"Achievement_AdventureStageIdClear_Normal_27","MissionGroup_Achievement","AdventureStageIdClear_Normal","27","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0135","Coin_TaleStone","30","Item_Material_HeroExp_01","7"
"Achievement_AdventureStageIdClear_Normal_28","MissionGroup_Achievement","AdventureStageIdClear_Normal","28","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0140","Coin_TaleStone","30","Item_Material_HeroExp_01","7"
"Achievement_AdventureStageIdClear_Normal_29","MissionGroup_Achievement","AdventureStageIdClear_Normal","29","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0145","Coin_TaleStone","30","Item_Material_HeroExp_01","7"
"Achievement_AdventureStageIdClear_Normal_30","MissionGroup_Achievement","AdventureStageIdClear_Normal","30","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0150","Coin_TaleStone","30","Item_Material_HeroExp_01","7"
"Achievement_AdventureStageIdClear_Normal_31","MissionGroup_Achievement","AdventureStageIdClear_Normal","31","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0155","Coin_TaleStone","30","Item_Material_HeroExp_01","7"
"Achievement_AdventureStageIdClear_Normal_32","MissionGroup_Achievement","AdventureStageIdClear_Normal","32","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0160","Coin_TaleStone","30","Item_Material_HeroExp_01","7"
"Achievement_AdventureStageIdClear_Normal_33","MissionGroup_Achievement","AdventureStageIdClear_Normal","33","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0165","Coin_TaleStone","30","Item_Material_HeroExp_01","7"
"Achievement_AdventureStageIdClear_Normal_34","MissionGroup_Achievement","AdventureStageIdClear_Normal","34","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0170","Coin_TaleStone","30","Item_Material_HeroExp_01","7"
"Achievement_AdventureStageIdClear_Normal_35","MissionGroup_Achievement","AdventureStageIdClear_Normal","35","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0175","Coin_TaleStone","30","Item_Material_HeroExp_01","7"
"Achievement_AdventureStageIdClear_Normal_36","MissionGroup_Achievement","AdventureStageIdClear_Normal","36","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0180","Coin_TaleStone","30","Item_Material_HeroExp_01","7"
"Achievement_AdventureStageIdClear_Normal_37","MissionGroup_Achievement","AdventureStageIdClear_Normal","37","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0185","Coin_TaleStone","30","Item_Material_HeroExp_01","9"
"Achievement_AdventureStageIdClear_Normal_38","MissionGroup_Achievement","AdventureStageIdClear_Normal","38","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0190","Coin_TaleStone","30","Item_Material_HeroExp_01","9"
"Achievement_AdventureStageIdClear_Normal_39","MissionGroup_Achievement","AdventureStageIdClear_Normal","39","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0195","Coin_TaleStone","30","Item_Material_HeroExp_01","9"
"Achievement_AdventureStageIdClear_Normal_40","MissionGroup_Achievement","AdventureStageIdClear_Normal","40","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0200","Coin_TaleStone","30","Item_Material_HeroExp_01","9"
"Achievement_AdventureStageIdClear_Normal_41","MissionGroup_Achievement","AdventureStageIdClear_Normal","41","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0205","Coin_TaleStone","30","Item_Material_HeroExp_01","9"
"Achievement_AdventureStageIdClear_Normal_42","MissionGroup_Achievement","AdventureStageIdClear_Normal","42","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0210","Coin_TaleStone","30","Item_Material_HeroExp_01","9"
"Achievement_AdventureStageIdClear_Normal_43","MissionGroup_Achievement","AdventureStageIdClear_Normal","43","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0215","Coin_TaleStone","30","Item_Material_HeroExp_01","9"
"Achievement_AdventureStageIdClear_Normal_44","MissionGroup_Achievement","AdventureStageIdClear_Normal","44","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0220","Coin_TaleStone","30","Item_Material_HeroExp_01","9"
"Achievement_AdventureStageIdClear_Normal_45","MissionGroup_Achievement","AdventureStageIdClear_Normal","45","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0225","Coin_TaleStone","30","Item_Material_HeroExp_01","9"
"Achievement_AdventureStageIdClear_Normal_46","MissionGroup_Achievement","AdventureStageIdClear_Normal","46","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0230","Coin_TaleStone","30","Item_Material_HeroExp_01","9"
"Achievement_AdventureStageIdClear_Normal_47","MissionGroup_Achievement","AdventureStageIdClear_Normal","47","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0235","Coin_TaleStone","30","Item_Material_HeroExp_01","9"
"Achievement_AdventureStageIdClear_Normal_48","MissionGroup_Achievement","AdventureStageIdClear_Normal","48","","Str_UI_Mission_AchievementList_0002","AdventureStageIdClear","1","Stage_Normal_0240","Coin_TaleStone","30","Item_Material_HeroExp_01","9"
"Achievement_AdventureStageIdClear_Normal_49","MissionGroup_Achievement","AdventureStageIdClear_Hard","1","","Str_UI_Mission_AchievementList_0003","AdventureStageIdClear","1","Stage_Hard_0003","Coin_TaleStone","30","Item_Material_HeroExp_02","1"
"Achievement_AdventureStageIdClear_Normal_50","MissionGroup_Achievement","AdventureStageIdClear_Hard","2","","Str_UI_Mission_AchievementList_0003","AdventureStageIdClear","1","Stage_Hard_0006","Coin_TaleStone","30","Item_Material_HeroExp_02","1"
"Achievement_AdventureStageIdClear_Normal_51","MissionGroup_Achievement","AdventureStageIdClear_Hard","3","","Str_UI_Mission_AchievementList_0003","AdventureStageIdClear","1","Stage_Hard_0009","Coin_TaleStone","30","Item_Material_HeroExp_02","1"
"Achievement_AdventureStageIdClear_Normal_52","MissionGroup_Achievement","AdventureStageIdClear_Hard","4","","Str_UI_Mission_AchievementList_0003","AdventureStageIdClear","1","Stage_Hard_0012","Coin_TaleStone","30","Item_Material_HeroExp_02","1"
"Achievement_AdventureStageIdClear_Normal_53","MissionGroup_Achievement","AdventureStageIdClear_Hard","5","","Str_UI_Mission_AchievementList_0003","AdventureStageIdClear","1","Stage_Hard_0015","Coin_TaleStone","30","Item_Material_HeroExp_02","2"
"Achievement_AdventureStageIdClear_Normal_54","MissionGroup_Achievement","AdventureStageIdClear_Hard","6","","Str_UI_Mission_AchievementList_0003","AdventureStageIdClear","1","Stage_Hard_0018","Coin_TaleStone","30","Item_Material_HeroExp_02","2"
"Achievement_AdventureStageIdClear_Normal_55","MissionGroup_Achievement","AdventureStageIdClear_Hard","7","","Str_UI_Mission_AchievementList_0003","AdventureStageIdClear","1","Stage_Hard_0021","Coin_TaleStone","30","Item_Material_HeroExp_02","2"
"Achievement_AdventureStageIdClear_Normal_56","MissionGroup_Achievement","AdventureStageIdClear_Hard","8","","Str_UI_Mission_AchievementList_0003","AdventureStageIdClear","1","Stage_Hard_0024","Coin_TaleStone","30","Item_Material_HeroExp_02","2"
"Achievement_AdventureStageIdClear_Normal_57","MissionGroup_Achievement","AdventureStageIdClear_Hard","9","","Str_UI_Mission_AchievementList_0003","AdventureStageIdClear","1","Stage_Hard_0027","Coin_TaleStone","30","Item_Material_HeroExp_02","3"
"Achievement_AdventureStageIdClear_Normal_58","MissionGroup_Achievement","AdventureStageIdClear_Hard","10","","Str_UI_Mission_AchievementList_0003","AdventureStageIdClear","1","Stage_Hard_0030","Coin_TaleStone","30","Item_Material_HeroExp_02","3"
"Achievement_AdventureStageIdClear_Normal_59","MissionGroup_Achievement","AdventureStageIdClear_Hard","11","","Str_UI_Mission_AchievementList_0003","AdventureStageIdClear","1","Stage_Hard_0033","Coin_TaleStone","30","Item_Material_HeroExp_02","3"
