"KingdomLucky_Normal_05","KingdomLucky_Group_Rank5","Normal","5","Point_Gold","5000","","","","","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_01","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_02","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_03","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_04","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_05"
"KingdomLucky_Good_05","KingdomLucky_Group_Rank5","Good","5","Point_Gold","25000","","","1000","1","Str_UI_Kingdom_Obj_Lucky_Good_Desc_01","Str_UI_Kingdom_Obj_Lucky_Good_Desc_02","Str_UI_Kingdom_Obj_Lucky_Good_Desc_03","Str_UI_Kingdom_Obj_Lucky_Good_Desc_04","Str_UI_Kingdom_Obj_Lucky_Good_Desc_05"
"KingdomLucky_Great_05","KingdomLucky_Group_Rank5","Great","5","Point_Gold","50000","Coin_TaleStone","50","2500","1","Str_UI_Kingdom_Obj_Lucky_Great_Desc_01","Str_UI_Kingdom_Obj_Lucky_Great_Desc_02","Str_UI_Kingdom_Obj_Lucky_Great_Desc_03","Str_UI_Kingdom_Obj_Lucky_Great_Desc_04","Str_UI_Kingdom_Obj_Lucky_Great_Desc_05"
"KingdomLucky_Normal_06","KingdomLucky_Group_Rank6","Normal","6","Point_Gold","6000","","","","","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_01","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_02","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_03","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_04","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_05"
"KingdomLucky_Good_06","KingdomLucky_Group_Rank6","Good","6","Point_Gold","30000","","","1200","1","Str_UI_Kingdom_Obj_Lucky_Good_Desc_01","Str_UI_Kingdom_Obj_Lucky_Good_Desc_02","Str_UI_Kingdom_Obj_Lucky_Good_Desc_03","Str_UI_Kingdom_Obj_Lucky_Good_Desc_04","Str_UI_Kingdom_Obj_Lucky_Good_Desc_05"
"KingdomLucky_Great_06","KingdomLucky_Group_Rank6","Great","6","Point_Gold","60000","Coin_TaleStone","50","3000","1","Str_UI_Kingdom_Obj_Lucky_Great_Desc_01","Str_UI_Kingdom_Obj_Lucky_Great_Desc_02","Str_UI_Kingdom_Obj_Lucky_Great_Desc_03","Str_UI_Kingdom_Obj_Lucky_Great_Desc_04","Str_UI_Kingdom_Obj_Lucky_Great_Desc_05"
"KingdomLucky_Normal_07","KingdomLucky_Group_Rank7","Normal","7","Point_Gold","7000","","","","","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_01","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_02","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_03","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_04","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_05"
"KingdomLucky_Good_07","KingdomLucky_Group_Rank7","Good","7","Point_Gold","35000","","","1400","1","Str_UI_Kingdom_Obj_Lucky_Good_Desc_01","Str_UI_Kingdom_Obj_Lucky_Good_Desc_02","Str_UI_Kingdom_Obj_Lucky_Good_Desc_03","Str_UI_Kingdom_Obj_Lucky_Good_Desc_04","Str_UI_Kingdom_Obj_Lucky_Good_Desc_05"
"KingdomLucky_Great_07","KingdomLucky_Group_Rank7","Great","7","Point_Gold","70000","Coin_TaleStone","50","3500","1","Str_UI_Kingdom_Obj_Lucky_Great_Desc_01","Str_UI_Kingdom_Obj_Lucky_Great_Desc_02","Str_UI_Kingdom_Obj_Lucky_Great_Desc_03","Str_UI_Kingdom_Obj_Lucky_Great_Desc_04","Str_UI_Kingdom_Obj_Lucky_Great_Desc_05"
"KingdomLucky_Normal_08","KingdomLucky_Group_Rank8","Normal","8","Point_Gold","8000","","","","","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_01","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_02","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_03","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_04","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_05"
"KingdomLucky_Good_08","KingdomLucky_Group_Rank8","Good","8","Point_Gold","40000","","","1600","1","Str_UI_Kingdom_Obj_Lucky_Good_Desc_01","Str_UI_Kingdom_Obj_Lucky_Good_Desc_02","Str_UI_Kingdom_Obj_Lucky_Good_Desc_03","Str_UI_Kingdom_Obj_Lucky_Good_Desc_04","Str_UI_Kingdom_Obj_Lucky_Good_Desc_05"
"KingdomLucky_Great_08","KingdomLucky_Group_Rank8","Great","8","Point_Gold","80000","Coin_TaleStone","50","4000","1","Str_UI_Kingdom_Obj_Lucky_Great_Desc_01","Str_UI_Kingdom_Obj_Lucky_Great_Desc_02","Str_UI_Kingdom_Obj_Lucky_Great_Desc_03","Str_UI_Kingdom_Obj_Lucky_Great_Desc_04","Str_UI_Kingdom_Obj_Lucky_Great_Desc_05"
"KingdomLucky_Normal_09","KingdomLucky_Group_Rank9","Normal","9","Point_Gold","9000","","","","","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_01","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_02","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_03","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_04","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_05"
"KingdomLucky_Good_09","KingdomLucky_Group_Rank9","Good","9","Point_Gold","45000","","","1800","1","Str_UI_Kingdom_Obj_Lucky_Good_Desc_01","Str_UI_Kingdom_Obj_Lucky_Good_Desc_02","Str_UI_Kingdom_Obj_Lucky_Good_Desc_03","Str_UI_Kingdom_Obj_Lucky_Good_Desc_04","Str_UI_Kingdom_Obj_Lucky_Good_Desc_05"
"KingdomLucky_Great_09","KingdomLucky_Group_Rank9","Great","9","Point_Gold","90000","Coin_TaleStone","50","4500","1","Str_UI_Kingdom_Obj_Lucky_Great_Desc_01","Str_UI_Kingdom_Obj_Lucky_Great_Desc_02","Str_UI_Kingdom_Obj_Lucky_Great_Desc_03","Str_UI_Kingdom_Obj_Lucky_Great_Desc_04","Str_UI_Kingdom_Obj_Lucky_Great_Desc_05"
"KingdomLucky_Normal_10","KingdomLucky_Group_Rank10","Normal","10","Point_Gold","10000","","","","","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_01","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_02","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_03","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_04","Str_UI_Kingdom_Obj_Lucky_Normal_Desc_05"
"KingdomLucky_Good_10","KingdomLucky_Group_Rank10","Good","10","Point_Gold","50000","","","2000","1","Str_UI_Kingdom_Obj_Lucky_Good_Desc_01","Str_UI_Kingdom_Obj_Lucky_Good_Desc_02","Str_UI_Kingdom_Obj_Lucky_Good_Desc_03","Str_UI_Kingdom_Obj_Lucky_Good_Desc_04","Str_UI_Kingdom_Obj_Lucky_Good_Desc_05"
"KingdomLucky_Great_10","KingdomLucky_Group_Rank10","Great","10","Point_Gold","100000","Coin_TaleStone","50","5000","1","Str_UI_Kingdom_Obj_Lucky_Great_Desc_01","Str_UI_Kingdom_Obj_Lucky_Great_Desc_02","Str_UI_Kingdom_Obj_Lucky_Great_Desc_03","Str_UI_Kingdom_Obj_Lucky_Great_Desc_04","Str_UI_Kingdom_Obj_Lucky_Great_Desc_05"
