"Chapter_Hard_004","Part_01","4","Str_UI_Adventure_Chpater_Name_004","Str_UI_Adventure_Chapter_Desc_004","Assets/Data/Environment/StageMap/Cellarn02/Cellarn02_StageMap_Night_Hard.prefab","Assets/Data/Content/Adventure/Sprite/stage_chapter_cellarn04.png","Hard_ChapterReward_Group_01","Hard","StageClear","Stage_Hard_0009","Sfx_Bgm_Cellarn_Stage","True"
"Chapter_Hard_005","Part_02","5","Str_UI_Adventure_Chpater_Name_005","Str_UI_Adventure_Chapter_Desc_005","Assets/Data/Environment/StageMap/Shibaya01/Shibaya01_StageMap_Hard.prefab","Assets/Data/Content/Adventure/Sprite/stage_chapter_shibaya01.png","Hard_ChapterReward_Group_02","Hard","StageClear","Stage_Hard_0012","Sfx_Bgm_Shibaya_Stage","True"
"Chapter_Hard_006","Part_02","6","Str_UI_Adventure_Chpater_Name_006","Str_UI_Adventure_Chapter_Desc_006","Assets/Data/Environment/StageMap/Shibaya01/Shibaya01_StageMap_Night_Hard.prefab","Assets/Data/Content/Adventure/Sprite/stage_chapter_shibaya02.png","Hard_ChapterReward_Group_02","Hard","StageClear","Stage_Hard_0015","Sfx_Bgm_Shibaya_Stage","True"
"Chapter_Hard_007","Part_02","7","Str_UI_Adventure_Chpater_Name_007","Str_UI_Adventure_Chapter_Desc_007","Assets/Data/Environment/StageMap/Shibaya02/Shibaya02_StageMap_Hard.prefab","Assets/Data/Content/Adventure/Sprite/stage_chapter_shibaya03.png","Hard_ChapterReward_Group_02","Hard","StageClear","Stage_Hard_0018","Sfx_Bgm_Shibaya_Stage","True"
"Chapter_Hard_008","Part_02","8","Str_UI_Adventure_Chpater_Name_008","Str_UI_Adventure_Chapter_Desc_008","Assets/Data/Environment/StageMap/Shibaya02/Shibaya02_StageMap_Night_Hard.prefab","Assets/Data/Content/Adventure/Sprite/stage_chapter_shibaya04.png","Hard_ChapterReward_Group_02","Hard","StageClear","Stage_Hard_0021","Sfx_Bgm_Shibaya_Stage","True"
"Chapter_Hard_009","Part_03","9","Str_UI_Adventure_Chpater_Name_009","Str_UI_Adventure_Chapter_Desc_009","Assets/Data/Environment/StageMap/BeastRim01/BeastRim01_StageMap_Hard.prefab","Assets/Data/Content/Adventure/Sprite/stage_chapter_BeastRim01.png","Hard_ChapterReward_Group_03","Hard","StageClear","Stage_Hard_0024","Sfx_Bgm_Beastlim_Stage","True"
"Chapter_Hard_010","Part_03","10","Str_UI_Adventure_Chpater_Name_010","Str_UI_Adventure_Chapter_Desc_010","Assets/Data/Environment/StageMap/BeastRim01/BeastRim01_StageMap_Night_Hard.prefab","Assets/Data/Content/Adventure/Sprite/stage_chapter_BeastRim02.png","Hard_ChapterReward_Group_03","Hard","StageClear","Stage_Hard_0027","Sfx_Bgm_Beastlim_Stage","True"
"Chapter_Hard_011","Part_03","11","Str_UI_Adventure_Chpater_Name_011","Str_UI_Adventure_Chapter_Desc_011","Assets/Data/Environment/StageMap/BeastRim02/Beastrim02_StageMap_Hard.prefab","Assets/Data/Content/Adventure/Sprite/stage_chapter_BeastRim03.png","Hard_ChapterReward_Group_03","Hard","StageClear","Stage_Hard_0030","Sfx_Bgm_Beastlim_Stage","True"
"Chapter_Hard_012","Part_03","12","Str_UI_Adventure_Chpater_Name_012","Str_UI_Adventure_Chapter_Desc_012","Assets/Data/Environment/StageMap/BeastRim02/Beastrim02_StageMap_Night_Hard.prefab","Assets/Data/Content/Adventure/Sprite/stage_chapter_BeastRim04.png","Hard_ChapterReward_Group_03","Hard","StageClear","Stage_Hard_0033","Sfx_Bgm_Beastlim_Stage","True"
"Chapter_Hard_013","Part_04","13","Str_UI_Adventure_Chpater_Name_013","Str_UI_Adventure_Chapter_Desc_013","Assets/Data/Environment/StageMap/Elvinzia01/Elvinzia01_StageMap_Hard.prefab","Assets/Data/Content/Adventure/Sprite/stage_chapter_Elvinzia01.png","Hard_ChapterReward_Group_03","Hard","StageClear","Stage_Hard_0036","Sfx_Bgm_Elvinzia_Stage","True"
"Chapter_Hard_014","Part_04","14","Str_UI_Adventure_Chpater_Name_014","Str_UI_Adventure_Chapter_Desc_014","Assets/Data/Environment/StageMap/Elvinzia01/Elvinzia01_StageMap_Night_Hard.prefab","Assets/Data/Content/Adventure/Sprite/stage_chapter_Elvinzia02.png","Hard_ChapterReward_Group_03","Hard","StageClear","Stage_Hard_0039","Sfx_Bgm_Elvinzia_Stage","True"
"Chapter_Hard_015","Part_04","15","Str_UI_Adventure_Chpater_Name_015","Str_UI_Adventure_Chapter_Desc_015","Assets/Data/Environment/StageMap/Elvinzia02/Elvinzia02_StageMap_Hard.prefab","Assets/Data/Content/Adventure/Sprite/stage_chapter_Elvinzia03.png","Hard_ChapterReward_Group_03","Hard","StageClear","Stage_Hard_0042","Sfx_Bgm_Elvinzia_Stage","True"
"Chapter_Hard_016","Part_04","16","Str_UI_Adventure_Chpater_Name_016","Str_UI_Adventure_Chapter_Desc_016","Assets/Data/Environment/StageMap/Elvinzia02/Elvinzia02_StageMap_Night_Hard.prefab","Assets/Data/Content/Adventure/Sprite/stage_chapter_Elvinzia04.png","Hard_ChapterReward_Group_03","Hard","StageClear","Stage_Hard_0045","Sfx_Bgm_Elvinzia_Stage","True"
