"C_Aria_Ep_1_29","C_Aria_Ep_1","29","na","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_30","C_Aria_Ep_1","30","Aria","","","","","","","","","","6","","move,-100,0,1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_31","C_Aria_Ep_1","31","Aria","","","","","","","","","","2","9","move,100,0,1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_32","C_Aria_Ep_1","32","Aria","","","","","","","","","","","","move,m,1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_33","C_Aria_Ep_1","33","Aria","","","","","","","","","","3","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_34","C_Aria_Ep_1","34","Aria","","","","","","","","","","1","","#Bound1_2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_35","C_Aria_Ep_1","35","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_36","C_Aria_Ep_1","36","","","","","","","slideout,R","","","","","","","","","","","","","","","","","","1","","","","","","","","1","0.01","","","","","","","","","","","",""
"C_Aria_Ep_1_37","C_Aria_Ep_1","37","","","","","","","slidein,R","","","","2","","","","","","","","","","","","","","1","","","1","","","","","1","0.5","","","","","","","","","","","",""
"C_Aria_Ep_1_38","C_Aria_Ep_1","38","Aria","","","","","","","","","","2","","#Bound1_3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_39","C_Aria_Ep_1","39","Aria","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_40","C_Aria_Ep_1","40","Aria","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_41","C_Aria_Ep_1","41","na","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_42","C_Aria_Ep_1","42","na","","","","","","shake,10,10,0.5,10","","","","5","","move,-200,0,0.2","","","","","","","","","","","","1","","","","","","","","","","","","Sfx_Dialogue_Screen_down","","","","","","","","",""
"C_Aria_Ep_1_43","C_Aria_Ep_1","43","Aria","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_44","C_Aria_Ep_1","44","Aria","","","","","","","","","","","","move,m,0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_45","C_Aria_Ep_1","45","","","","Str_Dlg_Kid","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_46","C_Aria_Ep_1","46","user","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_47","C_Aria_Ep_1","47","Aria","9","","","","","","","","","4","8","#Shake1_2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_48","C_Aria_Ep_1","48","Aria","9","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_49","C_Aria_Ep_1","49","Aria","10","","","","","","","","","5","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_50","C_Aria_Ep_1","50","na","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_51","C_Aria_Ep_1","51","Aria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_52","C_Aria_Ep_1","52","Aria","","","","","","","","","","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_53","C_Aria_Ep_1","53","Aria","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_54","C_Aria_Ep_1","54","Aria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_55","C_Aria_Ep_1","55","Aria","","","","","","","","","","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_56","C_Aria_Ep_1","56","na","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_57","C_Aria_Ep_1","57","user","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_58","C_Aria_Ep_1","58","","","","","","","","","","","6","3","","","","","","","","","","","","","1","","","1","","","","","1","0.01","","","","","","","","","","","",""
"C_Aria_Ep_1_59","C_Aria_Ep_1","59","Aria","","","","","0,30,5,0.3","fx,focusline
shake,10,10,0.5,10","","","","6","13","Zoom,1.1,0.3","","","","","","","","","","","","","","","","","","","","","","","","Sfx_Dialogue_Screen_focusline","","","","","","","","",""
"C_Aria_Ep_1_60","C_Aria_Ep_1","60","","","","","","0,0,0,0.1","fx,screentransition
off,focusline","","","","5","","Zoom,1.0,0","","","","","","","","","","","","1","","","1","","","","","1","0.01","","","Sfx_Dialogue_Screen_down","","","","","","","","",""
"C_Aria_Ep_1_61","C_Aria_Ep_1","61","na","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_62","C_Aria_Ep_1","62","Aria","","","","","","","","","","","","#Shake1_1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_63","C_Aria_Ep_1","63","Aria","","","","","","","","","","","14","move,-100,0,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_64","C_Aria_Ep_1","64","Aria","","","","","","","","","","","","move,100,0,1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_65","C_Aria_Ep_1","65","","","","","","","","","","","2","9","move,m,2","","","","","","","","","","","","1","","","1","","","","","1","0.01","","","","","","","","","","","",""
"C_Aria_Ep_1_66","C_Aria_Ep_1","66","","","","","","","","","","","","13","","","","","","","","","","","","","1","","","1","","","","","1","0.01","","","","","","","","","","","",""
"C_Aria_Ep_1_67","C_Aria_Ep_1","67","Aria","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_68","C_Aria_Ep_1","68","Aria","","","","","","","","","","","","move,-200,0,1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_69","C_Aria_Ep_1","69","Aria","","","","","","","","","","","","#Bound1_6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_70","C_Aria_Ep_1","70","Aria","","","","","","","","","out,Aria,Lslide,0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","Sfx_Dialogue_Screen_move2","","","","","","","","",""
"C_Aria_Ep_1_71","C_Aria_Ep_1","71","na","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_1_72","C_Aria_Ep_1","72","","","","","","","fadeout","","","","","","","","","","","","","","","","","","","","","1","","","","","1","0.01","","","","","","","","","","","",""
"C_Aria_Ep_2_1","C_Aria_Ep_2","1","","","","","Story_Bg_003_01","0,200,0,0
0,0,0,1.5","","","","","","","","","","","","","","","","","","","1","","","1","1","","","","1","0.01","Sfx_Bgm_Dialogue_01","","","","","","","","","","",""
"C_Aria_Ep_2_2","C_Aria_Ep_2","2","","","","","","","","","","in,Aria,m,fade,0.6","4","","Color,Black
Color,white,0.5","","","","","","","","","","","","1","","","1","1","","","","1","1","","","","","","","","","","","",""
"C_Aria_Ep_2_3","C_Aria_Ep_2","3","Aria","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_4","C_Aria_Ep_2","4","Aria","","","","","","","","","","","","#Bound1_2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_5","C_Aria_Ep_2","5","Aria","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_6","C_Aria_Ep_2","6","na","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_7","C_Aria_Ep_2","7","Aria","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_8","C_Aria_Ep_2","8","user","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_9","C_Aria_Ep_2","9","Aria","5","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_10","C_Aria_Ep_2","10","Aria","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_11","C_Aria_Ep_2","11","Aria","6","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_12","C_Aria_Ep_2","12","Aria","6","","","","0,30,5,0.3","","","","","","","Zoom,1.1,0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_13","C_Aria_Ep_2","13","Aria","6","","","","","shake,10,10,0.5,10","","","","","6","fx,aura","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_14","C_Aria_Ep_2","14","Aria","","","","","0,0,0,0.8","","","","","2","","Zoom,1.0,0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_15","C_Aria_Ep_2","15","Aria","","","","","","","","","","5","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_16","C_Aria_Ep_2","16","Aria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_17","C_Aria_Ep_2","17","Aria","","","","","","","","","","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_18","C_Aria_Ep_2","18","Aria","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_19","C_Aria_Ep_2","19","Aria","","","","","","","","","","","","#Bound1_2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_20","C_Aria_Ep_2","20","Aria","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_21","C_Aria_Ep_2","21","Aria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_22","C_Aria_Ep_2","22","Aria","","","","","","","","","","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_23","C_Aria_Ep_2","23","Aria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_24","C_Aria_Ep_2","24","Aria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_25","C_Aria_Ep_2","25","Aria","","","","","","","","","","6","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_26","C_Aria_Ep_2","26","user","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_27","C_Aria_Ep_2","27","Aria","7","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_28","C_Aria_Ep_2","28","Aria","8","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_29","C_Aria_Ep_2","29","Aria","8","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_30","C_Aria_Ep_2","30","Aria","","","","","","","","","","3","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_31","C_Aria_Ep_2","31","Aria","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_32","C_Aria_Ep_2","32","Aria","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_33","C_Aria_Ep_2","33","Aria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_34","C_Aria_Ep_2","34","Aria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_35","C_Aria_Ep_2","35","Aria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_36","C_Aria_Ep_2","36","Aria","","","","","","","","","","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_37","C_Aria_Ep_2","37","Aria","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_38","C_Aria_Ep_2","38","Aria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_39","C_Aria_Ep_2","39","Aria","","","","","","","","","","5","","#Bound2_1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_40","C_Aria_Ep_2","40","Aria","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_41","C_Aria_Ep_2","41","Aria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_42","C_Aria_Ep_2","42","user","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_43","C_Aria_Ep_2","43","Aria","9","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_44","C_Aria_Ep_2","44","Aria","9","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_45","C_Aria_Ep_2","45","Aria","10","","","","","","","","","3","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_46","C_Aria_Ep_2","46","Aria","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_47","C_Aria_Ep_2","47","Aria","","","","","","","","","","3","","#Bound1_2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_48","C_Aria_Ep_2","48","Aria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_49","C_Aria_Ep_2","49","Aria","","","","","","","","","","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_50","C_Aria_Ep_2","50","Aria","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_51","C_Aria_Ep_2","51","Aria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_52","C_Aria_Ep_2","52","Aria","","","","","0,30,5,0.8","","","","","","","Zoom,1.1,0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_53","C_Aria_Ep_2","53","Aria","","","","","0,40,10,0.4","fx,shabang
shake,10,10,0.5,10","","","","","","Zoom,1.2,0.4","","","","","","","","","","","","","","","","","","","","","","","","Sfx_Dialogue_Screen_shabang","","","","","","","","",""
"C_Aria_Ep_2_54","C_Aria_Ep_2","54","na","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_55","C_Aria_Ep_2","55","","","","","","","slideout,L","","","","","","","","","","","","","","","","","","1","","","","","","","","1","0.01","","","","","","","","","","","",""
"C_Aria_Ep_2_56","C_Aria_Ep_2","56","","","","","","0,0,0,0","slidein,L
off,shabang","","","","6","","zoom,1.0,0","","","","","","","","","","","","1","","","1","","","","","1","0.5","","","mute","","","","","","","","",""
"C_Aria_Ep_2_57","C_Aria_Ep_2","57","Aria","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_58","C_Aria_Ep_2","58","Aria","","","","","0,30,5,0.8","","","","","","6","Zoom,1.1,0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_59","C_Aria_Ep_2","59","Aria","","","","","","whiteout,0.1","","","","","","","","","","","","","","","","","","","","","","","","","","1","0.01","","","","","","","","","","","",""
"C_Aria_Ep_2_60","C_Aria_Ep_2","60","Aria","","","","","0,40,10,0.4","whitein,0.1
shake,10,10,0.5,10
fx,shabang","Popup_Ip_014","","out,Aria,fade,0.2","","","Zoom,1.2,0.4","","","","","","","","","","","","","","","","","","","","","","","","Sfx_Dialogue_Screen_shabang","","","","","","","","",""
"C_Aria_Ep_2_61","C_Aria_Ep_2","61","Aria","","","","","0,0,0,0.8","off,shabang","","","in,Aria,m,fade,0.2","2","","Zoom,1.0,0.8","","","","","","","","","","","","","","","","","","","","","","","","mute","","","","","","","","",""
"C_Aria_Ep_2_62","C_Aria_Ep_2","62","Aria","","","","","","","","","","","","#Bound2_1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_63","C_Aria_Ep_2","63","Aria","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_64","C_Aria_Ep_2","64","Aria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_65","C_Aria_Ep_2","65","Aria","","","","","","","","","","3","12","#bound2_1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_66","C_Aria_Ep_2","66","Aria","","","","","","","","","","1","","move,-100,0,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_67","C_Aria_Ep_2","67","Aria","","","","","","","","","","","","#Bound1_6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_2_68","C_Aria_Ep_2","68","Aria","","","","","","","","","out,Aria,lslide,0.2","","","","","","","","","","","","","","","","","","","","","","","","","","","Sfx_Dialogue_Screen_move2","","","","","","","","",""
"C_Aria_Ep_2_69","C_Aria_Ep_2","69","","","","","","","fadeout","","","","","","","","","","","","","","","","","","","","","1","","","","","1","0.01","","","","","","","","","","","",""
"C_Aria_Ep_3_1","C_Aria_Ep_3","1","","","","","Story_Bg_013_01","0,200,0,0
0,0,0,1.5","","","","","","","","","","","","","","","","","","","1","","","1","1","","","","1","0.01","Sfx_Bgm_Dialogue_01","","","","","","","","","","",""
"C_Aria_Ep_3_2","C_Aria_Ep_3","2","","","","","","","","","","in,Aria,m,fade,0.6","1","","Color,Black
Color,white,0.5","","","","","","","","","","","","1","","","1","1","","","","1","1","","","","","","","","","","","",""
"C_Aria_Ep_3_3","C_Aria_Ep_3","3","Aria","","","","","","","","","","1","","#Bound2_1","","","","","","","","","","","","","","","","","","","","","","","","Sfx_Dialogue_Screen_DoorOpen","","","","","","","","",""
"C_Aria_Ep_3_4","C_Aria_Ep_3","4","na","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_3_5","C_Aria_Ep_3","5","Aria","","","","","","","","","","2","","#bound1_5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_3_6","C_Aria_Ep_3","6","Aria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_3_7","C_Aria_Ep_3","7","Aria","","","","","","","","","","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_3_8","C_Aria_Ep_3","8","Aria","","","","","","","","","","3","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_3_9","C_Aria_Ep_3","9","Aria","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_3_10","C_Aria_Ep_3","10","Aria","","","","","","","","","","1","","#Bound2_1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_3_11","C_Aria_Ep_3","11","Aria","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_3_12","C_Aria_Ep_3","12","user","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_3_13","C_Aria_Ep_3","13","Aria","5","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_3_14","C_Aria_Ep_3","14","Aria","5","","","","","","","","","3","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_3_15","C_Aria_Ep_3","15","Aria","6","","","","","","","","","3","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_3_16","C_Aria_Ep_3","16","Aria","6","","","","","","","","","","","#Bound2_1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_3_17","C_Aria_Ep_3","17","Aria","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_3_18","C_Aria_Ep_3","18","na","","","","","","","","","","2","","move,100,0,1","","","","","","","","","","","","1","","","","","","","","","","","","Sfx_Dialogue_Screen_open","","","","","","","","",""
"C_Aria_Ep_3_19","C_Aria_Ep_3","19","Aria","","","","","","","","","","1","","move,m,0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Aria_Ep_3_20","C_Aria_Ep_3","20","Aria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
