"EventStage_001_Normal_011","EventAdventure_001","11","Normal","Normal","11","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","StageClear","EventStage_001_Normal_010","EventAdventureModeParty","EventAdventure001_N_011","0"
"EventStage_001_Normal_012","EventAdventure_001","12","Normal","Normal","12","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","StageClear","EventStage_001_Normal_011","EventAdventureModeParty","EventAdventure001_N_012","0"
"EventStage_001_Normal_013","EventAdventure_001","13","Normal","Normal","13","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","StageClear","EventStage_001_Normal_012","EventAdventureModeParty","EventAdventure001_N_013","0"
"EventStage_001_Normal_014","EventAdventure_001","14","Normal","Normal","14","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","StageClear","EventStage_001_Normal_013","EventAdventureModeParty","EventAdventure001_N_014","0"
"EventStage_001_Normal_015","EventAdventure_001","15","Normal","Normal","15","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","StageClear","EventStage_001_Normal_014","EventAdventureModeParty","EventAdventure001_N_015","0"
"EventStage_001_Hard_001","EventAdventure_001","1","Hard","Normal","14","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","None","EventStage_001_Normal_015","EventAdventureModeParty","EventAdventure001_H_001","3"
"EventStage_001_Hard_002","EventAdventure_001","2","Hard","Normal","16","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","StageClear","EventStage_001_Hard_001","EventAdventureModeParty","EventAdventure001_H_002","3"
"EventStage_001_Hard_003","EventAdventure_001","3","Hard","Normal","18","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Point_AP","10","StageClear","EventStage_001_Hard_002","EventAdventureModeParty","EventAdventure001_H_003","3"
"EventStage_001_Boss_001","EventAdventure_001","1","EventBoss","Boss","19","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Item_EventAdventure_BossTicket","1","None","","EventAdventureBossModeParty","EventAdventure001_Boss_001","0"
"EventStage_001_Boss_002","EventAdventure_002","2","EventBoss","Boss","20","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Item_EventAdventure_BossTicket","1","StageClear","EventStage_001_Boss_001","EventAdventureBossModeParty","EventAdventure001_Boss_002","0"
"EventStage_001_Boss_003","EventAdventure_003","3","EventBoss","Boss","21","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Item_EventAdventure_BossTicket","1","StageClear","EventStage_001_Boss_002","EventAdventureBossModeParty","EventAdventure001_Boss_003","0"
"EventStage_001_Boss_004","EventAdventure_004","4","EventBoss","Boss","22","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Item_EventAdventure_BossTicket","1","StageClear","EventStage_001_Boss_003","EventAdventureBossModeParty","EventAdventure001_Boss_004","0"
"EventStage_001_Boss_005","EventAdventure_005","5","EventBoss","Boss","23","Stage_MissionGroup_0001","30","Fixed_Dummy","200","500","Fixed_Dummy","Random_Dummy","Item_EventAdventure_BossTicket","1","StageClear","EventStage_001_Boss_004","EventAdventureBossModeParty","EventAdventure001_Boss_005","0"
