"400TaleStone_2","apple_oz_bonusgem0003","google_oz_bonusgem0003","True","TaleStone","Limit","Normal","","","False","10000","False","Str_Item_400TaleStone_2","Str_Item_400TaleStone_2_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_400TaleStone.png","Coin_TaleStone","400","400","","","4"
"600TaleStone_2","apple_oz_bonusgem0004","google_oz_bonusgem0004","True","TaleStone","Limit","Normal","","","False","15000","False","Str_Item_600TaleStone_2","Str_Item_600TaleStone_2_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_600TaleStone.png","Coin_TaleStone","600","600","","","5"
"1200TaleStone_2","apple_oz_bonusgem0005","google_oz_bonusgem0005","True","TaleStone","Limit","Normal","","","False","30000","False","Str_Item_1200TaleStone_2","Str_Item_1200TaleStone_2_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_1200TaleStone.png","Coin_TaleStone","1200","1200","","","6"
"2000TaleStone_2","apple_oz_bonusgem0006","google_oz_bonusgem0006","True","TaleStone","Limit","Normal","","","False","50000","False","Str_Item_2000TaleStone_2","Str_Item_2000TaleStone_2_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_2000TaleStone.png","Coin_TaleStone","2000","2000","","","7"
"4000TaleStone_2","apple_oz_bonusgem0007","google_oz_bonusgem0007","True","TaleStone","Limit","Normal","","","False","100000","False","Str_Item_4000TaleStone_2","Str_Item_4000TaleStone_2_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_4000TaleStone.png","Coin_TaleStone","4000","4000","","","8"
"Month4000TaleStone","apple_oz_monthlygem0001","google_oz_monthlygem0001","True","TaleStone","Hot","Normal","","","False","100000","False","Str_Item_Month4000TaleStone","Str_Item_Month4000TaleStone_Desc","Month","3","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_Month4000TaleStone.png","Coin_TaleStone","4000","2600","","","9"
"MonthTaleStone","apple_oz_package0001","google_oz_package0001","True","Normal","Hot","Subscription","Month","7","False","9900","False","Str_Item_MonthTaleStone","Str_Item_MonthTaleStone_Desc","Month","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_MonthTaleStone.png","Coin_TaleStone","396","","","MonthTaleStone_Group","3"
"HalfMonthTaleStone","apple_oz_package0002","google_oz_package0002","True","Normal","Hot","Subscription","Month","7","False","4400","False","Str_Item_HalfMonthTaleStone","Str_Item_HalfMonthTaleStone_Desc","Month","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_HalfMonthTaleStone.png","Coin_TaleStone","176","","","HalfMonthTaleStone_Group","2"
"TwoWeekApPackage","apple_oz_package0003","google_oz_package0003","True","Normal","Hot","Subscription","TwoWeek","7","False","4400","False","Str_Item_TwoWeekApPackage","Str_Item_TwoWeekApPackage_Desc","TwoWeek","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_TwoWeekApPackage.png","Coin_TaleStone","176","","","TwoWeekApPackage_Group","4"
"FreePackage","","","True","Normal","","Normal","","","True","0","False","Str_Item_FreePackage","Str_Item_FreePackage_Desc","Day","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_FreePackage.png","","","10","","FreePackage_Group","1"
"NewUserTaleStonePackage","apple_oz_package0004","google_oz_package0004","True","Special","Limit","Normal","","","False","1500","False","Str_Item_NewUserTaleStonePackage","Str_Item_NewUserTaleStonePackage_Desc","Account","3","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_NewUserTaleStonePackage.png","Coin_TaleStone","60","450","","","9"
"NewUserSupportPackage","apple_oz_package0005","google_oz_package0005","True","Special","Limit","Normal","","","False","1500","False","Str_Item_NewUserSupportPackage","Str_Item_NewUserSupportPackage_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_NewUserSupportPackage.png","","60","","","NewUserSupportPackage_Group","10"
"NewUserGrowthPackage","apple_oz_package0006","google_oz_package0006","True","Special","Limit","Normal","","","False","10000","False","Str_Item_NewUserGrowthPackage","Str_Item_NewUserGrowthPackage_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_NewUserGrowthPackage.png","","400","","","NewUserGrowthPackage_Group","12"
"NewUserSummonPackage","apple_oz_package0007","google_oz_package0007","True","Special","Limit","Normal","","","False","5000","False","Str_Item_NewUserSummonPackage","Str_Item_NewUserSummonPackage_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_NewUserSummonPackage.png","","200","","","NewUserSummonPackage_Group","11"
"ThreeGradeFixSummonPackage","apple_oz_package0020","google_oz_package0020","True","Special","Limit","Normal","","","False","20000","False","Str_Item_ThreeGradeFixSummonPackage","Str_Item_ThreeGradeFixSummonPackage_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_ThreeGradeFixSummonPackage.png","","","","","ThreeGradeFixSummonPackage_Group","8"
"WeekHeroExpPackage1","apple_oz_package0008","google_oz_package0008","True","Normal","","Normal","","","False","4800","False","Str_Item_WeekHeroExpPackage1","Str_Item_WeekHeroExpPackage1_Desc","Week","3","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WeekHeroExpPackage1.png","","192","","","WeekHeroExpPackage1_Group","6"
"WeekHeroExpPackage2","apple_oz_package0009","google_oz_package0009","True","Normal","","Normal","","","False","20000","False","Str_Item_WeekHeroExpPackage2","Str_Item_WeekHeroExpPackage2_Desc","Week","3","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WeekHeroExpPackage2.png","","800","","","WeekHeroExpPackage2_Group","7"
"WeekEquipPackage1","apple_oz_package0010","google_oz_package0010","True","Normal","","Normal","","","False","10000","False","Str_Item_WeekEquipPackage1","Str_Item_WeekEquipPackage1_Desc","Week","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WeekEquipPackage1.png","","400","","","WeekEquipPackage1_Group","8"
"WeekEquipPackage2","apple_oz_package0011","google_oz_package0011","True","Normal","","Normal","","","False","20000","False","Str_Item_WeekEquipPackage2","Str_Item_WeekEquipPackage2_Desc","Week","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WeekEquipPackage2.png","","800","","","WeekEquipPackage2_Group","9"
"WeekEquipPackage3","apple_oz_package0012","google_oz_package0012","True","Normal","","Normal","","","False","20000","False","Str_Item_WeekEquipPackage3","Str_Item_WeekEquipPackage3_Desc","Week","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WeekEquipPackage3.png","","800","","","WeekEquipPackage3_Group","10"
"WeekEquipPackage4","apple_oz_package0013","google_oz_package0013","True","Normal","","Normal","","","False","20000","False","Str_Item_WeekEquipPackage4","Str_Item_WeekEquipPackage4_Desc","Week","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WeekEquipPackage4.png","","800","","","WeekEquipPackage4_Group","11"
"WeekEquipPackage5","apple_oz_package0014","google_oz_package0014","True","Normal","","Normal","","","False","20000","False","Str_Item_WeekEquipPackage5","Str_Item_WeekEquipPackage5_Desc","Week","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WeekEquipPackage5.png","","800","","","WeekEquipPackage5_Group","12"
"MonthGiftPackage","apple_oz_package0015","google_oz_package0015","True","Normal","","Normal","","","False","15000","True","Str_Item_MonthGiftPackage","Str_Item_MonthGiftPackage_Desc","Month","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_MonthGiftPackage.png","","600","","","MonthGiftPackage_Group","5"
"WSkill_Heal_GradeUpPackage","apple_oz_package0016","google_oz_package0016","True","Special","","TimeDeal","24","","False","20000","False","Str_Item_WSkill_Heal_GradeUpPackage","Str_Item_WSkill_Heal_GradeUpPackage_Desc","Account","1","StageClear","Stage_Normal_0060","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WSkill_Heal_GradeUpPackage.png","","800","","","WSkill_Heal_GradeUpPackage_Group","1"
"WSkill_RedAtk_GradeUpPackage","apple_oz_package0017","google_oz_package0017","True","Special","","TimeDeal","24","","False","30000","False","Str_Item_WSkill_RedAtk_GradeUpPackage","Str_Item_WSkill_RedAtk_GradeUpPackage_Desc","Account","1","StageClear","Stage_Normal_0120","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WSkill_RedAtk_GradeUpPackage.png","","1200","","","WSkill_RedAtk_GradeUpPackage_Group","2"
"WSkill_GreenAtk_GradeUpPackage","apple_oz_package0018","google_oz_package0018","True","Special","","TimeDeal","24","","False","50000","False","Str_Item_WSkill_GreenAtk_GradeUpPackage","Str_Item_WSkill_GreenAtk_GradeUpPackage_Desc","Account","1","StageClear","Stage_Normal_0180","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WSkill_GreenAtk_GradeUpPackage.png","","2000","","","WSkill_GreenAtk_GradeUpPackage_Group","3"
"WSkill_BlueAtk_GradeUpPackage","apple_oz_package0019","google_oz_package0019","True","Special","","TimeDeal","24","","False","50000","False","Str_Item_WSkill_BlueAtk_GradeUpPackage","Str_Item_WSkill_BlueAtk_GradeUpPackage_Desc","Account","1","StageClear","Stage_Normal_0240","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WSkill_BlueAtk_GradeUpPackage.png","","2000","","","WSkill_BlueAtk_GradeUpPackage_Group","4"
"BattlePassSpecialPremium","apple_oz_pass0002","google_oz_pass0002","True","BattlePass","","EventPass","BattlePass","BattlePass_2025_Summer","False","15000","False","Str_Item_BattlePassSpecialPremium","","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_BattlePassSpecialPremium.png","","","","","BattlePassSpecial_Group","1"
"BattlePassSpecial","apple_oz_pass0003","google_oz_pass0003","True","BattlePass","Hot","EventPass","BattlePass","BattlePass_2025_Summer","False","5000","False","Str_Item_BattlePassSpecial","","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_BattlePassSpecial.png","","","","","BattlePassSpecial_Group","2"
"BattlePassPremium","apple_oz_pass0001","google_oz_pass0001","True","BattlePass","","EventPass","BattlePass","BattlePass_2025_Summer","False","10000","False","Str_Item_BattlePassPremium","","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_BattlePassPremium.png","","","","","","1"
"StepUpA","","","True","StepUp","","EventPass","StepUp","StepUp_A","True","0","False","Str_Item_StepUpA","Str_Item_StepUpA_Desc","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_StepUpA.png","","","50","","StepUpA_Group","1"
"StepUpB","apple_oz_package0021","google_oz_package0021","True","StepUp","","EventPass","StepUp","StepUp_A","False","3000","False","Str_Item_StepUpB","Str_Item_StepUpB_Desc","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_StepUpB.png","","120","","","StepUpB_Group","2"
"StepUpC","apple_oz_package0022","google_oz_package0022","True","StepUp","","EventPass","StepUp","StepUp_A","False","10000","False","Str_Item_StepUpC","Str_Item_StepUpC_Desc","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_StepUpC.png","","400","","","StepUpC_Group","3"
"StepUpD","","","True","StepUp","","EventPass","StepUp","StepUp_A","True","0","False","Str_Item_StepUpD","Str_Item_StepUpD_Desc","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_StepUpD.png","","","500","","StepUpD_Group","4"
"StepUpE","apple_oz_package0023","google_oz_package0023","True","StepUp","","EventPass","StepUp","StepUp_A","False","25000","False","Str_Item_StepUpE","Str_Item_StepUpE_Desc","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_StepUpE.png","","1000","","","StepUpE_Group","5"
"StepUpF","apple_oz_package0024","google_oz_package0024","True","StepUp","","EventPass","StepUp","StepUp_A","False","50000","False","Str_Item_StepUpF","Str_Item_StepUpF_Desc","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_StepUpF.png","","2000","","","StepUpF_Group","6"
"StepUpG","apple_oz_package0025","google_oz_package0025","True","StepUp","","EventPass","StepUp","StepUp_A","False","100000","False","Str_Item_StepUpG","Str_Item_StepUpG_Desc","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_StepUpG.png","","4000","","","StepUpG_Group","7"
"PickUpPackage_Char_084_S01_G_1","apple_oz_package0026","google_oz_package0026","True","Special","Hot","Normal","","","False","10000","True","Str_Item_PickUpPackage_Char_084_S01_G_1","Str_Item_PickUpPackage_Char_084_S01_G_1_Desc","TwoWeek","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_PickUpPackage_Char_084_S01_G_1.png","","400","","","PickUpPackage_Char_084_S01_G_1_Group","5"
"PickUpPackage_Char_084_S01_G_2","apple_oz_package0027","google_oz_package0027","True","Special","Hot","Normal","","","False","40000","True","Str_Item_PickUpPackage_Char_084_S01_G_2","Str_Item_PickUpPackage_Char_084_S01_G_2_Desc","TwoWeek","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_PickUpPackage_Char_084_S01_G_2.png","","1600","","","PickUpPackage_Char_084_S01_G_2_Group","6"
"PickUpPackage_Char_084_S01_G_3","apple_oz_package0028","google_oz_package0028","True","Special","Hot","Normal","","","False","80000","True","Str_Item_PickUpPackage_Char_084_S01_G_3","Str_Item_PickUpPackage_Char_084_S01_G_3_Desc","TwoWeek","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_PickUpPackage_Char_084_S01_G_3.png","","3200","","","PickUpPackage_Char_084_S01_G_3_Group","7"
