"Skill_C_002_01_R_ActiveSkill_01_04","Skill_C_002_01_R_ActiveSkill_01","Skill_C_002_01_R_ActiveSkill_04","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","Instant","","","","",""
"Skill_C_002_01_Prologue_AtkM_01","Skill_C_002_01_Prologue_AtkM_01","Skill_C_002_01_Prologue_AtkM","1","","RectForward","4.6","2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_002_01_Prologue_LinkSkill_01_01","Skill_C_002_01_Prologue_LinkSkill_01","Skill_C_002_01_Prologue_LinkSkill","1","","RectForward","4.6","2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","Instant","","","","",""
"Skill_C_002_01_Prologue_ActiveSkill_01_01","Skill_C_002_01_Prologue_ActiveSkill_01","Skill_C_002_01_Prologue_ActiveSkill","1","","RectForward","4.6","3","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_003_01_B_AtkM_01","Skill_C_003_01_B_AtkM_01","Skill_C_003_01_B_AtkM","1","","Circle","0.1","0","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_003_01_B_LinkSkill_01_01","Skill_C_003_01_B_LinkSkill_01","Skill_C_003_01_B_LinkSkill_01","1","","Circle","1","","Target","","Stop","","","","Enemy","Closest","None","","0","KeepTimeEnd","1.123","","","Destroy","2"
"Skill_C_003_01_B_LinkSkill_02_01","Skill_C_003_01_B_LinkSkill_02","Skill_C_003_01_B_LinkSkill_01","2","","RectForward","12","3.2","DestroyPos","-2,0","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","3","","","",""
"Skill_C_003_01_B_LinkSkill_01_02","Skill_C_003_01_B_LinkSkill_01","Skill_C_003_01_B_LinkSkill_02","1","","Circle","1","","Target","","Stop","","","","Enemy","Closest","None","","0","KeepTimeEnd","1.123","","","Destroy","2"
"Skill_C_003_01_B_LinkSkill_02_02","Skill_C_003_01_B_LinkSkill_02","Skill_C_003_01_B_LinkSkill_02","2","","RectForward","12","3.2","DestroyPos","-2,0","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","3","","","",""
"Skill_C_003_01_B_LinkSkill_01_03","Skill_C_003_01_B_LinkSkill_01","Skill_C_003_01_B_LinkSkill_03","1","","Circle","1","","Target","","Stop","","","","Enemy","Closest","None","","0","KeepTimeEnd","1.123","","","Destroy","2"
"Skill_C_003_01_B_LinkSkill_02_03","Skill_C_003_01_B_LinkSkill_02","Skill_C_003_01_B_LinkSkill_03","2","","RectForward","12","3.2","DestroyPos","-2,0","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","3","","","",""
"Skill_C_003_01_B_LinkSkill_01_04","Skill_C_003_01_B_LinkSkill_01","Skill_C_003_01_B_LinkSkill_04","1","","Circle","1","","Target","","Stop","","","","Enemy","Closest","None","","0","KeepTimeEnd","1.123","","","Destroy","2"
"Skill_C_003_01_B_LinkSkill_02_04","Skill_C_003_01_B_LinkSkill_02","Skill_C_003_01_B_LinkSkill_04","2","","RectForward","12","3.2","DestroyPos","-2,0","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","3","","","",""
"Skill_C_003_01_B_ActiveSkill_01_01","Skill_C_003_01_B_ActiveSkill_01","Skill_C_003_01_B_ActiveSkill_01","1","","RectForward","25","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_003_01_B_ActiveSkill_01_02","Skill_C_003_01_B_ActiveSkill_01","Skill_C_003_01_B_ActiveSkill_02","1","","RectForward","25","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_003_01_B_ActiveSkill_01_03","Skill_C_003_01_B_ActiveSkill_01","Skill_C_003_01_B_ActiveSkill_03","1","","RectForward","25","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_003_01_B_ActiveSkill_01_04","Skill_C_003_01_B_ActiveSkill_01","Skill_C_003_01_B_ActiveSkill_04","1","","RectForward","25","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_003_01_Prologue_AtkM_01","Skill_C_003_01_Prologue_AtkM_01","Skill_C_003_01_Prologue_AtkM","1","","Circle","0.1","0","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","MoveComplete","","CrashComplete","","",""
"Skill_C_003_01_Prologue_LinkSkill_01","Skill_C_003_01_Prologue_LinkSkill_01","Skill_C_003_01_Prologue_LinkSkill","1","","Circle","1","","Target","","Stop","","","","Enemy","Closest","None","","0","KeepTimeEnd","1.123","","","Destroy","2"
"Skill_C_003_01_Prologue_LinkSkill_02","Skill_C_003_01_Prologue_LinkSkill_02","Skill_C_003_01_Prologue_LinkSkill","2","","RectForward","12","3","DestroyPos","-2,0","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","3","","","",""
"Skill_C_003_01_Prologue_ActiveSkill_01","Skill_C_003_01_Prologue_ActiveSkill_01","Skill_C_003_01_Prologue_ActiveSkill","1","","RectForward","25","50","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_005_01_D_AtkM_01","Skill_C_005_01_D_AtkM_01","Skill_C_005_01_D_AtkM","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_005_01_D_LinkSkill_01_01","Skill_C_005_01_D_LinkSkill_01","Skill_C_005_01_D_LinkSkill_01","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_005_01_D_LinkSkill_01_02","Skill_C_005_01_D_LinkSkill_01","Skill_C_005_01_D_LinkSkill_02","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_005_01_D_LinkSkill_01_03","Skill_C_005_01_D_LinkSkill_01","Skill_C_005_01_D_LinkSkill_03","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_005_01_D_LinkSkill_01_04","Skill_C_005_01_D_LinkSkill_01","Skill_C_005_01_D_LinkSkill_04","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_005_01_D_ActiveSkill_01_01","Skill_C_005_01_D_ActiveSkill_01","Skill_C_005_01_D_ActiveSkill_01","1","","RectForward","14","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_005_01_D_ActiveSkill_01_02","Skill_C_005_01_D_ActiveSkill_01","Skill_C_005_01_D_ActiveSkill_02","1","","RectForward","14","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_005_01_D_ActiveSkill_01_03","Skill_C_005_01_D_ActiveSkill_01","Skill_C_005_01_D_ActiveSkill_03","1","","RectForward","14","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_005_01_D_ActiveSkill_01_04","Skill_C_005_01_D_ActiveSkill_01","Skill_C_005_01_D_ActiveSkill_04","1","","RectForward","14","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_006_01_G_AtkM_01","Skill_C_006_01_G_AtkM_01","Skill_C_006_01_G_AtkM","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","Instant","","","","",""
"Skill_C_006_01_G_AtkE_01_01","Skill_C_006_01_G_AtkE_01","Skill_C_006_01_G_AtkE_01","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","1","","","",""
"Skill_C_006_01_G_AtkE_01_02","Skill_C_006_01_G_AtkE_01","Skill_C_006_01_G_AtkE_02","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","1","","","",""
"Skill_C_006_01_G_AtkE_01_03","Skill_C_006_01_G_AtkE_01","Skill_C_006_01_G_AtkE_03","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","1","","","",""
"Skill_C_006_01_G_AtkE_01_04","Skill_C_006_01_G_AtkE_01","Skill_C_006_01_G_AtkE_04","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","1","","","",""
"Skill_C_007_01_D_AtkM_01","Skill_C_007_01_D_AtkM_01","Skill_C_007_01_D_AtkM","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_007_01_D_AtkE_01_01","Skill_C_007_01_D_AtkE_01","Skill_C_007_01_D_AtkE_01","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_007_01_D_AtkE_01_02","Skill_C_007_01_D_AtkE_01","Skill_C_007_01_D_AtkE_02","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_007_01_D_AtkE_01_03","Skill_C_007_01_D_AtkE_01","Skill_C_007_01_D_AtkE_03","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_007_01_D_AtkE_01_04","Skill_C_007_01_D_AtkE_01","Skill_C_007_01_D_AtkE_04","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_007_01_D_ActiveSkill_01_01","Skill_C_007_01_D_ActiveSkill_01","Skill_C_007_01_D_ActiveSkill_01","1","","RectForward","8.5","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_007_01_D_ActiveSkill_01_02","Skill_C_007_01_D_ActiveSkill_01","Skill_C_007_01_D_ActiveSkill_02","1","","RectForward","8.5","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_007_01_D_ActiveSkill_01_03","Skill_C_007_01_D_ActiveSkill_01","Skill_C_007_01_D_ActiveSkill_03","1","","RectForward","8.5","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_007_01_D_ActiveSkill_01_04","Skill_C_007_01_D_ActiveSkill_01","Skill_C_007_01_D_ActiveSkill_04","1","","RectForward","8.5","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_008_01_B_AtkM_01","Skill_C_008_01_B_AtkM_01","Skill_C_008_01_B_AtkM","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_008_01_B_LinkSkill_01_01","Skill_C_008_01_B_LinkSkill_01","Skill_C_008_01_B_LinkSkill_01","1","","Circle","0.1","","Socket","","Parabola","","UseTarget","Ground","Enemy","Closest","OnRemove","","1","MoveComplete","","CrashComplete","","Destroy","2"
"Skill_C_008_01_B_LinkSkill_02_01","Skill_C_008_01_B_LinkSkill_02","Skill_C_008_01_B_LinkSkill_01","2","","RectCenter","4.6","3.2","DestroyPos","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","2","","","",""
"Skill_C_008_01_B_LinkSkill_01_02","Skill_C_008_01_B_LinkSkill_01","Skill_C_008_01_B_LinkSkill_02","1","","Circle","0.1","","Socket","","Parabola","","UseTarget","Ground","Enemy","Closest","OnRemove","","1","MoveComplete","","CrashComplete","","Destroy","2"
"Skill_C_008_01_B_LinkSkill_02_02","Skill_C_008_01_B_LinkSkill_02","Skill_C_008_01_B_LinkSkill_02","2","","RectCenter","4.6","3.2","DestroyPos","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","2","","","",""
"Skill_C_008_01_B_LinkSkill_01_03","Skill_C_008_01_B_LinkSkill_01","Skill_C_008_01_B_LinkSkill_03","1","","Circle","0.1","","Socket","","Parabola","","UseTarget","Ground","Enemy","Closest","OnRemove","","1","MoveComplete","","CrashComplete","","Destroy","2"
"Skill_C_008_01_B_LinkSkill_02_03","Skill_C_008_01_B_LinkSkill_02","Skill_C_008_01_B_LinkSkill_03","2","","RectCenter","4.6","3.2","DestroyPos","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","2","","","",""
"Skill_C_008_01_B_LinkSkill_01_04","Skill_C_008_01_B_LinkSkill_01","Skill_C_008_01_B_LinkSkill_04","1","","Circle","0.1","","Socket","","Parabola","","UseTarget","Ground","Enemy","Closest","OnRemove","","1","MoveComplete","","CrashComplete","","Destroy","2"
"Skill_C_008_01_B_LinkSkill_02_04","Skill_C_008_01_B_LinkSkill_02","Skill_C_008_01_B_LinkSkill_04","2","","RectCenter","4.6","3.2","DestroyPos","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","2","","","",""
"Skill_C_008_01_B_AtkE_01_01","Skill_C_008_01_B_AtkE_01","Skill_C_008_01_B_AtkE_01","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_008_01_B_AtkE_01_02","Skill_C_008_01_B_AtkE_01","Skill_C_008_01_B_AtkE_02","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_008_01_B_AtkE_01_03","Skill_C_008_01_B_AtkE_01","Skill_C_008_01_B_AtkE_03","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_008_01_B_AtkE_01_04","Skill_C_008_01_B_AtkE_01","Skill_C_008_01_B_AtkE_04","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_008_01_B_ActiveSkill_01_01","Skill_C_008_01_B_ActiveSkill_01","Skill_C_008_01_B_ActiveSkill_01","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_008_01_B_ActiveSkill_01_02","Skill_C_008_01_B_ActiveSkill_01","Skill_C_008_01_B_ActiveSkill_02","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_008_01_B_ActiveSkill_01_03","Skill_C_008_01_B_ActiveSkill_01","Skill_C_008_01_B_ActiveSkill_03","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_008_01_B_ActiveSkill_01_04","Skill_C_008_01_B_ActiveSkill_01","Skill_C_008_01_B_ActiveSkill_04","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_009_01_G_AtkM_01","Skill_C_009_01_G_AtkM_01","Skill_C_009_01_G_AtkM","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_009_01_G_LinkSkill_01_01","Skill_C_009_01_G_LinkSkill_01","Skill_C_009_01_G_LinkSkill_01","1","","RectForward","3","0.1","Socket","","Straight","","NonTargetForward","","Enemy","Closest","None","","0","Move","20","MoveComplete","","",""
"Skill_C_009_01_G_LinkSkill_02_01","Skill_C_009_01_G_LinkSkill_02","Skill_C_009_01_G_LinkSkill_01","2","","RectForward","3","1.5","CharacterForward","","Straight","","NonTargetForward","","Enemy","Closest","AnyTime","1","0","Move","20","MoveComplete","","",""
"Skill_C_009_01_G_LinkSkill_01_02","Skill_C_009_01_G_LinkSkill_01","Skill_C_009_01_G_LinkSkill_02","1","","RectForward","3","0.1","Socket","","Straight","","NonTargetForward","","Enemy","Closest","None","","0","Move","20","MoveComplete","","",""
"Skill_C_009_01_G_LinkSkill_02_02","Skill_C_009_01_G_LinkSkill_02","Skill_C_009_01_G_LinkSkill_02","2","","RectForward","3","1.5","CharacterForward","","Straight","","NonTargetForward","","Enemy","Closest","AnyTime","1","0","Move","20","MoveComplete","","",""
"Skill_C_009_01_G_LinkSkill_01_03","Skill_C_009_01_G_LinkSkill_01","Skill_C_009_01_G_LinkSkill_03","1","","RectForward","3","0.1","Socket","","Straight","","NonTargetForward","","Enemy","Closest","None","","0","Move","20","MoveComplete","","",""
"Skill_C_009_01_G_LinkSkill_02_03","Skill_C_009_01_G_LinkSkill_02","Skill_C_009_01_G_LinkSkill_03","2","","RectForward","3","1.5","CharacterForward","","Straight","","NonTargetForward","","Enemy","Closest","AnyTime","1","0","Move","20","MoveComplete","","",""
"Skill_C_009_01_G_LinkSkill_01_04","Skill_C_009_01_G_LinkSkill_01","Skill_C_009_01_G_LinkSkill_04","1","","RectForward","3","0.1","Socket","","Straight","","NonTargetForward","","Enemy","Closest","None","","0","Move","20","MoveComplete","","",""
"Skill_C_009_01_G_LinkSkill_02_04","Skill_C_009_01_G_LinkSkill_02","Skill_C_009_01_G_LinkSkill_04","2","","RectForward","3","1.5","CharacterForward","","Straight","","NonTargetForward","","Enemy","Closest","AnyTime","1","0","Move","20","MoveComplete","","",""
"Skill_C_009_01_G_AtkE_01_01","Skill_C_009_01_G_AtkE_01","Skill_C_009_01_G_AtkE_01","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_009_01_G_AtkE_01_02","Skill_C_009_01_G_AtkE_01","Skill_C_009_01_G_AtkE_02","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_009_01_G_AtkE_01_03","Skill_C_009_01_G_AtkE_01","Skill_C_009_01_G_AtkE_03","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_009_01_G_AtkE_01_04","Skill_C_009_01_G_AtkE_01","Skill_C_009_01_G_AtkE_04","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_009_01_G_ActiveSkill_01_01","Skill_C_009_01_G_ActiveSkill_01","Skill_C_009_01_G_ActiveSkill_01","1","","RectCenter","4.6","3.2","Target","","Stop","","","","Enemy","Closest","TicCheck","0.4","0","KeepTimeEnd","1.8","","","",""
"Skill_C_009_01_G_ActiveSkill_01_02","Skill_C_009_01_G_ActiveSkill_01","Skill_C_009_01_G_ActiveSkill_02","1","","RectCenter","4.6","3.2","Target","","Stop","","","","Enemy","Closest","TicCheck","0.4","0","KeepTimeEnd","1.8","","","",""
"Skill_C_009_01_G_ActiveSkill_01_03","Skill_C_009_01_G_ActiveSkill_01","Skill_C_009_01_G_ActiveSkill_03","1","","RectCenter","4.6","3.2","Target","","Stop","","","","Enemy","Closest","TicCheck","0.4","0","KeepTimeEnd","1.8","","","",""
"Skill_C_009_01_G_ActiveSkill_01_04","Skill_C_009_01_G_ActiveSkill_01","Skill_C_009_01_G_ActiveSkill_04","1","","RectCenter","4.6","3.2","Target","","Stop","","","","Enemy","Closest","TicCheck","0.4","0","KeepTimeEnd","1.8","","","",""
"Skill_C_010_01_B_AtkM_01","Skill_C_010_01_B_AtkM_01","Skill_C_010_01_B_AtkM","1","","Circle","0.1","","Socket","","Parabola","","UseTarget","Ground","Enemy","Closest","OnRemove","","1","MoveComplete","","CrashComplete","","",""
"Skill_C_011_01_R_AtkM_01","Skill_C_011_01_R_AtkM_01","Skill_C_011_01_R_AtkM","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_011_01_R_LinkSkill_01_01","Skill_C_011_01_R_LinkSkill_01","Skill_C_011_01_R_LinkSkill_01","1","","RectCenter","8","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_011_01_R_LinkSkill_01_02","Skill_C_011_01_R_LinkSkill_01","Skill_C_011_01_R_LinkSkill_02","1","","RectCenter","8","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_011_01_R_LinkSkill_01_03","Skill_C_011_01_R_LinkSkill_01","Skill_C_011_01_R_LinkSkill_03","1","","RectCenter","8","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_011_01_R_LinkSkill_01_04","Skill_C_011_01_R_LinkSkill_01","Skill_C_011_01_R_LinkSkill_04","1","","RectCenter","8","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_011_01_R_ActiveSkill_01_01","Skill_C_011_01_R_ActiveSkill_01","Skill_C_011_01_R_ActiveSkill_01","1","","RectCenter","8","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_011_01_R_ActiveSkill_02_01","Skill_C_011_01_R_ActiveSkill_02","Skill_C_011_01_R_ActiveSkill_01","2","","RectCenter","8","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","Instant","","","","",""
"Skill_C_011_01_R_ActiveSkill_01_02","Skill_C_011_01_R_ActiveSkill_01","Skill_C_011_01_R_ActiveSkill_02","1","","RectCenter","8","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_011_01_R_ActiveSkill_02_02","Skill_C_011_01_R_ActiveSkill_02","Skill_C_011_01_R_ActiveSkill_02","2","","RectCenter","8","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","Instant","","","","",""
"Skill_C_011_01_R_ActiveSkill_01_03","Skill_C_011_01_R_ActiveSkill_01","Skill_C_011_01_R_ActiveSkill_03","1","","RectCenter","8","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_011_01_R_ActiveSkill_02_03","Skill_C_011_01_R_ActiveSkill_02","Skill_C_011_01_R_ActiveSkill_03","2","","RectCenter","8","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","Instant","","","","",""
"Skill_C_011_01_R_ActiveSkill_01_04","Skill_C_011_01_R_ActiveSkill_01","Skill_C_011_01_R_ActiveSkill_04","1","","RectCenter","8","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_011_01_R_ActiveSkill_02_04","Skill_C_011_01_R_ActiveSkill_02","Skill_C_011_01_R_ActiveSkill_04","2","","RectCenter","8","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","Instant","","","","",""
"Skill_C_014_01_D_AtkM_01","Skill_C_014_01_D_AtkM_01","Skill_C_014_01_D_AtkM","1","","Circle","0.1","","Socket","","Parabola","","UseTarget","Center","Enemy","Closest","OnRemove","","1","MoveComplete","","CrashComplete","","",""
"Skill_C_014_01_D_LinkSkill_01_01","Skill_C_014_01_D_LinkSkill_01","Skill_C_014_01_D_LinkSkill_01","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","OnlySyncTarget","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_014_01_D_LinkSkill_01_02","Skill_C_014_01_D_LinkSkill_01","Skill_C_014_01_D_LinkSkill_02","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","OnlySyncTarget","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_014_01_D_LinkSkill_01_03","Skill_C_014_01_D_LinkSkill_01","Skill_C_014_01_D_LinkSkill_03","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","OnlySyncTarget","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
