"Mon_502_Lv5","Default","Common/Common_@Idle","Common/Common_@Run","C502_S01R/Animation/Common/C502_S01R@Hit","C502_S01R/Animation/Common/C502_S01R@Death","Common/Common_@Stun","Common/Common_@KnockBack","Common/Common_@KnockDown","Common/Common_@Getup"
"Mon_502_Lv6","Default","Common/Common_@Idle","Common/Common_@Run","C502_S01R/Animation/Common/C502_S01R@Hit","C502_S01R/Animation/Common/C502_S01R@Death","Common/Common_@Stun","Common/Common_@KnockBack","Common/Common_@KnockDown","Common/Common_@Getup"
"Mon_502_Lv7","Default","Common/Common_@Idle","Common/Common_@Run","C502_S01R/Animation/Common/C502_S01R@Hit","C502_S01R/Animation/Common/C502_S01R@Death","Common/Common_@Stun","Common/Common_@KnockBack","Common/Common_@KnockDown","Common/Common_@Getup"
"Mon_503_Lv1","Default","Common/Common_@Idle","Common/Common_@Run","C503_S01G/Animation/Common/C503_S01G@Hit","C503_S01G/Animation/Common/C503_S01G@Death","Common/Common_@Stun","Common/Common_@KnockBack","Common/Common_@KnockDown","Common/Common_@Getup"
"Mon_503_Lv2","Default","Common/Common_@Idle","Common/Common_@Run","C503_S01G/Animation/Common/C503_S01G@Hit","C503_S01G/Animation/Common/C503_S01G@Death","Common/Common_@Stun","Common/Common_@KnockBack","Common/Common_@KnockDown","Common/Common_@Getup"
"Mon_503_Lv3","Default","Common/Common_@Idle","Common/Common_@Run","C503_S01G/Animation/Common/C503_S01G@Hit","C503_S01G/Animation/Common/C503_S01G@Death","Common/Common_@Stun","Common/Common_@KnockBack","Common/Common_@KnockDown","Common/Common_@Getup"
"Mon_503_Lv4","Default","Common/Common_@Idle","Common/Common_@Run","C503_S01G/Animation/Common/C503_S01G@Hit","C503_S01G/Animation/Common/C503_S01G@Death","Common/Common_@Stun","Common/Common_@KnockBack","Common/Common_@KnockDown","Common/Common_@Getup"
"Mon_503_Lv5","Default","Common/Common_@Idle","Common/Common_@Run","C503_S01G/Animation/Common/C503_S01G@Hit","C503_S01G/Animation/Common/C503_S01G@Death","Common/Common_@Stun","Common/Common_@KnockBack","Common/Common_@KnockDown","Common/Common_@Getup"
"Mon_503_Lv6","Default","Common/Common_@Idle","Common/Common_@Run","C503_S01G/Animation/Common/C503_S01G@Hit","C503_S01G/Animation/Common/C503_S01G@Death","Common/Common_@Stun","Common/Common_@KnockBack","Common/Common_@KnockDown","Common/Common_@Getup"
"Mon_503_Lv7","Default","Common/Common_@Idle","Common/Common_@Run","C503_S01G/Animation/Common/C503_S01G@Hit","C503_S01G/Animation/Common/C503_S01G@Death","Common/Common_@Stun","Common/Common_@KnockBack","Common/Common_@KnockDown","Common/Common_@Getup"
"Mon_607_S01_B_Lv1","Default","Common/Common_@Idle","Common/Common_@Run","C503_S01G/Animation/Common/C607_S01B@Hit","C503_S01G/Animation/Common/C607_S01B@Death","Common/Common_@Stun","Common/Common_@KnockBack","Common/Common_@KnockDown","Common/Common_@Getup"
"Mon_607_S01_B_Lv2","Default","Common/Common_@Idle","Common/Common_@Run","C503_S01G/Animation/Common/C607_S01B@Hit","C503_S01G/Animation/Common/C607_S01B@Death","Common/Common_@Stun","Common/Common_@KnockBack","Common/Common_@KnockDown","Common/Common_@Getup"
"Mon_607_S01_B_Lv3","Default","Common/Common_@Idle","Common/Common_@Run","C503_S01G/Animation/Common/C607_S01B@Hit","C503_S01G/Animation/Common/C607_S01B@Death","Common/Common_@Stun","Common/Common_@KnockBack","Common/Common_@KnockDown","Common/Common_@Getup"
"Mon_607_S01_B_Lv4","Default","Common/Common_@Idle","Common/Common_@Run","C503_S01G/Animation/Common/C607_S01B@Hit","C503_S01G/Animation/Common/C607_S01B@Death","Common/Common_@Stun","Common/Common_@KnockBack","Common/Common_@KnockDown","Common/Common_@Getup"
"Mon_607_S01_B_Lv5","Default","Common/Common_@Idle","Common/Common_@Run","C503_S01G/Animation/Common/C607_S01B@Hit","C503_S01G/Animation/Common/C607_S01B@Death","Common/Common_@Stun","Common/Common_@KnockBack","Common/Common_@KnockDown","Common/Common_@Getup"
