"Stage_Normal_0009_05","Chapter_Normal_009","5","StageClear","Stage_Normal_0135","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0009_06","Chapter_Normal_009","6","StageClear","Stage_Normal_0135","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0009_07","Chapter_Normal_009","7","StageClear","Stage_Normal_0135","Str_UI_TreasureChest_Mission_Desc"
"Stage_Hard_0009_01","Chapter_Hard_009","1","StageClear","Stage_Hard_0025","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0009_02","Chapter_Hard_009","2","StageClear","Stage_Hard_0026","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0009_03","Chapter_Hard_009","3","StageClear","Stage_Hard_0027","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Normal_0010_01","Chapter_Normal_010","1","StageClear","Stage_Normal_0140","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0010_02","Chapter_Normal_010","2","StageClear","Stage_Normal_0140","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0010_03","Chapter_Normal_010","3","StageClear","Stage_Normal_0145","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0010_04","Chapter_Normal_010","4","StageClear","Stage_Normal_0145","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0010_05","Chapter_Normal_010","5","StageClear","Stage_Normal_0150","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0010_06","Chapter_Normal_010","6","StageClear","Stage_Normal_0150","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0010_07","Chapter_Normal_010","7","StageClear","Stage_Normal_0150","Str_UI_TreasureChest_Mission_Desc"
"Stage_Hard_0010_01","Chapter_Hard_010","1","StageClear","Stage_Hard_0028","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0010_02","Chapter_Hard_010","2","StageClear","Stage_Hard_0029","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0010_03","Chapter_Hard_010","3","StageClear","Stage_Hard_0030","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Normal_0011_01","Chapter_Normal_011","1","StageClear","Stage_Normal_0155","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0011_02","Chapter_Normal_011","2","StageClear","Stage_Normal_0155","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0011_03","Chapter_Normal_011","3","StageClear","Stage_Normal_0160","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0011_04","Chapter_Normal_011","4","StageClear","Stage_Normal_0160","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0011_05","Chapter_Normal_011","5","StageClear","Stage_Normal_0165","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0011_06","Chapter_Normal_011","6","StageClear","Stage_Normal_0165","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0011_07","Chapter_Normal_011","7","StageClear","Stage_Normal_0165","Str_UI_TreasureChest_Mission_Desc"
"Stage_Hard_0011_01","Chapter_Hard_011","1","StageClear","Stage_Hard_0031","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0011_02","Chapter_Hard_011","2","StageClear","Stage_Hard_0032","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0011_03","Chapter_Hard_011","3","StageClear","Stage_Hard_0033","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Normal_0012_01","Chapter_Normal_012","1","StageClear","Stage_Normal_0170","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0012_02","Chapter_Normal_012","2","StageClear","Stage_Normal_0170","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0012_03","Chapter_Normal_012","3","StageClear","Stage_Normal_0175","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0012_04","Chapter_Normal_012","4","StageClear","Stage_Normal_0175","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0012_05","Chapter_Normal_012","5","StageClear","Stage_Normal_0180","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0012_06","Chapter_Normal_012","6","StageClear","Stage_Normal_0180","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0012_07","Chapter_Normal_012","7","StageClear","Stage_Normal_0180","Str_UI_TreasureChest_Mission_Desc"
"Stage_Hard_0012_01","Chapter_Hard_012","1","StageClear","Stage_Hard_0034","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0012_02","Chapter_Hard_012","2","StageClear","Stage_Hard_0035","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0012_03","Chapter_Hard_012","3","StageClear","Stage_Hard_0036","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Normal_0013_01","Chapter_Normal_013","1","StageClear","Stage_Normal_0185","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0013_02","Chapter_Normal_013","2","StageClear","Stage_Normal_0190","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0013_03","Chapter_Normal_013","3","StageClear","Stage_Normal_0190","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0013_04","Chapter_Normal_013","4","StageClear","Stage_Normal_0190","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0013_05","Chapter_Normal_013","5","StageClear","Stage_Normal_0195","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0013_06","Chapter_Normal_013","6","StageClear","Stage_Normal_0195","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0013_07","Chapter_Normal_013","7","StageClear","Stage_Normal_0195","Str_UI_TreasureChest_Mission_Desc"
"Stage_Hard_0013_01","Chapter_Hard_013","1","StageClear","Stage_Hard_0038","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0013_02","Chapter_Hard_013","2","StageClear","Stage_Hard_0038","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0013_03","Chapter_Hard_013","3","StageClear","Stage_Hard_0039","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Normal_0014_01","Chapter_Normal_014","1","StageClear","Stage_Normal_0200","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0014_02","Chapter_Normal_014","2","StageClear","Stage_Normal_0205","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0014_03","Chapter_Normal_014","3","StageClear","Stage_Normal_0205","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0014_04","Chapter_Normal_014","4","StageClear","Stage_Normal_0205","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0014_05","Chapter_Normal_014","5","StageClear","Stage_Normal_0210","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0014_06","Chapter_Normal_014","6","StageClear","Stage_Normal_0210","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0014_07","Chapter_Normal_014","7","StageClear","Stage_Normal_0210","Str_UI_TreasureChest_Mission_Desc"
"Stage_Hard_0014_01","Chapter_Hard_014","1","StageClear","Stage_Hard_0041","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0014_02","Chapter_Hard_014","2","StageClear","Stage_Hard_0041","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0014_03","Chapter_Hard_014","3","StageClear","Stage_Hard_0042","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Normal_0015_01","Chapter_Normal_015","1","StageClear","Stage_Normal_0220","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0015_02","Chapter_Normal_015","2","StageClear","Stage_Normal_0220","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0015_03","Chapter_Normal_015","3","StageClear","Stage_Normal_0223","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0015_04","Chapter_Normal_015","4","StageClear","Stage_Normal_0223","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0015_05","Chapter_Normal_015","5","StageClear","Stage_Normal_0225","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0015_06","Chapter_Normal_015","6","StageClear","Stage_Normal_0225","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0015_07","Chapter_Normal_015","7","StageClear","Stage_Normal_0225","Str_UI_TreasureChest_Mission_Desc"
"Stage_Hard_0015_01","Chapter_Hard_015","1","StageClear","Stage_Hard_0045","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0015_02","Chapter_Hard_015","2","StageClear","Stage_Hard_0045","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0015_03","Chapter_Hard_015","3","StageClear","Stage_Hard_0045","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Normal_0016_01","Chapter_Normal_016","1","StageClear","Stage_Normal_0235","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0016_02","Chapter_Normal_016","2","StageClear","Stage_Normal_0235","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0016_03","Chapter_Normal_016","3","StageClear","Stage_Normal_0238","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0016_04","Chapter_Normal_016","4","StageClear","Stage_Normal_0238","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0016_05","Chapter_Normal_016","5","StageClear","Stage_Normal_0240","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0016_06","Chapter_Normal_016","6","StageClear","Stage_Normal_0240","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0016_07","Chapter_Normal_016","7","StageClear","Stage_Normal_0240","Str_UI_TreasureChest_Mission_Desc"
"Stage_Hard_0016_01","Chapter_Hard_016","1","StageClear","Stage_Hard_0048","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0016_02","Chapter_Hard_016","2","StageClear","Stage_Hard_0048","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0016_03","Chapter_Hard_016","3","StageClear","Stage_Hard_0048","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Normal_0017_01","Chapter_Normal_017","1","StageClear","Stage_Normal_0243","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0017_02","Chapter_Normal_017","2","StageClear","Stage_Normal_0243","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0017_03","Chapter_Normal_017","3","StageClear","Stage_Normal_0243","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0017_04","Chapter_Normal_017","4","StageClear","Stage_Normal_0248","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0017_05","Chapter_Normal_017","5","StageClear","Stage_Normal_0248","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0017_06","Chapter_Normal_017","6","StageClear","Stage_Normal_0255","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0017_07","Chapter_Normal_017","7","StageClear","Stage_Normal_0255","Str_UI_TreasureChest_Mission_Desc"
"Stage_Hard_0017_01","Chapter_Hard_017","1","StageClear","Stage_Hard_0049","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0017_02","Chapter_Hard_017","2","StageClear","Stage_Hard_0050","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0017_03","Chapter_Hard_017","3","StageClear","Stage_Hard_0051","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Normal_0018_01","Chapter_Normal_018","1","StageClear","Stage_Normal_0258","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0018_02","Chapter_Normal_018","2","StageClear","Stage_Normal_0258","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0018_03","Chapter_Normal_018","3","StageClear","Stage_Normal_0258","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0018_04","Chapter_Normal_018","4","StageClear","Stage_Normal_0263","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0018_05","Chapter_Normal_018","5","StageClear","Stage_Normal_0263","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0018_06","Chapter_Normal_018","6","StageClear","Stage_Normal_0270","Str_UI_TreasureChest_Mission_Desc"
"Stage_Normal_0018_07","Chapter_Normal_018","7","StageClear","Stage_Normal_0270","Str_UI_TreasureChest_Mission_Desc"
"Stage_Hard_0018_01","Chapter_Hard_018","1","StageClear","Stage_Hard_0052","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0018_02","Chapter_Hard_018","2","StageClear","Stage_Hard_0053","Str_UI_TreasureChest_Mission_Desc_Hard"
"Stage_Hard_0018_03","Chapter_Hard_018","3","StageClear","Stage_Hard_0054","Str_UI_TreasureChest_Mission_Desc_Hard"
