"Sfx_ScreenTransition","Assets/Data/EffectUI/Prefab/FX_Dialogue_ScreenTransition_01.prefab"
"Sfx_Shabang","Assets/Data/EffectUI/Prefab/FX_Dialogue_Shabang_01.prefab"
"Sfx_Snow1_Back","Assets/Data/EffectUI/Prefab/FX_Dialogue_Snow_Back_01.prefab"
"Sfx_Snow1_Front","Assets/Data/EffectUI/Prefab/FX_Dialogue_Snow_Front_01.prefab"
"Sfx_Snow2_Back","Assets/Data/EffectUI/Prefab/FX_Dialogue_Snow_Back_02.prefab"
"Sfx_Snow2_Front","Assets/Data/EffectUI/Prefab/FX_Dialogue_Snow_Front_02.prefab"
"Afx_Prologue_Effect1","Assets/Data/Effect/Prefab/FX_UI_PrologeElment3.prefab"
"Popup_Ip_001","Assets/Data/Illust/Story_11_Common_005.png"
"Popup_Ip_002","Assets/Data/Illust/Story_11_Common_006.png"
"Popup_Ip_003","Assets/Data/Illust/Story_11_Common_001.png"
"Popup_Ip_004","Assets/Data/Illust/Story_11_Leah_001.png"
"Popup_Ip_005","Assets/Data/Illust/Story_11_Leah_002.png"
"Popup_Ip_006","Assets/Data/Illust/Story_11_Kohaku_001.png"
"Popup_Ip_007","Assets/Data/Illust/Story_11_Common_003.png"
"Popup_Ip_008","Assets/Data/Illust/Story_11_Common_002.png"
"Popup_Ip_009","Assets/Data/Illust/Story_11_Common_004.png"
"Popup_Ip_010","Assets/Data/Illust/Story_11_Nina_001.png"
"Popup_Ip_011","Assets/Data/Illust/Story_11_Nina_002.png"
"Popup_Ip_012","Assets/Data/Illust/Story_11_Esmeralda_001.png"
"Popup_Ip_013","Assets/Data/Illust/Story_11_Gamone_001.png"
"Popup_Ip_014","Assets/Data/Illust/Story_11_Aria_001.png"
"Popup_Ip_015","Assets/Data/Illust/Story_11_Camilla_001.png"
"Popup_Ip_016","Assets/Data/Illust/Story_11_Angel_001.png"
"Popup_Ip_017","Assets/Data/Illust/Story_11_Angel_002.png"
"Popup_Ip_018","Assets/Data/Illust/Story_11_Roxy_002.png"
"Popup_Ip_019","Assets/Data/Illust/Story_11_Chichi_001.png"
"Popup_Ip_020","Assets/Data/Illust/Story_11_Sharon_001.png"
"Popup_Ip_021","Assets/Data/Illust/Story_11_Charlotte_001.png"
"Popup_Ip_022","Assets/Data/Illust/Story_11_Hilde_001.png"
"Popup_Ip_023","Assets/Data/Illust/Story_11_Rygar_001.png"
"Popup_Ip_024","Assets/Data/Illust/Story_11_Common_007.png"
"Popup_Ip_025","Assets/Data/Illust/Story_11_Common_008.png"
"Popup_Ip_026","Assets/Data/Illust/Story_11_Paine_001.png"
"Popup_Ip_027","Assets/Data/Illust/Story_11_Shrike_001.png"
"Popup_Ip_028","Assets/Data/Illust/Story_11_Jerome_001.png"
"Popup_Ip_029","Assets/Data/Illust/Story_11_Belladonna_001.png"
"Popup_Ip_030","Assets/Data/Illust/Story_11_Common_009.png"
"Popup_Ip_031","Assets/Data/Illust/Story_11_Mimir_001.png"
"Popup_Ip_032","Assets/Data/Illust/Story_11_Rin_001.png"
"Popup_Ip_033","Assets/Data/Illust/Story_11_Percy_001.png"
"Popup_Ip_034","Assets/Data/Illust/Story_11_Rin_002.png"
"Popup_Ip_035","Assets/Data/Illust/Story_11_Rygar_002.png"
"Popup_Ip_036","Assets/Data/Illust/Story_11_Jamiehook_001.png"
"Popup_Ip_037","Assets/Data/Illust/Story_11_Rin_003.png"
"Popup_Ip_038","Assets/Data/Illust/Story_11_Jax_001.png"
"Popup_Ip_039","Assets/Data/Illust/Story_11_Jax_002.png"
"Popup_Ip_040","Assets/Data/Illust/Story_11_Bell_001.png"
"Popup_Ip_041","Assets/Data/Illust/Story_11_Chloe_001.png"
"Popup_Ip_042","Assets/Data/Illust/Story_11_Dorothy_001.png"
"Popup_Ip_043","Assets/Data/Illust/Story_11_Eleonora_001.png"
"Popup_Ip_044","Assets/Data/Illust/Story_11_Laura_001.png"
"Popup_Ip_045","Assets/Data/Illust/Story_11_Trish_001.png"
"Popup_Ip_046","Assets/Data/Illust/Story_11_Zenoa_001.png"
"Popup_Ip_047","Assets/Data/Illust/Story_11_Common_010.png"
"Popup_Ip_048","Assets/Data/Illust/Story_11_Common_011.png"
"Popup_Ip_049","Assets/Data/Illust/Story_11_Common_012.png"
"Popup_Ip_050","Assets/Data/Illust/Story_11_Common_013.png"
"Popup_Ip_051","Assets/Data/Illust/Story_11_Common_014.png"
"Popup_Ip_052","Assets/Data/Illust/Story_11_Capeline_001.png"
"Popup_Ip_053","Assets/Data/Illust/Story_11_Avenir_001.png"
"Popup_Ip_054","Assets/Data/Illust/Story_11_Glaze_001.png"
"Popup_Ip_055","Assets/Data/Illust/Story_11_Glaze_002.png"
"Popup_Ip_056","Assets/Data/Illust/Story_11_Khatimah_001.png"
"Popup_Ip_057","Assets/Data/Illust/Story_11_Astia_001.png"
"Popup_Ip_058","Assets/Data/Illust/Story_11_Miki_001.png"
"Popup_Ip_059","Assets/Data/Illust/Story_11_Lily_001.png"
"Popup_Ip_060","Assets/Data/Illust/Story_11_Leaf_001.png"
"Popup_Ip_061","Assets/Data/Illust/Story_11_Marie_001.png"
"Popup_Ip_062","Assets/Data/Illust/Story_11_Drake_001.png"
"Popup_Ip_063","Assets/Data/Illust/Story_11_khadiya_001.png"
"Popup_Ip_064","Assets/Data/Illust/Story_11_Ali_001.png"
"Popup_Ip_065","Assets/Data/Illust/Story_11_Common_015.png"
"Popup_Ip_066","Assets/Data/Illust/Story_11_Common_016.png"
"Popup_Ip_067","Assets/Data/Illust/Story_11_Common_017.png"
"Popup_Ip_068","Assets/Data/Illust/Story_11_Common_018.png"
"Popup_Ip_069","Assets/Data/Illust/Story_11_Flowri_001.png"
"Popup_Ip_070","Assets/Data/Illust/Story_11_Flowri_002.png"
"Popup_Ip_071","Assets/Data/Illust/Story_11_Iel_001.png"
"Popup_Ip_072","Assets/Data/Illust/Story_11_Harvester_001.png"
"Popup_Ip_073","Assets/Data/Illust/Story_11_Seed_001.png"
"Popup_Ip_074","Assets/Data/Illust/Story_11_Common_003.png"
"Popup_Ip_075","Assets/Data/Illust/Group_11_BellAirlines_001.png"
"Popup_Ip_076","Assets/Data/Illust/Group_11_BellAirlines_002.png"
"Popup_Ip_077","Assets/Data/Illust/Event_11_Common_001.png"
"Popup_Ip_078","Assets/Data/Illust/Event_11_Common_002.png"
"Popup_Ip_079","Assets/Data/Illust/Story_11_Zenoa_002.png"
"Popup_Ip_080","Assets/Data/Illust/Story_11_Amelia_001.png"
"Popup_Ip_081","Assets/Data/Illust/Group_11_MunchkinKingdomCommittee_001.png"
"Popup_Ip_082","Assets/Data/Illust/Group_11_MunchkinKingdomCommittee_002.png"
"Popup_Ip_083","Assets/Data/Illust/Story_11_Enoxia_001.png"
"Bg_Black","Assets/Data/Content/Dialogue/Prefab/Backgrounds/black.prefab"
"Bg_White","Assets/Data/Content/Dialogue/Prefab/Backgrounds/white.prefab"
"Story_Bg_001_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_001_01.prefab"
"Story_Bg_001_02","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_001_02.prefab"
"Story_Bg_001_03","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_001_03.prefab"
"Story_Bg_002_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_002_01.prefab"
"Story_Bg_003_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_003_01.prefab"
"Story_Bg_003_02","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_003_02.prefab"
"Story_Bg_003_03","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_003_03.prefab"
"Story_Bg_004_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_004_01.prefab"
"Story_Bg_005_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_005_01.prefab"
"Story_Bg_006_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_006_01.prefab"
"Story_Bg_006_02","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_006_02.prefab"
"Story_Bg_006_03","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_006_03.prefab"
"Story_Bg_007_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_007_01.prefab"
"Story_Bg_008_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_008_01.prefab"
"Story_Bg_009_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_009_01.prefab"
"Story_Bg_009_02","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_009_02.prefab"
"Story_Bg_010_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_010_01.prefab"
"Story_Bg_011_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_011_01.prefab"
"Story_Bg_012_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_012_01.prefab"
"Story_Bg_013_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_013_01.prefab"
"Story_Bg_014_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_014_01.prefab"
"Story_Bg_015_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_015_01.prefab"
"Story_Bg_015_02","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_015_02.prefab"
"Story_Bg_016_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_016_01.prefab"
"Story_Bg_016_02","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_016_02.prefab"
"Story_Bg_017_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_017_01.prefab"
"Story_Bg_018_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_018_01.prefab"
"Story_Bg_019_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_019_01.prefab"
"Story_Bg_020_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_020_01.prefab"
"Story_Bg_021_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_021_01.prefab"
"Story_Bg_022_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_022_01.prefab"
"Story_Bg_023_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_023_01.prefab"
"Story_Bg_024_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_024_01.prefab"
"Story_Bg_025_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_025_01.prefab"
"Story_Bg_026_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_026_01.prefab"
"Story_Bg_026_02","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_026_02.prefab"
"Story_Bg_027_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_027_01.prefab"
"Story_Bg_028_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_028_01.prefab"
"Story_Bg_029_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_029_01.prefab"
"Story_Bg_030_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_030_01.prefab"
"Story_Bg_031_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_031_01.prefab"
"Story_Bg_032_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_032_01.prefab"
"Story_Bg_033_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_033_01.prefab"
"Story_Bg_034_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_034_01.prefab"
"Story_Bg_035_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_035_01.prefab"
"Story_Bg_035_02","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_035_02.prefab"
"Story_Bg_036_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_036_01.prefab"
"Story_Bg_037_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_037_01.prefab"
"Story_Bg_038_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_038_01.prefab"
"Story_Bg_039_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_039_01.prefab"
"Story_Bg_040_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_040_01.prefab"
"Story_Bg_041_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_041_01.prefab"
"Story_Bg_041_02","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_041_02.prefab"
"Story_Bg_042_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_042_01.prefab"
"Story_Bg_043_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_043_01.prefab"
"Story_Bg_044_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_044_01.prefab"
"Story_Bg_045_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_045_01.prefab"
"Story_Bg_046_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_046_01.prefab"
"Story_Bg_047_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_047_01.prefab"
"Story_Bg_048_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_048_01.prefab"
"Story_Bg_049_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_049_01.prefab"
"Story_Bg_050_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_050_01.prefab"
"Story_Bg_051_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_051_01.prefab"
"Story_Bg_051_02","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_051_02.prefab"
"Story_Bg_052_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_052_01.prefab"
"Story_Bg_053_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_053_01.prefab"
"Story_Bg_053_02","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_053_02.prefab"
"Story_Bg_054_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_054_01.prefab"
"Story_Bg_055_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_055_01.prefab"
"Story_Bg_056_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_056_01.prefab"
"Story_Bg_057_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_057_01.prefab"
"Story_Bg_058_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_058_01.prefab"
"Story_Bg_059_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_Bg_059_01.prefab"
"Event_Bg_001_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Event_Bg_001_01.prefab"
"Event_Bg_002_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Event_Bg_002_01.prefab"
"Event_Bg_003_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Event_Bg_003_01.prefab"
"Event_Bg_004_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Event_Bg_004_01.prefab"
"Event_Bg_005_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Event_Bg_005_01.prefab"
"Story_43_Common_001_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_43_Common_001_01.prefab"
"Story_43_Common_002_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_43_Common_002_01.prefab"
"Story_43_Common_003_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_43_Common_003_01.prefab"
"Story_43_Common_004_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_43_Common_004_01.prefab"
"Story_43_Common_005_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_43_Common_005_01.prefab"
"Story_43_Common_005_02","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_43_Common_005_02.prefab"
"Story_43_Common_006_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_43_Common_006_01.prefab"
"Story_43_Common_007_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_43_Common_007_01.prefab"
"Story_43_Common_009_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Intro_DrothyDm01.prefab"
"Story_43_Common_010_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Intro_DrothyDm02.prefab"
"Story_43_Common_100_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_43_Common_100_01.prefab"
"Story_43_Common_101_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_43_Common_101_01.prefab"
"Story_43_Common_102_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_43_Common_102_01.prefab"
"Story_43_Common_103_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_43_Common_103_01.prefab"
"Story_43_Common_104_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_43_Common_104_01.prefab"
"Story_43_Common_105_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_43_Common_105_01.prefab"
"Story_43_Common_106_01","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_43_Common_106_01.prefab"
"Story_43_Common_106_02","Assets/Data/Content/Dialogue/Prefab/Backgrounds/Story_43_Common_106_02.prefab"
