"BattleDialogue_30","Test_21","2","chloe","Btd_001_000_016","Left1","","1.5","True",""
"BattleDialogue_31","Test_21","3","zenoa","Btd_001_000_017","Left1","","1.5","True",""
"BattleDialogue_32","Test_21","4","zenoa","Btd_001_000_018","Left1","","1.5","True",""
"BattleDialogue_33","Test_22","1","dorothy","Btd_001_000_019","Left1","","1.5","True",""
"BattleDialogue_34","Test_23","1","chloe","Btd_001_000_020","Left1","","1.5","True","Voice_T_Prologue_3_1"
"BattleDialogue_35","Test_23","2","rygar","Btd_001_000_021","Left1","","1.5","True","Voice_T_Prologue_3_2"
"BattleDialogue_36","Test_24","1","prologuehokaiser","Btd_001_000_022","Right1","","1.5","False","Voice_T_Prologue_3_15"
"BattleDialogue_37","Test_25","1","dorothy","Btd_001_000_023","Left1","","1.5","True","Voice_T_Prologue_3_19"
"BattleDialogue_38","Test_25","2","rygar","Btd_001_000_024","Left1","","1.5","True","Voice_T_Prologue_3_20"
"BattleDialogue_39","Test_25","3","chloe","Btd_001_000_025","Left1","","1.5","True","Voice_T_Prologue_3_21"
"BattleDialogue_40","Test_25","4","zenoa","Btd_001_000_026","Left1","","1.5","True","Voice_T_Prologue_3_22"
"BattleDialogue_41","Test_26","1","zenoa","Btd_001_000_027","Left1","","1.5","True","Voice_T_Prologue_3_23"
"BattleDialogue_42","Test_27","1","rygar","SB_001_003_1","Left1","","1.5","True","Voice_M_Act_1_Ch_1_Ep_3_Battle_1"
"BattleDialogue_43","Test_28","1","chloe","SB_001_003_2","Left1","","1.5","True","Voice_M_Act_1_Ch_1_Ep_3_Battle_2"
"BattleDialogue_44","Test_29","1","zenoa","SB_001_003_3","Left1","","1.5","True","Voice_M_Act_1_Ch_1_Ep_3_Battle_3"
"BattleDialogue_45","Test_30","1","dorothy","SB_001_003_4","Left1","","1.5","True","Voice_M_Act_1_Ch_1_Ep_3_Battle_4"
"BattleDialogue_990","Test_990","1","C901_S01R","SB_001_003_5","Right1","","1.5","False","Voice_M_Act_1_Ch_1_Ep_3_Battle_5"
"BattleDialogue_991","Test_991","1","C902_S01R","SB_001_003_5","Right1","","1.5","False","Voice_M_Act_1_Ch_1_Ep_3_Battle_5"
"BattleDialogue_46","Test_31","1","C900_S01R","SB_001_003_5","Right1","","1.5","False","Voice_M_Act_1_Ch_1_Ep_3_Battle_5"
"BattleDialogue_47","Test_32","1","rygar","SB_001_008_1","Left1","","1.5","True","Voice_M_Act_1_Ch_1_Ep_8_Battle_1"
"BattleDialogue_48","Test_32","2","chloe","SB_001_008_2","Left1","0.5","1.5","True","Voice_M_Act_1_Ch_1_Ep_8_Battle_2"
"BattleDialogue_49","Test_34","1","chloe","SB_001_008_3","Left1","","1.5","True","Voice_M_Act_1_Ch_1_Ep_8_Battle_3"
"BattleDialogue_50","Test_35","1","zenoa","SB_001_008_4","Left1","","1.5","True","Voice_M_Act_1_Ch_1_Ep_8_Battle_4"
"BattleDialogue_51","Test_36","1","C900_S01R","SB_001_008_5","Right1","","1.5","False","Voice_M_Act_1_Ch_1_Ep_8_Battle_5"
"BattleDialogue_52","Test_37","1","Hokaiser","SB_002_006_1","Right1","","1.5","False","Voice_M_Act_1_Ch_2_Ep_6_Battle_1"
"BattleDialogue_53","Test_37","2","zenoa","SB_002_006_2","Left1","3.5","1.5","True","Voice_M_Act_1_Ch_2_Ep_6_Battle_2"
"BattleDialogue_54","Test_39","1","rygar","SB_002_006_3","Left1","","1.5","True","Voice_M_Act_1_Ch_2_Ep_6_Battle_3"
"BattleDialogue_55","Test_40","1","dorothy","SB_002_006_4","Left1","","1.5","True","Voice_M_Act_1_Ch_2_Ep_6_Battle_4"
"BattleDialogue_56","Test_41","1","Holexander","SB_002_006_5","Right1","","1.5","False","Voice_M_Act_1_Ch_2_Ep_6_Battle_5"
"BattleDialogue_57","Test_42","1","chloe","SB_002_009_1","Left1","","1.5","True","Voice_M_Act_1_Ch_2_Ep_9_Battle_1"
"BattleDialogue_58","Test_43","1","rygar","SB_002_009_2","Left1","","1.5","True","Voice_M_Act_1_Ch_2_Ep_9_Battle_2"
"BattleDialogue_59","Test_44","1","dorothy","SB_002_009_3","Left1","","1.5","True","Voice_M_Act_1_Ch_2_Ep_9_Battle_3"
"BattleDialogue_60","Test_45","1","zenoa","SB_002_009_4","Left1","","1.5","True","Voice_M_Act_1_Ch_2_Ep_9_Battle_4"
"BattleDialogue_61","Test_46","1","C900_S01R","SB_002_009_5","Right1","","1.5","False","Voice_M_Act_1_Ch_2_Ep_9_Battle_5"
"BattleDialogue_62","Test_47","1","rygar","SB_003_002_1","Left1","","1.5","True","Voice_M_Act_1_Ch_3_Ep_2_Battle_1"
"BattleDialogue_63","Test_48","1","zenoa","SB_003_002_2","Left1","","1.5","True","Voice_M_Act_1_Ch_3_Ep_2_Battle_2"
"BattleDialogue_66","Test_48","2","C025_S01G","SB_003_002_5","Right1","0.5","1.5","False","Voice_M_Act_1_Ch_3_Ep_2_Battle_5"
"BattleDialogue_64","Test_49","1","chloe","SB_003_002_3","Left1","","1.5","True","Voice_M_Act_1_Ch_3_Ep_2_Battle_3"
"BattleDialogue_65","Test_50","1","dorothy","SB_003_002_4","Left1","","1.5","True","Voice_M_Act_1_Ch_3_Ep_2_Battle_4"
"BattleDialogue_67","Test_51","1","dorothy","SB_003_004_1","Left1","","1.5","True","Voice_M_Act_1_Ch_3_Ep_4_Battle_1"
"BattleDialogue_68","Test_52","1","zenoa","SB_003_004_2","Left1","","1.5","True","Voice_M_Act_1_Ch_3_Ep_4_Battle_2"
"BattleDialogue_69","Test_53","1","chloe","SB_003_004_3","Left1","","1.5","True","Voice_M_Act_1_Ch_3_Ep_4_Battle_3"
"BattleDialogue_71","Test_53","2","Sharon","SB_003_004_5","Right1","0.5","1.5","False","Voice_M_Act_1_Ch_3_Ep_4_Battle_5"
"BattleDialogue_70","Test_54","1","rygar","SB_003_004_4","Left1","","1.5","True","Voice_M_Act_1_Ch_3_Ep_4_Battle_4"
"BattleDialogue_72","Test_55","1","chloe","SB_003_008_1","Left1","","1.5","True","Voice_M_Act_1_Ch_3_Ep_8_Battle_1"
"BattleDialogue_73","Test_56","1","zenoa","SB_003_008_2","Left1","","1.5","True","Voice_M_Act_1_Ch_3_Ep_8_Battle_2"
"BattleDialogue_74","Test_57","1","rygar","SB_003_008_3","Left1","","1.5","True","Voice_M_Act_1_Ch_3_Ep_8_Battle_3"
"BattleDialogue_75","Test_58","1","dorothy","SB_003_008_4","Left1","","1.5","True","Voice_M_Act_1_Ch_3_Ep_8_Battle_4"
"BattleDialogue_76","Test_59","1","C900_S01R","SB_003_008_5","Right1","","1.5","False","Voice_M_Act_1_Ch_3_Ep_8_Battle_5"
"BattleDialogue_77","Test_60","1","rygar","SB_004_001_1","Left1","","1.5","True","Voice_M_Act_1_Ch_4_Ep_1_Battle_1"
"BattleDialogue_78","Test_61","1","dorothy","SB_004_001_2","Left1","","1.5","True","Voice_M_Act_1_Ch_4_Ep_1_Battle_2"
"BattleDialogue_79","Test_62","1","zenoa","SB_004_001_3","Left1","","1.5","True","Voice_M_Act_1_Ch_4_Ep_1_Battle_3"
"BattleDialogue_80","Test_62","2","chloe","SB_004_001_4","Left1","0.5","1.5","True","Voice_M_Act_1_Ch_4_Ep_1_Battle_4"
"BattleDialogue_81","Test_64","1","PowerfulFatterCat","SB_004_001_5","Right1","","1.5","False","Voice_M_Act_1_Ch_4_Ep_1_Battle_5"
"BattleDialogue_82","Test_65","1","rygar","SB_004_004_1","Left1","","1.5","True","Voice_M_Act_1_Ch_4_Ep_4_Battle_1"
"BattleDialogue_83","Test_66","1","zenoa","SB_004_004_2","Left1","","1.5","True","Voice_M_Act_1_Ch_4_Ep_4_Battle_2"
"BattleDialogue_84","Test_67","1","chloe","SB_004_004_3","Left1","","1.5","True","Voice_M_Act_1_Ch_4_Ep_4_Battle_3"
"BattleDialogue_85","Test_67","2","dorothy","SB_004_004_4","Left1","0.5","1.5","True","Voice_M_Act_1_Ch_4_Ep_4_Battle_4"
"BattleDialogue_86","Test_69","1","EliteWolfAssaulter","SB_004_004_5","Right1","","1.5","False","Voice_M_Act_1_Ch_4_Ep_4_Battle_5"
"BattleDialogue_87","Test_70","1","Kalidah","SB_004_009_1","Right1","","1.5","False","Voice_M_Act_1_Ch_4_Ep_9_Battle_1"
"BattleDialogue_88","Test_70","2","dorothy","SB_004_009_2","Left1","0.5","1.5","True","Voice_M_Act_1_Ch_4_Ep_9_Battle_2"
"BattleDialogue_89","Test_71","1","Kalidah","SB_004_009_3","Right1","","1.5","False","Voice_M_Act_1_Ch_4_Ep_9_Battle_3"
"BattleDialogue_90","Test_72","1","chloe","SB_004_009_4","Left1","","1.5","True","Voice_M_Act_1_Ch_4_Ep_9_Battle_4"
"BattleDialogue_91","Test_73","1","Kalidah","SB_004_009_5","Right1","","1.5","False","Voice_M_Act_1_Ch_4_Ep_9_Battle_5"
"BattleDialogue_92","TB_1","1","rygar","TB_001","Left1","","2.5","True","Voice_T_Tutorial_2_1"
"BattleDialogue_93","TB_2","1","rygar","TB_002","Left1","","2.5","True","Voice_T_Tutorial_2_2"
"BattleDialogue_94","TB_3","1","prologuehokaiser","TB_003","Right1","","2.5","False","Voice_T_Tutorial_2_3"
"BattleDialogue_95","TB_4","1","chloe","TB_004","Left1","","2.5","True","Voice_T_Tutorial_2_4"
"BattleDialogue_96","TB_4","2","zenoa","TB_005","Left1","2","2.5","True","Voice_T_Tutorial_2_5"
"BattleDialogue_97","TB_5","1","prologuehokaiser","TB_006","Right1","","2.5","False","Voice_T_Tutorial_2_6"
"BattleDialogue_98","TB_6","1","chloe","TB_007","Left1","","2.5","True","Voice_T_Tutorial_2_7"
"BattleDialogue_99","TB_7","1","rygar","TB_008","Left1","","2.5","True","Voice_T_Tutorial_4_1"
"BattleDialogue_100","TB_7","2","chloe","TB_009","Left1","1","2.5","True","Voice_T_Tutorial_4_2"
"BattleDialogue_101","TB_7","3","zenoa","TB_010","Left1","1","2.5","True","Voice_T_Tutorial_4_3"
"BattleDialogue_102","TB_7","4","dorothy","TB_011","Left1","1","2.5","True","Voice_T_Tutorial_4_4"
"BattleDialogue_103","TB_7","5","dorothy","TB_012","Left1","1","2.5","True","Voice_T_Tutorial_4_5"
"BattleDialogue_104","TB_8","1","dorothy","TB_013","Left1","","2.5","True","Voice_T_Tutorial_4_6"
"BattleDialogue_105","TB_8","2","dorothy","TB_014","Left1","1","2.5","True",""
"BattleDialogue_106","TB_8","3","dorothy","TB_015","Left1","1","2.5","True",""
"BattleDialogue_107","TB_9","1","prologuehokaiser","TB_016","Right1","","2.5","False",""
"BattleDialogue_108","TB_10","1","dorothy","TB_017","Left1","","2.5","True",""
"BattleDialogue_109","TB_11","1","dorothy","TB_018","Left1","","2.5","True","Voice_T_Tutorial_4_11"
"BattleDialogue_110","TB_11","2","rygar","TB_019","Left1","1","2.5","True","Voice_T_Tutorial_4_12"
"BattleDialogue_111","TB_11","3","chloe","TB_020","Left1","1","2.5","True","Voice_T_Tutorial_4_13"
"BattleDialogue_112","TB_11","4","zenoa","TB_021","Left1","1","2.5","True","Voice_T_Tutorial_4_14"
"BattleDialogue_113","TB_12","1","zenoa","TB_022","Left1","","2.5","True","Voice_T_Tutorial_4_15"
