"Tutorial_Adventure_Reconnection3_3","Tutorial_Adventure_Reconnection3","","3","AdventureStageMap","Normal","TutorialGroupClear","Tutorial_Adventure2","None","","StageClear","Stage_Normal_0001","Focus","Cellarn01_Spot_Normal_1","","","1","False","False","True"
"Tutorial_Adventure_Reconnection3_4","Tutorial_Adventure_Reconnection3","","4","BattleReady","","TutorialGroupClear","Tutorial_Adventure2","None","","StageClear","Stage_Normal_0001","Focus","BottomPanelBtns/Btn_ReadyBattle","","","","False","False","True"
"Tutorial_Adventure_Reconnection3_5","Tutorial_Adventure_Reconnection3","","5","AdventureBattleReady","","TutorialGroupClear","Tutorial_Adventure2","None","","StageClear","Stage_Normal_0001","Focus","RightButton/Btn_BattleStart","","","","False","False","True"
"Tutorial_ElementInfo_Battle_1","Tutorial_ElementInfo_Battle","","1","AdventureBattle","","BattleStart","Stage_Normal_0001","None","","StageClear","Stage_Normal_0001","Dialogue","T_ElementInfo_1","","","","False","False","False"
"Tutorial_ElementInfo_Battle_2","Tutorial_ElementInfo_Battle","","2","AdventureBattle","","None","","None","","StageClear","Stage_Normal_0001","Popup","Tutorial_ElementInfo","","","","False","False","False"
"Tutorial_Mirrorgram1_1","Tutorial_Mirrorgram1","Tutorial_Mirrorgram2","1","BattleResultMvp","","StageClear","Stage_Normal_0001","None","","","","None","","","","","False","False","True"
"Tutorial_Mirrorgram1_2","Tutorial_Mirrorgram1","Tutorial_Mirrorgram2","2","Reward","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_Mirrorgram1_3","Tutorial_Mirrorgram1","Tutorial_Mirrorgram2","3","BattleResultMvp","","None","","None","","","","Dialogue","T_Mirrorgram_1","","","","False","False","True"
"Tutorial_Mirrorgram1_4","Tutorial_Mirrorgram1","Tutorial_Mirrorgram2","4","BattleResultMvp","","None","","None","","","","Focus","PveBottomButton/Lobby/Btn_Lobby","","","","False","False","True"
"Tutorial_Mirrorgram2_1","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","1","MainLobby","","TutorialGroupClear","Tutorial_Mirrorgram1","None","","EpisodeClear","Episode_C_001_S01_1","Dialogue","T_Mirrorgram_2","","","","False","False","True"
"Tutorial_Mirrorgram2_2","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","2","MainLobby","","None","","None","","EpisodeClear","Episode_C_001_S01_1","Focus","LobbyPanel/Frame/Root/Left/Top/Btn_02/Btn_MirrorgramContent","","","","False","False","True"
"Tutorial_Mirrorgram2_3","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","3","Mirrorgram","","None","","None","","EpisodeClear","Episode_C_001_S01_1","Dialogue","T_Mirrorgram_3","","","","False","False","True"
"Tutorial_Mirrorgram2_4","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","4","Mirrorgram","","None","","None","","EpisodeClear","Episode_C_001_S01_1","Focus","RightHudBtn/Btn_Album","","","","False","False","True"
"Tutorial_Mirrorgram2_5","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","5","Mirrorgram","","None","","None","","EpisodeClear","Episode_C_001_S01_1","Dialogue","T_Mirrorgram_4","","","","False","False","True"
"Tutorial_Mirrorgram2_6","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","6","Mirrorgram","","None","","None","","EpisodeClear","Episode_C_001_S01_1","Focus","MirrorgramAlbumContent/Top_titleBar/Tabs/Switch_CharacterTab","","","","False","False","True"
"Tutorial_Mirrorgram2_7","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","7","Mirrorgram","","None","","None","","EpisodeClear","Episode_C_001_S01_1","Dialogue","T_Mirrorgram_5","","","","False","False","True"
"Tutorial_Mirrorgram2_8","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","8","Mirrorgram","","None","","None","","EpisodeClear","Episode_C_001_S01_1","Dialogue","T_Mirrorgram_6","RightHudBtn/DmBtn","","","False","False","True"
"Tutorial_Mirrorgram2_9","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","9","Mirrorgram","","None","","None","","EpisodeClear","Episode_C_001_S01_1","Focus","RightHudBtn/DmBtn/Btn_Back","","","","False","False","True"
"Tutorial_Mirrorgram2_10","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","10","Mirrorgram","","None","","None","","EpisodeClear","Episode_C_001_S01_1","Dialogue","T_Mirrorgram_7","","","","False","False","True"
"Tutorial_Mirrorgram2_11","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","11","Mirrorgram","","None","","None","","EpisodeClear","Episode_C_001_S01_1","Focus","RightHudBtn/DmBtn/Btn_Message","","","","False","False","True"
"Tutorial_Mirrorgram2_12","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","12","Mirrorgram","","None","","None","","EpisodeClear","Episode_C_001_S01_1","Dialogue","T_Mirrorgram_8","","","","False","False","True"
"Tutorial_Mirrorgram2_13","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","13","Mirrorgram","","None","","None","","EpisodeClear","Episode_C_001_S01_1","FocusList","MirrorgramMessageScroll/Scroll_List/Viewport/Content","","","","False","False","True"
"Tutorial_Mirrorgram2_14","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","14","MirrorgramDm","","None","","None","","EpisodeClear","Episode_C_001_S01_1","None","","","","","True","False","True"
"Tutorial_Mirrorgram2_15","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","15","MirrorgramDm","","MirrorgramPress","4","None","","EpisodeClear","Episode_C_001_S01_1","Focus","Choices/Btn_Select1:Choices/Btn_Select2","","","","True","False","True"
"Tutorial_Mirrorgram2_16","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","16","MirrorgramDm","","MirrorgramPress","11","None","","EpisodeClear","Episode_C_001_S01_1","Focus","Choices/Btn_Select1","","","1","True","False","True"
"Tutorial_Mirrorgram2_17","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","17","MirrorgramDm","","MirrorgramPress","17","None","","EpisodeClear","Episode_C_001_S01_1","Focus","Choices/Btn_Select1","","","","True","False","True"
"Tutorial_Mirrorgram2_18","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","18","MirrorgramDm","","MirrorgramPress","20","None","","EpisodeClear","Episode_C_001_S01_1","Focus","Right-UserDMBox/textbox/Btn_EnterMemorial","","","","True","False","True"
"Tutorial_Mirrorgram2_19","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","19","MirrorgramMemorialMessage","","MirrorgramPress","20","None","","EpisodeClear","Episode_C_001_S01_1","Focus","TextBox/bottomPanel/Btn_StoryEnter","","","","True","False","True"
"Tutorial_Mirrorgram2_20","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","20","MirrorgramDm","","EpisodeClear","Episode_C_001_S01_1","TutorialGroupClear","Tutorial_Mirrorgram2","","","None","","","","","True","False","True"
"Tutorial_Mirrorgram2_21","Tutorial_Mirrorgram2","Tutorial_Mirrorgram3","21","MirrorgramDm","","None","","None","","","","None","","","","","True","False","True"
"Tutorial_Mirrorgram2_1","Tutorial_Mirrorgram3","Tutorial_Memorial1","1","MirrorgramDm","","MirrorgramPress","24","None","","","","Focus","Choices/Btn_Select1","","","","True","False","True"
"Tutorial_Mirrorgram2_2","Tutorial_Mirrorgram3","Tutorial_Memorial1","2","MirrorgramDm","","MirrorgramPress","29","None","","","","None","","","","","True","False","True"
"Tutorial_Mirrorgram2_3","Tutorial_Mirrorgram3","Tutorial_Memorial1","3","MirrorgramDm","","None","","None","","","","Focus","RightHudBtn/DmBtn/Btn_Back","","","2.6","True","False","True"
"Tutorial_Mirrorgram2_4","Tutorial_Mirrorgram3","Tutorial_Memorial1","4","Mirrorgram","","None","","None","","","","Dialogue","T_Mirrorgram_9","","","","False","False","True"
"Tutorial_Mirrorgram2_5","Tutorial_Mirrorgram3","Tutorial_Memorial1","5","Mirrorgram","","None","","None","","","","Focus","Container/Btn_PostDetail","","","","False","False","True"
"Tutorial_Mirrorgram2_6","Tutorial_Mirrorgram3","Tutorial_Memorial1","6","Mirrorgram","","None","","None","","","","Dialogue","T_Mirrorgram_10","","","","False","False","True"
"Tutorial_Mirrorgram2_7","Tutorial_Mirrorgram3","Tutorial_Memorial1","7","Mirrorgram","","None","","None","","","","Focus","RightHudBtn/DmBtn/Btn_Back","","","","False","False","True"
"Tutorial_Mirrorgram2_8","Tutorial_Mirrorgram3","Tutorial_Memorial1","8","Mirrorgram","","None","","None","","","","Dialogue","T_Mirrorgram_11","","","","False","False","True"
"Tutorial_Mirrorgram2_9","Tutorial_Mirrorgram3","Tutorial_Memorial1","9","Mirrorgram","","None","","None","","","","Focus","PrologueUI/MrgrTeblet/Content/Btn_Close","","","","False","False","True"
"Tutorial_Mirrorgram_Reconnection2_1","Tutorial_Mirrorgram_Reconnection2","Tutorial_Mirrorgram3","1","MainLobby","","TutorialGroupClear","Tutorial_Mirrorgram2","None","","TutorialGroupClear","Tutorial_Mirrorgram3","Focus","LobbyPanel/Frame/Root/Left/Top/Btn_02/Btn_MirrorgramContent","","","1","False","False","True"
"Tutorial_Mirrorgram_Reconnection2_2","Tutorial_Mirrorgram_Reconnection2","Tutorial_Mirrorgram3","2","Mirrorgram","","None","","None","","TutorialGroupClear","Tutorial_Mirrorgram3","Focus","RightHudBtn/DmBtn/Btn_Message","","","","False","False","True"
"Tutorial_Mirrorgram_Reconnection2_3","Tutorial_Mirrorgram_Reconnection2","Tutorial_Mirrorgram3","3","Mirrorgram","","None","","None","","TutorialGroupClear","Tutorial_Mirrorgram3","FocusList","MirrorgramMessageScroll/Scroll_List/Viewport/Content","","","","False","False","True"
"Tutorial_Memorial1_1","Tutorial_Memorial1","Tutorial_GuideMission1","1","MainLobby","","TutorialGroupClear","Tutorial_Mirrorgram3","None","","","","Dialogue","T_Memorial_1","","","","False","False","True"
"Tutorial_Memorial1_2","Tutorial_Memorial1","Tutorial_GuideMission1","2","MainLobby","","None","","None","","","","Focus","Btn_LobbyCharChange","","","","False","False","True"
"Tutorial_Memorial1_3","Tutorial_Memorial1","Tutorial_GuideMission1","3","MainLobby","","None","","None","","","","Dialogue","T_Memorial_2","","","","False","False","True"
"Tutorial_Memorial1_5","Tutorial_Memorial1","Tutorial_GuideMission1","5","MainLobby","","None","","None","","","","Focus","LobbyCharacterPopup/Popup_Frame_Big/Btns/Btn_Confirm","","","","False","False","True"
"Tutorial_Memorial1_6","Tutorial_Memorial1","Tutorial_GuideMission1","6","MainLobby","","None","","None","","","","Dialogue","T_Memorial_3","","","","False","False","True"
"Tutorial_Memorial1_7","Tutorial_Memorial1","Tutorial_GuideMission1","7","MainLobby","","None","","None","","","","Focus","Root_NoAlpha/Right_Top /Switch_Album","","","","False","False","True"
"Tutorial_Memorial1_8","Tutorial_Memorial1","Tutorial_GuideMission1","8","MainLobby","","None","","None","","","","Wait","","","","10","True","False","True"
"Tutorial_GuideMission1_1","Tutorial_GuideMission1","","1","MainLobby","","TutorialGroupClear","Tutorial_Memorial1","None","","","","Dialogue","T_GuideMission_1","","","","False","False","True"
"Tutorial_GuideMission1_2","Tutorial_GuideMission1","","2","MainLobby","","None","","None","","","","Focus","RollingBannerScroll/Viewport/Content/BannerGuideMission(Clone)(Clone)/Btn_Banner","","","","False","False","True"
"Tutorial_GuideMission1_3","Tutorial_GuideMission1","","3","GuideMission","GuideMission_New_User","None","","None","","","","Dialogue","T_GuideMission_2","","","","False","False","True"
"Tutorial_GuideMission1_4","Tutorial_GuideMission1","","4","GuideMission","GuideMission_New_User","None","","None","","","","Popup","Tutorial_GuideMission","","","","False","False","True"
"Tutorial_WriterPower1_1","Tutorial_WriterPower1","","1","AdventureBattleReady","","StageClear","Stage_Normal_0001","None","","","","Dialogue","T_WriterPower_3","","","","False","False","True"
"Tutorial_WriterPower1_2","Tutorial_WriterPower1","","2","AdventureBattleReady","","None","","None","","","","Focus","BattleReadyBottomContent/SideBottomBtn/Btn_WriterPowerChange","","","","False","False","True"
"Tutorial_WriterPower1_3","Tutorial_WriterPower1","","3","AdventureBattleReady","","None","","None","","","","Dialogue","T_WriterPower_4","","","","False","False","True"
"Tutorial_WriterPower1_4","Tutorial_WriterPower1","","4","AdventureBattleReady","","None","","None","","","","FocusList","WriterPowerChangeScroll/Scroll_PartSelect/Viewport/Content","","","","False","False","True"
"Tutorial_WriterPower1_5","Tutorial_WriterPower1","","5","AdventureBattleReady","","None","","None","","","","Focus","WriterPowerChangePopup/Popup_Small_Default/Popup_Frame_Small/Btns/Btn_Change","","","","False","False","True"
"Tutorial_WriterPower1_6","Tutorial_WriterPower1","","6","AdventureBattleReady","","None","","None","","","","Dialogue","T_WriterPower_5","","","","False","False","True"
"Tutorial_WriterPower1_7","Tutorial_WriterPower1","","7","AdventureBattleReady","","None","","None","","","","Focus","RightButton/Btn_BattleStart","","","","False","False","True"
"Tutorial_WriterPower_Battle_1","Tutorial_WriterPower_Battle","","1","AdventureBattle","","BattleStart","Stage_Normal_0002","None","","StageClear","Stage_Normal_0002","Dialogue","T_WriterPower_6","","","","False","False","False"
"Tutorial_WriterPower_Battle_2","Tutorial_WriterPower_Battle","","2","AdventureBattle","","None","","None","","StageClear","Stage_Normal_0002","Popup","Tutorial_WriterPower_Ingame","","","","False","False","False"
"Tutorial_Hero1_1","Tutorial_Hero1","","1","HeroList","","TutorialGroupClear","Tutorial_Memorial1","None","","","","Dialogue","T_Hero_3","","","","False","False","True"
"Tutorial_Hero1_2","Tutorial_Hero1","","2","HeroList","","None","","None","","","","Focus","Slots/CharacterSlot_Large","","","","False","False","True"
"Tutorial_Hero1_3","Tutorial_Hero1","","3","HeroDetailInfo","","None","","None","","","","Dialogue","T_Hero_4","","","","False","False","True"
"Tutorial_Hero1_4","Tutorial_Hero1","","4","HeroDetailInfo","","None","","None","","","","Focus","Tab/Tabs/Switch_TabLevel","","","","False","False","True"
"Tutorial_Hero1_5","Tutorial_Hero1","","5","HeroDetailInfo","","None","","None","","","","Dialogue","T_Hero_5","","","","False","False","True"
"Tutorial_Hero1_6","Tutorial_Hero1","","6","HeroDetailInfo","","None","","None","","","","Focus","Tab/Tabs/Switch_TabGrade","","","","False","False","True"
"Tutorial_Hero1_7","Tutorial_Hero1","","7","HeroDetailInfo","","None","","None","","","","Dialogue","T_Hero_6","","","","False","False","True"
"Tutorial_Hero1_8","Tutorial_Hero1","","8","HeroDetailInfo","","None","","None","","","","Focus","Tab/Tabs/Switch_TabProfile","","","","False","False","True"
"Tutorial_Hero1_9","Tutorial_Hero1","","9","HeroDetailInfo","","None","","None","","","","Dialogue","T_Hero_7","CharacterInfoProfileContent/Content/Equip","","","False","False","True"
"Tutorial_Treasure1_1","Tutorial_Treasure1","","1","AdventureStageMap","Normal","TutorialGroupClear","Tutorial_Memorial1","None","","","","Dialogue","T_Treasure_1","","","","False","False","True"
"Tutorial_Treasure1_2","Tutorial_Treasure1","","2","AdventureStageMap","Normal","None","","None","","","","Focus","Cellarn01_StageMap_Normal(Clone)/TreasureSpot/StageMapTreasureSpot","","","","False","False","True"
"Tutorial_Treasure1_3","Tutorial_Treasure1","","3","AdventureStageMap","Normal","None","","None","","","","None","","","","","True","False","True"
"Tutorial_Treasure1_4","Tutorial_Treasure1","","4","Reward","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_Treasure1_5","Tutorial_Treasure1","","5","AdventureStageMap","Normal","None","","None","","","","None","","","","","True","False","True"
"Tutorial_Treasure1_6","Tutorial_Treasure1","","6","AdventureStageMap","Normal","None","","None","","","","Dialogue","T_Treasure_2","","","","False","False","True"
"Tutorial_ElementInfo2_1","Tutorial_ElementInfo2","","1","AdventureBattle","","BattleStart","Stage_Normal_0001","None","","StageClear","Stage_Normal_0001","Dialogue","T_ElementInfo_1","","","","False","False","False"
"Tutorial_ElementInfo2_2","Tutorial_ElementInfo2","","2","AdventureBattle","","None","","None","","StageClear","Stage_Normal_0001","Popup","Tutorial_ElementInfo","","","","False","False","False"
"Tutorial_Story_1_1","Tutorial_Story1","","1","BattleResultMvp","","StageClear","Stage_Normal_0003","None","","","","None","","","","","False","False","True"
"Tutorial_Story_1_2","Tutorial_Story1","","2","Reward","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_Story_1_3","Tutorial_Story1","","3","BattleResultMvp","","None","","None","","","","ShortPopup","ShortCut_Tutorial_StoryDashBoard","","Str_UI_MainLobby_Story","","False","False","True"
"Tutorial_Story_2_1","Tutorial_Story2","","1","StoryDashBoard","","TutorialGroupClear","Tutorial_Story1","None","","","","Dialogue","T_Story_2","","","","False","False","True"
"Tutorial_Story_2_2","Tutorial_Story2","","2","StoryDashBoard","","None","","None","","","","Popup","Tutorial_Story","","","","False","False","True"
"Tutorial_Kingdom_1_1","Tutorial_Kingdom1","","1","BattleResultMvp","","StageClear","Stage_Normal_0005","None","","","","None","","","","","False","False","True"
"Tutorial_Kingdom_1_2","Tutorial_Kingdom1","","2","Reward","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_Kingdom_1_3","Tutorial_Kingdom1","","3","BattleResultMvp","","None","","None","","","","Dialogue","T_Kingdom_1","","","","False","False","True"
"Tutorial_Kingdom_1_4","Tutorial_Kingdom1","","4","BattleResultMvp","","None","","None","","","","Focus","PveBottomButton/Lobby/Btn_Lobby","","","","False","False","True"
"Tutorial_Kingdom_2_1","Tutorial_Kingdom2","Tutorial_Kingdom3","1","MainLobby","","TutorialGroupClear","Tutorial_Kingdom1","None","","","","Focus","UnLock_Kingdom/Btn_Kingdom","","","1","False","False","True"
"Tutorial_Kingdom_3_1","Tutorial_Kingdom3","Tutorial_Kingdom4","1","Kingdom","","None","","None","","","","Focus","VisitCountTextBox/Btn_VisitorHistory","","","","False","False","True"
"Tutorial_Kingdom_3_2","Tutorial_Kingdom3","Tutorial_Kingdom4","2","KingdomVisitPopup","","None","","None","","","","Dialogue","T_Kingdom_2","","","","False","False","True"
"Tutorial_Kingdom_3_3","Tutorial_Kingdom3","Tutorial_Kingdom4","3","KingdomVisitPopup","","None","","None","","","","Focus","Popup_Frame_Big/Btns/Btn_Confirm","","","","False","False","True"
"Tutorial_Kingdom_3_4","Tutorial_Kingdom3","Tutorial_Kingdom4","4","Kingdom","","None","","None","","","","Dialogue","T_Kingdom_3","","","","False","False","True"
"Tutorial_Kingdom_3_5","Tutorial_Kingdom3","Tutorial_Kingdom4","5","Kingdom","","None","","None","","","","FocusField","Char_001_S01_B","","","","False","False","True"
"Tutorial_Kingdom_3_6","Tutorial_Kingdom3","Tutorial_Kingdom4","6","FriendShipUpResult","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_Kingdom_3_7","Tutorial_Kingdom3","Tutorial_Kingdom4","7","Reward","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_Kingdom_4_1","Tutorial_Kingdom4","Tutorial_Kingdom5","1","Kingdom","","TutorialGroupClear","Tutorial_Kingdom2","None","","","","Dialogue","T_Kingdom_4","","","","False","False","True"
"Tutorial_Kingdom_4_2","Tutorial_Kingdom4","Tutorial_Kingdom5","2","Kingdom","","None","","None","","","","Focus","TicketBtn/Btn_Invite","","","","False","False","True"
"Tutorial_Kingdom_4_3","Tutorial_Kingdom4","Tutorial_Kingdom5","3","KingdomInvitePopup","","None","","None","","","","FocusList","InviteScroll/Viewport/Content","","","","False","False","True"
"Tutorial_Kingdom_4_4","Tutorial_Kingdom4","Tutorial_Kingdom5","4","KingdomInvitePopup","","None","","None","","","","Dialogue","T_Kingdom_5","","","","False","False","True"
"Tutorial_Kingdom_4_5","Tutorial_Kingdom4","Tutorial_Kingdom5","5","KingdomInvitePopup","","None","","None","","","","Focus","bottom_Title/Btn_Invite","","","","False","False","True"
"Tutorial_Kingdom_4_6","Tutorial_Kingdom4","Tutorial_Kingdom5","6","Kingdom","","None","","None","","","","Wait","","","","8","True","False","True"
