"Char_014_S01_D","Char_014","","Str_Char_014_S01_D_Name","Str_Char_014_S01_D_Desc","Hero","M","Red","3","Mage","Back","Wea_Staff","Armor_Cape","Acc_Ring","Skill_C_014_01_D","CharRotation","GradeUp_Char_014","SkillLvUp_Main_Red_Cellarn","SkillLvUp_Sub_Mage_Cellarn","5000","1","1.9","0.5","1.4","0.5","1","103","4009","100","Magical","0","0","20","1","306","24","30","2","3090","300","520","0","5050","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_014_S01_D","Ind_C_014_S01_D","C014_S01D","Temp_Battle_Se_Effect_011","1","summon_result_bg_012","Emotion_001","BattleEndCameraPreset1"
"Char_015_S01_B","Char_015","","Str_Char_015_S01_B_Name","Str_Char_015_S01_B_Desc","Hero","M","Red","2","Guardian","Front","Wea_Mace","Armor_ProtectGear","Acc_Helmet","Skill_C_015_01_B","CharRotation","GradeUp_Char_015","SkillLvUp_Main_Red_Elvinzia","SkillLvUp_Sub_Guardian_Elvinzia","5000","1","1.9","0.5","1.4","0.6","1","83","10171","75","Physical","149","12","388","20","0","0","144","8","4160","400","480","0","4800","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_015_S01_B","Ind_C_015_S01_B","C015_S01B","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_016_S01_B","Char_016","","Str_Char_016_S01_B_Name","Str_Char_016_S01_B_Desc","Hero","M","Blue","1","Fighter","Front","Wea_Sword","Armor_Belt","Acc_Ring","Skill_C_016_01_B","CharRotation","GradeUp_Char_016","SkillLvUp_Main_Blue_DelMar","SkillLvUp_Sub_Fighter_DelMar","5000","1","1.9","0.5","1.4","0.9","1","126","7554","100","Physical","240","20","191","10","0","0","192","10","3564","360","500","0","5100","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_016_S01_B","Ind_C_016_S01_B","C016_S01B","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_017_S01_G","Char_017","","Str_Char_017_S01_G_Name","Str_Char_017_S01_G_Desc","Hero","M","Green","1","Guardian","Front","Wea_Mace","Armor_Coat","Acc_Helmet","Skill_C_017_01_G","CharRotation","GradeUp_Char_017","SkillLvUp_Main_Green_DelMar","SkillLvUp_Sub_Guardian_DelMar","5000","1","1.9","0.5","1.4","0.6","1","82","10357","75","Physical","0","0","30","2","202","16","30","2","3184","320","505","0","4850","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_017_S01_G","Ind_C_017_S01_G","C017_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_019_S01_D","Char_019","","Str_Char_019_S01_D_Name","Str_Char_019_S01_D_Desc","Hero","M","Blue","3","Guardian","Front","Wea_Sword","Armor_ProtectGear","Acc_Helmet","Skill_C_019_01_D","CharRotation","GradeUp_Char_019","SkillLvUp_Main_Blue_DelMar","SkillLvUp_Sub_Guardian_DelMar","5000","1","1.9","0.5","1.4","0.6","1","83","10239","75","Magical","0","0","19","1","297","24","29","2","3120","300","480","0","4800","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_019_S01_D","Ind_C_019_S01_D","C019_S01D","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_034_S01_B","Char_034","","Str_Char_034_S01_B_Name","Str_Char_034_S01_B_Desc","Hero","M","Red","2","Cleric","Back","Wea_Staff","Armor_Coat","Acc_HeadDress","Skill_C_034_01_B","CharRotation","GradeUp_Char_034","SkillLvUp_Main_Red_Cellarn","SkillLvUp_Sub_Cleric_Cellarn","5000","1","1.9","0.5","1.4","0.8","1","82","5455","75","Magical","0","0","30","2","200","16","30","2","3072","320","505","0","5100","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_034_S01_B","Ind_C_034_S01_B","C034_S01B","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_035_S01_B","Char_035","","Str_Char_035_S01_B_Name","Str_Char_035_S01_B_Desc","Hero","M","Blue","3","Knight","Front","Wea_Sword","Armor_ProtectGear","Acc_Helmet","Skill_C_035_01_B","CharRotation","GradeUp_Char_035","SkillLvUp_Main_Green_Elvinzia","SkillLvUp_Sub_Knight_Elvinzia","5000","1","1.9","0.5","1.4","0.6","1","83","10180","75","Magical","0","0","19","1","297","24","29","2","3120","300","480","0","4800","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_035_S01_B","Ind_C_037_S01_L","C035_S01B","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_037_S01_L","Char_037","","Str_Char_037_S01_L_Name","Str_Char_037_S01_L_Desc","Hero","M","Blue","2","Fighter","Front","Wea_Sword","Armor_Jacket","Acc_Bracelet","Skill_C_037_01_L","CharRotation","GradeUp_Char_037","SkillLvUp_Main_Blue_Paulhill","SkillLvUp_Sub_Fighter_Paulhill","5000","1","1.5","0.5","1.4","0.9","1","130","7344","100","Physical","285","22","171","8","0","0","166","8","3492","360","505","0","4950","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_037_S01_L","Ind_C_033_S01_G","C037_S01L","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_038_S01_L","Char_038","","Str_Char_038_S01_L_Name","Str_Char_038_S01_L_Desc","Hero","M","Red","3","Mage","Back","Wea_Staff","Armor_Cape","Acc_Ring","Skill_C_038_01_L","CharRotation","GradeUp_Char_038","SkillLvUp_Main_Red_DelMar","SkillLvUp_Sub_Mage_DelMar","5000","1","1.9","0.5","1.4","0.7","1","105","3951","100","Magical","0","0","21","1","309","24","31","2","3090","300","515","0","5150","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_038_S01_L","Ind_C_038_S01_G","C038_S01L","Temp_Battle_Se_Effect_011","1","summon_result_bg_004","Emotion_001","BattleEndCameraPreset1"
"Char_039_S01_G","Char_039","","Str_Char_039_S01_G_Name","Str_Char_039_S01_G_Desc","Hero","M","Green","3","Mage","Back","Wea_Staff","Armor_Jacket","Acc_Ring","Skill_C_039_01_G","CharRotation","GradeUp_Char_039","SkillLvUp_Main_Green_Cyberia","SkillLvUp_Sub_Mage_Cyberia","5000","1","1.9","0.5","1.4","0.6","1","109","3804","100","Magical","0","0","19","1","297","24","29","2","3120","300","480","0","4800","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_039_S01_G","Ind_C_001_S01_G","C039_S01G","Temp_Battle_Se_Effect_011","1","summon_result_bg_015","Emotion_001","BattleEndCameraPreset1"
"Char_040_S01_R","Char_040","","Str_Char_040_S01_R_Name","Str_Char_040_S01_R_Desc","Hero","M","Red","2","Shooter","Back","Wea_Ranged","Armor_Cape","Acc_Helmet","Skill_C_040_01_R","CharRotation","GradeUp_Char_040","SkillLvUp_Main_Red_Cyberia","SkillLvUp_Sub_Shooter_Cyberia","5000","1","1.9","0.5","1.4","0.6","1","109","3778","100","Physical","288","24","31","2","0","0","21","1","3120","300","480","0","4800","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_040_S01_R","Ind_C_040_S01_R","C040_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_041_S01_R","Char_041","","Str_Char_041_S01_R_Name","Str_Char_041_S01_R_Desc","Hero","M","Red","2","Sorcerer","Middle","Wea_Staff","Armor_Jacket","Acc_Necklace","Skill_C_041_01_R","CharRotation","GradeUp_Char_041","SkillLvUp_Main_Red_DelMar","SkillLvUp_Sub_Sorcerer_DelMar","5000","1","1.9","0.5","1.4","0.7","1","124","3842","100","Magical","0","0","51","3","258","20","119","6","3088","320","520","0","5150","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_041_S01_R","Ind_C_041_S01_R","C041_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_044_S01_D","Char_044","","Str_Char_044_S01_D_Name","Str_Char_044_S01_D_Desc","Hero","M","Blue","3","Mage","Back","Wea_Book","Armor_Cape","Acc_Ring","Skill_C_044_01_D","CharRotation","GradeUp_Char_044","SkillLvUp_Main_Blue_Cellarn","SkillLvUp_Sub_Mage_Cellarn","5000","1","1.9","0.5","1.4","0.7","1","108","3838","100","Magical","0","0","20","1","288","24","30","2","3030","300","480","0","4800","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_044_S01_D","Ind_C_044_S01_D","C044_S01D","Temp_Battle_Se_Effect_011","1","summon_result_bg_003","Emotion_001","BattleEndCameraPreset1"
"Char_051_S01_B","Char_051","","Str_Char_051_S01_B_Name","Str_Char_051_S01_B_Desc","Hero","M","Red","1","Knight","Front","Wea_Mace","Armor_ProtectGear","Acc_Helmet","Skill_C_051_01_B","CharRotation","GradeUp_Char_051","SkillLvUp_Main_Red_Elvinzia","SkillLvUp_Sub_Knight_Elvinzia","5000","1","1.9","0.5","1.4","0.9","1","83","10162","75","Magical","0","0","156","8","144","12","416","20","4160","400","485","0","4950","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_051_S01_B","Ind_C_051_S01_B","C051_S01B","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_062_S01_G","Char_062","","Str_Char_062_S01_G_Name","Str_Char_062_S01_G_Desc","Hero","M","Green","1","Sorcerer","Middle","Wea_Staff","Armor_Jacket","Acc_Ring","Skill_C_062_01_G","CharRotation","GradeUp_Char_062","SkillLvUp_Main_Green_Cellarn","SkillLvUp_Sub_Sorcerer_Cellarn","5000","1","1.5","0.5","1.4","0.9","1","126","3758","100","Magical","0","0","51","3","253","20","119","6","3184","320","505","0","4850","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_062_S01_G","Ind_C_001_S01_G","C062_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_064_S01_R","Char_064","","Str_Char_064_S01_R_Name","Str_Char_064_S01_R_Desc","Hero","M","Red","2","Knight","Front","Wea_Sword","Armor_Jacket","Acc_Helmet","Skill_C_064_01_R","CharRotation","GradeUp_Char_064","SkillLvUp_Main_Red_Cellarn","SkillLvUp_Sub_Knight_Cellarn","5000","1","1.5","0.5","1.4","0.6","1","81","10460","75","Magical","0","0","146","8","146","12","416","20","4140","400","505","0","5100","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_064_S01_R","Ind_C_064_S01_R","C064_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_064_S02_G","Char_064","","Str_Char_064_S02_G_Name","Str_Char_064_S02_G_Desc","Hero","M","Green","3","Ranger","Middle","Wea_Ranged","Armor_Belt","Acc_Bracelet","Skill_C_064_02_G","CharRotation","GradeUp_Char_064_02","SkillLvUp_Main_Green_Cellarn","SkillLvUp_Sub_Ranger_Cellarn","5000","1","1.5","0.5","1.4","0.6","1","126","3776","100","Physical","263","20","122","6","0","0","50","3","3088","320","520","0","5150","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_064_S02_G","Ind_C_064_S02_G","C064_S02G","Temp_Battle_Se_Effect_011","1","summon_result_bg_017","Emotion_001","BattleEndCameraPreset1"
"Char_066_S01_B","Char_066","","Str_Char_066_S01_B_Name","Str_Char_066_S01_B_Desc","Hero","M","Blue","2","Mage","Back","Wea_Book","Armor_Cape","Acc_Necklace","Skill_C_066_01_B","CharRotation","GradeUp_Char_066","SkillLvUp_Main_Blue_Cellarn","SkillLvUp_Sub_Mage_Cellarn","5000","1","1.5","0.5","1.4","0.8","1","108","3823","100","Magical","0","0","20","1","309","24","31","2","3030","300","515","0","5200","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_066_S01_B","Ind_C_001_S01_G","C066_S01B","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_067_S01_B","Char_067","","Str_Char_067_S01_B_Name","Str_Char_067_S01_B_Desc","Hero","M","Blue","3","Sorcerer","Middle","Wea_Book","Armor_Jacket","Acc_Bracelet","Skill_C_067_01_B","CharRotation","GradeUp_Char_067","SkillLvUp_Main_Blue_Elvinzia","SkillLvUp_Sub_Sorcerer_Elvinzia","5000","1","1.9","0.5","1.4","0.9","1","125","3785","100","Magical","0","0","48","3","259","20","115","6","3296","320","515","0","5200","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_067_S01_B","Ind_C_067_S01_B","C067_S01B","Temp_Battle_Se_Effect_011","1","summon_result_bg_003","Emotion_002","BattleEndCameraPreset1"
"Char_072_S01_R","Char_072","","Str_Char_072_S01_R_Name","Str_Char_072_S01_R_Desc","Hero","M","Red","3","Shooter","Back","Wea_Ranged","Armor_Cape","Acc_Ring","Skill_C_072_01_R","CharRotation","GradeUp_Char_072","SkillLvUp_Main_Red_Elvinzia","SkillLvUp_Sub_Shooter_Elvinzia","5000","1","1.9","0.5","1.4","0.3","1","101","4089","100","Physical","306","24","29","2","0","0","20","1","3060","300","510","0","5150","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_072_S01_R","Ind_C_072_S01_R","C072_S01R","Temp_Battle_Se_Effect_011","1","summon_result_bg_002","Emotion_001","BattleEndCameraPreset1"
"Char_073_S01_G","Char_073","","Str_Char_073_S01_G_Name","Str_Char_073_S01_G_Desc","Hero","M","Green","1","Cleric","Back","Wea_Book","Armor_Coat","Acc_HeadDress","Skill_C_073_01_G","CharRotation","GradeUp_Char_073","SkillLvUp_Main_Green_Elvinzia","SkillLvUp_Sub_Cleric_Elvinzia","5000","1","1.9","0.5","1.4","1","1","77","5817","75","Magical","0","0","29","2","194","16","29","2","3328","320","480","0","4800","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_073_S01_G","Ind_C_073_S01_G","C073_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_074_S01_R","Char_074","","Str_Char_074_S01_R_Name","Str_Char_074_S01_R_Desc","Hero","M","Red","1","Cleric","Back","Wea_Book","Armor_Jacket","Acc_Necklace","Skill_C_074_01_R","CharRotation","GradeUp_Char_074","SkillLvUp_Main_Red_Paulhill","SkillLvUp_Sub_Cleric_Paulhill","5000","1","1.9","0.5","1.4","1","1","78","5727","75","Magical","0","0","30","2","202","16","30","2","3184","320","505","0","4850","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_074_S01_R","Ind_C_001_S01_G","C074_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_077_S01_G","Char_077","","Str_Char_077_S01_G_Name","Str_Char_077_S01_G_Desc","Hero","M","Green","2","Mage","Back","Wea_Staff","Armor_Jacket","Acc_Necklace","Skill_C_077_01_G","CharRotation","GradeUp_Char_077","SkillLvUp_Main_Green_Paulhill","SkillLvUp_Sub_Mage_Paulhill","5000","1","1.9","0.5","1.4","0.8","1","100","4111","100","Magical","0","0","20","1","311","24","31","2","2880","300","510","0","5100","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_077_S01_G","Ind_C_077_S01_G","C077_S01G","Temp_Battle_Se_Effect_011","1","summon_result_bg_005","Emotion_003","BattleEndCameraPreset1"
"Char_078_S01_R","Char_078","","Str_Char_078_S01_R_Name","Str_Char_078_S01_R_Desc","Hero","M","Red","1","Cleric","Back","Wea_Book","Armor_ProtectGear","Acc_Helmet","Skill_C_078_01_R","CharRotation","GradeUp_Char_078","SkillLvUp_Main_Red_Paulhill","SkillLvUp_Sub_Cleric_Paulhill","5000","1","1.5","0.5","1.2","0.7","1","77","5764","75","Magical","0","0","30","2","203","16","30","2","3184","320","498","0","4950","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_078_S01_R","Ind_C_078_S01_R","C078_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_080_S01_G","Char_080","","Str_Char_080_S01_G_Name","Str_Char_080_S01_G_Desc","Hero","M","Blue","2","Ranger","Middle","Wea_Sword","Armor_Belt","Acc_Bracelet","Skill_C_080_01_G","CharRotation","GradeUp_Char_080","SkillLvUp_Main_Blue_Cellarn","SkillLvUp_Sub_Ranger_Cellarn","5000","1","1.9","0.5","1.4","0.7","1","115","4113","100","Physical","260","20","115","6","0","0","48","3","3072","320","520","0","5200","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_080_S01_G","Ind_C_080_S01_G","C080_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_083_S01_B","Char_083","","Str_Char_083_S01_B_Name","Str_Char_083_S01_B_Desc","Hero","M","Blue","3","Mage","Back","Wea_Staff","Armor_Cape","Acc_Ring","Skill_C_083_01_B","CharRotation","GradeUp_Char_083","SkillLvUp_Main_Blue_Cyberia","SkillLvUp_Sub_Mage_Cyberia","5000","1","1.5","0.5","1.4","0.7","1","106","3918","100","Magical","0","0","20","1","306","24","30","2","2880","300","510","0","5200","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_083_S01_B","Ind_C_083_S01_B","C083_S01B","Temp_Battle_Se_Effect_011","1","summon_result_bg_006","Emotion_001","BattleEndCameraPreset1"
"Char_084_S01_G","Char_084","","Str_Char_084_S01_G_Name","Str_Char_084_S01_G_Desc","Hero","M","Green","3","Sorcerer","Middle","Wea_Staff","Armor_Jacket","Acc_Necklace","Skill_C_084_01_G","CharRotation","GradeUp_Char_084","SkillLvUp_Main_Green_Cellarn","SkillLvUp_Sub_Sorcerer_Cellarn","5000","1","1.9","0.5","1.4","0.7","1","122","3905","100","Magical","0","0","51","3","258","20","119","6","3328","320","515","0","5200","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_084_S01_G","Ind_C_084_S01_G","C084_S01G","Temp_Battle_Se_Effect_011","1","summon_result_bg_013","Emotion_001","BattleEndCameraPreset1"
"Char_085_S01_B","Char_085","","Str_Char_085_S01_B_Name","Str_Char_085_S01_B_Desc","Hero","M","Blue","3","Ranger","Middle","Wea_Sword","Armor_Belt","Acc_Bracelet","Skill_C_085_01_B","CharRotation","GradeUp_Char_085","SkillLvUp_Main_Blue_Kainan","SkillLvUp_Sub_Ranger_Kainan","5000","1","1.9","0.5","1.4","0.7","1","117","4045","100","Physical","258","20","122","6","0","0","50","3","3088","320","520","0","5150","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_085_S01_B","Ind_C_085_S01_B","C085_S01B","Temp_Battle_Se_Effect_011","1","summon_result_bg_001","Emotion_001","BattleEndCameraPreset1"
"Char_087_S01_B","Char_087","","Str_Char_087_S01_B_Name","Str_Char_087_S01_B_Desc","Hero","M","Green","1","Cleric","Back","Wea_Book","Armor_Jacket","Acc_HeadDress","Skill_C_087_01_B","CharRotation","GradeUp_Char_087","SkillLvUp_Main_Green_Cyberia","SkillLvUp_Sub_Cleric_Cyberia","5000","1","1.9","0.5","1.4","0.7","1","79","5669","75","Magical","0","0","30","2","202","16","30","2","3184","320","505","0","4850","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_087_S01_B","Ind_C_087_S01_B","C087_S01B","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_088_S01_R","Char_088","","Str_Char_088_S01_R_Name","Str_Char_088_S01_R_Desc","Hero","M","Red","2","Ranger","Middle","Wea_Ranged","Armor_Coat","Acc_Bracelet","Skill_C_088_01_R","CharRotation","GradeUp_Char_088","SkillLvUp_Main_Red_Paulhill","SkillLvUp_Sub_Ranger_Paulhill","5000","1","1.9","0.5","1.4","0.9","1","120","3962","100","Physical","251","20","121","6","0","0","50","3","3216","320","503","0","5025","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_088_S01_R","Ind_C_088_S01_R","C088_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_089_S01_D","Char_089","","Str_Char_089_S01_D_Name","Str_Char_089_S01_D_Desc","Hero","M","Green","2","Knight","Front","Wea_Mace","Armor_Jacket","Acc_Helmet","Skill_C_089_01_D","CharRotation","GradeUp_Char_089","SkillLvUp_Main_Green_Cyberia","SkillLvUp_Sub_Knight_Cyberia","5000","1","1.9","0.5","1.4","0.5","1","88","9645","75","Magical","0","0","149","8","149","12","396","20","3960","400","510","0","5050","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_089_S01_D","Ind_C_089_S01_D","C089_S01D","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Char_090_S01_L","Char_090","","Str_Char_090_S01_L_Name","Str_Char_090_S01_L_Desc","Hero","M","Blue","3","Cleric","Back","Wea_Book","Armor_Cape","Acc_Helmet","Skill_C_090_01_L","CharRotation","GradeUp_Char_090","SkillLvUp_Main_Blue_Cyberia","SkillLvUp_Sub_Cleric_Cyberia","5000","1","1.9","0.5","1.4","0.5","1","80","5547","75","Magical","0","0","30","2","203","16","30","2","3232","320","495","0","4950","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_090_S01_L","Ind_C_090_S01_G","C090_S01L","Temp_Battle_Se_Effect_011","1","summon_result_bg_007","Emotion_002","BattleEndCameraPreset1"
