"Environment_Adventure_Part2_NST4","InGame/Adventure/Shibaya02/Shibaya02_Night.prefab","","","Sfx_Bgm_Shibaya_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Shibaya","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part2_HST1","InGame/Adventure/Shibaya01/Shibaya01_Noon.prefab","","","Sfx_Bgm_Shibaya_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Shibaya","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part2_HST2","InGame/Adventure/Shibaya01/Shibaya01_Night.prefab","","","Sfx_Bgm_Shibaya_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Shibaya","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part2_HST3","InGame/Adventure/Shibaya02/Shibaya02_Noon.prefab","","","Sfx_Bgm_Shibaya_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Shibaya","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part2_HST4","InGame/Adventure/Shibaya02/Shibaya02_Night.prefab","","","Sfx_Bgm_Shibaya_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Shibaya","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part3_NST1","InGame/Adventure/Beastlim01/Beastlim01_Noon.prefab","","","Sfx_Bgm_Beastlim_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Beastlim","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part3_NST2","InGame/Adventure/Beastlim01/Beastlim01_Night.prefab","","","Sfx_Bgm_Beastlim_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Beastlim","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part3_NST3","InGame/Adventure/Beastlim02/Beastlim02_Noon.prefab","","","Sfx_Bgm_Beastlim_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Beastlim","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part3_NST4","InGame/Adventure/Beastlim02/Beastlim02_Night.prefab","","","Sfx_Bgm_Beastlim_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Beastlim","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part3_HST1","InGame/Adventure/Beastlim01/Beastlim01_Noon.prefab","","","Sfx_Bgm_Beastlim_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Beastlim","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part3_HST2","InGame/Adventure/Beastlim01/Beastlim01_Night.prefab","","","Sfx_Bgm_Beastlim_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Beastlim","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part3_HST3","InGame/Adventure/Beastlim02/Beastlim02_Noon.prefab","","","Sfx_Bgm_Beastlim_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Beastlim","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part3_HST4","InGame/Adventure/Beastlim02/Beastlim02_Night.prefab","","","Sfx_Bgm_Beastlim_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Beastlim","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part4_NST1","InGame/Adventure/Elvinzia01/Elvinzia01_Noon.prefab","","","Sfx_Bgm_Elvinzia_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Elvinzia","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part4_NST2","InGame/Adventure/Elvinzia01/Elvinzia01_Night.prefab","","","Sfx_Bgm_Elvinzia_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Elvinzia","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part4_NST3","InGame/Adventure/Elvinzia02/Elvinzia02_Noon.prefab","","","Sfx_Bgm_Elvinzia_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Elvinzia","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part4_NST4","InGame/Adventure/Elvinzia02/Elvinzia02_Night.prefab","","","Sfx_Bgm_Elvinzia_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Elvinzia","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part4_HST1","InGame/Adventure/Elvinzia01/Elvinzia01_Noon.prefab","","","Sfx_Bgm_Elvinzia_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Elvinzia","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part4_HST2","InGame/Adventure/Elvinzia01/Elvinzia01_Night.prefab","","","Sfx_Bgm_Elvinzia_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Elvinzia","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part4_HST3","InGame/Adventure/Elvinzia02/Elvinzia02_Noon.prefab","","","Sfx_Bgm_Elvinzia_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Elvinzia","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part4_HST4","InGame/Adventure/Elvinzia02/Elvinzia02_Night.prefab","","","Sfx_Bgm_Elvinzia_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Elvinzia","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part5_NST1","InGame/Adventure/Paulhill01/Paulhill01_Noon.prefab","","","Sfx_Bgm_Elvinzia_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Paulhill","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part5_NST2","InGame/Adventure/Paulhill01/Paulhill01_Night.prefab","","","Sfx_Bgm_Elvinzia_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Paulhill","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part5_NST3","InGame/Adventure/Paulhill02/Paulhill02_Noon.prefab","","","Sfx_Bgm_Elvinzia_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Paulhill","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part5_NST4","InGame/Adventure/Paulhill02/Paulhill02_Night.prefab","","","Sfx_Bgm_Elvinzia_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Paulhill","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part5_HST1","InGame/Adventure/Paulhill01/Paulhill01_Noon.prefab","","","Sfx_Bgm_Elvinzia_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Paulhill","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part5_HST2","InGame/Adventure/Paulhill01/Paulhill01_Night.prefab","","","Sfx_Bgm_Elvinzia_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Paulhill","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part5_HST3","InGame/Adventure/Paulhill02/Paulhill02_Noon.prefab","","","Sfx_Bgm_Elvinzia_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Paulhill","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Environment_Adventure_Part5_HST4","InGame/Adventure/Paulhill02/Paulhill02_Night.prefab","","","Sfx_Bgm_Elvinzia_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Paulhill","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Dungeon_Clover","InGame/Dungeon/Clover/Clover.prefab","","","Sfx_Bgm_Dungeon_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Clover","EnterCamera2","Stop","EnterCameraStartDelay","3","2.5","False","True","Start","Sfx_UI_Dungeon_BattleEnter",""
"Dungeon_Heart","InGame/Dungeon/Heart/Heart.prefab","","","Sfx_Bgm_Dungeon_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Heart","EnterCamera2","Stop","EnterCameraStartDelay","3","2.5","False","True","Start","Sfx_UI_Dungeon_BattleEnter",""
"Dungeon_Diamond","InGame/Dungeon/Diamond/Diamond.prefab","","","Sfx_Bgm_Dungeon_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Diamond","EnterCamera2","Stop","EnterCameraStartDelay","3","2.5","False","True","Start","Sfx_UI_Dungeon_BattleEnter",""
"Dungeon_Spade","InGame/Dungeon/Spade/Spade.prefab","","","Sfx_Bgm_Dungeon_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","Spade","EnterCamera2","Stop","EnterCameraStartDelay","3","2.5","False","True","Start","Sfx_UI_Dungeon_BattleEnter",""
"Ruins_EXP","InGame/Ruins/Experience/Experience.prefab","","","Sfx_Bgm_Ruins_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","RuinsEXP","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"Ruins_GOLD","InGame/Ruins/Gold/Gold.prefab","","","Sfx_Bgm_Ruins_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","RuinsGOLD","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"TotalWar_Leshy","InGame/Adventure/Cellarn01/Cellarn01_Night.prefab","InGame/Adventure/Cellarn01/Cellarn01_Fire.prefab","","Sfx_Bgm_Totalwar_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","TotalWarLeshy","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"TotalWar_Zephyrus","InGame/Raid/Harpy/Harpy_Phase01.prefab","InGame/Raid/Harpy/Harpy_Phase02.prefab","","Sfx_Bgm_Totalwar_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","TotalWarZephyrus","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"SB_001_003","InGame/Adventure/Shibaya01/Shibaya01_Noon.prefab","","","Sfx_Bgm_Shibaya_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","SB","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"SB_001_008","InGame/Adventure/Shibaya01/Shibaya01_Night.prefab","","","Sfx_Bgm_Totalwar_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","SB_BOSS","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"SB_002_006","InGame/Adventure/Cellarn01/Cellarn01_Noon.prefab","","","Sfx_Bgm_Totalwar_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","SB","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"SB_002_009","InGame/Adventure/Beastlim01/Beastlim01_Noon.prefab","","","Sfx_Bgm_Beastlim_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","SB","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"SB_003_002","InGame/Adventure/Cellarn02/Cellarn02_Noon.prefab","","","Sfx_Bgm_Cellarn_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","SB","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"SB_003_004","InGame/Adventure/Cellarn02/Cellarn02_Noon.prefab","","","Sfx_Bgm_Totalwar_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","SB","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"SB_003_008","InGame/Adventure/Cellarn02/Cellarn02_Noon.prefab","","","Sfx_Bgm_Totalwar_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","SB","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"SB_004_001","InGame/Adventure/Beastlim02/Beastlim02_Noon.prefab","","","Sfx_Bgm_Beastlim_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","SB","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"SB_004_004","InGame/Adventure/Shibaya02/Shibaya02_Noon.prefab","","","Sfx_Bgm_Shibaya_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","SB","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"SB_004_009","InGame/Adventure/Shibaya02/Shibaya02_Noon.prefab","","","Sfx_Bgm_Totalwar_Battle","0","0.75","-3.75","0","-0.25","7.5","20","","SB","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"EventAdventure_Normal_001","InGame/Event/MagicSchool/MagicSchool01_Noon.prefab","","","Sfx_Bgm_EventAdv_1st_AdvBattle","0","0.75","-3.75","0","-0.25","7.5","20","","EventAdventure_001_Normal","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"EventAdventure_Normal_002","InGame/Event/MagicSchool/MagicSchool01_Night.prefab","","","Sfx_Bgm_EventAdv_1st_AdvBattle","0","0.75","-3.75","0","-0.25","7.5","20","","EventAdventure_001_Normal","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"EventAdventure_Hard_001","InGame/Event/MagicSchool/MagicSchool02_Noon.prefab","","","Sfx_Bgm_EventAdv_1st_AdvBattle","0","0.75","-3.75","0","-0.25","7.5","20","","EventAdventure_001_Normal","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"EventAdventure_Hard_002","InGame/Event/MagicSchool/MagicSchool02_Night.prefab","","","Sfx_Bgm_EventAdv_1st_AdvBattle","0","0.75","-3.75","0","-0.25","7.5","20","","EventAdventure_001_Normal","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
"EventAdventure_Boss_001","InGame/Event/MagicSchool/MagicSchool03_Noon.prefab","","","Sfx_Bgm_EventAdv_1st_RaidBattle","0","0.75","-3.75","0","-0.25","7.5","20","","EventAdventure_001_Boss","EnterCamera1","WaveMove","EnterCameraEnd ","0","1","True","False","","",""
