"CheckOff_ActiveSkill","CheckOff_ActiveSkill","Self","WhatSkillCast","ActiveSkill","","","True"
"Check_AtkM","Check_AtkM","Self","WhatSkillCast","AtkM","","","False"
"CheckOff_AtkM","CheckOff_AtkM","Self","WhatSkillCast","AtkM","","","True"
"Check_Guardian","Check_Guardian","ApplyTarget","WhatRoleType","Guardian","","","False"
"Check_Knight","Check_Knight","ApplyTarget","WhatRoleType","Knight","","","False"
"Check_Fighter","Check_Fighter","ApplyTarget","WhatRoleType","Fighter","","","False"
"Check_Sorcerer","Check_Sorcerer","ApplyTarget","WhatRoleType","Sorcerer","","","False"
"Check_Ranger","Check_Ranger","ApplyTarget","WhatRoleType","Ranger","","","False"
"Check_Mage","Check_Mage","ApplyTarget","WhatRoleType","Mage","","","False"
"Check_Cleric","Check_Cleric","ApplyTarget","WhatRoleType","Cleric","","","False"
"Check_Shooter","Check_Shooter","ApplyTarget","WhatRoleType","Shooter","","","False"
"Check_Front","Check_Front","ApplyTarget","WhatPositionType","Front","","","False"
"Check_Middle","Check_Middle","ApplyTarget","WhatPositionType","Middle","","","False"
"Check_Back","Check_Back","ApplyTarget","WhatPositionType","Back","","","False"
"Check_Physical","Check_Physical","ApplyTarget","WhatDmgType","Physical","","","False"
"Check_Magical","Check_Magical","ApplyTarget","WhatDmgType","Magical","","","False"
"Skill_C_002_01_R_AtkE_01","Skill_C_002_01_R_AtkE","Self","HasEffectIdCaster","Skill_C_002_01_R_AtkE_10","","","True"
"Skill_C_007_01_D_LinkSkill_10","Skill_C_007_01_D_LinkSkill_10","Self","HasEffectIdCaster","Skill_C_007_01_D_LinkSkill_10","","","True"
"Skill_C_009_01_G_ActiveSkill_01","Skill_C_009_01_G_ActiveSkill","ApplyTarget","HasEffectIdCaster","Skill_C_009_01_G_ActiveSkill_04","","","True"
"Skill_C_009_01_G_ActiveSkill_02","Skill_C_009_01_G_ActiveSkill","ApplyTarget","HasEffectSubCategory","Chills","","","False"
"Skill_C_010_01_B_AtkE_01","Skill_C_010_01_B_AtkE","Self","HasEffectIdCaster","Skill_C_010_01_B_AtkE_03","","","True"
"Skill_C_014_01_D_ActiveSkill_Shock_01","Skill_C_014_01_D_ActiveSkill_Shock","ApplyTarget","HasEffectIdCaster","Skill_C_014_01_D_ActiveSkill_04","","","True"
"Skill_C_014_01_D_ActiveSkill_Shock_02","Skill_C_014_01_D_ActiveSkill_Shock","ApplyTarget","HasEffectSubCategory","Shock","","","False"
"Skill_C_014_01_D_ActiveSkill_Dmg_01","Skill_C_014_01_D_ActiveSkill_Dmg","ApplyTarget","HasEffectIdCaster","Skill_C_014_01_D_ActiveSkill_04","","","True"
"Skill_C_016_01_B_AtkE_02","Skill_C_016_01_B_AtkE","ApplyTarget","HasEffectIdCaster","Skill_C_016_01_B_AtkE_02","","","True"
"Skill_C_041_01_R_AtkE_10","Skill_C_041_01_R_AtkE_10","ApplyTarget","HasEffectSubCategory","Burn","","","True"
"Skill_C_041_01_R_AtkE_11","Skill_C_041_01_R_AtkE_11","Self","HasEffectIdCaster","Skill_C_041_01_R_AtkE_11","","","True"
"Skill_C_064_01_R_AtkE_10","Skill_C_064_01_R_AtkE","Self","HasEffectIdCaster","Skill_C_064_01_R_AtkE_10","","","True"
"Skill_C_066_01_B_ActiveSkill_01","Skill_C_066_01_B_ActiveSkill","ApplyTarget","HasEffectIdCaster","Skill_C_066_01_B_ActiveSkill_03","","","True"
"Skill_C_067_01_B_AtkE_01","Skill_C_067_01_B_AtkE","Self","HasEffectIdCaster","Skill_C_067_01_B_LinkSkill_03","Skill_C_067_01_B_ActiveSkill_04","","False"
"Skill_C_072_01_R_ActiveSkill_10","Skill_C_072_01_R_ActiveSkill","ApplyTarget","HasEffectIdCaster","Skill_C_072_01_R_ActiveSkill_10","","","True"
"Skill_C_077_01_G_ActiveSkill_01","Skill_C_077_01_G_ActiveSkill","ApplyTarget","HasEffectIdCaster","Skill_C_077_01_G_ActiveSkill_02","","","True"
"Skill_C_077_01_G_ActiveSkill_02","Skill_C_077_01_G_ActiveSkill","ApplyTarget","WhatRoleType","Sorcerer","","","False"
"Skill_C_080_01_G_ActiveSkill","Skill_C_080_01_G_ActiveSkill","ApplyTarget","HasEffectIdCaster","Skill_C_080_01_G_ActiveSkill_02","","","True"
"Skill_C_083_01_B_Passive_02","Skill_C_083_01_B_Passive","ApplyTarget","HasEffectIdCaster","Skill_C_083_01_B_Passive_02","","","True"
"Skill_C_083_01_B_AtkE_01","Skill_C_083_01_B_AtkE","Self","HasEffectIdCaster","Skill_C_083_01_B_AtkE_10","","","True"
"Skill_C_084_01_G_LinkSkill_03","Skill_C_084_01_G_LinkSkill_03","ApplyTarget","HasEffectIdCaster","Skill_C_084_01_G_LinkSkill_02","","","False"
"Skill_C_084_01_G_LinkSkill_04_01","Skill_C_084_01_G_LinkSkill_04","ApplyTarget","HasEffectIdCaster","Skill_C_084_01_G_LinkSkill_02","","","False"
"Skill_C_084_01_G_LinkSkill_04_02","Skill_C_084_01_G_LinkSkill_04","Self","RandomChance","5000","","","False"
"Skill_C_085_01_B_LinkSkill_02","Skill_C_085_01_B_LinkSkill","ApplyTarget","HasEffectIdCaster","Skill_C_085_01_B_LinkSkill_02","","","True"
"Skill_C_089_01_D_AtkE_01","Skill_C_089_01_D_AtkE","Self","HasEffectIdCaster","Skill_C_089_01_D_AtkE_02","","","True"
"Skill_C_104_01_G_ActiveSkill_01","Skill_C_104_01_G_ActiveSkill","ApplyTarget","IsCaster","","","","True"
"Skill_C_097_01_D_ActiveSkill_01","Skill_C_097_01_D_ActiveSkill_01","Self","HasEffectDefineStack","PainePassive","5","","True"
"Skill_C_097_01_D_ActiveSkill_02","Skill_C_097_01_D_ActiveSkill_02","Self","HasEffectDefineStack","PainePassive","5","","False"
"Skill_C_014_01_D_ActiveSkill_01","Skill_C_014_01_D_ActiveSkill_01","Self","HasEffectDefineStackOver","IngridPassive","5","","True"
"Skill_C_014_01_D_ActiveSkill_02","Skill_C_014_01_D_ActiveSkill_02","Self","HasEffectDefineStackOver","IngridPassive","5","","False"
"Skill_C_014_01_D_ActiveSkill_03","Skill_C_014_01_D_ActiveSkill_03","Self","HasEffectDefineStackOver","IngridPassive","10","","True"
"Skill_C_014_01_D_ActiveSkill_04","Skill_C_014_01_D_ActiveSkill_04","Self","HasEffectDefineStackOver","IngridPassive","10","","False"
"Skill_C_014_01_D_ActiveSkill_05","Skill_C_014_01_D_ActiveSkill_05","Self","HasEffectDefineStackOver","IngridPassive","15","","True"
"Skill_C_014_01_D_ActiveSkill_06","Skill_C_014_01_D_ActiveSkill_06","Self","HasEffectDefineStackOver","IngridPassive","15","","False"
"Skill_C_098_01_R_ActiveSkill_02","Skill_C_098_01_R_ActiveSkill_02","Self","HasEffectDefineStackOver","MikiPassive","1","","False"
"Skill_C_114_01_B_AtkE_01","Skill_C_114_01_B_AtkE_01","Self","HasEffectDefineStackOver","C114AtkE","3","","False"
"Skill_C_091_01_G_AtkE_01","Skill_C_091_01_G_AtkE","Self","HasEffectIdCaster","Skill_C_091_01_G_AtkE_10","","","True"
"Skill_C_091_01_G_Passive_01","Skill_C_091_01_G_Passive","Self","HasEffectIdCaster","Skill_C_091_01_G_Passive_02","","","True"
"HpOver_2500","HpOver_2500","ApplyTarget","HpUnder","2500","","","True"
"HpOver_5000","HpOver_5000","ApplyTarget","HpUnder","5000","","","True"
"HpUnder_2500","HpUnder_2500","ApplyTarget","HpUnder","2500","","","False"
"HpUnder_5000","HpUnder_5000","ApplyTarget","HpUnder","5000","","","False"
"HpOver_10000","HpOver_10000","Self","HpOver","10000","","","False"
"HpUnder_10000","HpUnder_10000","Self","HpOver","10000","","","True"
"Skill_C_112_01_B_LinkSkill_02","Skill_C_112_01_B_LinkSkill_02","ApplyTarget","HasEffectIdCaster","Skill_C_112_01_B_LinkSkill_02","","","True"
"Skill_C_112_01_B_Passive_01","Skill_C_112_01_B_Passive","ApplyTarget","HasEffectDefineType","Silence","","","False"
"Skill_C_573_01_R_ActiveSkill_01","Skill_C_573_01_R_ActiveSkill_01","ApplyTarget","HasEffectIdCaster","Skill_C_573_01_R_ActiveSkill_01","","","False"
"Skill_C_573_01_R_ActiveSkill_02","Skill_C_573_01_R_ActiveSkill_02","ApplyTarget","HasEffectIdCaster","Skill_C_573_01_R_ActiveSkill_02","","","False"
"Check_Char_097","CheckChar_097","Self","CheckCharId","Char_097","","","False"
"Check_Char_077","CheckChar_077","Self","CheckCharId","Char_077","","","False"
"CheckOff_Char_077","CheckOff_Char_077","Self","CheckCharId","Char_077","","","True"
"CheckChar_037","CheckChar_037","Self","CheckCharId","Char_037","","","False"
"Check_Char_110","CheckChar_110","Self","CheckCharId","Char_110","","","False"
"Skill_C_110_01_G_AtkE_01","Skill_C_110_01_G_AtkE","Self","RandomChance","1000","Skill_C_110_01_G_ActiveSkill_12","","False"
"Skill_C_114_01_B_AtkE_10","Skill_C_114_01_B_AtkE_10","Self","RandomChance","500","Skill_C_114_01_B_ActiveSkill_03","","False"
"Skill_C_111_01_B_AtkE","Skill_C_111_01_B_AtkE","Self","HasEffectIdCaster","Skill_C_111_01_B_AtkE_10","","","True"
"Skill_C_531_01_R_AtkE_01","Skill_C_531_01_R_AtkE","Self","HasEffectIdCaster","Skill_C_531_01_R_AtkE_02","","","True"
"Skill_C_531_01_R2_AtkE_01","Skill_C_531_01_R2_AtkE","Self","HasEffectIdCaster","Skill_C_531_01_R2_AtkE_02","","","True"
"Skill_C_531_01_R3_AtkE_01","Skill_C_531_01_R3_AtkE","Self","HasEffectIdCaster","Skill_C_531_01_R3_AtkE_02","","","True"
"Skill_C_531_01_BOSS_AtkE_01","Skill_C_531_01_BOSS_AtkE","Self","HasEffectIdCaster","Skill_C_531_01_BOSS_AtkE_02","","","True"
"Skill_C_535_01_G_AtkE_01","Skill_C_535_01_G_AtkE","Self","HasEffectIdCaster","Skill_C_535_01_G_AtkE_03","","","True"
"Skill_C_535_01_G2_AtkE_01","Skill_C_535_01_G2_AtkE","Self","HasEffectIdCaster","Skill_C_535_01_G2_AtkE_03","","","True"
"Skill_C_535_01_G3_AtkE_01","Skill_C_535_01_G3_AtkE","Self","HasEffectIdCaster","Skill_C_535_01_G3_AtkE_03","","","True"
"Skill_TWC_001_01_Passive_21","Skill_TWC_001_01_Passive_21","Self","HpUnder","5000","","","False"
"Has_Debuff","Has_Debuff","ApplyTarget","HasEffectCategory","Debuff","","","False"
"Has_Buff","Has_Buff","ApplyTarget","HasEffectCategory","Buff","","","False"
"Skill_C_001_01_Prologue_LinkSkill_01_01","Skill_C_001_01_Prologue_LinkSkill_01","ApplyTarget","HasEffectDefineType","CheckEffect","","","True"
"Skill_C_549_01_R_AtkE_04","Skill_C_549_01_R_AtkE_04","ApplyTarget","HasEffectDefineType","CheckEffect","","","True"
