"Item_Material_HeroGradeUp_Char_037_S01_L","Str_Item_Material_HeroGradeUp_Char_037_S01_L_Name","Str_Item_Material_HeroGradeUp_Char_037_S01_L_Desc","ICON_MATERIAL_HeroGradeUp_C037_S01L","HeroGradeUp","Char_037_S01_L","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_039_S01_G","Str_Item_Material_HeroGradeUp_Char_039_S01_G_Name","Str_Item_Material_HeroGradeUp_Char_039_S01_G_Desc","ICON_MATERIAL_HeroGradeUp_C039_S01G","HeroGradeUp","Char_039_S01_G","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_085_S01_B","Str_Item_Material_HeroGradeUp_Char_085_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_085_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C085_S01B","HeroGradeUp","Char_085_S01_B","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_088_S01_R","Str_Item_Material_HeroGradeUp_Char_088_S01_R_Name","Str_Item_Material_HeroGradeUp_Char_088_S01_R_Desc","ICON_MATERIAL_HeroGradeUp_C088_S01R","HeroGradeUp","Char_088_S01_R","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_098_S01_R","Str_Item_Material_HeroGradeUp_Char_098_S01_R_Name","Str_Item_Material_HeroGradeUp_Char_098_S01_R_Desc","ICON_MATERIAL_HeroGradeUp_C098_S01R","HeroGradeUp","Char_098_S01_R","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_099_S01_G","Str_Item_Material_HeroGradeUp_Char_099_S01_G_Name","Str_Item_Material_HeroGradeUp_Char_099_S01_G_Desc","ICON_MATERIAL_HeroGradeUp_C099_S01G","HeroGradeUp","Char_099_S01_G","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_100_S01_G","Str_Item_Material_HeroGradeUp_Char_100_S01_G_Name","Str_Item_Material_HeroGradeUp_Char_100_S01_G_Desc","ICON_MATERIAL_HeroGradeUp_C100_S01G","HeroGradeUp","Char_100_S01_G","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_101_S01_B","Str_Item_Material_HeroGradeUp_Char_101_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_101_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C101_S01B","HeroGradeUp","Char_101_S01_B","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_035_S01_B","Str_Item_Material_HeroGradeUp_Char_035_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_035_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C035_S01B","HeroGradeUp","Char_035_S01_B","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_008_S01_B","Str_Item_Material_HeroGradeUp_Char_008_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_008_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C008_S01B","HeroGradeUp","Char_008_S01_B","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_040_S01_R","Str_Item_Material_HeroGradeUp_Char_040_S01_R_Name","Str_Item_Material_HeroGradeUp_Char_040_S01_R_Desc","ICON_MATERIAL_HeroGradeUp_C040_S01R","HeroGradeUp","Char_040_S01_R","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_041_S01_R","Str_Item_Material_HeroGradeUp_Char_041_S01_R_Name","Str_Item_Material_HeroGradeUp_Char_041_S01_R_Desc","ICON_MATERIAL_HeroGradeUp_C041_S01R","HeroGradeUp","Char_041_S01_R","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_051_S01_B","Str_Item_Material_HeroGradeUp_Char_051_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_051_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C051_S01B","HeroGradeUp","Char_051_S01_B","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_073_S01_G","Str_Item_Material_HeroGradeUp_Char_073_S01_G_Name","Str_Item_Material_HeroGradeUp_Char_073_S01_G_Desc","ICON_MATERIAL_HeroGradeUp_C073_S01G","HeroGradeUp","Char_073_S01_G","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_074_S01_R","Str_Item_Material_HeroGradeUp_Char_074_S01_R_Name","Str_Item_Material_HeroGradeUp_Char_074_S01_R_Desc","ICON_MATERIAL_HeroGradeUp_C074_S01R","HeroGradeUp","Char_074_S01_R","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_016_S01_B","Str_Item_Material_HeroGradeUp_Char_016_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_016_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C016_S01B","HeroGradeUp","Char_016_S01_B","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_062_S01_G","Str_Item_Material_HeroGradeUp_Char_062_S01_G_Name","Str_Item_Material_HeroGradeUp_Char_062_S01_G_Desc","ICON_MATERIAL_HeroGradeUp_C062_S01G","HeroGradeUp","Char_062_S01_G","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_080_S01_G","Str_Item_Material_HeroGradeUp_Char_080_S01_G_Name","Str_Item_Material_HeroGradeUp_Char_080_S01_G_Desc","ICON_MATERIAL_HeroGradeUp_C080_S01G","HeroGradeUp","Char_080_S01_G","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_066_S01_B","Str_Item_Material_HeroGradeUp_Char_066_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_066_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C066_S01B","HeroGradeUp","Char_066_S01_B","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_087_S01_B","Str_Item_Material_HeroGradeUp_Char_087_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_087_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C087_S01B","HeroGradeUp","Char_087_S01_B","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_089_S01_D","Str_Item_Material_HeroGradeUp_Char_089_S01_D_Name","Str_Item_Material_HeroGradeUp_Char_089_S01_D_Desc","ICON_MATERIAL_HeroGradeUp_C089_S01D","HeroGradeUp","Char_089_S01_D","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_064_S01_R","Str_Item_Material_HeroGradeUp_Char_064_S01_R_Name","Str_Item_Material_HeroGradeUp_Char_064_S01_R_Desc","ICON_MATERIAL_HeroGradeUp_C064_S01R","HeroGradeUp","Char_064_S01_R","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_077_S01_G","Str_Item_Material_HeroGradeUp_Char_077_S01_G_Name","Str_Item_Material_HeroGradeUp_Char_077_S01_G_Desc","ICON_MATERIAL_HeroGradeUp_C077_S01G","HeroGradeUp","Char_077_S01_G","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_083_S01_B","Str_Item_Material_HeroGradeUp_Char_083_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_083_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C083_S01B","HeroGradeUp","Char_083_S01_B","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_084_S01_G","Str_Item_Material_HeroGradeUp_Char_084_S01_G_Name","Str_Item_Material_HeroGradeUp_Char_084_S01_G_Desc","ICON_MATERIAL_HeroGradeUp_C084_S01G","HeroGradeUp","Char_084_S01_G","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_090_S01_L","Str_Item_Material_HeroGradeUp_Char_090_S01_L_Name","Str_Item_Material_HeroGradeUp_Char_090_S01_L_Desc","ICON_MATERIAL_HeroGradeUp_C090_S01L","HeroGradeUp","Char_090_S01_L","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_097_S01_D","Str_Item_Material_HeroGradeUp_Char_097_S01_D_Name","Str_Item_Material_HeroGradeUp_Char_097_S01_D_Desc","ICON_MATERIAL_HeroGradeUp_C097_S01D","HeroGradeUp","Char_097_S01_D","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_038_S01_L","Str_Item_Material_HeroGradeUp_Char_038_S01_L_Name","Str_Item_Material_HeroGradeUp_Char_038_S01_L_Desc","ICON_MATERIAL_HeroGradeUp_C038_S01L","HeroGradeUp","Char_038_S01_L","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_102_S01_B","Str_Item_Material_HeroGradeUp_Char_102_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_102_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C102_S01B","HeroGradeUp","Char_102_S01_B","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_072_S01_R","Str_Item_Material_HeroGradeUp_Char_072_S01_R_Name","Str_Item_Material_HeroGradeUp_Char_072_S01_R_Desc","ICON_MATERIAL_HeroGradeUp_C072_S01R","HeroGradeUp","Char_072_S01_R","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_103_S01_G","Str_Item_Material_HeroGradeUp_Char_103_S01_G_Name","Str_Item_Material_HeroGradeUp_Char_103_S01_G_Desc","ICON_MATERIAL_HeroGradeUp_C103_S01G","HeroGradeUp","Char_103_S01_G","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_001_S01_B","Str_Item_Material_HeroGradeUp_Char_001_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_001_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C001_S01B","HeroGradeUp","Char_001_S01_B","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_011_S01_R","Str_Item_Material_HeroGradeUp_Char_011_S01_R_Name","Str_Item_Material_HeroGradeUp_Char_011_S01_R_Desc","ICON_MATERIAL_HeroGradeUp_C011_S01R","HeroGradeUp","Char_011_S01_R","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_044_S01_D","Str_Item_Material_HeroGradeUp_Char_044_S01_D_Name","Str_Item_Material_HeroGradeUp_Char_044_S01_D_Desc","ICON_MATERIAL_HeroGradeUp_C044_S01D","HeroGradeUp","Char_044_S01_D","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_078_S01_R","Str_Item_Material_HeroGradeUp_Char_078_S01_R_Name","Str_Item_Material_HeroGradeUp_Char_078_S01_R_Desc","ICON_MATERIAL_HeroGradeUp_C078_S01R","HeroGradeUp","Char_078_S01_R","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_034_S01_B","Str_Item_Material_HeroGradeUp_Char_034_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_034_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C034_S01B","HeroGradeUp","Char_034_S01_B","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_091_S01_G","Str_Item_Material_HeroGradeUp_Char_091_S01_G_Name","Str_Item_Material_HeroGradeUp_Char_091_S01_G_Desc","ICON_MATERIAL_HeroGradeUp_C091_S01G","HeroGradeUp","Char_091_S01_G","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_067_S01_B","Str_Item_Material_HeroGradeUp_Char_067_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_067_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C067_S01B","HeroGradeUp","Char_067_S01_B","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_104_S01_G","Str_Item_Material_HeroGradeUp_Char_104_S01_G_Name","Str_Item_Material_HeroGradeUp_Char_104_S01_G_Desc","ICON_MATERIAL_HeroGradeUp_C104_S01G","HeroGradeUp","Char_104_S01_G","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_105_S01_B","Str_Item_Material_HeroGradeUp_Char_105_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_105_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C105_S01B","HeroGradeUp","Char_105_S01_B","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_106_S01_R","Str_Item_Material_HeroGradeUp_Char_106_S01_R_Name","Str_Item_Material_HeroGradeUp_Char_106_S01_R_Desc","ICON_MATERIAL_HeroGradeUp_C106_S01R","HeroGradeUp","Char_106_S01_R","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_110_S01_G","Str_Item_Material_HeroGradeUp_Char_110_S01_G_Name","Str_Item_Material_HeroGradeUp_Char_110_S01_G_Desc","ICON_MATERIAL_HeroGradeUp_C110_S01G","HeroGradeUp","Char_110_S01_G","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_111_S01_B","Str_Item_Material_HeroGradeUp_Char_111_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_111_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C111_S01B","HeroGradeUp","Char_111_S01_B","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_112_S01_B","Str_Item_Material_HeroGradeUp_Char_112_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_112_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C112_S01B","HeroGradeUp","Char_112_S01_B","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_113_S01_B","Str_Item_Material_HeroGradeUp_Char_113_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_113_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C113_S01B","HeroGradeUp","Char_113_S01_B","HeroGradeUp"
"Item_Material_HeroGradeUp_Char_114_S01_B","Str_Item_Material_HeroGradeUp_Char_114_S01_B_Name","Str_Item_Material_HeroGradeUp_Char_114_S01_B_Desc","ICON_MATERIAL_HeroGradeUp_C114_S01B","HeroGradeUp","Char_114_S01_B","HeroGradeUp"
"Item_Material_HeroExp_01","Str_Item_Material_HeroLvUp_01_Name","Str_Item_Material_HeroLvUp_01_Desc","ICON_MATERIAL_HeroLvUp_01","HeroExp","50","Growth"
"Item_Material_HeroExp_02","Str_Item_Material_HeroLvUp_02_Name","Str_Item_Material_HeroLvUp_02_Desc","ICON_MATERIAL_HeroLvUp_02","HeroExp","300","Growth"
"Item_Material_HeroExp_03","Str_Item_Material_HeroLvUp_03_Name","Str_Item_Material_HeroLvUp_03_Desc","ICON_MATERIAL_HeroLvUp_03","HeroExp","900","Growth"
"Item_Material_HeroExp_04","Str_Item_Material_HeroLvUp_04_Name","Str_Item_Material_HeroLvUp_04_Desc","ICON_MATERIAL_HeroLvUp_04","HeroExp","2700","Growth"
"Item_Material_HeroExp_05","Str_Item_Material_HeroLvUp_05_Name","Str_Item_Material_HeroLvUp_05_Desc","ICON_MATERIAL_HeroLvUp_05","HeroExp","10800","Growth"
"Item_Material_EquipExp_01","Str_Item_Material_EquipLvUp_01_Name","Str_Item_Material_EquipLvUp_01_Desc","ICON_MATERIAL_EquipLvUp_01","EquipExp","90","EquipExp"
"Item_Material_EquipExp_02","Str_Item_Material_EquipLvUp_02_Name","Str_Item_Material_EquipLvUp_02_Desc","ICON_MATERIAL_EquipLvUp_02","EquipExp","270","EquipExp"
"Item_Material_EquipExp_03","Str_Item_Material_EquipLvUp_03_Name","Str_Item_Material_EquipLvUp_03_Desc","ICON_MATERIAL_EquipLvUp_03","EquipExp","810","EquipExp"
"Item_Material_EquipExp_04","Str_Item_Material_EquipLvUp_04_Name","Str_Item_Material_EquipLvUp_04_Desc","ICON_MATERIAL_EquipLvUp_04","EquipExp","2430","EquipExp"
"Item_Material_EquipExp_05","Str_Item_Material_EquipLvUp_05_Name","Str_Item_Material_EquipLvUp_05_Desc","ICON_MATERIAL_EquipLvUp_05","EquipExp","7290","EquipExp"
"Item_Material_EquipGradeUp_Mace_01","Str_Item_Material_EquipGradeUp_Mace_01_Name","Str_Item_Material_EquipGradeUp_Mace_01_Desc","ICON_MATERIAL_EquipGradeUp_Mace_01","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Mace_02","Str_Item_Material_EquipGradeUp_Mace_02_Name","Str_Item_Material_EquipGradeUp_Mace_02_Desc","ICON_MATERIAL_EquipGradeUp_Mace_02","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Mace_03","Str_Item_Material_EquipGradeUp_Mace_03_Name","Str_Item_Material_EquipGradeUp_Mace_03_Desc","ICON_MATERIAL_EquipGradeUp_Mace_03","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Mace_04","Str_Item_Material_EquipGradeUp_Mace_04_Name","Str_Item_Material_EquipGradeUp_Mace_04_Desc","ICON_MATERIAL_EquipGradeUp_Mace_04","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Mace_05","Str_Item_Material_EquipGradeUp_Mace_05_Name","Str_Item_Material_EquipGradeUp_Mace_05_Desc","ICON_MATERIAL_EquipGradeUp_Mace_05","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Mace_06","Str_Item_Material_EquipGradeUp_Mace_06_Name","Str_Item_Material_EquipGradeUp_Mace_06_Desc","ICON_MATERIAL_EquipGradeUp_Mace_06","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Mace_07","Str_Item_Material_EquipGradeUp_Mace_07_Name","Str_Item_Material_EquipGradeUp_Mace_07_Desc","ICON_MATERIAL_EquipGradeUp_Mace_07","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Mace_08","Str_Item_Material_EquipGradeUp_Mace_08_Name","Str_Item_Material_EquipGradeUp_Mace_08_Desc","ICON_MATERIAL_EquipGradeUp_Mace_08","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Sword_01","Str_Item_Material_EquipGradeUp_Sword_01_Name","Str_Item_Material_EquipGradeUp_Sword_01_Desc","ICON_MATERIAL_EquipGradeUp_Sword_01","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Sword_02","Str_Item_Material_EquipGradeUp_Sword_02_Name","Str_Item_Material_EquipGradeUp_Sword_02_Desc","ICON_MATERIAL_EquipGradeUp_Sword_02","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Sword_03","Str_Item_Material_EquipGradeUp_Sword_03_Name","Str_Item_Material_EquipGradeUp_Sword_03_Desc","ICON_MATERIAL_EquipGradeUp_Sword_03","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Sword_04","Str_Item_Material_EquipGradeUp_Sword_04_Name","Str_Item_Material_EquipGradeUp_Sword_04_Desc","ICON_MATERIAL_EquipGradeUp_Sword_04","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Sword_05","Str_Item_Material_EquipGradeUp_Sword_05_Name","Str_Item_Material_EquipGradeUp_Sword_05_Desc","ICON_MATERIAL_EquipGradeUp_Sword_05","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Sword_06","Str_Item_Material_EquipGradeUp_Sword_06_Name","Str_Item_Material_EquipGradeUp_Sword_06_Desc","ICON_MATERIAL_EquipGradeUp_Sword_06","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Sword_07","Str_Item_Material_EquipGradeUp_Sword_07_Name","Str_Item_Material_EquipGradeUp_Sword_07_Desc","ICON_MATERIAL_EquipGradeUp_Sword_07","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Sword_08","Str_Item_Material_EquipGradeUp_Sword_08_Name","Str_Item_Material_EquipGradeUp_Sword_08_Desc","ICON_MATERIAL_EquipGradeUp_Sword_08","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Book_01","Str_Item_Material_EquipGradeUp_Book_01_Name","Str_Item_Material_EquipGradeUp_Book_01_Desc","ICON_MATERIAL_EquipGradeUp_Book_01","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Book_02","Str_Item_Material_EquipGradeUp_Book_02_Name","Str_Item_Material_EquipGradeUp_Book_02_Desc","ICON_MATERIAL_EquipGradeUp_Book_02","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Book_03","Str_Item_Material_EquipGradeUp_Book_03_Name","Str_Item_Material_EquipGradeUp_Book_03_Desc","ICON_MATERIAL_EquipGradeUp_Book_03","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Book_04","Str_Item_Material_EquipGradeUp_Book_04_Name","Str_Item_Material_EquipGradeUp_Book_04_Desc","ICON_MATERIAL_EquipGradeUp_Book_04","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Book_05","Str_Item_Material_EquipGradeUp_Book_05_Name","Str_Item_Material_EquipGradeUp_Book_05_Desc","ICON_MATERIAL_EquipGradeUp_Book_05","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Book_06","Str_Item_Material_EquipGradeUp_Book_06_Name","Str_Item_Material_EquipGradeUp_Book_06_Desc","ICON_MATERIAL_EquipGradeUp_Book_06","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Book_07","Str_Item_Material_EquipGradeUp_Book_07_Name","Str_Item_Material_EquipGradeUp_Book_07_Desc","ICON_MATERIAL_EquipGradeUp_Book_07","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Book_08","Str_Item_Material_EquipGradeUp_Book_08_Name","Str_Item_Material_EquipGradeUp_Book_08_Desc","ICON_MATERIAL_EquipGradeUp_Book_08","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Staff_01","Str_Item_Material_EquipGradeUp_Staff_01_Name","Str_Item_Material_EquipGradeUp_Staff_01_Desc","ICON_MATERIAL_EquipGradeUp_Staff_01","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Staff_02","Str_Item_Material_EquipGradeUp_Staff_02_Name","Str_Item_Material_EquipGradeUp_Staff_02_Desc","ICON_MATERIAL_EquipGradeUp_Staff_02","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Staff_03","Str_Item_Material_EquipGradeUp_Staff_03_Name","Str_Item_Material_EquipGradeUp_Staff_03_Desc","ICON_MATERIAL_EquipGradeUp_Staff_03","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Staff_04","Str_Item_Material_EquipGradeUp_Staff_04_Name","Str_Item_Material_EquipGradeUp_Staff_04_Desc","ICON_MATERIAL_EquipGradeUp_Staff_04","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Staff_05","Str_Item_Material_EquipGradeUp_Staff_05_Name","Str_Item_Material_EquipGradeUp_Staff_05_Desc","ICON_MATERIAL_EquipGradeUp_Staff_05","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Staff_06","Str_Item_Material_EquipGradeUp_Staff_06_Name","Str_Item_Material_EquipGradeUp_Staff_06_Desc","ICON_MATERIAL_EquipGradeUp_Staff_06","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Staff_07","Str_Item_Material_EquipGradeUp_Staff_07_Name","Str_Item_Material_EquipGradeUp_Staff_07_Desc","ICON_MATERIAL_EquipGradeUp_Staff_07","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Staff_08","Str_Item_Material_EquipGradeUp_Staff_08_Name","Str_Item_Material_EquipGradeUp_Staff_08_Desc","ICON_MATERIAL_EquipGradeUp_Staff_08","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Ranged_01","Str_Item_Material_EquipGradeUp_Ranged_01_Name","Str_Item_Material_EquipGradeUp_Ranged_01_Desc","ICON_MATERIAL_EquipGradeUp_Ranged_01","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Ranged_02","Str_Item_Material_EquipGradeUp_Ranged_02_Name","Str_Item_Material_EquipGradeUp_Ranged_02_Desc","ICON_MATERIAL_EquipGradeUp_Ranged_02","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Ranged_03","Str_Item_Material_EquipGradeUp_Ranged_03_Name","Str_Item_Material_EquipGradeUp_Ranged_03_Desc","ICON_MATERIAL_EquipGradeUp_Ranged_03","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Ranged_04","Str_Item_Material_EquipGradeUp_Ranged_04_Name","Str_Item_Material_EquipGradeUp_Ranged_04_Desc","ICON_MATERIAL_EquipGradeUp_Ranged_04","EquipGradeUp","Weapon","EquipGradeUp"
"Item_Material_EquipGradeUp_Ranged_05","Str_Item_Material_EquipGradeUp_Ranged_05_Name","Str_Item_Material_EquipGradeUp_Ranged_05_Desc","ICON_MATERIAL_EquipGradeUp_Ranged_05","EquipGradeUp","Weapon","EquipGradeUp"
