"PracticeBook_Normal_025","PracticeBook_Normal","25","45","","","","50000","50000","PracticeBook_Normal_FixedRewardId_25","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_024","","","PracticeBook_Normal_025","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_003","PBPC_003","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_003"
"PracticeBook_Normal_026","PracticeBook_Normal","26","46","","","","60000","60000","PracticeBook_Normal_FixedRewardId_26","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_025","","","PracticeBook_Normal_026","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_003","PBPC_003","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_003"
"PracticeBook_Normal_027","PracticeBook_Normal","27","47","","","","70000","70000","PracticeBook_Normal_FixedRewardId_27","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_026","","","PracticeBook_Normal_027","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_003","PBPC_003","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_003"
"PracticeBook_Normal_028","PracticeBook_Normal","28","48","","","","80000","80000","PracticeBook_Normal_FixedRewardId_28","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_027","","","PracticeBook_Normal_028","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_003","PBPC_003","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_003"
"PracticeBook_Normal_029","PracticeBook_Normal","29","49","","","","90000","90000","PracticeBook_Normal_FixedRewardId_29","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_028","","","PracticeBook_Normal_029","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_003","PBPC_003","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_003"
"PracticeBook_Normal_030","PracticeBook_Normal","30","50","","","","100000","100000","PracticeBook_Normal_FixedRewardId_30","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_029","","","PracticeBook_Normal_030","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_003","PBPC_003","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_003"
"PracticeBook_Normal_031","PracticeBook_Normal","31","51","","","","10000","10000","PracticeBook_Normal_FixedRewardId_31","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_030","","","PracticeBook_Normal_031","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_004","PBPC_004","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_004"
"PracticeBook_Normal_032","PracticeBook_Normal","32","52","","","","20000","20000","PracticeBook_Normal_FixedRewardId_32","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_031","","","PracticeBook_Normal_032","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_004","PBPC_004","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_004"
"PracticeBook_Normal_033","PracticeBook_Normal","33","53","","","","30000","30000","PracticeBook_Normal_FixedRewardId_33","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_032","","","PracticeBook_Normal_033","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_004","PBPC_004","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_004"
"PracticeBook_Normal_034","PracticeBook_Normal","34","54","","","","40000","40000","PracticeBook_Normal_FixedRewardId_34","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_033","","","PracticeBook_Normal_034","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_004","PBPC_004","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_004"
"PracticeBook_Normal_035","PracticeBook_Normal","35","55","","","","50000","50000","PracticeBook_Normal_FixedRewardId_35","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_034","","","PracticeBook_Normal_035","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_004","PBPC_004","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_004"
"PracticeBook_Normal_036","PracticeBook_Normal","36","56","","","","60000","60000","PracticeBook_Normal_FixedRewardId_36","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_035","","","PracticeBook_Normal_036","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_004","PBPC_004","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_004"
"PracticeBook_Normal_037","PracticeBook_Normal","37","57","","","","70000","70000","PracticeBook_Normal_FixedRewardId_37","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_036","","","PracticeBook_Normal_037","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_004","PBPC_004","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_004"
"PracticeBook_Normal_038","PracticeBook_Normal","38","58","","","","80000","80000","PracticeBook_Normal_FixedRewardId_38","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_037","","","PracticeBook_Normal_038","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_004","PBPC_004","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_004"
"PracticeBook_Normal_039","PracticeBook_Normal","39","59","","","","90000","90000","PracticeBook_Normal_FixedRewardId_39","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_038","","","PracticeBook_Normal_039","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_004","PBPC_004","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_004"
"PracticeBook_Normal_040","PracticeBook_Normal","40","60","","","","100000","100000","PracticeBook_Normal_FixedRewardId_40","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_039","","","PracticeBook_Normal_040","PracticeBookNormalModeParty","0","True","Normal","PracticeBook_Buff_Normal_004","PBPC_004","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Normal_004"
"PracticeBook_Challenge_001","PracticeBook_Challenge","1","30","PracticeBook_MissionGroup_0001","50,50,50,50,50,50,50","","10000","10000","PracticeBook_Challenge_FixedRewardId_01","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_010","","","PracticeBook_Challenge_001","PracticeBookChallengeModeParty","3","True","Challenge","PracticeBook_Buff_Challenge_001","PBPC_001","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Challenge_001"
"PracticeBook_Challenge_002","PracticeBook_Challenge","2","40","PracticeBook_MissionGroup_0002","50,50,50,50,50,50,50","","10000","10000","PracticeBook_Challenge_FixedRewardId_02","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_020","StageClear","PracticeBook_Challenge_001","PracticeBook_Challenge_002","PracticeBookChallengeModeParty","3","True","Challenge","PracticeBook_Buff_Challenge_002","PBPC_002","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Challenge_002"
"PracticeBook_Challenge_003","PracticeBook_Challenge","3","50","PracticeBook_MissionGroup_0003","50,50,50,50,50,50,50","","10000","10000","PracticeBook_Challenge_FixedRewardId_03","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_030","StageClear","PracticeBook_Challenge_002","PracticeBook_Challenge_003","PracticeBookChallengeModeParty","3","True","Challenge","PracticeBook_Buff_Challenge_003","PBPC_003","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Challenge_003"
"PracticeBook_Challenge_004","PracticeBook_Challenge","4","60","PracticeBook_MissionGroup_0004","100,100,100,100,100,100,100","","10000","10000","PracticeBook_Challenge_FixedRewardId_04","","Point_PracticeBookTicket","1","StageClear","PracticeBook_Normal_040","StageClear","PracticeBook_Challenge_003","PracticeBook_Challenge_004","PracticeBookChallengeModeParty","3","True","Challenge","PracticeBook_Buff_Challenge_004","PBPC_004","StudioDOMA_OZ_INGAME_DIRECTION_BGM_105_44_full_m_20230119.wav","PB_Chapter_Challenge_004"
