Id	Value
2fd27bf6d1cfa03e	Claiming rewards for your <color=#e71f55>_text_</color> in the region <color=#e71f55>_name_</color>.
feb53a2171098373	Highest DMG
81f433a96a9d2b81	After claiming, you can't collect rewards from other areas until the next reset.
5e7cffc7ba5a1d2d	Rewards claimed. Further challenges unavailable.
3394cd672d87cdc5	Event telah berakhir.
3eaddf6b1d1f249d	Punya:
c5ca98b711e44ecd	Selesaikan stage prasyarat _name_ terlebih dahulu
c371c455f8603b95	Dibuka setelah _num_
aa6cdaa53f8160e0	Selesaikan area sebelumnya untuk membuka.
e59ddc6018d0c21b	Rekap Cerita
75142695d5ae1dfd	Baca
4331d79ee17d7e12	Battle
fbb32baf2dfef51a	Selesaikan stage terbaru untuk membuka
e71055f89d7f2ebf	Stage ini tidak memiliki parameter cerita.
aebc51e6396a19d0	Sisa penukaran harian: _num_
73e4b6ed6a23b92c	Material belum terbuka
1e037558253eea62	Tidak bisa pilih lebih dari 3 jenis bahan.
8d1a5f1740f30c6d	Putar ulang
0a4174349c2c17c0	Mode Karaoke
d249c65d388b929e	Set Rasa
4234ae7570e32e8d	Terpilih: <color=#FF9A46><size=36>_num1_</size></color><color=#9C9A99><size=36>/_num2_</size></color>
c7750a94142571e1	Tambahkan ke Shaker
221a3ff74f6e7ed3	Tidak ada hadiah untuk diklaim sekarang.
431240d28a5fc777	Sepenuhnya pulih.
2ffb6912289579e2	Mata uang tidak cukup.
dae780e249a087d5	Beli semua item di _name_ untuk membuka.
54679b343d32a3f3	Basic
1456b508b9c97a3c	Intermediate
37f065e2d18fcaa2	Advanced
c203123c1fd1d97d	Gunakan _Num_ _Name_ untuk membeli item?
57b5307d241db7f7	Level maksimum tercapai.
3c7dea43504bd699	Kamu tidak bisa klaim lagi hari ini.
e616b16d03b19932	Max Level tercapai.
d2fca962f535cac1	Beli Level
cfbad50be75a2bef	Basic
2fffa69a403a4606	Deluxe
a893a8f6a8332ae9	Dibuka setelah _time_.
3b4a5c88689a4b67	Summon
8b49a27a8d6b7734	Fase lotere belum dimulai.
278e6626124e09c1	Item tidak cukup.
bf52d3e2b86083d0	_time_​ _playerName_ dapat
bc132aa1cc97e628	_name_ x_num_
1fc30e1738c0571c	Stok: _num_
e59da1277f43fae3	Setiap undian menjamin salah satu hadiah yang tertera di atas. Setiap hadiah hanya bisa didapatkan sekali.
f6a08d9a0d810166	Semua skin di banner ini telah dikoleksi.
80b6347317c1d657	Gratis
5270f069266f1b45	Percobaan _num_
1b622acc6db497c6	Percobaan %1
1f951da175ef21a9	Pilih hadiah pilihanmu terlebih dahulu.
a9416def70980d80	Dapatkan hadiah utama untuk masuk ke ronde berikutnya.
eabec3d480f5969e	Naik _num_ lantai.
dcdde4f2ce9a1ebc	Hadiah dibuka pada ronde _num_.
ea7a0ae909345eca	Dibuka pada ronde _num_.
22715b68a8c7c54d	Sisa waktu: _time_
0512419f1dac8402	Event belum tersedia.
4703a86d340230e1	Persyaratan belum terpenuhi.
67f375f4f929dcaf	<color=#545454><size=30>_num1_</size></color>/_num2_
ee33531f49e129e0	Hadiah diklaim.
307e55d5f7fe7029	Membuka setelah menyelesaikan bab sebelumnya.
a2730ead664d1b15	Masuk
39201d31bd933d00	Event selesai.
cb458417855f4347	Tukar seluruh server tersisa: _num_
c96103fcbc98a880	Pertukaran yang tersisa: _num_
02a6a1776b85f6b3	Tukar
a12ef46ff1187d6c	Tidak ada percobaan
54204fd07c045c22	Tidak cukup kesempatan tukar yang tersisa.
5b65500c62f4515c	Tukar
3021bcf2b0632f3d	Tidak ada stok
42dc47462cb634d8	Kesempatan Tukar: _num_
c8c966fdf90a3acb	Penjualan kilat dimulai dalam: _num_
bf0f83892c67fe44	<size=30>_YUAN_</size>_num_
e3864595852477ff	Paket
aca71d8113096f59	Hadiah Ultra Rare
9c1d0b567e9cf49a	Selama event, semua stage Invasi memiliki peluang untuk menjatuhkan hadiah ultra langka. Bertarung <color=#ff7b11>_num_</color> kali lagi dijamin akan mendapatkan hadiah ultra langka.
4e0de2f5177292b7	Selesaikan stage cerita utama _name_ untuk membuka
dde8ff23bca96c2a	Bahan perbaikan dapat dikumpulkan dari _name_.
6fa9817e4e7b7a33	Gabungkan dan dapatkan _name_ untuk membuka
6e084bb73f5d022e	Terbuka setelah perbaikan [_name_]
55caf39870b626cf	Selesaikan stage sebelumnya
e3ec7ddae4300891	Selesaikan untuk pertama kali untuk membuka Raid
dc8f019ff2d4e406	Ruang tersembunyi telah terbuka.
170b4bc1867ac043	Sebuah ruangan di _name_ terbuka, memperlihatkan sesuatu yang berharga di dalamnya.
5b1a11f4dfcfcbe8	Ditemukan _name_
74fc33eb2abab69e	_antiquesName_ baru diperoleh. Ayo tunjukkan pada _name_.
2221f43507cf0d3d	Barang antik baru diperoleh. Tunjukkan pada _name_.
fe2f6ab22b9dbd64	Boss baru kini tersedia untuk dilacak.
a9c85bc23679c2c3	Ada banyak hadiah di _name_. Cek sekarang juga!
5c93247c141dac5f	_name_ [Fase _num_] selesai.
b57b7fb05f52c4f2	Penemuan baru mungkin terjadi lain kali.
274c87c13f147aca	Beralih ke mode lari.
b01a3d6bae7dabda	Beralih ke mode jalan.
188ff6d617551cd7	Beli semua kostum kasual (_num1_/_num2_) dan dapatkan bonus
3a2721702f952aa8	Membuka dalam _day_ hari.
36abbfec15393151	Membuka dalam _hour_ jam.
0951bff94daa7c65	Membuka dalam kurang dari 1 jam.
ac3a24f01dd3a9ea	Selesaikan _name_ untuk membuka.
6b457e48087ee901	Terkunci
457d9e811c940958	Tutup
d4a4162883889dcf	Selesaikan acara pelacakan _name_ untuk membuka.
3326fc13e75631aa	Selesaikan stage sebelumnya untuk membuka
ef51a29c43a448d7	Tidak Tersedia
707d82c47889949d	_num_
5fdb96490f60f271	Selesaikan stage sebelumnya
6692322a5d7f286e	Hadiah Lantai _num_
157e900a9ce7281b	Max Level
ea923870e36dafca	_name_ tidak cukup
a7e8a5cbdfed911f	Slot Equipment sudah penuh.
10d95fa41412d00a	Selesaikan Reversal of Ill Fate F50 untuk membuka.
93e83b4835110f15	Setiap reset akan memperpanjang waktu reset stage.
f85aa841a4487030	1-3: 15m_NEW_LINE_4-6: 30m_NEW_LINE_7-9: 1j_NEW_LINE_10-12: 2j_NEW_LINE_13 atau lebih: 8j_NEW_LINE_Jumlah waktu di-reset setiap hari jam 5 pagi.
a5ba2b87fe6f7a86	Reset tersisa: <color=#ff4777>_count1_</color>/_count2_
cb21aa2b11ca3449	Selesaikan satu stage dulu sebelum mencoba lagi
d0dd5b14389733b9	Tidak cukup kesempatan pengaturan ulang.
d19b300cba8e8406	Reset dan kembali ke Lantai 1?
c67ae9786a469e6b	Semua selesai.
18b7283deedc102f	Stage Terkunci.
ff6b94db7cab8b8e	_name_ tidak cukup. Dapat diperoleh dari Void of Decay.
d3c9cd57106815d7	Terbuka
906193e750da2ba3	Lanjutkan
e4ead96f7e2434ab	Tinjau
7e047b715ae42a84	Selesaikan Void of Decay F50 untuk membuka
b33978f19474e91a	Pratinjau Hadiah:
1149761f348b2b3a	Selesaikan latihan pertempuran terlebih dahulu.
f960879aba25f847	Kamu sudah klaim ini.
7f166929f56ef3d9	Berakhir dalam _time_
e0dd419b21352018	Pengalihan gagal.
cf598ad228042650	Setiap _num1_ summon akan memberimu _num2_ Poin Riset._NEW_LINE_Mencapai _num3_ Poin Riset <color=#ffc45d>Dijamin</color> SSR Combatant <color=#ffc45d>Crystalline White</color>._NEW_LINE_Setelah mendapatkan Crystalline White, Poin Riset akan kembali ke 0.
c5ad0dbbff43e6f5	_num_ tumpukan
12fa45a782c9029e	Sisa: _num1_/_num2_
6416858d2e2303ef	Batas Pembelian Event:
c531c9193f166aa3	Klaim Hadiah Utama di lantai ini sebelum lanjut ke lantai berikutnya.
ee0e7f75c562bd02	Selamat! Kamu mendapatkan Hadiah Utama! Tap untuk masuk ke lantai berikutnya.
913092999072306f	_name_ tidak cukup. Lakukan top-up sekarang?
4864828f9628eaca	Kostum sudah diperoleh.
ead7c24e65978c69	Combatant belum didapatkan.
741d2c40d08e7c9a	Gunakan _Num_ _Name_ untuk membeli _Name_1?
61a6df0500f50793	Mata Uang Map.
f63585fa266307d5	Jarak Parkour
b01d262f0bab95bc	Musuh Dibunuh
715199eea64b4ba5	Mynah Ditangkal
470fa66451a228ad	Buff Terpicu
911cc2099b444ae4	Efek Tak Terlihat Aktif
0ccb94b273dc6569	Koleksi
29e505427ee49d68	_num_x
f21304c08c3244a1	Fase _num_
1e6c87888fc7fd5c	Tidak Tersedia Sekarang
af8436bf912639ab	Selesaikan stage event _name_ untuk membuka
f410b49b91dc8e3f	Masih terkunci.
985365967ae2301b	Tidak ada hadiah yang bisa diklaim.
d5bdaa9cd9bba44b	Stage Terkunci.
adf6cff32aed5e3c	Mode Tak Terbatas terkunci.
b650e7f87f7d1221	Selesaikan Stage sebelumnya dulu.
a5a95b6f56983b83	Misi
7f91433f9ad4cceb	Dibutuhkan _num_ _goodsName_.
af784ffc8aaaddbf	Syarat untuk klaim belum terpenuhi.
41a022e78f5aa488	Paket Comeback
3b80dc63c0772dff	Kembali ke Battle
62cfb64cf591dbf9	Login Harian
b72db5d0144b2008	Kembali ke Misi
db9535ea7f77acaa	Lucky event: Terima _num_ dadu.
31efcec43ca33748	Lucky event: Maju _num_ ubin.
8e16bf17e3b7769e	Terkunci.
973b9ae1e649415c	Hadiah diklaim.
8c3d4670ee8a1e54	Putar x_times_
46fb92236b7576c1	Item sudah dimiliki
43f541e450618986	Paket Kartu
a89e0559e4266aca	Kartu Battle
9a1c800bde6566e9	Terbatas
fec759e9e14bacbb	Penjualan
f4e9fbd3aa85b4aa	Toko Premium
dc7e09a4e38b4e71	Toko Standar
8c56b59c002f87ec	Tidak cukup kesempatan yang tersisa hari ini.
f989542c87f9a011	Selamat, _playerName_ mendapatkan _name_ x _num_.
8bcaa87625944113	Entri ditutup.
7b09820bf4979eff	Bab sebelumnya belum lengkap.
facafeb89e04d1af	Poin tidak cukup.
1b401538931f79f8	Path of Progress selesai.
9e8d940fdfbe7948	Tidak ada buff yang tersedia.
8bc5395d5a44e9ef	Ronde _num_
5d743b0f74c344d1	_num_ percobaan tersisa.
f478c45a8664d7d8	Dorong Maju
6f38b31220254d85	Tidak ada hadiah yang bisa diklaim.
f1c3222638aa00cb	Ketika kamu menerima setidaknya 5 hadiah dari satu rekrutmen, kamu akan mendapatkan rekrutmen gratis!
e9790c85d5434a1e	Dapatkan _name_
219ac3d0245ac875	Hadiah harian sudah diklaim.
cc53ea56ce71a203	1x Rekrut!!
7db82fa570be4db9	Rekrut x10!!
bbbcd6305895784b	Bagian Final
b7b1d846541a4fbd	Probabilitas
8a3a806b697eb951	Tingkat drop
cf4e70238de8df03	Gunakan 2 Kupon Emporium untuk membalik kartu sekali.
8cafce20f41bb502	Menunggu pemain lain...
3aed48c03f18cbc7	Menunggu pemain lain menyelesaikan penampilan.
ff767efef46fb77f	Waktu koneksi habis. Meninggalkan battle.
d2b4f14ed1077ad1	Waktu koneksi habis. Meninggalkan battle.
05b4e879a44a39fb	Lawan telah terputus atau keluar.
b7f9058a706e0a1a	Waktu koneksi habis. Meninggalkan battle.
ab494491a3996586	Koneksi gagal. Meninggalkan battle.
b5c8f41fef71326c	Host mengakhiri permainan.
ba35c6922e75d9c2	Koneksi Error. Ruangan tidak ada.
ebe58de3e7e31d29	h
cca0100ce279df7d	j
ef70d9026b9dd25d	Item habis terjual.
872301d2e8787c9b	Menunggu untuk bergabung ke ruang obrolan suara.
d87635b39c2ead7b	Gagal set mikrofon. Error:_num_
471ebfc696719846	Gagal bergabung ke ruang obrolan suara. kode:_num_ info: _str_
19959d61717538ee	Summon
dfd384628836d515	Inspector's Perks tidak aktif
9d49347a9dc81bf2	Subtotal
f3b6f381b80f5b38	Best value!
2e2a263a2ae58d5a	GRAFIS
c9d54969050f61fe	SUARA
4ee95425782f4e51	LAINNYA
523b1c2b723cfa08	Sisa: _num_
960c1a96f3519d15	_num_ hari
b97edcba3c0c7df8	Terpasang
003a93df9ad1f0ba	Memuat
5cc03c9386acb549	Penyerang
b1156e7852ca3bce	Bertahan
e7b27149b9fa17db	Konfirmasi
6dfbc8804bed03e5	Batal
d683a0e5e8a3a52d	Update
04f695e47bb3f3f2	Exit
7968908410a988f5	Coba lagi
c5fc04be48b73203	Mulai Ulang
569b5726b1042962	Pergi ke Toko
8c7befc64d6a7222	Beli Semua
3b105989becf6b1f	Simpan
7d2caf88afd809ee	Keluarkan Vote
39655c6fe8253dd0	Tolak
bc70f5d3b4650582	Dapatkan Combatant
836697389f5d824c	Beli (Semua Harga)
4e1b8bb79b863e58	Lewati Prolog
cfbb36b0b4c357a1	Lanjutkan
037962eb22944570	Klaim Sekarang
090a7eabeca8f47a	[Ultimate]
5458cee65d0c675f	[Pasif]
52de0064b762a215	Efek _num_★
01b8abdce79ddb2f	Info
8a69308718c8a031	Naik Level
0094fd142ba4446d	Ascend
599485cbdf838c2a	Naik Bintang
4f6837ab77cd78e0	Skill
01a4e78ffd81bba3	Equipment
874962b1f7e62760	Kostum
71c5cd6f7b14f2ea	Weapon Pathos
fb66b490cc2e5724	Belum dapat _nam_
5e023794a552c029	Syarat untuk membuka Pathos Weapon belum terpenuhi.
2d214f41f3b9e204	Fitur [Bentuk Kucing] telah dibuka
b9de95a39f6cc6f1	Suara [_name_] telah dibuka
ed76ee9a812d9825	Gerakan [_name_] telah dibuka
12f129a91f9df799	[Story_name_] telah dibuka
19c8fda2cb18cf2d	Mood maksimum meningkat ke _num_
55c6197d1c528b60	Power +_num_
215f37519c59c45d	Power _num_
88ba7ccae405a0c5	Base Power
f301ca59f7d05420	Ascend
f9afdf75e8372890	Upgrade Skill
6e6e50f97f2d57d4	Peningkatan Afeksi
31c9a02522af29ac	Peningkatan Skin
07424d45ab9f2e54	Peningkatan Keseluruhan
5e2cff4fdd3beb1d	Bakat Keseluruhan
d9274c07d8147fed	Arsip Combat
2910054bc6a8aff4	VA: _name_
a8b3909f9137e7ee	Max Level tercapai.
6413859a75459450	Berhasil naik level! Stat keseluruhan meningkat.
86d2f657ab8352c0	Persyaratan untuk naik level tidak terpenuhi.
e48a9043700036c5	Shard Combatant tidak cukup.
7298c3e58a24b973	Inventori tidak bisa diperluas lagi.
f3494465f2a96c25	Gunakan _count_ _name_ untuk memperluas _num_ slot _type_?
8d86771d90c8b429	_name_ tidak cukup.
7b29f24bbf1c280c	Sudah dibeli
71cbceada3f3e155	Tidak ada Inti yang dipasang
b9ed45d14a71f0e4	Tidak ada equipment untuk set ini
d7d03791137d2a23	Belum ada equipment
098d187d02848501	Pilih Set
78b78a8073955290	Tidak ada equipment yang bisa dibongkar.
a6a5a5e7e25687af	Tidak ada equipment yang tersedia
681da441e2a56539	Batas preset tercapai
6c95f697883f5d54	Berhasil disimpan.
a7211e55be380f3d	Set tidak boleh kosong
ea536a0a2d9709bb	Nama Set tidak boleh kosong
492d6df276a465cf	Set sudah ada
90e8eab9e482ad1b	Berhasil dipasang.
d86b192597054cd5	Berhasil dihapus.
3e9dffc54d542ce0	Pergantian sukses
76d5aca3a1441ae6	Pilih Combatant
58e981cd08d230b5	Efek ukiran hanya akan aktif ketika <color=#e71f55>[_name_]</color> Pakai. Kamu yakin?
63364f01d8ab450c	Silakan pilih karakter untuk diganti.
924b96adb5d11aaf	Gunakan bahan-bahan ini untuk upgrade peralatan ke <color=#e71f55>_num1_★</color>. Yakin?
cb6668dac777669b	Gunakan bahan-bahan ini untuk upgrade peralatan ke <color=#e71f55>_num1_★+_num2_</color>. Yakin?
6fb06a3bfe92bc03	Pasang
5167a1d725885f37	Hapus
a5e031c521637fdd	Ganti
d21bb8e377639c2b	Upgrade
8011ff0dc54175e1	(Hanya berlaku pada _name_)
afcf5ae662768f30	Terbuka pada ★ _num_
f5dee8a62baf9c7d	Tingkatkan
c51c65935c83496f	Terukir
e887c1ede172f4bc	Ukir
7b59114c7af72c54	Terkunci dengan sukses.
ddd9b9e0d96f0d42	Naik Bintang untuk membuka
0d2c1bc7e0cc201d	Tentang Stat Utama
b1b4b193e05975bf	Equipment ini memiliki stat dasar acak, berkisar antara <color=#FF1BAF>(_num1_-_num2_)</color>.
73a08df0b6a4ecff	Terdapat total 6 tingkatan kualitas: UR, SSR, SR, R, C, dan NC. Semakin tinggi kualitasnya, semakin besar bonus yang diberikan setiap kali upgrade.
b4cd813312fb3f72	Semua
7670d8b0bf390eef	Terhapus
12105297543fbb5a	Berhasil
e271b6e09325d32e	_num_ buah equipment terpasang. Yakin ingin lanjut?
9361aafc6719d64c	Tersedia: _num1_/_num2_
7b6b45056fea33e8	Masukkan Set nama
bb566cf89b5e5084	Pilih status yang ingin disimpan
100a7fd887a1e3b4	Pilih kelangkaan yang ingin disimpan
1ace1be990516510	Pilih satu entri untuk direset.
b7d52e7025172892	Stat maksimum tercapai.
b143b35b0da92f88	Apakah kamu yakin ingin menggunakan _num_ _name_ untuk meningkatkan stat ini?
b7b398af7e12e660	Jumlah entri tetap sama, tapi stat akan meningkat secara acak.
63c5e9ae8b8d0b3e	Ini mengandung entri langka. Tetap lakukan pemurnian?
f7a5c7e2aeec62d3	Dimurnikan!
a65cb0f9312874a9	Batas tercapai untuk percobaan tunggal.
2ec2a85bc3182b76	Tidak ada equipment yang bisa dibongkar.
00bf531b091fef87	Equipment yang dipilih adalah dengan kualitas SR atau lebih tinggi dan memiliki <color=#E71F55>Stat yang ditingkatkan</color>. Yakin ingin membongkarnya?
7be9c38a045dfaf1	Perlengkapan yang dipilih memiliki kelangkaan SR atau lebih tinggi. Yakin ingin membongkarnya?
3b08a0d1a8ef8b9a	Equipment yang dipilih memiliki <color=#E71F55>Stat yang ditingkatkan</color>. Yakin ingin membongkarnya?
ca82207d6dd27880	Kamu hanya bisa mengunci satu entri dalam satu waktu.
71d6a4c391ba364a	Rentang tempa: _num1_-_num2_
4af017f99f60b7c9	Stat hasil reforging saat ini sangat langka. Ingin lanjutkan pemurnian?
2122676f2e94cbab	Buka penguncian entri setelah menempa _num_ kali lagi.
dacfa626f24cc8cd	Belum ada equipment
7038810817ce57de	Item yang terpasang tidak dapat dibongkar.
967cd53b4ae4a875	Item yang terkunci tidak dapat dibongkar.
63351c92cb6e5787	Harap Ascend karakter ini ke UR
57257434973d11af	Berhasil naik level
e7e7dc95e8c98783	Kegagalan naik level.
d961f6e949c60409	Event telah selesai.
1c9c5c7c92cb5dca	Gunakan bahan berikut untuk meningkatkan ke level _num_ dengan cepat?
9b5fb6b8c6e9e436	Berhasil naik level!
14ebc530c01f9de5	Jumlah makanan maksimum yang kirimkan hari ini.
64b131adb54dd61d	Tidak ada bahan yang dipilih.
1a6f4df69d2fd038	Terdapat _num_ EXP afeksi yang lebih. Yakin ingin mengirimnya sebagai hadiah?
ab4d441b661d78c4	Setiap potongan _name_ akan meningkatkan Afeksi sebesar _num_.
b82d5a82178d32c8	Belum ada skill manajemen.
fdc04de4d49dd05a	Kurir
b6e0ae48e75c0f43	Belum ada skill memancing.
e1faa5f41437053a	Elemental
cab870b6bc175d74	Bentuk Partikel
ecec97adcc78adf3	Garis keturunan
a8f4a187cca2deeb	Profil
f02a053362a7cff4	Garis keturunan
8f9527ae649359b9	Cerita
284343f19ea04dca	Suara
5827ad98964bad6a	Nama: _name_
4ed0fa24d8bc5c6e	VA: _name_
7795a223ee01d22c	Ulang tahun: _name_
bd6745f56f1445dd	Kepribadian: _name_
2f94903722f96dd5	Simbol: _name_
7bd89bc0238886e1	Membuka pada Level Afeksi _num_
bb24ef8ff622a8f0	Dapatkan Combatant: _name_ untuk membuka
f82dc28ee54580d1	Afeksi mencapai Lv. _favorLevel_ untuk membuka
dbce6c5cf265cd25	Afeksi
945815f98481a2e1	Arsip
00bb0a4d1f63c32a	Asisten
ca372854a1e32b5a	Max Level
dbee06f06bad47fe	Power
e6c2a72990794369	Level Combatant mencapai _num_
aee893bdf93b0875	Batas tercapai. Capai Level Inspektur _num1_ untuk meningkatkan lebih lanjut ke Lv. _num2_.
756d7bc589e4f572	Level maksimal.
21524fe2a9ad140a	Ada kelebihan _num_ EXP. Tetap naik level?
04277693cded4346	Silakan buka tingkat bintang yang dibutuhkan.
e7cd708eee5ba73b	Diaktifkan
68d11d8f9234d3a5	Bonus Asisten
60b16b07ce88a554	Tidak dapat memilih Cato yang dibatasi
96c14a80b49327a5	Skill Manajemen
acf0be3cea1e3807	Combat Skill
347e64218937b1a1	Info
b10cca945b9c3bfe	Semua
72a96e784f138d5e	Battle
688909d4891eb845	Kelola
305f395fd55908a5	Summon x_num_
0ac4160694496ae4	Tidak cukup _name_ untuk melakukan summon Cato.
51a660df00154004	Kumpulkan Catos dulu untuk fusi gen
081d1da878464a09	Gabungkan Sekali
ca3c2af71f8e1aa9	Gabungkan Beberapa
9f9c73ab5305c9b4	Fuse massal _num_ kali
0de29dd9f4b68636	Syarat Fusi tidak terpenuhi
3f9e6dae76c07cda	Syarat Fusi terpenuhi
c667820bfcbab970	Cato ini tidak memiliki cukup gen.
bc599e79bbbc2651	Syarat kualitas gen Cato belum terpenuhi.
ddc092cc4c89945a	Gen ini tidak bisa dipilih untuk sekarang.
cffcba46925762ce	Batas pemilihan Gen telah tercapai.
dae7c7208581652f	Batas kucing tercapai.
908b4935c015fdf2	Tema
93047994ff0af33f	Combo
32e9af735b3f5241	Bagian
3a0ff4903db4723f	Mata
c1a7873dbdb9e729	Mulut
dfaac38233bb0ff9	Pola
a7cd602393b783c9	Warna Tubuh
26c2ad6ddf7444a1	Warna Telinga
b1cd36cf2ec1c7a4	Warna Ekor
e121fa843d42dc4f	Aksesori Kepala
ad24e8b8ab4ec836	Kalung
7610693fa81e5296	Inventori
fd89aec005067113	Aksesori Kepala
dae0a0aef81e925a	Ini masih anak kucing. Tidak bisa dibesarkan.
331e10acb11bae65	_name_ mencapai _num_ dan berevolusi untuk membuka
cf0b50885aff526d	Pertemuan
e99ae23d6383a981	Pertemuan telah berakhir.
324ed6cd0da7472e	Pulihkan
cba3174cb35801ab	Permintaan
d69973a7740308ac	Permintaan gagal.
9b83e221757b3a4d	Jelajahi
5c08333924933f19	Eksplorasi berakhir.
e1db4b129af83967	Ada perubahan yang belum disimpan. Tetap keluar dari daftar kucing?
90baf24fd63f691a	Berhasil diatur.
4e9a25a7e650279c	Jumlah maksimal Kucing yang ditampilkan di Rumah Kucing.
91339a20fae316f5	Pilih data _name_:
bc7c369ff861f70a	Atur ulang filter.
96504a478ff8619a	Menampilkan hasil yang difilter.
2925eb6d583c4b4d	Atur kucing sebagai teman.
be9239c444c12c82	Belum ada kucing yang bisa Diinkubasi
f88c61fdaa30a663	Tidak ada kucing yang bisa didaftarkan dalam pertemuan saat ini.
f8188979595cad8d	Tidak ada kucing dalam pertemuan saat ini.
e0fcc58d008b9e84	Tidak ada slot yang tersedia saat ini.
83b09386995f73d0	Pertemuan sedang berlangsung
676b05a92de4d57e	Sedang Pemulihan
67bfaa595531062a	Meminta...
5ca6d2a39e07fbf7	Menjelajah
7ab5b80a67c49447	Peningkatan tarif terbatas waktu!
c0b1d406395ecd5b	Hitung Mundur: _time_
ddcff8ebb10b5dcf	Inkubasi
a2f1f52ec7950b6d	Daftar
f56a2bf1be01e8b1	Mature
5cca7dc03250021d	Anak muda
50160f59814c1141	Gunakan _num_ _name_ untuk meningkatkan _num_1 slot?
758a81e2ca997de6	Kucing masih dalam proses perkembangan.
64a4fd5fed0f9a87	Setelah cocok, _num_ _name_ akan dipotong sebagai biaya.
2515cc60f2fa2dea	Daftar sebagai _name_?
fb1ba3c28b8862ad	Percobaan tidak cukup.
e384e240da723d46	Slot ini terkunci.
78db0a505ada9481	Batas daftar kucing tercapai.
9204cf45a878cafd	Gunakan _num_ _name_ untuk membuka?
4ef68247260d9569	Tidak ada kucing yang memenuhi syarat.
