Id	Value
1aa50aa0246839f8	Reward for Ranking %s
b7e69ac635034754	Final Reward
3769be899f3e7ad1	You've already selected favorite character
49a5899e4a25a532	No items for now
0fe9b96a9b62a84b	No rewards to claim.
00a873cf1db70744	Unable to claim it
6996d9b5e46d3d3f	Conflicting conditions in collection.
726757eee1701026	At least one condition must be selected.
8ed4ac0470d5e567	Can't select all, as your collection includes locked conditions.
c85be1d1798f1c7c	Highest Record: _num_
e974b255da47d1f9	Featured
ff80ae864034f722	Popular
f5771d1e19ebfae8	The event hasn't started yet.
7f9fe599c5bc993b	Complete the <color=#ff1baf>_desc_</color> Paranormal Archive in the <color=#ff1baf>[_levelName_]</color> event.
d6c9ef4a6cf0c0e4	The event hasn't started yet.
48aa74e47138285c	Select a previous condition first.
071a29620787c43c	The event hasn't started yet.
eeb6c2b1235d298c	Available in _num_.
e7170fb195908932	Complete event story _name_ to unlock.
90b081f46864637d	<size=30><color=#545454>_num1_</color></size>/_num2_
8acc381fcdcd79b2	This event is currently closed.
bd05df11974f1dbf	Event begins in: _time_
9bd2512938646449	Not yet challenged _name_.
2fd27bf6d1cfa03e	Claiming rewards for your <color=#e71f55>_text_</color> in the region <color=#e71f55>_name_</color>.
feb53a2171098373	Highest DMG
81f433a96a9d2b81	After claiming, you can't collect rewards from other areas until the next reset.
5e7cffc7ba5a1d2d	Rewards claimed. Further challenges unavailable.
3394cd672d87cdc5	The event is ended.
3eaddf6b1d1f249d	Own:
c5ca98b711e44ecd	Clear the prerequisite stage _name_ first.
c371c455f8603b95	Opens after _num_
aa6cdaa53f8160e0	Clear the previous area to unlock.
e59ddc6018d0c21b	Story Recap
75142695d5ae1dfd	Read
4331d79ee17d7e12	Battle
fbb32baf2dfef51a	Clear the latest stage to unlock.
e71055f89d7f2ebf	This stage has no story parameters.
aebc51e6396a19d0	Daily exchanges left: _num_
73e4b6ed6a23b92c	Materials not yet unlocked.
1e037558253eea62	No more than 3 material types can be selected.
8d1a5f1740f30c6d	Replay
0a4174349c2c17c0	Karaoke Mode
d249c65d388b929e	Set Flavor
4234ae7570e32e8d	Selected: <color=#FF9A46><size=36>_num1_</size></color><color=#9C9A99><size=36>/_num2_</size></color>
c7750a94142571e1	Add to Shaker
221a3ff74f6e7ed3	No rewards to claim now.
431240d28a5fc777	Fully recovered.
2ffb6912289579e2	Insufficient currency.
dae780e249a087d5	Purchase all items in _name_ to unlock.
54679b343d32a3f3	Basic
1456b508b9c97a3c	Intermediate
37f065e2d18fcaa2	Advanced
c203123c1fd1d97d	Use _Num_ _Name_ to purchase the item?
57b5307d241db7f7	Maximum level reached.
3c7dea43504bd699	You cannot claim any more for today.
e616b16d03b19932	Max level reached.
d2fca962f535cac1	Purchase Level
cfbad50be75a2bef	Basic
2fffa69a403a4606	Deluxe
a893a8f6a8332ae9	Open after _time_.
3b4a5c88689a4b67	Summon
8b49a27a8d6b7734	The lottery phase has not yet started.
278e6626124e09c1	Insufficient items.
bf52d3e2b86083d0	_time_ _playerName_ gets
bc132aa1cc97e628	_name_ x_num_
1fc30e1738c0571c	Stock: _num_
e59da1277f43fae3	Each draw guarantees one of the rewards listed above. Each reward can only be obtained once.
f6a08d9a0d810166	All skins on this banner have been collected.
80b6347317c1d657	Free
5270f069266f1b45	Attempt _num_
1b622acc6db497c6	Attempt %1
1f951da175ef21a9	Select a Choice Reward first.
a9416def70980d80	Hit the grand prize to enter the next round.
eabec3d480f5969e	Advance _num_ floor(s).
dcdde4f2ce9a1ebc	Reward unlocked at round _num_.
ea7a0ae909345eca	Unlocked at round _num_.
22715b68a8c7c54d	Time left: _time_
0512419f1dac8402	Event not yet available.
4703a86d340230e1	Requirements not met.
67f375f4f929dcaf	<color=#545454><size=30>_num1_</size></color>/_num2_
ee33531f49e129e0	Rewards claimed.
307e55d5f7fe7029	Unlocks after clearing the previous chapter.
a2730ead664d1b15	Enter
39201d31bd933d00	Event concluded.
cb458417855f4347	Server-wide exchanges left: _num_
c96103fcbc98a880	Your exchanges left: _num_
02a6a1776b85f6b3	Exchange
a12ef46ff1187d6c	No attempts
54204fd07c045c22	Not enough exchange chances left.
5b65500c62f4515c	Exchange
3021bcf2b0632f3d	No stock
42dc47462cb634d8	Exchange Chances: _num_
c8c966fdf90a3acb	Flash sale starts in: _num_
bf0f83892c67fe44	<size=30>_YUAN_</size>_num_
e3864595852477ff	Bundle
aca71d8113096f59	Ultra Rare Rewards
9c1d0b567e9cf49a	During events, all Invasion stages have a chance to drop ultra rare rewards. Fight <color=#ff7b11>_num_</color> more battle(s) to earn a guaranteed ultra rare reward.
4e0de2f5177292b7	Clear main story stage _name_ to unlock
dde8ff23bca96c2a	Repair materials can be collected from _name_.
6fa9817e4e7b7a33	Fuse and obtain _name_ to unlock
6e084bb73f5d022e	Restore _name_ to unlock
55caf39870b626cf	Please clear the previous stage.
e3ec7ddae4300891	Clear for the first time to unlock Raid
dc8f019ff2d4e406	The hidden room is unlocked.
170b4bc1867ac043	A room in _name_ is unlocked, revealing something precious inside.
5b1a11f4dfcfcbe8	Found _name_
74fc33eb2abab69e	New _antiqueName_ obtained. Go show it to _name_.
2221f43507cf0d3d	A new antique obtained. Show it to _name_.
fe2f6ab22b9dbd64	A new boss is now available to track.
a9c85bc23679c2c3	There are tons of goodies in _name_. Go check them out!
5c93247c141dac5f	_name_ [Phase _num_] completed.
b57b7fb05f52c4f2	A new discovery might occur next time.
274c87c13f147aca	Switched to running mode.
b01a3d6bae7dabda	Switched to walking mode.
188ff6d617551cd7	Purchase all casual outfits (_num1_/_num2_) and get bonus
3a2721702f952aa8	Unlocks in _day_ day(s).
36abbfec15393151	Unlocks in _hour_ hour(s).
0951bff94daa7c65	Unlocks in less than 1 hour.
ac3a24f01dd3a9ea	Clear _name_ to unlock.
6b457e48087ee901	Locked
457d9e811c940958	Closed
d4a4162883889dcf	Complete the tracking event _name_ to unlock.
3326fc13e75631aa	Clear the previous stage to unlock.
ef51a29c43a448d7	Unavailable
707d82c47889949d	_num_
5fdb96490f60f271	Please clear the previous stage.
6692322a5d7f286e	Floor _num_ rewards
157e900a9ce7281b	Max Level
ea923870e36dafca	Insufficient _name_
a7e8a5cbdfed911f	Equipment slot is full.
10d95fa41412d00a	Clear Reversal of Ill Fate F50 to unlock.
93e83b4835110f15	Each reset will extend the stage reset time.
f85aa841a4487030	1-3: 15m_NEW_LINE_4-6: 30m_NEW_LINE_7-9: 1h_NEW_LINE_10-12: 2h_NEW_LINE_13 or higher: 8h_NEW_LINE_The number of times resets daily at 5 AM.
a5ba2b87fe6f7a86	Resets remaining: <color=#ff4777>_count1_</color>/_count2_
cb21aa2b11ca3449	Please clear a stage first before trying again.
d0dd5b14389733b9	Not enough resetting chances.
d19b300cba8e8406	Reset and go back to Floor 1?
c67ae9786a469e6b	All cleared.
18b7283deedc102f	Stage locked.
ff6b94db7cab8b8e	Insufficient _name_. Can be acquired from the Void of Decay.
d3c9cd57106815d7	Unlock
906193e750da2ba3	Continue
e4ead96f7e2434ab	Review
7e047b715ae42a84	Clear Void of Decay F50 to unlock.
b33978f19474e91a	Preview Rewards:
1149761f348b2b3a	Complete the Battle Practice first.
f960879aba25f847	You've already claimed it.
7f166929f56ef3d9	End in: _time_
e0dd419b21352018	Redirection unsuccessful.
cf598ad228042650	With every _num1_ summons, you can get _num2_ Research Pts._NEW_LINE_Reaching _num3_ Research Pts <color=#ffc45d>guarantees</color> SSR Combatant <color=#ffc45d>Crystalline White</color>._NEW_LINE_After obtaining Crystalline White, Research Pts will restore to 0.
c5ad0dbbff43e6f5	_num_ stack(s)
12fa45a782c9029e	Remaining: _num1_/_num2_
6416858d2e2303ef	Event Purchase Limit:
c531c9193f166aa3	Claim the Grand Prize on this floor before moving to the next one.
ee0e7f75c562bd02	Congratulations! You've got the Grand Prize! Tap to enter the next floor.
913092999072306f	Insufficient _name_. Make top-up now?
4864828f9628eaca	Outfit already obtained.
ead7c24e65978c69	Combatant not acquired.
741d2c40d08e7c9a	Use _Num_ _Name_ to purchase _Name1_?
61a6df0500f50793	Map Currency
f63585fa266307d5	Parkour Distance
b01d262f0bab95bc	Enemies Killed
715199eea64b4ba5	Mynah Repelled
470fa66451a228ad	Buff Triggered
911cc2099b444ae4	Invisibility Triggered
0ccb94b273dc6569	Collection
29e505427ee49d68	_num_x
f21304c08c3244a1	Phase _num_
1e6c87888fc7fd5c	Unavailable now
af8436bf912639ab	Clear the event stage _name_ to unlock.
f410b49b91dc8e3f	It's still locked.
985365967ae2301b	No rewards to claim.
d5bdaa9cd9bba44b	Stage locked.
adf6cff32aed5e3c	Infinite Mode locked.
b650e7f87f7d1221	Clear the previous stage first.
a5a95b6f56983b83	Missions
7f91433f9ad4cceb	Requires _num_ _goodsName_.
af784ffc8aaaddbf	Requirements for claiming not yet met.
41a022e78f5aa488	Returning Pack
3b80dc63c0772dff	Returning Battle
62cfb64cf591dbf9	Daily Sign-in
b72db5d0144b2008	Returning Mission
db9535ea7f77acaa	Lucky event: Receive _num_ dice.
31efcec43ca33748	Lucky event: Advance _num_ tile(s).
8e16bf17e3b7769e	Locked.
973b9ae1e649415c	Rewards claimed.
8c3d4670ee8a1e54	Spin x_times_
46fb92236b7576c1	Item already owned
43f541e450618986	Card Packs
a89e0559e4266aca	Battle Card
9a1c800bde6566e9	Ltd-time
fec759e9e14bacbb	Sale
f4e9fbd3aa85b4aa	Premium Shop
dc7e09a4e38b4e71	Standard Shop
8c56b59c002f87ec	Not enough chances left today.
f989542c87f9a011	Congrats, _playerName_ obtained _name_ x_num_.
8bcaa87625944113	Entry is closed.
7b09820bf4979eff	Previous chapter incomplete.
facafeb89e04d1af	Insufficient points.
1b401538931f79f8	Path of Progress completed.
9e8d940fdfbe7948	No buffs available.
8bc5395d5a44e9ef	Round _num_
5d743b0f74c344d1	_num_ attempt(s) remaining.
f478c45a8664d7d8	Push Ahead
6f38b31220254d85	No claimable rewards.
f1c3222638aa00cb	When you receive at least 5 rewards from a single recruitment, you'll earn a free recruitment!
e9790c85d5434a1e	Obtain _name_
219ac3d0245ac875	Daily reward claimed.
cc53ea56ce71a203	1x Recruit!!
7db82fa570be4db9	10x Recruit!!
bbbcd6305895784b	Final Part
b7b1d846541a4fbd	Probability
8a3a806b697eb951	Drop rate
cf4e70238de8df03	Use 2 Emporium Coupons to flip cards once.
8cafce20f41bb502	Waiting for other player...
3aed48c03f18cbc7	Waiting for the other player to finish the show.
ff767efef46fb77f	Connection timed out. Leaving battle.
d2b4f14ed1077ad1	Connection timed out. Leaving battle.
05b4e879a44a39fb	Opponent has disconnected or left.
b7f9058a706e0a1a	Connection timed out. Leaving battle.
ab494491a3996586	Connection failed. Leaving battle.
b5c8f41fef71326c	The host ended the game.
ba35c6922e75d9c2	Connection error. This room doesn't exist.
ebe58de3e7e31d29	d
cca0100ce279df7d	h
ef70d9026b9dd25d	Item sold out.
872301d2e8787c9b	Waiting to join the voice chat room.
d87635b39c2ead7b	Failed to set microphone.  err:_num_
471ebfc696719846	Failed to join the voice chat room. code:_num_ info:_str_
19959d61717538ee	Summons
dfd384628836d515	Inspector's Perks not activated
9d49347a9dc81bf2	Subtotal
f3b6f381b80f5b38	Best value!
2e2a263a2ae58d5a	GRAPHICS
c9d54969050f61fe	SOUND
4ee95425782f4e51	OTHER
523b1c2b723cfa08	Remaining: _num_
960c1a96f3519d15	_num_ day(s)
b97edcba3c0c7df8	Equipped
003a93df9ad1f0ba	Loading
5cc03c9386acb549	Offense
b1156e7852ca3bce	Defense
e7b27149b9fa17db	Confirm
6dfbc8804bed03e5	Cancel
d683a0e5e8a3a52d	Update
04f695e47bb3f3f2	Exit
7968908410a988f5	Retry
c5fc04be48b73203	Restart
569b5726b1042962	Go to Shop
8c7befc64d6a7222	Buy All
3b105989becf6b1f	Save
7d2caf88afd809ee	Vote Out
39655c6fe8253dd0	Decline
bc70f5d3b4650582	Obtain Combatant
836697389f5d824c	Buy (Full Price)
4e1b8bb79b863e58	Skip Prologue
cfbb36b0b4c357a1	Continue
037962eb22944570	Claim Now
090a7eabeca8f47a	[Ultimate]
5458cee65d0c675f	[Passive]
52de0064b762a215	_num_★ Effect
01b8abdce79ddb2f	Info
8a69308718c8a031	Level Up
0094fd142ba4446d	Ascend
599485cbdf838c2a	Star Up
4f6837ab77cd78e0	Skill
01a4e78ffd81bba3	Equipment
874962b1f7e62760	Outfit
71c5cd6f7b14f2ea	Pathos Weapon
fb66b490cc2e5724	_nam_ not obtained
5e023794a552c029	Requirements to unlock the Pathos Weapon not met.
2d214f41f3b9e204	Unlocked the [Cat Form] feature
b9de95a39f6cc6f1	Unlocked [_name_]'s voice
ed76ee9a812d9825	Unlocked [_name_ ]'s movements
12f129a91f9df799	Unlocked [Story _name_]
19c8fda2cb18cf2d	Maximum Mood increased to _num_
55c6197d1c528b60	Power +_num_
215f37519c59c45d	Power _num_
88ba7ccae405a0c5	Base Power
f301ca59f7d05420	Ascend
f9afdf75e8372890	Skill Upgrade
6e6e50f97f2d57d4	Affection Boost
31c9a02522af29ac	Skin Boost
07424d45ab9f2e54	Overall Boost
5e2cff4fdd3beb1d	Overall Talent
d9274c07d8147fed	Combat Archive
2910054bc6a8aff4	VA: _name_
a8b3909f9137e7ee	Max level reached.
6413859a75459450	Leveled up successfully! Overall stats increased.
86d2f657ab8352c0	Level-up requirements not met.
e48a9043700036c5	Insufficient Combatant Shards
7298c3e58a24b973	Inventory cannot be expanded further.
f3494465f2a96c25	Use _count_ _name_ to expand _num_ _type_ slots?
8d86771d90c8b429	Insufficient _name_.
7b29f24bbf1c280c	Purchased
71cbceada3f3e155	No Core equipped
b9ed45d14a71f0e4	No equipment for this set
d7d03791137d2a23	No equipment for now.
098d187d02848501	Choose a Set
78b78a8073955290	No equipment available for salvaging.
a6a5a5e7e25687af	No equipment available
681da441e2a56539	Preset limit reached
6c95f697883f5d54	Successfully saved.
a7211e55be380f3d	Set could not be empty
ea536a0a2d9709bb	Set Name could not be empty
492d6df276a465cf	Set already existed
90e8eab9e482ad1b	Successfully installed.
d86b192597054cd5	Successfully removed.
3e9dffc54d542ce0	Replaced successfully.
76d5aca3a1441ae6	Please choose your Combatant.
58e981cd08d230b5	The engravement effect will only activate when <color=#e71f55>[_name_]</color> equips it. Are you sure?
63364f01d8ab450c	Please select a character to change
924b96adb5d11aaf	Use these materials to upgrade the equipment to <color=#e71f55>_num1_★</color>. Are you sure?
cb6668dac777669b	Use these materials to upgrade the equipment to <color=#e71f55>_num1_★+_num2_</color>. Are you sure?
6fb06a3bfe92bc03	Equip
5167a1d725885f37	Remove
a5e031c521637fdd	Replace
d21bb8e377639c2b	Upgrade
8011ff0dc54175e1	(Only takes effect on _name_)
afcf5ae662768f30	Unlocks at _num_ ★
f5dee8a62baf9c7d	Enhance
c51c65935c83496f	Engraved
e887c1ede172f4bc	Engrave
7b59114c7af72c54	Locked successfully.
ddd9b9e0d96f0d42	Star up to unlock
0d2c1bc7e0cc201d	About Primary Stats
b1b4b193e05975bf	This piece of equipment has random base stats, raging between <color=#FF1BAF>(_num1_-_num2_)</color>.
73a08df0b6a4ecff	There are a total of 6 tiers of quality: UR, SSR, SR, R, C, and NC. The higher the quality, the greater the bonus they provide with each upgrade.
b4cd813312fb3f72	All
7670d8b0bf390eef	Deleted
12105297543fbb5a	Successfully
e271b6e09325d32e	_num_ piece(s) of Equipment equipped. Sure to continue?
9361aafc6719d64c	Available: _num1_/_num2_
7b6b45056fea33e8	Enter the Set name
bb566cf89b5e5084	Please choose the stats to retain
100a7fd887a1e3b4	Please choose the rarity to retain
1ace1be990516510	Choose one entry to reset.
b7d52e7025172892	Maximum stats reached.
b143b35b0da92f88	Are you sure you want to use _num_  _name_ to boost this stat?
b7b398af7e12e660	The number of entries will remain unchanged, but stats will be randomly increased.
63c5e9ae8b8d0b3e	This contains a rare entry. Refine it anyway?
f7a5c7e2aeec62d3	Refined!
a65cb0f9312874a9	Limit reached for a single attempt.
2ec2a85bc3182b76	No equipment available for salvaging.
00bf531b091fef87	The selected equipment is of SR or higher rarity and features <color=#E71F55>upgraded gear</color>. Are you sure you want to salvage it?
7be9c38a045dfaf1	The selected equipment is of SR or higher rarity. Are you sure you want to salvage it?
3b08a0d1a8ef8b9a	The selected equipment features <color=#E71F55>upgraded gear</color>. Are you sure you want to salvage it?
ca82207d6dd27880	You can only lock one entry at a time.
71d6a4c391ba364a	Reforging range: _num1_-_num2_
4af017f99f60b7c9	The current reforged stats are very rare. Would you like to continue refining?
2122676f2e94cbab	Unlock entry locking after reforging _num_ more times.
dacfa626f24cc8cd	No equipment for now.
7038810817ce57de	Equipped items cannot be salvaged.
967cd53b4ae4a875	Locked items cannot be salvaged.
63351c92cb6e5787	Please Ascend this character to UR.
57257434973d11af	Successfully leveled up
e7e7dc95e8c98783	Level-up failed.
d961f6e949c60409	Event has concluded.
1c9c5c7c92cb5dca	Use the following materials to quickly upgrade to level _num_?
9b5fb6b8c6e9e436	Leveled up!
14ebc530c01f9de5	Maximum food delivered today.
64b131adb54dd61d	No materials selected.
1a6f4df69d2fd038	There is _num_ excess Affection EXP. Are you sure you want to send it as a gift?
ab4d441b661d78c4	Each piece of _name_ will increase Affection by _num_.
b82d5a82178d32c8	No management skill yet.
fdc04de4d49dd05a	Delivery Man
b6e0ae48e75c0f43	No fishing skill yet.
e1faa5f41437053a	Elemental
cab870b6bc175d74	Particle Form
ecec97adcc78adf3	Bloodline
a8f4a187cca2deeb	Profile
f02a053362a7cff4	Bloodline
8f9527ae649359b9	Story
284343f19ea04dca	Voices
5827ad98964bad6a	Name: _name_
4ed0fa24d8bc5c6e	VA: _name_
7795a223ee01d22c	Birthday: _name_
bd6745f56f1445dd	Personality: _name_
2f94903722f96dd5	Symbol: _name_
7bd89bc0238886e1	Unlocks at Affection Lv. _num_
bb24ef8ff622a8f0	Obtain Combatant: _name_ to unlock
f82dc28ee54580d1	Affection reaches Lv. _favorLevel_ to unlock
dbce6c5cf265cd25	Affection
945815f98481a2e1	Archive
00bb0a4d1f63c32a	Assist
ca372854a1e32b5a	Max Level
dbee06f06bad47fe	Power
e6c2a72990794369	Combatant Level reaches _num_
aee893bdf93b0875	Limit reached. Reach Inspector Level _num1_ to further upgrade it to Lv. _num2_.
756d7bc589e4f572	Level maxed out.
21524fe2a9ad140a	There is an excess of _num_ EXP. Level up anyway?
04277693cded4346	Please unlock the prerequisite star level.
e7cd708eee5ba73b	Activated
68d11d8f9234d3a5	Assist Bonus
60b16b07ce88a554	Unable to choose restricted Cato
96c14a80b49327a5	Management Skill
acf0be3cea1e3807	Combat Skill
347e64218937b1a1	Info
b10cca945b9c3bfe	All
72a96e784f138d5e	Battle
688909d4891eb845	Manage
305f395fd55908a5	Summon x_num_
0ac4160694496ae4	Not enough _name_ for summoning Cato.
51a660df00154004	Please first collect the Catos for gene fusion.
081d1da878464a09	Fuse Once
ca3c2af71f8e1aa9	Fuse Multiple
9f9c73ab5305c9b4	Mass fuse _num_ time(s)
0de29dd9f4b68636	Fusion conditions not met
3f9e6dae76c07cda	Fusion requirements fulfilled.
c667820bfcbab970	This Cato doesn't have enough genes.
bc599e79bbbc2651	Cato's gene quality requirement not met.
ddc092cc4c89945a	This Gene cannot be chosen for now.
cffcba46925762ce	Gene selection limit reached.
dae7c7208581652f	Cat limit reached.
908b4935c015fdf2	Theme
93047994ff0af33f	Combo
32e9af735b3f5241	Part
3a0ff4903db4723f	Eyes
c1a7873dbdb9e729	Mouth
dfaac38233bb0ff9	Pattern
a7cd602393b783c9	Body Color
26c2ad6ddf7444a1	Ear Color
b1cd36cf2ec1c7a4	Tail Color
e121fa843d42dc4f	Headpiece
ad24e8b8ab4ec836	Necklace
7610693fa81e5296	Inventory
fd89aec005067113	Headpiece
dae0a0aef81e925a	It's still a kitten. Unable to raise it.
331e10acb11bae65	_name_ reaches _num_ and evolve to unlock
cf0b50885aff526d	Assembly
e99ae23d6383a981	Assembly has ended.
324ed6cd0da7472e	Recover
cba3174cb35801ab	Request
d69973a7740308ac	Request failed.
9b83e221757b3a4d	Explore
5c08333924933f19	Exploration ended.
e1db4b129af83967	There are unsaved changes. Exit the cat list anyway?
90baf24fd63f691a	Successfully set.
4e9a25a7e650279c	Maximum Cats on display in the Cat House.
91339a20fae316f5	Select _name_ data:
bc7c369ff861f70a	Filter reset.
96504a478ff8619a	Showing filtered results.
2925eb6d583c4b4d	Set cat as companion.
be9239c444c12c82	No cats can be Incubated for now.
f88c61fdaa30a663	No cats can participate in Assembly registration for now.
f8188979595cad8d	No cats in the current assembly.
e0fcc58d008b9e84	No slots available for now.
83b09386995f73d0	Assembly in progress
676b05a92de4d57e	Recovering
67bfaa595531062a	Requesting...
5ca6d2a39e07fbf7	Exploring
7ab5b80a67c49447	Limited-time rate increases!
c0b1d406395ecd5b	Countdown: _time_
ddcff8ebb10b5dcf	Incubate
a2f1f52ec7950b6d	Sign Up
f56a2bf1be01e8b1	Mature
5cca7dc03250021d	Juvenile
50160f59814c1141	Use _num_ _name_ to increase _num1_ slot(s)?
758a81e2ca997de6	The cat is still being raised.
64a4fd5fed0f9a87	Once matched, _num_ _name_ will be deducted as a fee.
2515cc60f2fa2dea	Register as _name_?
fb1ba3c28b8862ad	Insufficient attempts.
e384e240da723d46	This slot is locked.
78db0a505ada9481	Cat list limit reached.
9204cf45a878cafd	Use _num_ _name_ to unlock?
4ef68247260d9569	No cats meet the requirements.
c6e98025c43d755e	Current Cato has been selected by someone.
f1ce7eeb99ff5f63	Each matchmaking costs _num_
0871819bac0c371b	Invitation canceled.
73be82ee0fefebe8	Not enough _name_
7d4e4611254197b4	Proceed to the shop now?
13d33338a56d3512	You don't have any friends yet.
515f50d017e56715	Use _name_ x_num_ to start matchmaking?
cc401de336dfdf30	Raising will begin once your friend confirms. If rejected, all resources will be returned.
ab80ee339387ea95	Invitation Time: _num_
e31b099ae9fbff14	Use _name_ x_num_ and _name1_ x_num1_ to start matchmaking?
31f9e3888c8ab2a8	Select your primary and secondary cat
a2fa2dd29f86b1c8	Cancel matchmaking?
d2e14bb8c4923b6f	Remaining _time_
7b1af22cd6a8c7d4	Start
06e1b62437ce426e	My Cats
08cb4088c9a15825	Optional
429d5a36c4383e14	Assembly Cats
c5e060957233efe2	Put <color=\
5230f906db741753	Get Opal immediately
0950dac638ac8b95	Reduces Incubation time by 30m and grants 1 new slot.
a8f88966a5942512	_YUAN__num_
198d7aaa856951e7	(Remaining: <color=#ff4d4d>_day_</color>)
d5bc56224440b23c	(Remaining: _day_)
b3560ac57a6281b3	Renew
873308b8a5ef0e3a	Purchase
2b129531d761dc8e	(Remaining: _num_)
6e6a224658d82dd0	Inspector's Perks
4739ea718b3035e6	Claim Rewards
41bae79b658df574	Adopt
e5714ee2716a857a	Registration canceled.
44315a887310374f	This slot is locked.
852b25914f8ab426	After breeding successfully with a registered cat
e139f075d1d7e43f	1 Incubation attempt will be deducted, and you'll get _name_
5547df57293dede1	A service charge of _num_ is required.
5a0f1cae001f6862	This cat is currently _name_. Unable to raise it now.
b671cc2c75996b22	1 Raising attempt will be used for the corresponding cat, and you will not be able to obtain a new cat. Chip rewards will be available for the first 3 times daily.
26accca79ca91bc8	Skin Color
a4fe3ae85921ef7b	Ear
b6e1e27d4b22bd41	Tail
dcbc7218e7010c92	Themed Genes will not be inherited.
e2d983ff9242c01e	Extremely low probability of getting genetic or random parts data at birth.
327c32acf84136fa	High probability of attaining genetic or random parts data at birth.
c79fce813b1d47b0	Low probability of attaining genetic or random parts data at birth.
4c4fdd938c0567bb	_name_ formula
0be1a68aa1bc358e	_name_ will not inherit.
67081421e5398abd	_name_ gene won't appear this time.
7742e5b503849ae9	_name_ may appear
56942938c6245d66	Refresh this exploration mission?
6d47f7ca66848262	Insufficient free refreshes_NEW_LINE_Use _num1_ _num2_ to immediately refresh this mission?
aae8d30113bd56ed	Please claim the Exploration Chest first.
0584d8ae9b8a0030	Use _num1_ _num2_ to immediately get 1 refresh?
24b235e5576c6259	Refresh limit reached.
79201ce1ddac8dd6	<size=50><color=#fb15a8>_num1_</color></size>/_num2_
197aefe78c212edd	Stats requirements not met.
8675f0a43e6349b9	Reward +_num_
f46105dff7005315	Combatant Stat Boost
87051b5ac4a45ab2	Skill Bonus
70ad0fcdcd597361	No battle bonus stats locked yet.
a07fc727be79d383	No trainers meet the requirements.
723920c2ec21afe0	Remaining <color=#2ffff5>_num_</color> times.
8555dc9e3b254a1f	Feed
638c38a2d0e249b7	Play
b4c47bd7727583e5	Cat Pathos is full.
227bd0b794833712	Current cat growth value is full.
ca85d2efbd7967c3	You can only choose one.
34155195d935d5c9	Successfully set.
51a154ba812d77f7	Companion cat required.
ef362ee41e779436	Please select at least one Combatant.
477d594fc8e68d5a	Amount cannot be empty.
b6f8287937372c36	This cat is currently _name_. Cannot feed it now.
6126c716ca8ac437	Pathos+
ba7d6adadb2881e6	Use _m_ to increase Pathos by _n_?
b00cb5a26bc3114d	Cats' stat growth cannot be reversed. Please train carefully.
e4a09500499c4826	Insufficient cat Pathos.
af1a9542d79dc485	This cat is currently _name_, thus cannot play toys.
532fbda4d05adbaf	Use Pathos _m_ to play _n_?
8bf4fca16f637c50	Evolution requirements not met.
345a270db12a8561	This cat is currently _name_, thus cannot be initialized.
e99f4da36d2aae23	Initialize cat now?
59ce6761d837f247	_name_ has been deleted.
c80581553a69b143	Companion cat cannot be initialized.
65992759a47744f3	Initializing kittens will not grant you any rewards.
f0f276434edca501	Estimated Rewards: %d %s
e7cac8a4ac18ba55	Change player name
3ecdf614e112061f	Player name max length 7 char.
