PlotId,StoryId,NextStory,Branch,Interaction,Line,,Voice,Head,Desc,BulletCurtain
105011,105011004,105011005,0,0,105011004,塔塔，侦测附近的根源之力反应。,0,10001,0,0
105011,105011005,105011006,0,0,105011005,真是拿你没办法呀，当当，当当，当当当——！,0,4001,0,0
105011,105011006,105011007,0,0,105011006,雷达小弟~,0,4001,0,0
105011,105011007,105011008,0,0,105011007,好神奇！不愧是塔塔大佬！,0,10010,0,0
105011,105011008,105011009,0,0,105011008,呃，他那只是个奇物雷达，还是最便宜的那款。,0,10009,0,0
105011,105011009,105011010,0,0,105011009,找到了！跟我走！一路向北！,0,4001,0,0
105011,105011010,105011011,0,0,105011010,奇怪……就是这里没错啊……,0,4001,0,0
105011,105011011,105011012,0,0,105011011,果然失灵了吗？便宜果然没好货啊……,0,10009,0,0
105011,105011012,105011013,0,0,105011012,说什么呢！雷达小弟在小队里的资历可是比你还——,0,4001,0,0
105011,105011013,105011014,0,0,105011013,失灵了？我看未必。,0,10001,0,0
105011,105011014,105011015,0,0,105011014,卿英从指向头顶，一道闪光缓缓地坠向他们。,0,0,0,0
105011,105011015,105011016,0,0,105011015,对喔！雷达小弟不能加载Z轴数据，可为什么奇物会在天上呢？,0,4001,0,0
105011,105011016,105011017,0,0,105011016,大佬们，比起那个……咱们现在是不是得往后撤几步？,0,10010,0,0
105011,105011017,105011018,0,0,105011017,快……开！！,0,10002,0,0
105011,105011018,105011019,0,0,105011018,听到声音，众人默契地后退几步，并排等着那道闪光落在他们面前。,0,0,0,0
105011,105011019,105011020,0,0,105011019,快！闪！！开！！！,0,10002,0,0
105011,105011020,105011021,0,0,105011020,“砰！！”,0,0,0,0
105011,105011021,105011022,0,0,105011021,嘶……疼疼疼……,0,10002,0,0
105011,105011022,105011023,0,0,105011022,揽着闪光奇物的少女从人形的深坑中爬出。,0,0,0,0
105011,105011023,105011024,0,0,105011023,这……,0,10009,0,0
105011,105011024,105011025,0,0,105011024,这姐姐可真扛摔啊……,0,10010,0,0
105011,105011025,105011026,0,0,105011025,真是强大的生命力……,0,10001,0,0
105011,105011026,105011027,0,0,105011026,奴啊奴啊……,0,50110,0,0
105011,105011027,105011028,0,0,105011027,嗯嗯，就是啊……啊？！,0,4001,0,0
105011,105011028,105011029,0,0,105011028,随着塔塔一声惊呼，众人一起看向不知何时混入他们之中的梦仆。,0,0,0,0
105011,105011029,105011030,0,0,105011029,你是怎么混进来的啊？！,0,4001,0,0
105011,105011030,105011031,0,0,105011030,快、快逃！！,0,10002,0,0
105011,105011031,105011032,0,0,105011031,奴啊？奴啊奴啊，嘻嘻嘻嘻……,0,50110,0,0
105011,105011032,105011033,0,0,105011032,糟了！,0,10009,0,0
105011,105011033,105011034,0,0,105011033,瞬间，无数梦仆从四面八方袭来，将众人团团围住。,0,0,0,0
105011,105011034,0,0,0,105011034,准备战斗，我们杀出去。,0,10001,0,0
105012,105012001,105012002,0,0,105012001,吃我——这招！！！,0,10002,0,0
105012,105012002,105012003,0,0,105012002,从天而降的少女将奇货抛向卿英从，抬拳冲进梦仆群中。,0,0,0,0
105012,105012003,105012004,0,0,105012003,奴啊啊啊啊啊啊啊啊啊啊啊啊！！！！！,0,50110,0,0
105012,105012004,105012005,0,0,105012004,哦哦！这可真是……强而有力，强而有力啊！,0,4001,0,0
105012,105012005,105012006,0,0,105012005,既能用凌厉攻势打击敌人，又能为队友提供援助的战士……,0,10001,0,0
105012,105012006,105012007,0,0,105012006,喂，你不会又是想……,0,10009,0,0
105012,105012007,105012008,0,0,105012007,怎么？事先说好，这奇物可是我的战利品，不会分给你们哦？,0,10002,0,0
105012,105012008,105012009,0,0,105012008,如果我说，有双赢的办法呢？,0,10001,0,0
105012,105012009,105012010,0,0,105012009,果然……,0,10009,0,0
105012,105012010,105012011,0,0,105012010,云都官方允许勇者小队在挑战世界中吸纳独行勇者，与其单打独斗，不如通力合作。,0,10001,0,0
105012,105012011,105012012,0,0,105012011,唔……,0,10002,0,0
105012,105012012,105012013,0,0,105012012,虽然按人头分报酬是有点亏，但组队确实也安全一些。,0,10002,0,0
105012,105012013,0,0,0,105012013,好吧，那就合作一下试试吧，我叫希芙，接下来就仰仗大家了哦~,0,10002,0,0
107011,107011001,107011002,0,0,107011001,第四件，到手！,0,4001,0,0
107011,107011002,107011003,0,0,107011002,不愧是大佬，效率就是快！,0,10010,0,0
107011,107011003,107011004,0,0,107011003,确实，这种推进任务的速度即使在那些知名的勇者队伍里，也是很少见的。,0,10002,0,0
107011,107011004,107011005,0,0,107011004,还是有点慢了，效率需要在提高一些。,0,10001,0,0
107011,107011005,107011006,0,0,107011005,……我觉得你那个恶魔标准谁都没法满足。,0,10009,0,0
107011,107011006,107011007,0,0,107011006,黯炎话音刚落，一阵强劲的音乐袭来，那是一首很老的乡村乐。,0,0,0,0
107011,107011007,107011008,0,0,107011007,哟，大伙儿，氛围挺和睦啊？,0,10004,0,0
107011,107011008,107011009,0,0,107011008,金发的男人将肩上的音箱放在地上，将枪口对准了卿英从。,0,0,0,0
107011,107011009,107011010,0,0,107011009,你这家伙，是这伙人的老大？,0,10004,0,0
107011,107011010,107011011,0,0,107011010,老、老大！,0,10010,0,0
107011,107011011,107011012,0,0,107011011,喂！你要干什——,0,10002,0,0
107011,107011012,107011013,0,0,107011012,有需求就说，我们这里没人吃威胁这一套。,0,10001,0,0
107011,107011013,107011014,0,0,107011013,嚯，能用这么帅的口气说这种怂蛋话？不亏是“老大”啊。,0,10004,0,0
107011,107011014,107011015,0,0,107011014,我的需求嘛，就是你们收集的那些“神奇小玩具”。,0,10004,0,0
107011,107011015,107011016,0,0,107011015,那没的谈了。,0,10001,0,0
107011,107011016,107011017,0,0,107011016,跟他费什么口舌，卿英从，你得改掉你玩弄杂兵的坏毛病。,0,10009,0,0
107011,107011017,107011018,0,0,107011017,哦？这么看不起哥们儿？那就来碰——,0,10004,0,0
107011,107011018,0,0,0,107011018,“砰！”,0,0,0,0
107012,107012001,107012002,0,0,107012001,于是，被五花大绑的金发牛仔就这样被众人围在中央。,0,0,0,0
107012,107012002,107012003,0,0,107012002,啧……到此为止了吗？这下便样衰了。,0,10004,0,0
107012,107012003,107012004,0,0,107012003,你误判了件事，黯炎。,0,10001,0,0
107012,107012004,107012005,0,0,107012004,我知道我误判了什么，但你最好别……,0,10009,0,0
107012,107012005,107012006,0,0,107012005,这家伙绝不是什么杂兵，虽说使枪的动作过于花哨，但……,0,10001,0,0
107012,107012006,107012007,0,0,107012006,喂，你不是勇者吧？,0,10001,0,0
107012,107012007,107012008,0,0,107012007,啥？勇者？你在说什么童话故事里的东西？,0,10004,0,0
107012,107012008,107012009,0,0,107012008,并非勇者，却有如此的战斗力和机动性。,0,10001,0,0
107012,107012009,107012010,0,0,107012009,黯炎，即使是在云都，这样的火力支援者也不好找。,0,10001,0,0
107012,107012010,107012011,0,0,107012010,混账！我已是败了，你要怎么处理悉听尊便，现在又在假惺惺地婆妈什么了？,0,10004,0,0
107012,107012011,107012012,0,0,107012011,唉……我是真不想惯着你这“队友收集”的坏毛病。,0,10009,0,0
107012,107012012,107012013,0,0,107012012,呃……辛苦你了，黯炎。,0,4001,0,0
107012,107012013,107012014,0,0,107012013,听好了小子，你不用说我也能猜到你想干什么。,0,10009,0,0
107012,107012014,107012015,0,0,107012014,无非就是想离开这个莫名其妙的地方，回到自己的老家对吧？,0,10009,0,0
107012,107012015,107012016,0,0,107012015,自己选，是被我们五花大绑丢在这等那些怪物料理你，还是帮我们收集那些“神奇小玩具”，我们帮你回家？,0,10009,0,0
107012,107012016,107012017,0,0,107012016,呵，真是被小瞧了呀，既然你已说这种话了——,0,10004,0,0
107012,107012017,107012018,0,0,107012017,他他他他他他——他要反扑？！,0,10010,0,0
107012,107012018,107012019,0,0,107012018,那我比利当然是要帮助你们呀！可不要忘记自己的承诺哟！,0,10009,0,0
107012,107012019,0,0,0,107012019,……,0,10001,0,0
109011,109011001,109011002,0,0,109011001,……,0,10014,0,0
109011,109011002,109011003,0,0,109011002,……,0,10001,0,0
109011,109011003,109011004,0,0,109011003,……,0,10014,0,0
109011,109011004,109011005,0,0,109011004,……,0,10001,0,0
109011,109011005,109011006,0,0,109011005,塔塔大佬，老大已经和这蓝发兄弟对视半天了，这是……怎么个事儿啊？,0,10010,0,0
109011,109011006,109011007,0,0,109011006,这，便是强者的交流了。,0,4001,0,0
109011,109011007,109011008,0,0,109011007,可算了吧，估计就是这兄弟引起了他的兴趣，又和他一样是个闷葫芦。,0,10009,0,0
109011,109011008,109011009,0,0,109011008,懂了，两边都在观察，对话压根没法成立是吧？,0,10002,0,0
109011,109011009,109011010,0,0,109011009,抱歉啊大伙儿，刚刚上厕所的时候被那些小怪物追杀，稍稍花了点时——,0,10004,0,0
109011,109011010,109011011,0,0,109011010,赫、赫拉克？！你怎么在这？！,0,10004,0,0
109011,109011011,109011012,0,0,109011011,……？,0,10014,0,0
109011,109011012,109011013,0,0,109011012,比利？何时来的？,0,10014,0,0
109011,109011013,109011014,0,0,109011013,名为赫拉克的蓝发青年转头欲走，一枚子弹却从他身边划过。,0,0,0,0
109011,109011014,109011015,0,0,109011014,呵，当年在荣光郡为非作歹的恶鹫，此刻怎就不敢应战了？,0,10004,0,0
109011,109011015,109011016,0,0,109011015,小子，我没时间听你说这不知所谓的话，兄弟们还在等着我。,0,10014,0,0
109011,109011016,109011017,0,0,109011016,而我，也在等着让你伏法的那天。,0,10004,0,0
109011,109011017,109011018,0,0,109011017,今天能回荣光郡的，你我之中唯有一人！,0,10004,0,0
109011,109011018,109011019,0,0,109011018,比利上前拦住了赫拉克的退路，此刻，二人唯有一战。,0,0,0,0
109011,109011019,109011020,0,0,109011019,这就是异世界的人吗？好婆妈啊……,0,4001,0,0
109011,109011020,109011021,0,0,109011020,这么说话的人有一个就够要命了，怎么又被同化一个了？,0,10002,0,0
109011,109011021,109011022,0,0,109011021,所以……头儿，呃，我是说队长？这毕竟是比利自己惹的事儿，咱们要帮忙吗？,0,10002,0,0
109011,109011022,109011023,0,0,109011022,以他的性格，我差不多能猜到这小子要干什么了。,0,10009,0,0
109011,109011023,109011024,0,0,109011023,……,0,10001,0,0
109011,109011024,109011025,0,0,109011024,战。,0,10001,0,0
109011,109011025,0,0,0,109011025,你什么时候也被同化了啊？！！,0,10002,0,0
109012,109012001,109012002,0,0,109012001,终于，我要超越你了，赫拉克。,0,10004,0,0
109012,109012002,109012003,0,0,109012002,……,0,10014,0,0
109012,109012003,109012004,0,0,109012003,……比利，等等。,0,10001,0,0
109012,109012004,109012005,0,0,109012004,卿英从，在这时打断我，你要做什么了？,0,10004,0,0
109012,109012005,109012006,0,0,109012005,我不管你俩有什么恩怨，想要回到自己来处，这时候就听我的。,0,10001,0,0
109012,109012006,109012007,0,0,109012006,……你有回去的办法？,0,10014,0,0
109012,109012007,109012008,0,0,109012007,我有。,0,10001,0,0
109012,109012008,109012009,0,0,109012008,但我需要如你这般强大的枪手的协助。,0,10001,0,0
109012,109012009,109012010,0,0,109012009,好，只要能回去，我便跟你走。,0,10014,0,0
109012,109012010,0,0,0,109012010,也罢，你我的事，回荣光郡再说。,0,10004,0,0
111011,111011001,111011002,0,0,111011001,最后的奇物到手咯！,0,4001,0,0
111011,111011002,111011003,0,0,111011002,哇！卿英从老大好帅呀！,0,10010,0,0
111011,111011003,111011004,0,0,111011003,你能再浮夸点吗……,0,10002,0,0
111011,111011004,111011005,0,0,111011004,赶紧回去吧，在这诡异的地方呆久了，我已经开始怀念地下街的炒面了。,0,10009,0,0
111011,111011005,111011006,0,0,111011005,几位，请问荣光郡在哪个方向？,0,10016,0,0
111011,111011006,111011007,0,0,111011006,又是比利的老乡？？你们那里到底发生什么事了啊？！,0,10002,0,0
111011,111011007,111011008,0,0,111011007,你是——,0,10014,0,0
111011,111011008,111011009,0,0,111011008,红发的青年使了个眼色，赫拉克立即噤声一秒后改口。,0,0,0,0
111011,111011009,111011010,0,0,111011009,佳露莎镇的旅行商人？怎么也到这里来了？,0,10014,0,0
111011,111011010,111011011,0,0,111011010,真懒得遮遮掩掩了，先生，这里不是你的世界。,0,10009,0,0
111011,111011011,111011012,0,0,111011011,反正我们也要送你这俩麻烦的老乡回去，你想不想搭顺风车？,0,10009,0,0
111011,111011012,111011013,0,0,111011012,想啊，很想啊。,0,10016,0,0
111011,111011013,111011014,0,0,111011013,怎么“荣光郡”的人说话风格都这么奇怪……,0,10002,0,0
111011,111011014,111011015,0,0,111011014,那就跟紧我们，这里和我们的“交通工具”还有些距离。,0,10001,0,0
111011,111011015,111011016,0,0,111011015,奴啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！,0,50110,0,0
111011,111011016,111011017,0,0,111011016,糟了！是被我们身上大量奇物吸引的梦仆潮！,0,4001,0,0
111011,111011017,0,0,0,111011017,准备作战！,0,10001,0,0
111012,111012001,111012002,0,0,111012001,既能削弱强敌，在发起全力一击时时还能保持强机动性……,0,10001,0,0
111012,111012002,111012003,0,0,111012002,这可不是普通的旅行商人该有的身手。,0,10001,0,0
111012,111012003,111012004,0,0,111012003,小朋友们，接下来卿英从先生要做什么，大家知道吗？,0,10009,0,0
111012,111012004,111012005,0,0,111012004,对——他又要把人塞进队伍里咯！,0,10009,0,0
111012,111012005,111012006,0,0,111012005,可怜的黯炎，就这么被卿英从搞疯了。,0,4001,0,0
111012,111012006,111012007,0,0,111012006,眼力不错，异世界的朋友，但我有隐藏身份的理由。,0,10016,0,0
111012,111012007,111012008,0,0,111012007,为表敬意，便告诉你我的诨名好了——翼主，身边的人都这样叫我。,0,10016,0,0
111012,111012008,111012009,0,0,111012008,这家伙……好神秘啊。,0,10010,0,0
111012,111012009,111012010,0,0,111012009,不知道卿英从会怎么应对。,0,10002,0,0
111012,111012010,111012011,0,0,111012010,那，一起走？,0,10001,0,0
111012,111012011,111012012,0,0,111012011,好啊，很好啊。,0,10016,0,0
111012,111012012,0,0,0,111012012,喂！,0,10016,0,0
113011,113011001,113011002,0,0,113011001,好耶！可以回家咯！,0,4001,0,0
113011,113011002,113011003,0,0,113011002,老大，下次行动再合作啊！,0,10010,0,0
113011,113011003,113011004,0,0,113011003,云都的大伙儿等下再见，也祝另外两位平安到家！,0,10002,0,0
113011,113011004,113011005,0,0,113011004,嗯，真是场酣畅淋漓的冒险啊。,0,10016,0,0
113011,113011005,113011006,0,0,113011005,你这家伙只是收了个尾而已吧！,0,10014,0,0
113011,113011006,113011007,0,0,113011006,多谢几位帮忙了，还有赫拉克等回荣光郡，有你好看的！,0,10004,0,0
113011,113011007,113011008,0,0,113011007,真是一群闹腾的家伙啊，这一清静下来还怪寂寞的。,0,10001,0,0
113011,113011008,113011009,0,0,113011008,就是啊。,0,4001,0,0
113011,113011009,113011010,0,0,113011009,……,0,10009,0,0
113011,113011010,113011011,0,0,113011010,黯炎？,0,4001,0,0
113011,113011011,113011012,0,0,113011011,为什么……,0,10009,0,0
113011,113011012,113011013,0,0,113011012,黯炎，你怎么了？,0,10001,0,0
113011,113011013,113011014,0,0,113011013,既然你有能带着这么一群家伙完成任务的实力，当初为什么还要……解散小队？,0,10009,0,0
113011,113011014,113011015,0,0,113011014,我不明白啊……卿英从，我真的不明白！！,0,10009,0,0
113011,113011015,113011016,0,0,113011015,你说……什么？,0,10001,0,0
113011,113011016,113011017,0,0,113011016,黯炎沉默了，他闭上了眼睛，不再去看卿英从。,0,0,0,0
113011,113011017,113011018,0,0,113011017,他的身形缓缓消失，化作了一只巨大的梦仆。,0,0,0,0
113011,113011018,113011019,0,0,113011018,卿英从，现在的你，不过是个只会用大道理来掩饰懦弱的叛徒！,0,10009,0,0
113011,113011019,0,0,0,113011019,该死……,0,10001,0,0
113012,113012001,113012002,0,0,113012001,卿……从，别睡……醒醒！,0,0,0,0
113012,113012002,113012003,0,0,113012002,卿英从！！,0,0,0,0
113012,113012003,113012004,0,0,113012003,快醒醒！！和冉瞳姐约好的时间快到了啦！,0,4001,0,0
113012,113012004,113012005,0,0,113012004,这次的信息瓶可是抢手货，如果迟到的话，她可不一定会给咱们留呀！,0,4001,0,0
113012,113012005,113012006,0,0,113012005,塔塔……？我这是……,0,10001,0,0
113012,113012006,113012007,0,0,113012006,你又做噩梦了，梦话里至少提了三十遍……唔，你还是放不下以前的事情吗？,0,4001,0,0
113012,113012007,113012008,0,0,113012007,或许吧，不过现在不是说这个的时候。,0,10001,0,0
113012,113012008,113012009,0,0,113012008,又来了又来了，又要自己一个人消化情绪了！你呀，怎么总是这样……,0,4001,0,0
113012,113012009,113012010,0,0,113012009,要抓紧时间了，塔塔。,0,10001,0,0
113012,113012010,0,0,0,113012010,怎么感觉睡过头的好像是我一样……,0,4001,0,0
101161,101161001,101161002,0,0,101161001,呼啊……还好赶上了……,0,4001,0,0
101161,101161002,101161003,0,0,101161002,又不是情侣约会，这么急做什么？,0,10011,0,0
101161,101161003,101161004,0,0,101161003,你不是发消息说什么，这次的信息瓶很珍贵，要是迟到的话，就……,0,4001,0,0
101161,101161004,101161005,0,0,101161004,哦，那个啊，那是逗你的。,0,10011,0,0
101161,101161005,101161006,0,0,101161005,诶？！,0,4001,0,0
101161,101161006,101161007,0,0,101161006,这种事情先放一边，冉瞳姐，聊聊正事？,0,10001,0,0
101161,101161007,101161008,0,0,101161007,还是那么直接啊……好吧，那就听你的，先说正事。,0,10011,0,0
101161,101161008,101161009,0,0,101161008,荣光郡“高难度复刻”的事情，你应该知道吧？,0,10011,0,0
101161,101161009,101161010,0,0,101161009,无论是奖励还是难度，提升都还算保守常见，没什么特别的。,0,10001,0,0
101161,101161010,101161011,0,0,101161010,问题就出在这里了，按理说这种活动应该不会被新人勇者以外的群体注意才对，但……,0,10011,0,0
101161,101161011,101161012,0,0,101161011,“荣光郡”的信息瓶，在最近居然断销了。,0,10011,0,0
101161,101161012,101161013,0,0,101161012,很诡异啊，就好像是“RPG新手村的史莱姆”一夜之间都被谁杀光了一样。,0,4001,0,0
101161,101161013,101161014,0,0,101161013,没错，但云都官方似乎并不打算管这件事。,0,10011,0,0
101161,101161014,101161015,0,0,101161014,所以心系“成长中的勇者们”的冉瞳姐，打算以私人的身份委托我去调查？,0,10001,0,0
101161,101161015,101161016,0,0,101161015,我就喜欢你这什么都能猜出来的聪明劲儿。,0,10011,0,0
101161,101161016,101161017,0,0,101161016,但是呢，还有个附加任务。,0,10011,0,0
101161,101161017,101161018,0,0,101161017,长话短说。,0,10001,0,0
101161,101161018,101161019,0,0,101161018,能不能顺便帮我带俩新人？都是好苗子。,0,10011,0,0
101161,101161019,101161020,0,0,101161019,……,0,10001,0,0
101161,101161020,101161021,0,0,101161020,冉瞳姐，你这纯纯是难为人啊，卿英从他——,0,4001,0,0
101161,101161021,101161022,0,0,101161021,把他们的详细信息给我吧。,0,10001,0,0
101161,101161022,101161023,0,0,101161022,诶？！！！就这样答应了？！你不是卿英从，你是谁？！,0,4001,0,0
101161,101161023,101161024,0,0,101161023,这次可要保护好新的伙伴哦？,0,10011,0,0
101161,101161024,101161025,0,0,101161024,……,0,10001,0,0
101161,101161025,101161026,0,0,101161025,……嗯，我明白的。,0,10001,0,0
101161,101161026,101161027,0,0,101161026,冉瞳老师说叫我们在这里等……,0,10002,0,0
101161,101161027,101161028,0,0,101161027,可这都多久了？我们不会被放鸽子了吧？,0,10002,0,0
101161,101161028,101161029,0,0,101161028,应该……不会吧？冉瞳老师人那么好，还给咱们介绍了注册勇者身份的机构。,0,10010,0,0
101161,101161029,101161030,0,0,101161029,你呀……是不是忘了咱们还给了她一笔中介费？,0,10002,0,0
101161,101161030,101161031,0,0,101161030,丘丘，不要因为你在“忽律大佬”手下干久了，就以为所有人都跟他一样讲义气啊。,0,10002,0,0
101161,101161031,101161032,0,0,101161031,你太小看我了，希芙，我又不傻，还能这么简单让人骗了？,0,10010,0,0
101161,101161032,101161033,0,0,101161032,你最好是……,0,10002,0,0
101161,101161033,101161034,0,0,101161033,希芙和……丘丘，对吗？,0,10001,0,0
101161,101161034,101161035,0,0,101161034,也有可能不对——主要得看看你是来做什么的。,0,10002,0,0
101161,101161035,101161036,0,0,101161035,啥啊？说的不就是咱俩吗？怎么还有可能不对呢？,0,10010,0,0
101161,101161036,101161037,0,0,101161036,……,0,10002,0,0
101161,101161037,101161038,0,0,101161037,别紧张，是冉瞳介绍我来的。,0,10001,0,0
101161,101161038,101161039,0,0,101161038,新人勇者导师，闪亮登场！新人，你的梦想是——,0,4001,0,0
101161,101161039,101161040,0,0,101161039,自我介绍一下，我是卿英从，受雇带你们跑“荣光郡”的活儿的；这个精力过剩的家伙叫塔塔，是我的老队友。,0,10001,0,0
101161,101161040,101161041,0,0,101161040,真是一点幽默细胞都没有啊……,0,4001,0,0
101161,101161041,101161042,0,0,101161041,希芙，请多指教。,0,10002,0,0
101161,101161042,101161043,0,0,101161042,我叫丘丘，这段时间就跟你混啦，老大！,0,10010,0,0
101161,101161043,101161044,0,0,101161043,没问题，但在跑活儿之前……,0,10001,0,0
101161,101161044,101161045,0,0,101161044,咱们还得准备点热身运动。,0,10001,0,0
101161,101161045,101161046,0,0,101161045,有了冉瞳老师的保证，还有试探我们的必要吗？,0,10002,0,0
101161,101161046,101161047,0,0,101161046,不巧，我这人更信自己的眼睛。,0,10001,0,0
101161,101161047,101161048,0,0,101161047,我懂我懂，就是那个什么……面试对吧？,0,10010,0,0
101161,101161048,101161049,0,0,101161048,之前帮“忽律大佬”干“外包清洁”的时候，雇主经常会在工作之前测试我的身手！原来这就是面试啊……,0,10010,0,0
101161,101161049,101161050,0,0,101161049,呃，我觉得你们对面试的认知可能和正常人不太一样……,0,10002,0,0
101161,101161050,101161051,0,0,101161050,那么，要开始吗？还是当做没遇到过我？,0,10001,0,0
101161,101161051,101161052,0,0,101161051,怎么可能在这里怂掉啊！尽管来吧！老大！,0,10010,0,0
101161,101161052,0,0,0,101161052,啧，都到这份儿上了，肯定是要上的啊！,0,10002,0,0
101201,101201001,101201002,0,0,101201001,不、不愧是冉瞳姐认定的“传说勇者”，我还是第一次在干架的时候被揍翻呢！,0,10010,0,0
101201,101201002,101201003,0,0,101201002,这、这完全不是面试的强度吧……,0,10002,0,0
101201,101201003,101201004,0,0,101201003,这就不行啦？他可是放了不少水呢。,0,4001,0,0
101201,101201004,101201005,0,0,101201004,别这么说，他们表现得还不错。,0,10001,0,0
101201,101201005,101201006,0,0,101201005,在新人勇者中，这种实力已经不愧于冉瞳姐的高评价了。,0,10001,0,0
