Id,,ShopId,,PackGroup,Order,Name,Recommend,RecommendDesc,Poster,Rank,Type,Label,LabelDesc,,SpecialGiftLabel,LockFront,UnLockFront,Front,UnlockConditions,UnlockText,ItemId,Price,ShowPrice,IosProductId,AndoridProductId,IosProductId_CR,AndoridProductId_CR,IosProductId_APJXF,AndoridProductId_APJXF,IosProductId_JP,AndoridProductId_JP,WebProductId,BuyCounts,RandValue,Active,AutoFresh,Rate,RateValue,Voucher,Pic,Desc,Coordinate,DataTracking,Setting,Refund,PremiumPoints,Subscription,ChannelLock
30404,一瞬间的恍惚（插画）,304,精品插画,,97,,,,,,10,0,0,,0,,,,,,"1018004,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30405,所爱之人（插画）,304,精品插画,,96,,,,,,10,0,0,,0,,,,,,"1018005,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30406,恍惚（插画）,304,精品插画,,95,,,,,,10,0,0,,0,,,,,,"1018006,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30407,雨中（插画）,304,精品插画,,94,,,,,,10,0,0,,0,,,,,,"1018007,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30408,杀机与要挟（插画）,304,精品插画,,93,,,,,,10,0,0,,0,,,,,,"1018008,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30409,寻回牧之时（插画）,304,精品插画,,92,,,,,,10,0,0,,0,,,,,,"1018009,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30410,夕阳下的维谷（插画）,304,精品插画,,91,,,,,,10,0,0,,0,,,,,,"1018010,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30411,罪恶感（插画）,304,精品插画,,90,,,,,,10,0,0,,0,,,,,,"1018011,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30412,以弱凌强（插画）,304,精品插画,,89,,,,,,10,0,0,,0,,,,,,"1018012,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30415,夜话相知（插画）,304,精品插画,,86,,,,,,10,0,0,,0,,,,,,"1018015,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30416,裂痕（插画）,304,精品插画,,85,,,,,,10,0,0,,0,,,,,,"1018016,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30417,战斗节奏（插画）,304,精品插画,,84,,,,,,10,0,0,,0,,,,,,"1018017,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30420,守护的诺言（插画）,304,精品插画,,81,,,,,,10,0,0,,0,,,,,,"1018020,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30421,冒失的侍者（插画）,304,精品插画,,80,,,,,,10,0,0,,0,,,,,,"1018021,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30422,迟来的利刃（插画）,304,精品插画,,79,,,,,,10,0,0,,0,,,,,,"1018022,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30423,星魂辉光（插画）,304,精品插画,,78,,,,,,10,0,0,,0,,,,,,"1018023,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30424,如梦非梦（插画）,304,精品插画,,77,,,,,,10,0,0,,0,,,,,,"1018024,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30425,懵懂初醒（插画）,304,精品插画,,76,,,,,,10,0,0,,0,,,,,,"1018025,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30426,刺杀（插画）,304,精品插画,,75,,,,,,10,0,0,,0,,,,,,"1018026,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30427,妾心有思（插画）,304,精品插画,,74,,,,,,10,0,0,,0,,,,,,"1018027,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30428,情意繁（插画）,304,精品插画,,73,,,,,,10,0,0,,0,,,,,,"1018028,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30429,梦之痕（插画）,304,精品插画,,72,,,,,,10,0,0,,0,,,,,,"1018029,1",1200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30501,和光同尘(异邦波斯菊封面),305,绮装卡册,,26,,,,,,10,0,,,,,,,,,"5030003,1",800,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30502,锦绣奇缘(桃封面),305,绮装卡册,,25,,,,,,10,0,,,,,,,,,"5030004,1",800,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30503,锦绣奇缘2(3桃封面),305,绮装卡册,,24,,,,,,10,0,,,,,,,,,"5030005,1",800,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
30504,异邦波斯菊封面,305,绮装卡册,,20,,,,,,10,0,,,,,,,,,"5030006,1",800,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
40101,星痕经验小,401,基础商店,,25,,,,,,10,0,ui_shop_20,星痕升级,,,,,,,"1006505,3",1500,,,,,,,,,,,1,200,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40102,星痕经验中,401,基础商店,,24,,,,,,10,0,ui_shop_20,星痕升级,,,,,,,"1006506,2",3500,,,,,,,,,,,1,100,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40103,星痕经验大,401,基础商店,,23,,,,,,10,0,ui_shop_20,星痕升级,,,,,,,"1006507,1",5000,,,,,,,,,,,1,50,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40104,好感度道具低1,401,基础商店,,22,,,,,,10,0,ui_shop_21,星痕好感,,,,,,,"1006601,1",2000,,,,,,,,,,,1,150,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40105,好感度道具中1,401,基础商店,,21,,,,,,10,0,ui_shop_21,星痕好感,,,,,,,"1006604,1",4000,,,,,,,,,,,1,150,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40106,好感度道具低2,401,基础商店,,20,,,,,,10,0,ui_shop_21,星痕好感,,,,,,,"1006602,1",2000,,,,,,,,,,,1,150,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40107,好感度道具中2,401,基础商店,,19,,,,,,10,0,ui_shop_21,星痕好感,,,,,,,"1006605,1",4000,,,,,,,,,,,1,150,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40108,好感度道具低3,401,基础商店,,18,,,,,,10,0,ui_shop_21,星痕好感,,,,,,,"1006603,1",2000,,,,,,,,,,,1,150,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40109,好感度道具中3,401,基础商店,,17,,,,,,10,0,ui_shop_21,星痕好感,,,,,,,"1006606,1",4000,,,,,,,,,,,1,150,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40110,诞生突破道具低,401,基础商店,,16,,,,,,10,0,ui_shop_22,星痕突破,,,,,,,"1006101,1",3500,,,,,,,,,,,1,75,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40111,诞生突破道具中,401,基础商店,,15,,,,,,10,0,ui_shop_22,星痕突破,,,,,,,"1006108,1",7000,,,,,,,,,,,1,50,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40112,君王突破道具低,401,基础商店,,14,,,,,,10,0,ui_shop_22,星痕突破,,,,,,,"1006102,1",3500,,,,,,,,,,,1,75,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40113,君王突破道具中,401,基础商店,,13,,,,,,10,0,ui_shop_22,星痕突破,,,,,,,"1006109,1",7000,,,,,,,,,,,1,50,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40114,传道突破道具低,401,基础商店,,12,,,,,,10,0,ui_shop_22,星痕突破,,,,,,,"1006103,1",3500,,,,,,,,,,,1,75,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40115,传道突破道具中,401,基础商店,,11,,,,,,10,0,ui_shop_22,星痕突破,,,,,,,"1006110,1",7000,,,,,,,,,,,1,50,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40116,仆从突破道具低,401,基础商店,,10,,,,,,10,0,ui_shop_22,星痕突破,,,,,,,"1006104,1",3500,,,,,,,,,,,1,75,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40117,仆从突破道具中,401,基础商店,,9,,,,,,10,0,ui_shop_22,星痕突破,,,,,,,"1006111,1",7000,,,,,,,,,,,1,50,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40118,神子突破道具低,401,基础商店,,8,,,,,,10,0,ui_shop_22,星痕突破,,,,,,,"1006105,1",3500,,,,,,,,,,,1,75,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40119,神子突破道具中,401,基础商店,,7,,,,,,10,0,ui_shop_22,星痕突破,,,,,,,"1006112,1",7000,,,,,,,,,,,1,50,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40120,受难突破道具低,401,基础商店,,6,,,,,,10,0,ui_shop_22,星痕突破,,,,,,,"1006106,1",3500,,,,,,,,,,,1,75,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40121,受难突破道具中,401,基础商店,,5,,,,,,10,0,ui_shop_22,星痕突破,,,,,,,"1006113,1",7000,,,,,,,,,,,1,50,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40122,人子突破道具低,401,基础商店,,4,,,,,,10,0,ui_shop_22,星痕突破,,,,,,,"1006107,1",3500,,,,,,,,,,,1,75,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40123,人子突破道具中,401,基础商店,,3,,,,,,10,0,ui_shop_22,星痕突破,,,,,,,"1006114,1",7000,,,,,,,,,,,1,50,1,,"1000,850,700,600,500","60,10,10,10,10",,,,,,1,,0,0,
40201,星痕之页（单抽券）,402,蓝尖方商店,,16,,,,,,10,0,,,,,,,,,"1001001,1",500,,,,,,,,,,,5,0,1,,800,100,,,,,,1,,0,0,
40203,星痕经验大,402,蓝尖方商店,,14,,,,,,10,0,ui_shop_20,星痕升级,,,,,,,"1006507,1",40,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
40204,星痕经验中,402,蓝尖方商店,,13,,,,,,10,0,ui_shop_20,星痕升级,,,,,,,"1006506,1",12,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
40205,本勒,402,蓝尖方商店,,12,,,,,,10,0,,,,,,,,,"1000003,5000",45,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
40206,塔利尔达巨角(1级材料1),402,蓝尖方商店,,11,,,,,,10,0,,,,,,,,,"1006201,1",12,,,,,,,,,,,15,0,1,,1000,100,,,,,,1,,0,0,
40207,血兆骨杯(1级材料2),402,蓝尖方商店,,10,,,,,,10,0,,,,,,,,,"1006202,1",12,,,,,,,,,,,15,0,1,,1000,100,,,,,,1,,0,0,
40208,炎武之遗(1级材料3),402,蓝尖方商店,,9,,,,,,10,0,,,,,,,,,"1006203,1",12,,,,,,,,,,,15,0,1,,1000,100,,,,,,1,,0,0,
40209,恶念之滴(1级材料4),402,蓝尖方商店,,8,,,,,,10,0,,,,,,,,,"1006204,1",12,,,,,,,,,,,15,0,1,,1000,100,,,,,,1,,0,0,
40210,希楠之约(1级材料5),402,蓝尖方商店,,7,,,,,,10,0,,,,,,,,,"1006205,1",12,,,,,,,,,,,15,0,1,,1000,100,,,,,,1,,0,0,
40211,光辉权杖(1级材料6),402,蓝尖方商店,,6,,,,,,10,0,,,,,,,,,"1006206,1",12,,,,,,,,,,,15,0,1,,1000,100,,,,,,1,,0,0,
40212,盟者之钥(1级材料7),402,蓝尖方商店,,5,,,,,,10,0,,,,,,,,,"1006207,1",12,,,,,,,,,,,15,0,1,,1000,100,,,,,,1,,0,0,
40213,本勒（无限次）,402,蓝尖方商店,,4,,,,,,10,0,,,,,,,,,"1000003,3000",125,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40215,专武升级突破道具,402,蓝尖方商店,,15,,,,,,10,0,,,,,,,,,"1006253,1",400,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
40216,专武单抽券,402,蓝尖方商店,,16,,,,,,10,0,,,,,,,,,"1001052,1",250,,,,,,,,,,,5,0,1,,800,100,,,,,,1,,0,0,
40218,专武经验大,402,蓝尖方商店,,12,,,,,,10,0,,,,,,,,,"1006252,1",30,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
40219,专武经验中,402,蓝尖方商店,,12,,,,,,10,0,,,,,,,,,"1006251,1",20,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
40220,专武经验小,402,蓝尖方商店,,12,,,,,,10,0,,,,,,,,,"1006250,1",10,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
40301,星痕（根据每期卡池在后台替换）,403,绿尖方商店,,30,,,,,,10,0,,,,,,,,,"3015002,1",300,,,,,,,,,,,1,0,0,,1000,100,,,,,,1,,0,0,
40302,星痕（根据每期卡池在后台替换）,403,绿尖方商店,,29,,,,,,10,0,,,,,,,,,"3013003,1",60,,,,,,,,,,,1,0,0,,1000,100,,,,,,1,,0,0,
40303,星痕（根据每期卡池在后台替换）,403,绿尖方商店,,28,,,,,,10,0,,,,,,,,,"3016009,1",300,,,,,,,,,,,1,0,0,,1000,100,,,,,,1,,0,0,
40304,星痕（根据每期卡池在后台替换）,403,绿尖方商店,,27,,,,,,10,0,,,,,,,,,"3014001,1",60,,,,,,,,,,,1,0,0,,1000,100,,,,,,1,,0,0,
40305,星痕之页（单抽券）,403,绿尖方商店,,26,,,,,,10,0,,,,,,,,,"1001001,1",10,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40306,觉醒之匣（5星星痕觉醒道具）,403,绿尖方商店,,25,,,,,,10,0,,,,,,,,,"1002171,1",125,,,,,,,,,,,4,0,1,,1000,100,,,,,,1,,0,0,
40307,晨星之匣（4星星痕觉醒道具）,403,绿尖方商店,,24,,,,,,10,0,,,,,,,,,"1002173,1",25,,,,,,,,,,,4,0,1,,1000,100,,,,,,1,,0,0,
40308,圣殿书篇,403,绿尖方商店,,23,,,,,,10,0,,,,,,,,,"1006400,1",300,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
40309,星斑玉,403,绿尖方商店,,22,,,,,,10,0,,,,,,,,,"1006699,1",260,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
40310,琳文石,403,绿尖方商店,,21,,,,,,10,0,,,,,,,,,"1006222,15",2,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
40311,星痕篇章·乡野篇,403,绿尖方商店,,20,,,,,,10,0,,,,,,,,,"1006401,6",2,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
40312,星痕篇章·标准篇,403,绿尖方商店,,19,,,,,,10,0,,,,,,,,,"1006402,3",3,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
40313,星痕篇章·诗人篇,403,绿尖方商店,,18,,,,,,10,0,,,,,,,,,"1006403,3",3,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
40314,星核,403,绿尖方商店,,17,,,,,,10,0,,,,,,,,,"1006607,3",3,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
40315,风丘之笛,403,绿尖方商店,,16,,,,,,10,0,,,,,,,,,"1006608,3",3,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
40316,回灵灯,403,绿尖方商店,,15,,,,,,10,0,,,,,,,,,"1006609,3",3,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
40317,塔利尔达巨角(1级材料1),403,绿尖方商店,,14,,,,,,10,0,,,,,,,,,"1006201,2",1,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40318,血兆骨杯(1级材料2),403,绿尖方商店,,13,,,,,,10,0,,,,,,,,,"1006202,2",1,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40319,炎武之遗(1级材料3),403,绿尖方商店,,12,,,,,,10,0,,,,,,,,,"1006203,2",1,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40320,恶念之滴(1级材料4),403,绿尖方商店,,11,,,,,,10,0,,,,,,,,,"1006204,2",1,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40321,希楠之约(1级材料5),403,绿尖方商店,,10,,,,,,10,0,,,,,,,,,"1006205,2",1,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40322,光辉权杖(1级材料6),403,绿尖方商店,,9,,,,,,10,0,,,,,,,,,"1006206,2",1,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40323,盟者之钥(1级材料7),403,绿尖方商店,,8,,,,,,10,0,,,,,,,,,"1006207,2",1,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40324,琳文石(无限）,403,绿尖方商店,,7,,,,,,10,0,,,,,,,,,"1006222,10",5,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40325,本勒(无限）,403,绿尖方商店,,6,,,,,,10,0,,,,,,,,,"1000003,10000",5,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40326,诺姆邮箱皮肤,403,绿尖方商店,,2,,,,,,10,0,,,,,,,,,"1017001,1",300,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
40327,希尔芙邮箱皮肤,403,绿尖方商店,,1,,,,,,10,0,,,,,,,,,"1017002,1",500,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
40329,魂石,403,绿尖方商店,,25,,,,,,10,0,,,,,,,,,"1006240,1",150,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
40330,晶精,403,绿尖方商店,,24,,,,,,10,0,,,,,,,,,"1006241,1",150,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
40331,专武升级突破道具,403,绿尖方商店,,25,,,,,,10,0,,,,,,,,,"1006253,1",12,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40332,专武单抽券,403,绿尖方商店,,25,,,,,,10,0,,,,,,,,,"1001052,1",5,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
4030101,丹妮(随机组),403,绿尖方商店,40301,100,,,,,,10,,,,,,,,,,"3015002,1",300,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030102,吉拉蒂亚(随机组),403,绿尖方商店,40301,100,,,,,,10,,,,,,,,,,"3016009,1",300,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030103,雷雷(随机组),403,绿尖方商店,40301,100,,,,,,10,,,,,,,,,,"3014024,1",300,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030104,安普莎(随机组),403,绿尖方商店,40301,100,,,,,,10,,,,,,,,,,"3014025,1",300,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030105,耶坦尼亚(随机组),403,绿尖方商店,40301,100,,,,,,10,,,,,,,,,,"3015004,1",300,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030106,希夕莉(随机组),403,绿尖方商店,40301,100,,,,,,10,,,,,,,,,,"3015006,1",300,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030107,萨拉(随机组),403,绿尖方商店,40301,100,,,,,,10,,,,,,,,,,"3015007,1",300,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030108,牧(随机组),403,绿尖方商店,40301,100,,,,,,10,,,,,,,,,,"3015008,1",300,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030109,克尔苏娜(随机组),403,绿尖方商店,40301,100,,,,,,10,,,,,,,,,,"3016013,1",300,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030110,小闪(随机组),403,绿尖方商店,40301,100,,,,,,10,,,,,,,,,,"3016031,1",300,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030111,伊卡洛斯(随机组),403,绿尖方商店,40301,100,,,,,,10,,,,,,,,,,"3016130,1",300,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030201,阿涅克丝,403,绿尖方商店,40302,99,,,,,,10,,,,,,,,,,"3013003,1",60,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030202,普琳普顿,403,绿尖方商店,40302,99,,,,,,10,,,,,,,,,,"3014001,1",60,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030203,阿波菲斯,403,绿尖方商店,40302,99,,,,,,10,,,,,,,,,,"3014020,1",60,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030204,库萝心,403,绿尖方商店,40302,99,,,,,,10,,,,,,,,,,"3013019,1",60,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030205,库萝爱,403,绿尖方商店,40302,99,,,,,,10,,,,,,,,,,"3014026,1",60,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030206,水仙,403,绿尖方商店,40302,99,,,,,,10,,,,,,,,,,"3013006,1",60,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030207,贝拉,403,绿尖方商店,40302,99,,,,,,10,,,,,,,,,,"3014027,1",60,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030208,哀歌,403,绿尖方商店,40302,99,,,,,,10,,,,,,,,,,"3013015,1",60,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030209,艾什尔,403,绿尖方商店,40302,99,,,,,,10,,,,,,,,,,"3014019,1",60,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030210,纳菲,403,绿尖方商店,40302,99,,,,,,10,,,,,,,,,,"3014021,1",60,,,,,,,,,,,1,100,1,,1000,100,,,,,,1,,0,0,
4030302,猫咪围兜(雷雷专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007031,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030303,火热的割裂(安普莎专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007032,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030304,侍者制服(贝儿专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007035,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030305,琼华(安娜专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007036,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030306,纯白花环(丹妮专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007037,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030307,先知的旗帜(耶坦尼娅专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007038,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030308,贵气马鞍(希夕莉专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007039,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030309,虔诚祷告(萨拉专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007040,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030310,赦罪者(牧专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007041,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030311,蛰刺(吉拉蒂亚专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007042,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
