"Message_101_00080","Message_Char_101_S01_B_0004","1","Hero","Text","Str_DM_Aria_4_1_O","","","",""
"Message_101_00081","Message_Char_101_S01_B_0004","2","Hero","Text","Str_DM_Aria_4_2_O","","","",""
"Message_101_00082","Message_Char_101_S01_B_0004","3","Reader","Text","Str_DM_Aria_4_3_O","","","",""
"Message_101_00083","Message_Char_101_S01_B_0004","4","Hero","Text","Str_DM_Aria_4_4_O","","","",""
"Message_101_00084","Message_Char_101_S01_B_0004","5","Hero","Text","Str_DM_Aria_4_5_O","","","",""
"Message_101_00085","Message_Char_101_S01_B_0004","6","Hero","Text","Str_DM_Aria_4_6_O","","","",""
"Message_101_00086","Message_Char_101_S01_B_0004","7","Hero","Text","Str_DM_Aria_4_7_O","","","",""
"Message_101_00087","Message_Char_101_S01_B_0004","8","Reader","Text","Str_DM_Aria_4_8_O","","","",""
"Message_101_00088","Message_Char_101_S01_B_0004","9","Hero","Text","Str_DM_Aria_4_9_O","","","","401"
"Message_101_00089","Message_Char_101_S01_B_0004","10","Hero","Text","Str_DM_Aria_4_10_O","","","","402"
"Message_101_00090","Message_Char_101_S01_B_0004","11","Hero","Text","Str_DM_Aria_4_11_O","","","",""
"Message_101_00091","Message_Char_101_S01_B_0004","12","Hero","Text","Str_DM_Aria_4_12_O","","","",""
"Message_101_00092","Message_Char_101_S01_B_0004","13","Hero","Text","Str_DM_Aria_4_13_O","","","",""
"Message_101_00093","Message_Char_101_S01_B_0004","14","Hero","Story","","","Episode_C_101_S01_4","",""
"Message_101_00094","Message_Char_101_S01_B_0004","15","Hero","Call","Str_DM_Call_P","","","Call_Char_101_S01_1",""
"Message_010_00001","Message_Char_010_S01_B_0001","1","Hero","Text","Str_DM_Esmeralda_1_1_O","","","",""
"Message_010_00002","Message_Char_010_S01_B_0001","2","Hero","Text","Str_DM_Esmeralda_1_2_O","","","",""
"Message_010_00003","Message_Char_010_S01_B_0001","3","Hero","Text","Str_DM_Esmeralda_1_3_O","","","",""
"Message_010_00004","Message_Char_010_S01_B_0001","4","Hero","Text","Str_DM_Esmeralda_1_4_O","","","",""
"Message_010_00005","Message_Char_010_S01_B_0001","5","Reader","Text","Str_DM_Esmeralda_1_5_O","","","",""
"Message_010_00006","Message_Char_010_S01_B_0001","6","Hero","Text","Str_DM_Esmeralda_1_6_O","","","","101"
"Message_010_00007","Message_Char_010_S01_B_0001","7","Hero","Text","Str_DM_Esmeralda_1_7_O","","","","102"
"Message_010_00008","Message_Char_010_S01_B_0001","8","Hero","Text","Str_DM_Esmeralda_1_8_O","","","",""
"Message_010_00009","Message_Char_010_S01_B_0001","9","Hero","Text","Str_DM_Esmeralda_1_9_O","","","",""
"Message_010_00010","Message_Char_010_S01_B_0001","10","Hero","Text","Str_DM_Esmeralda_1_10_O","","","",""
"Message_010_00011","Message_Char_010_S01_B_0001","11","Hero","Text","Str_DM_Esmeralda_1_11_O","","","",""
"Message_010_00012","Message_Char_010_S01_B_0001","12","Reader","Text","Str_DM_Esmeralda_1_12_O","","","",""
"Message_010_00013","Message_Char_010_S01_B_0001","13","Hero","Text","Str_DM_Esmeralda_1_13_O","","","","103"
"Message_010_00014","Message_Char_010_S01_B_0001","14","Hero","Text","Str_DM_Esmeralda_1_14_O","","","","104"
"Message_010_00015","Message_Char_010_S01_B_0001","15","Hero","Text","Str_DM_Esmeralda_1_15_O","","","",""
"Message_010_00016","Message_Char_010_S01_B_0001","16","Hero","Text","Str_DM_Esmeralda_1_16_O","","","",""
"Message_010_00017","Message_Char_010_S01_B_0001","17","Reader","Text","Str_DM_Esmeralda_1_17_O","","","",""
"Message_010_00018","Message_Char_010_S01_B_0001","18","Hero","Text","Str_DM_Esmeralda_1_18_O","","","",""
"Message_010_00019","Message_Char_010_S01_B_0001","19","Hero","Story","","","Episode_C_010_S01_1","",""
"Message_010_00020","Message_Char_010_S01_B_0001","20","Hero","Text","Str_DM_Esmeralda_1_1_E","","","",""
"Message_010_00021","Message_Char_010_S01_B_0001","21","Hero","Text","Str_DM_Esmeralda_1_2_E","","","",""
"Message_010_00022","Message_Char_010_S01_B_0001","22","Hero","Text","Str_DM_Esmeralda_1_3_E","","","",""
"Message_010_00023","Message_Char_010_S01_B_0001","23","Reader","Text","Str_DM_Esmeralda_1_4_E","","","",""
"Message_010_00024","Message_Char_010_S01_B_0001","24","Hero","Text","Str_DM_Esmeralda_1_5_E","","","",""
"Message_010_00025","Message_Char_010_S01_B_0001","25","Hero","Text","Str_DM_Esmeralda_1_6_E","","","",""
"Message_010_00026","Message_Char_010_S01_B_0001","26","Reader","Text","Str_DM_Esmeralda_1_7_E","","","",""
"Message_010_00027","Message_Char_010_S01_B_0001","27","Hero","Text","Str_DM_Esmeralda_1_8_E","","","",""
"Message_010_00028","Message_Char_010_S01_B_0001","28","Hero","Text","Str_DM_Esmeralda_1_9_E","","","",""
"Message_010_00029","Message_Char_010_S01_B_0001","29","Hero","Text","Str_DM_Esmeralda_1_10_E","","","",""
"Message_010_00030","Message_Char_010_S01_B_0002","1","Hero","Text","Str_DM_Esmeralda_2_1_O","","","",""
"Message_010_00031","Message_Char_010_S01_B_0002","2","Hero","Text","Str_DM_Esmeralda_2_2_O","","","",""
"Message_010_00032","Message_Char_010_S01_B_0002","3","Hero","Text","Str_DM_Esmeralda_2_3_O","","","",""
"Message_010_00033","Message_Char_010_S01_B_0002","4","Hero","Text","Str_DM_Esmeralda_2_4_O","","","",""
"Message_010_00034","Message_Char_010_S01_B_0002","5","Reader","Text","Str_DM_Esmeralda_2_5_O","","","",""
"Message_010_00035","Message_Char_010_S01_B_0002","6","Hero","Text","Str_DM_Esmeralda_2_6_O","","","","201"
"Message_010_00036","Message_Char_010_S01_B_0002","7","Hero","Text","Str_DM_Esmeralda_2_7_O","","","","202"
"Message_010_00037","Message_Char_010_S01_B_0002","8","Hero","Text","Str_DM_Esmeralda_2_8_O","","","",""
"Message_010_00038","Message_Char_010_S01_B_0002","9","Hero","Text","Str_DM_Esmeralda_2_9_O","","","",""
"Message_010_00039","Message_Char_010_S01_B_0002","10","Hero","Text","Str_DM_Esmeralda_2_10_O","","","",""
"Message_010_00040","Message_Char_010_S01_B_0002","11","Hero","Text","Str_DM_Esmeralda_2_11_O","","","",""
"Message_010_00041","Message_Char_010_S01_B_0002","12","Reader","Text","Str_DM_Esmeralda_2_12_O","","","",""
"Message_010_00042","Message_Char_010_S01_B_0002","13","Hero","Text","Str_DM_Esmeralda_2_13_O","","","","203"
"Message_010_00043","Message_Char_010_S01_B_0002","14","Hero","Text","Str_DM_Esmeralda_2_14_O","","","","204"
"Message_010_00044","Message_Char_010_S01_B_0002","15","Hero","Image","Str_DM_Esmeralda_2_15_O","Assets/Data/Illust/Story_21_Esmeralda_002.png","","",""
"Message_010_00045","Message_Char_010_S01_B_0002","16","Hero","Text","Str_DM_Esmeralda_2_16_O","","","",""
"Message_010_00046","Message_Char_010_S01_B_0002","17","Hero","Text","Str_DM_Esmeralda_2_17_O","","","",""
"Message_010_00047","Message_Char_010_S01_B_0002","18","Hero","Text","Str_DM_Esmeralda_2_18_O","","","",""
"Message_010_00048","Message_Char_010_S01_B_0002","19","Hero","Story","","","Episode_C_010_S01_2","",""
"Message_010_00049","Message_Char_010_S01_B_0002","20","Hero","Text","Str_DM_Esmeralda_2_1_E","","","",""
"Message_010_00050","Message_Char_010_S01_B_0002","21","Hero","Text","Str_DM_Esmeralda_2_2_E","","","",""
"Message_010_00051","Message_Char_010_S01_B_0002","22","Hero","Text","Str_DM_Esmeralda_2_3_E","","","",""
"Message_010_00052","Message_Char_010_S01_B_0002","23","Hero","Text","Str_DM_Esmeralda_2_4_E","","","",""
"Message_010_00053","Message_Char_010_S01_B_0002","24","Hero","Text","Str_DM_Esmeralda_2_5_E","","","",""
"Message_010_00054","Message_Char_010_S01_B_0002","25","Reader","Text","Str_DM_Esmeralda_2_6_E","","","",""
"Message_010_00055","Message_Char_010_S01_B_0002","26","Hero","Text","Str_DM_Esmeralda_2_7_E","","","",""
"Message_010_00056","Message_Char_010_S01_B_0002","27","Hero","Text","Str_DM_Esmeralda_2_8_E","","","",""
"Message_010_00057","Message_Char_010_S01_B_0003","1","Hero","Text","Str_DM_Esmeralda_3_1_O","","","",""
"Message_010_00058","Message_Char_010_S01_B_0003","2","Hero","Text","Str_DM_Esmeralda_3_2_O","","","",""
"Message_010_00059","Message_Char_010_S01_B_0003","3","Hero","Text","Str_DM_Esmeralda_3_3_O","","","",""
"Message_010_00060","Message_Char_010_S01_B_0003","4","Hero","Text","Str_DM_Esmeralda_3_4_O","","","",""
"Message_010_00061","Message_Char_010_S01_B_0003","5","Hero","Text","Str_DM_Esmeralda_3_5_O","","","",""
"Message_010_00062","Message_Char_010_S01_B_0003","6","Hero","Text","Str_DM_Esmeralda_3_6_O","","","",""
"Message_010_00063","Message_Char_010_S01_B_0003","7","Reader","Text","Str_DM_Esmeralda_3_7_O","","","",""
"Message_010_00064","Message_Char_010_S01_B_0003","8","Hero","Text","Str_DM_Esmeralda_3_8_O","","","","301"
"Message_010_00065","Message_Char_010_S01_B_0003","9","Hero","Text","Str_DM_Esmeralda_3_9_O","","","","302"
"Message_010_00066","Message_Char_010_S01_B_0003","10","Hero","Text","Str_DM_Esmeralda_3_10_O","","","",""
"Message_010_00067","Message_Char_010_S01_B_0003","11","Hero","Story","","","Episode_C_010_S01_3","",""
"Message_010_00068","Message_Char_010_S01_B_0003","12","Hero","Text","Str_DM_Esmeralda_3_1_E","","","",""
"Message_010_00069","Message_Char_010_S01_B_0003","13","Hero","Text","Str_DM_Esmeralda_3_2_E","","","",""
"Message_010_00070","Message_Char_010_S01_B_0003","14","Hero","Text","Str_DM_Esmeralda_3_3_E","","","",""
"Message_010_00071","Message_Char_010_S01_B_0003","15","Hero","Text","Str_DM_Esmeralda_3_4_E","","","",""
"Message_010_00072","Message_Char_010_S01_B_0003","16","Reader","Text","Str_DM_Esmeralda_3_5_E","","","",""
"Message_010_00073","Message_Char_010_S01_B_0003","17","Hero","Text","Str_DM_Esmeralda_3_6_E","","","","303"
"Message_010_00074","Message_Char_010_S01_B_0003","18","Hero","Text","Str_DM_Esmeralda_3_7_E","","","","304"
"Message_010_00075","Message_Char_010_S01_B_0003","19","Hero","Text","Str_DM_Esmeralda_3_8_E","","","",""
"Message_010_00076","Message_Char_010_S01_B_0003","20","Hero","Text","Str_DM_Esmeralda_3_9_E","","","",""
"Message_010_00077","Message_Char_010_S01_B_0004","1","Hero","Text","Str_DM_Esmeralda_4_1_O","","","",""
"Message_010_00078","Message_Char_010_S01_B_0004","2","Hero","Text","Str_DM_Esmeralda_4_2_O","","","",""
"Message_010_00079","Message_Char_010_S01_B_0004","3","Reader","Text","Str_DM_Esmeralda_4_3_O","","","",""
"Message_010_00080","Message_Char_010_S01_B_0004","4","Hero","Text","Str_DM_Esmeralda_4_4_O","","","","401"
"Message_010_00081","Message_Char_010_S01_B_0004","5","Hero","Text","Str_DM_Esmeralda_4_5_O","","","","402"
"Message_010_00082","Message_Char_010_S01_B_0004","6","Hero","Text","Str_DM_Esmeralda_4_6_O","","","",""
"Message_010_00083","Message_Char_010_S01_B_0004","7","Reader","Text","Str_DM_Esmeralda_4_7_O","","","",""
"Message_010_00084","Message_Char_010_S01_B_0004","8","Hero","Text","Str_DM_Esmeralda_4_8_O","","","",""
"Message_010_00085","Message_Char_010_S01_B_0004","9","Hero","Text","Str_DM_Esmeralda_4_9_O","","","",""
"Message_010_00086","Message_Char_010_S01_B_0004","10","Hero","Text","Str_DM_Esmeralda_4_10_O","","","",""
"Message_010_00087","Message_Char_010_S01_B_0004","11","Hero","Text","Str_DM_Esmeralda_4_11_O","","","",""
"Message_010_00088","Message_Char_010_S01_B_0004","12","Hero","Story","","","Episode_C_010_S01_4","",""
"Message_010_00089","Message_Char_010_S01_B_0004","13","Hero","Call","Str_DM_Call_P","","","Call_Char_010_S01_1",""
"Message_007_00001","Message_Char_007_S01_D_0001","1","Hero","Text","Str_DM_Gamon_1_1_O","","","",""
"Message_007_00002","Message_Char_007_S01_D_0001","2","Hero","Text","Str_DM_Gamon_1_2_O","","","",""
"Message_007_00003","Message_Char_007_S01_D_0001","3","Hero","Text","Str_DM_Gamon_1_3_O","","","",""
"Message_007_00004","Message_Char_007_S01_D_0001","4","Hero","Text","Str_DM_Gamon_1_4_O","","","",""
"Message_007_00005","Message_Char_007_S01_D_0001","5","Hero","Text","Str_DM_Gamon_1_5_O","","","",""
"Message_007_00006","Message_Char_007_S01_D_0001","6","Reader","Text","Str_DM_Gamon_1_6_O","","","",""
"Message_007_00007","Message_Char_007_S01_D_0001","7","Hero","Text","Str_DM_Gamon_1_7_O","","","","101"
"Message_007_00008","Message_Char_007_S01_D_0001","8","Hero","Text","Str_DM_Gamon_1_8_O","","","","102"
"Message_007_00009","Message_Char_007_S01_D_0001","9","Hero","Text","Str_DM_Gamon_1_9_O","","","",""
"Message_007_00010","Message_Char_007_S01_D_0001","10","Hero","Text","Str_DM_Gamon_1_10_O","","","",""
"Message_007_00011","Message_Char_007_S01_D_0001","11","Reader","Text","Str_DM_Gamon_1_11_O","","","",""
"Message_007_00012","Message_Char_007_S01_D_0001","12","Hero","Text","Str_DM_Gamon_1_12_O","","","",""
"Message_007_00013","Message_Char_007_S01_D_0001","13","Hero","Text","Str_DM_Gamon_1_13_O","","","",""
"Message_007_00014","Message_Char_007_S01_D_0001","14","Hero","Story","","","Episode_C_007_S01_1","",""
"Message_007_00015","Message_Char_007_S01_D_0001","15","Hero","Text","Str_DM_Gamon_1_1_E","","","",""
"Message_007_00016","Message_Char_007_S01_D_0001","16","Hero","Text","Str_DM_Gamon_1_2_E","","","",""
"Message_007_00017","Message_Char_007_S01_D_0001","17","Hero","Text","Str_DM_Gamon_1_3_E","","","",""
"Message_007_00018","Message_Char_007_S01_D_0001","18","Reader","Text","Str_DM_Gamon_1_4_E","","","",""
"Message_007_00019","Message_Char_007_S01_D_0001","19","Hero","Text","Str_DM_Gamon_1_5_E","","","","103"
"Message_007_00020","Message_Char_007_S01_D_0001","20","Hero","Text","Str_DM_Gamon_1_6_E","","","","104"
"Message_007_00021","Message_Char_007_S01_D_0001","21","Hero","Text","Str_DM_Gamon_1_7_E","","","",""
"Message_007_00022","Message_Char_007_S01_D_0001","22","Hero","Text","Str_DM_Gamon_1_8_E","","","",""
"Message_007_00023","Message_Char_007_S01_D_0001","23","Hero","Text","Str_DM_Gamon_1_9_E","","","",""
"Message_007_00024","Message_Char_007_S01_D_0001","24","Hero","Text","Str_DM_Gamon_1_10_E","","","",""
"Message_007_00025","Message_Char_007_S01_D_0002","1","Hero","Text","Str_DM_Gamon_2_1_O","","","",""
"Message_007_00026","Message_Char_007_S01_D_0002","2","Hero","Text","Str_DM_Gamon_2_2_O","","","",""
"Message_007_00027","Message_Char_007_S01_D_0002","3","Hero","Text","Str_DM_Gamon_2_3_O","","","",""
"Message_007_00028","Message_Char_007_S01_D_0002","4","Reader","Text","Str_DM_Gamon_2_4_O","","","",""
"Message_007_00029","Message_Char_007_S01_D_0002","5","Hero","Text","Str_DM_Gamon_2_5_O","","","","201"
"Message_007_00030","Message_Char_007_S01_D_0002","6","Hero","Text","Str_DM_Gamon_2_6_O","","","","202"
"Message_007_00031","Message_Char_007_S01_D_0002","7","Hero","Text","Str_DM_Gamon_2_7_O","","","",""
"Message_007_00032","Message_Char_007_S01_D_0002","8","Hero","Text","Str_DM_Gamon_2_8_O","","","",""
"Message_007_00033","Message_Char_007_S01_D_0002","9","Hero","Text","Str_DM_Gamon_2_9_O","","","",""
"Message_007_00034","Message_Char_007_S01_D_0002","10","Reader","Text","Str_DM_Gamon_2_10_O","","","",""
"Message_007_00035","Message_Char_007_S01_D_0002","11","Hero","Text","Str_DM_Gamon_2_11_O","","","","203"
"Message_007_00036","Message_Char_007_S01_D_0002","12","Hero","Text","Str_DM_Gamon_2_12_O","","","","204"
"Message_007_00037","Message_Char_007_S01_D_0002","13","Hero","Text","Str_DM_Gamon_2_13_O","","","",""
"Message_007_00038","Message_Char_007_S01_D_0002","14","Hero","Story","","","Episode_C_007_S01_2","",""
"Message_007_00039","Message_Char_007_S01_D_0002","15","Hero","Text","Str_DM_Gamon_2_1_E","","","",""
"Message_007_00040","Message_Char_007_S01_D_0002","16","Hero","Text","Str_DM_Gamon_2_2_E","","","",""
"Message_007_00041","Message_Char_007_S01_D_0002","17","Hero","Image","Str_DM_Gamon_2_3_E","Assets/Data/Illust/Story_21_Gamone_002.png","","",""
"Message_007_00042","Message_Char_007_S01_D_0002","18","Hero","Text","Str_DM_Gamon_2_4_E","","","",""
"Message_007_00043","Message_Char_007_S01_D_0002","19","Hero","Text","Str_DM_Gamon_2_5_E","","","",""
"Message_007_00044","Message_Char_007_S01_D_0002","20","Reader","Text","Str_DM_Gamon_2_6_E","","","",""
"Message_007_00045","Message_Char_007_S01_D_0002","21","Hero","Text","Str_DM_Gamon_2_7_E","","","","205"
"Message_007_00046","Message_Char_007_S01_D_0002","22","Hero","Text","Str_DM_Gamon_2_8_E","","","","206"
"Message_007_00047","Message_Char_007_S01_D_0002","23","Reader","Text","Str_DM_Gamon_2_9_E","","","",""
"Message_007_00048","Message_Char_007_S01_D_0002","24","Hero","Text","Str_DM_Gamon_2_10_E","","","",""
"Message_007_00049","Message_Char_007_S01_D_0002","25","Hero","Text","Str_DM_Gamon_2_11_E","","","",""
"Message_007_00050","Message_Char_007_S01_D_0003","1","Hero","Text","Str_DM_Gamon_3_1_O","","","",""
"Message_007_00051","Message_Char_007_S01_D_0003","2","Hero","Text","Str_DM_Gamon_3_2_O","","","",""
"Message_007_00052","Message_Char_007_S01_D_0003","3","Hero","Text","Str_DM_Gamon_3_3_O","","","",""
"Message_007_00053","Message_Char_007_S01_D_0003","4","Reader","Text","Str_DM_Gamon_3_4_O","","","",""
"Message_007_00054","Message_Char_007_S01_D_0003","5","Hero","Text","Str_DM_Gamon_3_5_O","","","","301"
"Message_007_00055","Message_Char_007_S01_D_0003","6","Hero","Text","Str_DM_Gamon_3_6_O","","","","302"
"Message_007_00056","Message_Char_007_S01_D_0003","7","Hero","Text","Str_DM_Gamon_3_7_O","","","",""
"Message_007_00057","Message_Char_007_S01_D_0003","8","Hero","Text","Str_DM_Gamon_3_8_O","","","",""
"Message_007_00058","Message_Char_007_S01_D_0003","9","Hero","Text","Str_DM_Gamon_3_9_O","","","",""
"Message_007_00059","Message_Char_007_S01_D_0003","10","Reader","Text","Str_DM_Gamon_3_10_O","","","",""
"Message_007_00060","Message_Char_007_S01_D_0003","11","Hero","Text","Str_DM_Gamon_3_11_O","","","",""
"Message_007_00061","Message_Char_007_S01_D_0003","12","Hero","Text","Str_DM_Gamon_3_12_O","","","",""
"Message_007_00062","Message_Char_007_S01_D_0003","13","Hero","Text","Str_DM_Gamon_3_13_O","","","",""
"Message_007_00063","Message_Char_007_S01_D_0003","14","Hero","Text","Str_DM_Gamon_3_14_O","","","",""
"Message_007_00064","Message_Char_007_S01_D_0003","15","Hero","Text","Str_DM_Gamon_3_15_O","","","",""
