"WeekHeroExpPackage2","apple_oz_package0009","google_oz_package0009","True","Normal","","Normal","","","False","20000","False","Str_Item_WeekHeroExpPackage2","Str_Item_WeekHeroExpPackage2_Desc","Week","3","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WeekHeroExpPackage2.png","","800","","","WeekHeroExpPackage2_Group","200","3"
"WeekEquipPackage1","apple_oz_package0010","google_oz_package0010","True","Normal","","Normal","","","False","10000","False","Str_Item_WeekEquipPackage1","Str_Item_WeekEquipPackage1_Desc","Week","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WeekEquipPackage1.png","","400","","","WeekEquipPackage1_Group","300","4"
"WeekEquipPackage2","apple_oz_package0011","google_oz_package0011","True","Normal","","Normal","","","False","20000","False","Str_Item_WeekEquipPackage2","Str_Item_WeekEquipPackage2_Desc","Week","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WeekEquipPackage2.png","","800","","","WeekEquipPackage2_Group","400","5"
"WeekEquipPackage3","apple_oz_package0012","google_oz_package0012","True","Normal","","Normal","","","False","20000","False","Str_Item_WeekEquipPackage3","Str_Item_WeekEquipPackage3_Desc","Week","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WeekEquipPackage3.png","","800","","","WeekEquipPackage3_Group","450","6"
"WeekEquipPackage4","apple_oz_package0013","google_oz_package0013","True","Normal","","Normal","","","False","20000","False","Str_Item_WeekEquipPackage4","Str_Item_WeekEquipPackage4_Desc","Week","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WeekEquipPackage4.png","","800","","","WeekEquipPackage4_Group","500","7"
"WeekEquipPackage5","apple_oz_package0014","google_oz_package0014","True","Normal","New","Normal","","","False","20000","False","Str_Item_WeekEquipPackage5","Str_Item_WeekEquipPackage5_Desc","Week","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WeekEquipPackage5.png","","800","","","WeekEquipPackage5_Group","600","8"
"MonthGiftPackage","apple_oz_package0015","google_oz_package0015","True","Normal","","Normal","","","False","15000","True","Str_Item_MonthGiftPackage","Str_Item_MonthGiftPackage_Desc","Month","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_MonthGiftPackage.png","","600","","","MonthGiftPackage_Group","700","9"
"BattlePassSpecialPremium_Basic","apple_oz_pass0005","google_oz_pass0005","True","BattlePass","","EventPass","BattlePass","BattlePass_Basic","False","15000","False","Str_Item_BattlePassSpecialPremium","","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_BattlePassSpecialPremium.png","","","","","BattlePassSpecial_Basic_Group","","1"
"BattlePassSpecial_Basic","apple_oz_pass0006","google_oz_pass0006","True","BattlePass","Hot","EventPass","BattlePass","BattlePass_Basic","False","5000","False","Str_Item_BattlePassSpecial","","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_BattlePassSpecial.png","","","","","BattlePassSpecial_Basic_Group","","2"
"BattlePassPremium_Basic","apple_oz_pass0004","google_oz_pass0004","True","BattlePass","","EventPass","BattlePass","BattlePass_Basic","False","10000","False","Str_Item_BattlePassPremium","","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_BattlePassPremium.png","","","","","","","1"
"BattlePassSpecialPremium","apple_oz_pass0002","google_oz_pass0002","True","BattlePass","","EventPass","BattlePass","BattlePass_2025_Summer","False","15000","False","Str_Item_BattlePassSpecialPremium","","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_BattlePassSpecialPremium.png","","","","","BattlePassSpecial_Group","","1"
"BattlePassSpecial","apple_oz_pass0003","google_oz_pass0003","True","BattlePass","Hot","EventPass","BattlePass","BattlePass_2025_Summer","False","5000","False","Str_Item_BattlePassSpecial","","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_BattlePassSpecial.png","","","","","BattlePassSpecial_Group","","2"
"BattlePassPremium","apple_oz_pass0001","google_oz_pass0001","True","BattlePass","","EventPass","BattlePass","BattlePass_2025_Summer","False","10000","False","Str_Item_BattlePassPremium","","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_BattlePassPremium.png","","","","","","","1"
"BattlePassSpecialPremium_2025_Halloween","apple_oz_pass0008","google_oz_pass0008","True","BattlePass","","EventPass","BattlePass","BattlePass_2025_Halloween","False","15000","False","Str_Item_BattlePassSpecialPremium","","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_BattlePassSpecialPremium.png","","","","","BattlePassSpecial_2025_Halloween_Group","","1"
"BattlePassSpecial_2025_Halloween","apple_oz_pass0009","google_oz_pass0009","True","BattlePass","Hot","EventPass","BattlePass","BattlePass_2025_Halloween","False","5000","False","Str_Item_BattlePassSpecial","","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_BattlePassSpecial.png","","","","","BattlePassSpecial_2025_Halloween_Group","","2"
"BattlePassPremium_2025_Halloween","apple_oz_pass0007","google_oz_pass0007","True","BattlePass","","EventPass","BattlePass","BattlePass_2025_Halloween","False","10000","False","Str_Item_BattlePassPremium","","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_BattlePassPremium.png","","","","","","","1"
"StepUpA","","","True","StepUp","","EventPass","StepUp","StepUp_A","True","0","False","Str_Item_StepUpA","Str_Item_StepUpA_Desc","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_StepUpA.png","","","50","","StepUpA_Group","","1"
"StepUpB","apple_oz_package0021","google_oz_package0021","True","StepUp","","EventPass","StepUp","StepUp_A","False","3000","False","Str_Item_StepUpB","Str_Item_StepUpB_Desc","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_StepUpB.png","","120","","","StepUpB_Group","","2"
"StepUpC","apple_oz_package0022","google_oz_package0022","True","StepUp","","EventPass","StepUp","StepUp_A","False","10000","False","Str_Item_StepUpC","Str_Item_StepUpC_Desc","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_StepUpC.png","","400","","","StepUpC_Group","","3"
"StepUpD","","","True","StepUp","","EventPass","StepUp","StepUp_A","True","0","False","Str_Item_StepUpD","Str_Item_StepUpD_Desc","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_StepUpD.png","","","500","","StepUpD_Group","","4"
"StepUpE","apple_oz_package0023","google_oz_package0023","True","StepUp","","EventPass","StepUp","StepUp_A","False","25000","False","Str_Item_StepUpE","Str_Item_StepUpE_Desc","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_StepUpE.png","","1000","","","StepUpE_Group","","5"
"StepUpF","apple_oz_package0024","google_oz_package0024","True","StepUp","","EventPass","StepUp","StepUp_A","False","50000","False","Str_Item_StepUpF","Str_Item_StepUpF_Desc","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_StepUpF.png","","2000","","","StepUpF_Group","","6"
"StepUpG","apple_oz_package0025","google_oz_package0025","True","StepUp","","EventPass","StepUp","StepUp_A","False","100000","False","Str_Item_StepUpG","Str_Item_StepUpG_Desc","None","","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_StepUpG.png","","4000","","","StepUpG_Group","","7"
"NewUserTaleStonePackage","apple_oz_package0004","google_oz_package0004","True","Special","Limit","Normal","","","False","1500","False","Str_Item_NewUserTaleStonePackage","Str_Item_NewUserTaleStonePackage_Desc","Account","3","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_NewUserTaleStonePackage.png","Coin_TaleStone","60","450","","","","31"
"NewUserSupportPackage","apple_oz_package0005","google_oz_package0005","True","Special","Limit","Normal","","","False","1500","False","Str_Item_NewUserSupportPackage","Str_Item_NewUserSupportPackage_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_NewUserSupportPackage.png","","60","","","NewUserSupportPackage_Group","","32"
"NewUserGrowthPackage","apple_oz_package0006","google_oz_package0006","True","Special","Limit","Normal","","","False","10000","False","Str_Item_NewUserGrowthPackage","Str_Item_NewUserGrowthPackage_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_NewUserGrowthPackage.png","","400","","","NewUserGrowthPackage_Group","","35"
"NewUserSummonPackage","apple_oz_package0007","google_oz_package0007","True","Special","Limit","Normal","","","False","5000","False","Str_Item_NewUserSummonPackage","Str_Item_NewUserSummonPackage_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_NewUserSummonPackage.png","","200","","","NewUserSummonPackage_Group","","34"
"NewUserApPackage","apple_oz_package0053","google_oz_package0053","True","Special","Limit","Normal","","","False","1500","False","Str_Item_NewUserApPackage","Str_Item_NewUserApPackage_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_NewUserApPackage.png","","60","","","NewUserApPackage_Group","","33"
"HopeSummonPackage","apple_oz_package0044","google_oz_package0044","True","Special","Limit","Normal","","","False","10000","False","Str_Item_HopeSummonPackage","Str_Item_HopeSummonPackage_Desc","Account","2","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_HopeSummonPackage.png","","400","","","HopeSummonPackage_Group","","41"
"FateSummonPackage","apple_oz_package0045","google_oz_package0045","True","Special","Limit","Normal","","","False","50000","False","Str_Item_FateSummonPackage","Str_Item_FateSummonPackage_Desc","Account","2","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_FateSummonPackage.png","","2000","","","FateSummonPackage_Group","","42"
"MiracleSummonPackage","apple_oz_package0046","google_oz_package0046","True","Special","Limit","Normal","","","False","100000","False","Str_Item_MiracleSummonPackage","Str_Item_MiracleSummonPackage_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_MiracleSummonPackage.png","","4000","","","MiracleSummonPackage_Group","","43"
"ThreeGradeFixSummonPackage","apple_oz_package0020","google_oz_package0020","True","Special","Limit","Normal","","","False","20000","False","Str_Item_ThreeGradeFixSummonPackage","Str_Item_ThreeGradeFixSummonPackage_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_ThreeGradeFixSummonPackage.png","","","","","ThreeGradeFixSummonPackage_Group","","21"
"RedFixSummonPackage","apple_oz_package0047","google_oz_package0047","True","Special","Limit","Normal","","","False","30000","True","Str_Item_RedFixSummonPackage","Str_Item_RedFixSummonPackage_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_RedFixSummonPackage.png","","","","","RedFixSummonPackage_Group","","22"
"GreenFixSummonPackage","apple_oz_package0048","google_oz_package0048","True","Special","Limit","Normal","","","False","30000","True","Str_Item_GreenFixSummonPackage","Str_Item_GreenFixSummonPackage_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_GreenFixSummonPackage.png","","","","","GreenFixSummonPackage_Group","","23"
"BlueFixSummonPackage","apple_oz_package0049","google_oz_package0049","True","Special","Limit","Normal","","","False","30000","True","Str_Item_BlueFixSummonPackage","Str_Item_BlueFixSummonPackage_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_BlueFixSummonPackage.png","","","","","BlueFixSummonPackage_Group","","24"
"GuardianKnightFixSummonPackage","apple_oz_package0097","google_oz_package0097","True","Special","Hot","Normal","","","False","30000","True","Str_Item_GuardianKnightFixSummonPackage","Str_Item_GuardianKnightFixSummonPackage_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_GuardianKnightFixSummonPackage.png","","","","","GuardianKnightFixSummonPackage_Group","","51"
"MageShooterFixSummonPackage","apple_oz_package0098","google_oz_package0098","True","Special","Hot","Normal","","","False","30000","True","Str_Item_MageShooterFixSummonPackage","Str_Item_MageShooterFixSummonPackage_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_MageShooterFixSummonPackage.png","","","","","MageShooterFixSummonPackage_Group","","52"
"WSkill_Heal_GradeUpPackage","apple_oz_package0016","google_oz_package0016","True","Special","","TimeDeal","24","","False","20000","False","Str_Item_WSkill_Heal_GradeUpPackage","Str_Item_WSkill_Heal_GradeUpPackage_Desc","Account","1","StageClear","Stage_Normal_0060","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WSkill_Heal_GradeUpPackage.png","","800","","","WSkill_Heal_GradeUpPackage_Group","","11"
"WSkill_RedAtk_GradeUpPackage","apple_oz_package0017","google_oz_package0017","True","Special","","TimeDeal","24","","False","30000","False","Str_Item_WSkill_RedAtk_GradeUpPackage","Str_Item_WSkill_RedAtk_GradeUpPackage_Desc","Account","1","StageClear","Stage_Normal_0120","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WSkill_RedAtk_GradeUpPackage.png","","1200","","","WSkill_RedAtk_GradeUpPackage_Group","","12"
"WSkill_GreenAtk_GradeUpPackage","apple_oz_package0018","google_oz_package0018","True","Special","","TimeDeal","24","","False","50000","False","Str_Item_WSkill_GreenAtk_GradeUpPackage","Str_Item_WSkill_GreenAtk_GradeUpPackage_Desc","Account","1","StageClear","Stage_Normal_0180","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WSkill_GreenAtk_GradeUpPackage.png","","2000","","","WSkill_GreenAtk_GradeUpPackage_Group","","13"
"WSkill_BlueAtk_GradeUpPackage","apple_oz_package0019","google_oz_package0019","True","Special","","TimeDeal","24","","False","50000","False","Str_Item_WSkill_BlueAtk_GradeUpPackage","Str_Item_WSkill_BlueAtk_GradeUpPackage_Desc","Account","1","StageClear","Stage_Normal_0240","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_WSkill_BlueAtk_GradeUpPackage.png","","2000","","","WSkill_BlueAtk_GradeUpPackage_Group","","14"
"AdventureClearTimeDealPackage_1","apple_oz_package0116","google_oz_package0116","True","Special","","TimeDeal","48","","False","3000","False","Str_Item_AdventureClearTimeDealPackage_1","Str_Item_AdventureClearTimeDealPackage_1_Desc","Account","1","StageClear","Stage_Normal_0059","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_AdventureClearTimeDealPackage_1.png","","120","60","","AdventureClearTimeDealPackage_1_Group","","4"
"AdventureClearTimeDealPackage_2","apple_oz_package0117","google_oz_package0117","True","Special","","TimeDeal","48","","False","5000","False","Str_Item_AdventureClearTimeDealPackage_2","Str_Item_AdventureClearTimeDealPackage_2_Desc","Account","1","StageClear","Stage_Normal_0073","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_AdventureClearTimeDealPackage_2.png","","200","100","","AdventureClearTimeDealPackage_2_Group","","5"
"AdventureClearTimeDealPackage_3","apple_oz_package0118","google_oz_package0118","True","Special","","TimeDeal","48","","False","10000","False","Str_Item_AdventureClearTimeDealPackage_3","Str_Item_AdventureClearTimeDealPackage_3_Desc","Account","1","StageClear","Stage_Normal_0088","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_AdventureClearTimeDealPackage_3.png","","400","200","","AdventureClearTimeDealPackage_3_Group","","6"
"AdventureClearTimeDealPackage_4","apple_oz_package0119","google_oz_package0119","True","Special","","TimeDeal","48","","False","15000","False","Str_Item_AdventureClearTimeDealPackage_4","Str_Item_AdventureClearTimeDealPackage_4_Desc","Account","1","StageClear","Stage_Normal_0100","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_AdventureClearTimeDealPackage_4.png","","600","400","","AdventureClearTimeDealPackage_4_Group","","7"
"AdventureClearTimeDealPackage_5","apple_oz_package0120","google_oz_package0120","True","Special","","TimeDeal","48","","False","20000","False","Str_Item_AdventureClearTimeDealPackage_5","Str_Item_AdventureClearTimeDealPackage_5_Desc","Account","1","StageClear","Stage_Normal_0115","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_AdventureClearTimeDealPackage_5.png","","800","600","","AdventureClearTimeDealPackage_5_Group","","8"
"AdventureClearTimeDealPackage_6","apple_oz_package0121","google_oz_package0121","True","Special","","TimeDeal","48","","False","25000","False","Str_Item_AdventureClearTimeDealPackage_6","Str_Item_AdventureClearTimeDealPackage_6_Desc","Account","1","StageClear","Stage_Normal_0130","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_AdventureClearTimeDealPackage_6.png","","1000","800","","AdventureClearTimeDealPackage_6_Group","","9"
"AdventureClearTimeDealPackage_7","apple_oz_package0122","google_oz_package0122","True","Special","","TimeDeal","48","","False","30000","False","Str_Item_AdventureClearTimeDealPackage_7","Str_Item_AdventureClearTimeDealPackage_7_Desc","Account","1","StageClear","Stage_Normal_0145","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_AdventureClearTimeDealPackage_7.png","","1200","","","AdventureClearTimeDealPackage_7_Group","","10"
"AdventureClearTimeDealPackage_8","apple_oz_package0123","google_oz_package0123","True","Special","","TimeDeal","48","","False","40000","False","Str_Item_AdventureClearTimeDealPackage_8","Str_Item_AdventureClearTimeDealPackage_8_Desc","Account","1","StageClear","Stage_Normal_0160","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_AdventureClearTimeDealPackage_8.png","","1600","","","AdventureClearTimeDealPackage_8_Group","","11"
"AdventureClearTimeDealPackage_9","apple_oz_package0124","google_oz_package0124","True","Special","","TimeDeal","48","","False","50000","False","Str_Item_AdventureClearTimeDealPackage_9","Str_Item_AdventureClearTimeDealPackage_9_Desc","Account","1","StageClear","Stage_Normal_0175","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_AdventureClearTimeDealPackage_9.png","","2000","","","AdventureClearTimeDealPackage_9_Group","","12"
"AdventureClearTimeDealPackage_10","apple_oz_package0125","google_oz_package0125","True","Special","","TimeDeal","48","","False","80000","False","Str_Item_AdventureClearTimeDealPackage_10","Str_Item_AdventureClearTimeDealPackage_10_Desc","Account","1","StageClear","Stage_Normal_0190","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_AdventureClearTimeDealPackage_10.png","","3200","","","AdventureClearTimeDealPackage_10_Group","","13"
"AdventureClearTimeDealPackage_11","apple_oz_package0126","google_oz_package0126","True","Special","","TimeDeal","48","","False","80000","False","Str_Item_AdventureClearTimeDealPackage_11","Str_Item_AdventureClearTimeDealPackage_11_Desc","Account","1","StageClear","Stage_Normal_0205","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_AdventureClearTimeDealPackage_11.png","","3200","","","AdventureClearTimeDealPackage_11_Group","","14"
"AdventureClearTimeDealPackage_12","apple_oz_package0127","google_oz_package0127","True","Special","","TimeDeal","48","","False","100000","False","Str_Item_AdventureClearTimeDealPackage_12","Str_Item_AdventureClearTimeDealPackage_12_Desc","Account","1","StageClear","Stage_Normal_0220","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_AdventureClearTimeDealPackage_12.png","","4000","","","AdventureClearTimeDealPackage_12_Group","","15"
"AdventureClearTimeDealPackage_13","apple_oz_package0128","google_oz_package0128","True","Special","","TimeDeal","48","","False","100000","False","Str_Item_AdventureClearTimeDealPackage_13","Str_Item_AdventureClearTimeDealPackage_13_Desc","Account","1","StageClear","Stage_Normal_0235","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_AdventureClearTimeDealPackage_13.png","","4000","","","AdventureClearTimeDealPackage_13_Group","","16"
"MainStoryOpenPackage_Part5_1","apple_oz_package0099","google_oz_package0099","True","Special","","Normal","","","False","10000","False","Str_Item_MainStoryOpenPackage_Part5_1","Str_Item_MainStoryOpenPackage_Part5_1_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_MainStoryOpenPackage_Part5_1.png","","400","","","MainStoryOpenPackage_Part5_1_Group","","35"
"MainStoryOpenPackage_Part5_2","apple_oz_package0100","google_oz_package0100","True","Special","","Normal","","","False","30000","False","Str_Item_MainStoryOpenPackage_Part5_2","Str_Item_MainStoryOpenPackage_Part5_2_Desc","Account","1","None","","Assets/Data/Content/TaleStoneStore/Sprite/ShopPackage/ICON_TaleStoneShop_MainStoryOpenPackage_Part5_2.png","","1200","","","MainStoryOpenPackage_Part5_2_Group","","36"
