"Adventure_Normal_FirstReword_21_02","Adventure_Normal_FirstReword_21","Item_WSkill_LvUp","5","True",""
"Adventure_Normal_FirstReword_22_01","Adventure_Normal_FirstReword_22","Item_Material_SkillLvUp_ClassShooter_01","1","True",""
"Adventure_Normal_FirstReword_23_01","Adventure_Normal_FirstReword_23","Item_Material_SkillLvUp_ClassMage_01","1","True",""
"Adventure_Normal_FirstReword_24_01","Adventure_Normal_FirstReword_24","Item_CastleRankUp_OForce1060","1","True",""
"Adventure_Normal_FirstReword_24_02","Adventure_Normal_FirstReword_24","Item_Material_SkillLvUp_ClassGuardian_01","1","True",""
"Adventure_Normal_FirstReword_25_01","Adventure_Normal_FirstReword_25","Item_Material_SkillLvUp_ClassKnight_01","1","True",""
"Adventure_Normal_FirstReword_26_01","Adventure_Normal_FirstReword_26","Item_Material_SkillLvUp_ClassFighter_01","1","True",""
"Adventure_Normal_FirstReword_27_01","Adventure_Normal_FirstReword_27","Item_Material_SkillLvUp_ClassRanger_01","1","True",""
"Adventure_Normal_FirstReword_28_01","Adventure_Normal_FirstReword_28","Item_Material_SkillLvUp_ClassSorcerer_01","1","True",""
"Adventure_Normal_FirstReword_29_01","Adventure_Normal_FirstReword_29","Item_Material_SkillLvUp_ClassCleric_01","1","True",""
"Adventure_Normal_FirstReword_30_01","Adventure_Normal_FirstReword_30","Item_Material_SkillLvUp_ClassShooter_01","1","True",""
"Adventure_Normal_FirstReword_30_02","Adventure_Normal_FirstReword_30","Item_Material_SkillLvUp_ClassMage_01","1","True",""
"Adventure_Normal_FirstReword_30_03","Adventure_Normal_FirstReword_30","Item_Gift_Normal_IceCream","1","True",""
"Adventure_Normal_FirstReword_30_04","Adventure_Normal_FirstReword_30","Item_Gift_Normal_Umbrella","1","True",""
"Adventure_Normal_FirstReword_31_01","Adventure_Normal_FirstReword_31","Item_RandomBox_ClassBook_Level1","20","True",""
"Adventure_Normal_FirstReword_31_02","Adventure_Normal_FirstReword_31","Item_Material_EquipGradeUp_Mace_01","1","True",""
"Adventure_Normal_FirstReword_33_01","Adventure_Normal_FirstReword_32","Item_Material_EquipGradeUp_Mace_01","1","True",""
"Adventure_Normal_FirstReword_34_01","Adventure_Normal_FirstReword_33","Item_Material_EquipGradeUp_Sword_01","1","True",""
"Adventure_Normal_FirstReword_35_01","Adventure_Normal_FirstReword_34","Item_Material_EquipGradeUp_Sword_01","1","True",""
"Adventure_Normal_FirstReword_36_01","Adventure_Normal_FirstReword_35","Item_Material_EquipGradeUp_Book_01","1","True",""
"Adventure_Normal_FirstReword_37_01","Adventure_Normal_FirstReword_36","Item_Material_EquipGradeUp_Book_01","1","True",""
"Adventure_Normal_FirstReword_38_01","Adventure_Normal_FirstReword_37","Item_Material_EquipGradeUp_Staff_01","1","True",""
"Adventure_Normal_FirstReword_39_01","Adventure_Normal_FirstReword_38","Item_Material_EquipGradeUp_Staff_01","1","True",""
"Adventure_Normal_FirstReword_40_01","Adventure_Normal_FirstReword_39","Item_Material_EquipGradeUp_Ranged_01","1","True",""
"Adventure_Normal_FirstReword_41_01","Adventure_Normal_FirstReword_40","Item_Material_EquipGradeUp_Ranged_01","1","True",""
"Adventure_Normal_FirstReword_42_01","Adventure_Normal_FirstReword_41","Item_Material_EquipGradeUp_ProtectGear_01","1","True",""
"Adventure_Normal_FirstReword_43_01","Adventure_Normal_FirstReword_42","Item_Material_EquipGradeUp_ProtectGear_01","1","True",""
"Adventure_Normal_FirstReword_44_01","Adventure_Normal_FirstReword_43","Item_Material_EquipGradeUp_Coat_01","1","True",""
"Adventure_Normal_FirstReword_45_01","Adventure_Normal_FirstReword_44","Item_Material_EquipGradeUp_Coat_01","1","True",""
"Adventure_Normal_FirstReword_45_02","Adventure_Normal_FirstReword_45","Item_Material_EquipGradeUp_Jacket_01","1","True",""
"Adventure_Normal_FirstReword_46_01","Adventure_Normal_FirstReword_46","Item_Material_EquipGradeUp_Jacket_01","1","True",""
"Adventure_Normal_FirstReword_47_01","Adventure_Normal_FirstReword_47","Item_Material_EquipGradeUp_Cape_01","1","True",""
"Adventure_Normal_FirstReword_48_01","Adventure_Normal_FirstReword_48","Item_Material_EquipGradeUp_Cape_01","1","True",""
"Adventure_Normal_FirstReword_49_01","Adventure_Normal_FirstReword_49","Item_Material_EquipGradeUp_Belt_01","1","True",""
"Adventure_Normal_FirstReword_50_01","Adventure_Normal_FirstReword_50","Item_Material_EquipGradeUp_Belt_01","1","True",""
"Adventure_Normal_FirstReword_51_01","Adventure_Normal_FirstReword_51","Item_Material_EquipGradeUp_Helmet_01","1","True",""
"Adventure_Normal_FirstReword_52_01","Adventure_Normal_FirstReword_52","Item_Material_EquipGradeUp_Helmet_01","1","True",""
"Adventure_Normal_FirstReword_53_01","Adventure_Normal_FirstReword_53","Item_Material_EquipGradeUp_Necklace_01","1","True",""
"Adventure_Normal_FirstReword_54_01","Adventure_Normal_FirstReword_54","Item_Material_EquipGradeUp_Necklace_01","1","True",""
"Adventure_Normal_FirstReword_55_01","Adventure_Normal_FirstReword_55","Item_Material_EquipGradeUp_Ring_01","1","True",""
"Adventure_Normal_FirstReword_56_01","Adventure_Normal_FirstReword_56","Item_Material_EquipGradeUp_Ring_01","1","True",""
"Adventure_Normal_FirstReword_57_01","Adventure_Normal_FirstReword_57","Item_Material_EquipGradeUp_Bracelet_01","1","True",""
"Adventure_Normal_FirstReword_58_01","Adventure_Normal_FirstReword_58","Item_Material_EquipGradeUp_Bracelet_01","1","True",""
"Adventure_Normal_FirstReword_59_01","Adventure_Normal_FirstReword_59","Item_Material_EquipGradeUp_HeadDress_01","1","True",""
"Adventure_Normal_FirstReword_60_01","Adventure_Normal_FirstReword_60","Item_WSkill_Heal_UnLock","1","True",""
"Adventure_Normal_FirstReword_60_02","Adventure_Normal_FirstReword_60","Item_Material_EquipGradeUp_HeadDress_01","1","True",""
"Adventure_Normal_FirstReword_61_01","Adventure_Normal_FirstReword_61","Item_Material_EquipGradeUp_Mace_01","1","True",""
"Adventure_Normal_FirstReword_62_01","Adventure_Normal_FirstReword_62","Item_Material_EquipGradeUp_Sword_01","1","True",""
"Adventure_Normal_FirstReword_63_01","Adventure_Normal_FirstReword_63","Item_CastleRankUp_OForce1660","1","True",""
"Adventure_Normal_FirstReword_63_02","Adventure_Normal_FirstReword_63","Item_Material_EquipGradeUp_Book_01","1","True",""
"Adventure_Normal_FirstReword_64_01","Adventure_Normal_FirstReword_64","Item_Material_EquipGradeUp_Staff_01","1","True",""
"Adventure_Normal_FirstReword_65_01","Adventure_Normal_FirstReword_65","Item_Material_EquipGradeUp_Ranged_01","1","True",""
"Adventure_Normal_FirstReword_66_01","Adventure_Normal_FirstReword_66","Item_Material_EquipGradeUp_ProtectGear_01","1","True",""
"Adventure_Normal_FirstReword_67_01","Adventure_Normal_FirstReword_67","Item_Material_EquipGradeUp_Coat_01","1","True",""
"Adventure_Normal_FirstReword_68_01","Adventure_Normal_FirstReword_68","Item_Material_EquipGradeUp_Jacket_01","1","True",""
"Adventure_Normal_FirstReword_69_01","Adventure_Normal_FirstReword_69","Item_Material_EquipGradeUp_Cape_01","1","True",""
"Adventure_Normal_FirstReword_70_01","Adventure_Normal_FirstReword_70","Item_Material_EquipGradeUp_Belt_01","1","True",""
"Adventure_Normal_FirstReword_71_01","Adventure_Normal_FirstReword_71","Item_Material_EquipGradeUp_Helmet_01","1","True",""
"Adventure_Normal_FirstReword_72_01","Adventure_Normal_FirstReword_72","Item_Material_EquipGradeUp_Necklace_01","1","True",""
"Adventure_Normal_FirstReword_73_01","Adventure_Normal_FirstReword_73","Item_Material_EquipGradeUp_Ring_01","1","True",""
"Adventure_Normal_FirstReword_74_01","Adventure_Normal_FirstReword_74","Item_Material_EquipGradeUp_Bracelet_01","1","True",""
"Adventure_Normal_FirstReword_75_01","Adventure_Normal_FirstReword_75","Item_Material_EquipGradeUp_HeadDress_01","1","True",""
"Adventure_Normal_FirstReword_76_01","Adventure_Normal_FirstReword_76","Item_Material_SkillLvUp_ClassGuardian_01","1","True",""
"Adventure_Normal_FirstReword_77_01","Adventure_Normal_FirstReword_77","Item_Material_SkillLvUp_ClassKnight_01","1","True",""
"Adventure_Normal_FirstReword_78_01","Adventure_Normal_FirstReword_78","Item_Material_SkillLvUp_ClassFighter_01","1","True",""
"Adventure_Normal_FirstReword_79_01","Adventure_Normal_FirstReword_79","Item_Material_SkillLvUp_ClassRanger_01","1","True",""
"Adventure_Normal_FirstReword_80_01","Adventure_Normal_FirstReword_80","Item_Material_SkillLvUp_ClassSorcerer_01","1","True",""
"Adventure_Normal_FirstReword_81_01","Adventure_Normal_FirstReword_81","Item_Material_SkillLvUp_ClassCleric_01","1","True",""
"Adventure_Normal_FirstReword_82_01","Adventure_Normal_FirstReword_82","Item_Material_SkillLvUp_ClassShooter_01","1","True",""
"Adventure_Normal_FirstReword_83_01","Adventure_Normal_FirstReword_83","Item_Material_SkillLvUp_ClassMage_01","1","True",""
"Adventure_Normal_FirstReword_84_01","Adventure_Normal_FirstReword_84","Item_Material_SkillLvUp_ClassGuardian_01","1","True",""
"Adventure_Normal_FirstReword_85_01","Adventure_Normal_FirstReword_85","Item_Material_SkillLvUp_ClassKnight_01","1","True",""
"Adventure_Normal_FirstReword_86_01","Adventure_Normal_FirstReword_86","Item_Material_SkillLvUp_ClassFighter_01","1","True",""
"Adventure_Normal_FirstReword_87_01","Adventure_Normal_FirstReword_87","Item_Material_SkillLvUp_ClassRanger_01","1","True",""
"Adventure_Normal_FirstReword_88_01","Adventure_Normal_FirstReword_88","Item_Material_SkillLvUp_ClassSorcerer_01","1","True",""
"Adventure_Normal_FirstReword_89_01","Adventure_Normal_FirstReword_89","Item_Material_SkillLvUp_ClassCleric_01","1","True",""
"Adventure_Normal_FirstReword_90_01","Adventure_Normal_FirstReword_90","Item_Material_SkillLvUp_ClassShooter_01","1","True",""
"Adventure_Normal_FirstReword_90_02","Adventure_Normal_FirstReword_90","Item_Material_SkillLvUp_ClassMage_01","1","True",""
"Adventure_Normal_FirstReword_91_01","Adventure_Normal_FirstReword_91","Item_Material_EquipGradeUp_Mace_02","1","True",""
"Adventure_Normal_FirstReword_92_01","Adventure_Normal_FirstReword_92","Item_Material_EquipGradeUp_Mace_02","1","True",""
"Adventure_Normal_FirstReword_93_01","Adventure_Normal_FirstReword_93","Item_Material_EquipGradeUp_Sword_02","1","True",""
"Adventure_Normal_FirstReword_94_01","Adventure_Normal_FirstReword_94","Item_Material_EquipGradeUp_Sword_02","1","True",""
"Adventure_Normal_FirstReword_95_01","Adventure_Normal_FirstReword_95","Item_Material_EquipGradeUp_Book_02","1","True",""
"Adventure_Normal_FirstReword_96_01","Adventure_Normal_FirstReword_96","Item_Material_EquipGradeUp_Book_02","1","True",""
"Adventure_Normal_FirstReword_97_01","Adventure_Normal_FirstReword_97","Item_Material_EquipGradeUp_Staff_02","1","True",""
"Adventure_Normal_FirstReword_98_01","Adventure_Normal_FirstReword_98","Item_Material_EquipGradeUp_Staff_02","1","True",""
"Adventure_Normal_FirstReword_99_01","Adventure_Normal_FirstReword_99","Item_Material_EquipGradeUp_Ranged_02","1","True",""
"Adventure_Normal_FirstReword_100_01","Adventure_Normal_FirstReword_100","Item_Material_EquipGradeUp_Ranged_02","1","True",""
"Adventure_Normal_FirstReword_101_01","Adventure_Normal_FirstReword_101","Item_Material_EquipGradeUp_ProtectGear_02","1","True",""
"Adventure_Normal_FirstReword_102_01","Adventure_Normal_FirstReword_102","Item_Material_EquipGradeUp_ProtectGear_02","1","True",""
"Adventure_Normal_FirstReword_103_01","Adventure_Normal_FirstReword_103","Item_Material_EquipGradeUp_Coat_02","1","True",""
"Adventure_Normal_FirstReword_104_01","Adventure_Normal_FirstReword_104","Item_Material_EquipGradeUp_Coat_02","1","True",""
"Adventure_Normal_FirstReword_105_01","Adventure_Normal_FirstReword_105","Item_Material_EquipGradeUp_Jacket_02","1","True",""
"Adventure_Normal_FirstReword_106_01","Adventure_Normal_FirstReword_106","Item_Material_EquipGradeUp_Jacket_02","1","True",""
"Adventure_Normal_FirstReword_107_01","Adventure_Normal_FirstReword_107","Item_Material_EquipGradeUp_Cape_02","1","True",""
"Adventure_Normal_FirstReword_108_01","Adventure_Normal_FirstReword_108","Item_Material_EquipGradeUp_Cape_02","1","True",""
"Adventure_Normal_FirstReword_109_01","Adventure_Normal_FirstReword_109","Item_Material_EquipGradeUp_Belt_02","1","True",""
"Adventure_Normal_FirstReword_110_01","Adventure_Normal_FirstReword_110","Item_Material_EquipGradeUp_Belt_02","1","True",""
"Adventure_Normal_FirstReword_111_01","Adventure_Normal_FirstReword_111","Item_Material_EquipGradeUp_Helmet_02","1","True",""
"Adventure_Normal_FirstReword_112_01","Adventure_Normal_FirstReword_112","Item_Material_EquipGradeUp_Helmet_02","1","True",""
"Adventure_Normal_FirstReword_113_01","Adventure_Normal_FirstReword_113","Item_Material_EquipGradeUp_Necklace_02","1","True",""
"Adventure_Normal_FirstReword_114_01","Adventure_Normal_FirstReword_114","Item_Material_EquipGradeUp_Necklace_02","1","True",""
"Adventure_Normal_FirstReword_115_01","Adventure_Normal_FirstReword_115","Item_CastleRankUp_OForce2060","1","True",""
"Adventure_Normal_FirstReword_115_02","Adventure_Normal_FirstReword_115","Item_Material_EquipGradeUp_Ring_02","1","True",""
"Adventure_Normal_FirstReword_116_01","Adventure_Normal_FirstReword_116","Item_Material_EquipGradeUp_Ring_02","1","True",""
"Adventure_Normal_FirstReword_117_01","Adventure_Normal_FirstReword_117","Item_Material_EquipGradeUp_Bracelet_02","1","True",""
"Adventure_Normal_FirstReword_118_01","Adventure_Normal_FirstReword_118","Item_Material_EquipGradeUp_Bracelet_02","1","True",""
"Adventure_Normal_FirstReword_119_01","Adventure_Normal_FirstReword_119","Item_Material_EquipGradeUp_HeadDress_02","1","True",""
"Adventure_Normal_FirstReword_120_01","Adventure_Normal_FirstReword_120","Item_WSkill_RedAtk_UnLock","1","True",""
"Adventure_Normal_FirstReword_120_02","Adventure_Normal_FirstReword_120","Item_Material_EquipGradeUp_HeadDress_02","1","True",""
"Adventure_Normal_FirstReword_121_01","Adventure_Normal_FirstReword_121","Item_Material_SkillLvUp_ClassGuardian_02","1","True",""
"Adventure_Normal_FirstReword_122_01","Adventure_Normal_FirstReword_122","Item_Material_SkillLvUp_ClassKnight_02","1","True",""
"Adventure_Normal_FirstReword_123_01","Adventure_Normal_FirstReword_123","Item_Material_SkillLvUp_ClassFighter_02","1","True",""
"Adventure_Normal_FirstReword_124_01","Adventure_Normal_FirstReword_124","Item_Material_SkillLvUp_ClassRanger_02","1","True",""
"Adventure_Normal_FirstReword_125_01","Adventure_Normal_FirstReword_125","Item_Material_SkillLvUp_ClassSorcerer_02","1","True",""
"Adventure_Normal_FirstReword_126_01","Adventure_Normal_FirstReword_126","Item_Material_SkillLvUp_ClassCleric_02","1","True",""
"Adventure_Normal_FirstReword_127_01","Adventure_Normal_FirstReword_127","Item_Material_SkillLvUp_ClassShooter_02","1","True",""
"Adventure_Normal_FirstReword_128_01","Adventure_Normal_FirstReword_128","Item_Material_SkillLvUp_ClassMage_02","1","True",""
"Adventure_Normal_FirstReword_129_01","Adventure_Normal_FirstReword_129","Item_Material_SkillLvUp_ClassGuardian_02","1","True",""
"Adventure_Normal_FirstReword_130_01","Adventure_Normal_FirstReword_130","Item_Material_SkillLvUp_ClassKnight_02","1","True",""
"Adventure_Normal_FirstReword_131_01","Adventure_Normal_FirstReword_131","Item_Material_SkillLvUp_ClassFighter_02","1","True",""
"Adventure_Normal_FirstReword_132_01","Adventure_Normal_FirstReword_132","Item_Material_SkillLvUp_ClassRanger_02","1","True",""
"Adventure_Normal_FirstReword_133_01","Adventure_Normal_FirstReword_133","Item_Material_SkillLvUp_ClassSorcerer_02","1","True",""
"Adventure_Normal_FirstReword_134_01","Adventure_Normal_FirstReword_134","Item_Material_SkillLvUp_ClassCleric_02","1","True",""
"Adventure_Normal_FirstReword_135_01","Adventure_Normal_FirstReword_135","Item_Material_SkillLvUp_ClassShooter_02","1","True",""
"Adventure_Normal_FirstReword_135_02","Adventure_Normal_FirstReword_135","Item_Material_SkillLvUp_ClassMage_02","1","True",""
"Adventure_Normal_FirstReword_136_01","Adventure_Normal_FirstReword_136","Item_Material_EquipGradeUp_Mace_03","1","True",""
"Adventure_Normal_FirstReword_137_01","Adventure_Normal_FirstReword_137","Item_Material_EquipGradeUp_Mace_03","1","True",""
"Adventure_Normal_FirstReword_138_01","Adventure_Normal_FirstReword_138","Item_Material_EquipGradeUp_Sword_03","1","True",""
"Adventure_Normal_FirstReword_139_01","Adventure_Normal_FirstReword_139","Item_Material_EquipGradeUp_Sword_03","1","True",""
"Adventure_Normal_FirstReword_140_01","Adventure_Normal_FirstReword_140","Item_Material_EquipGradeUp_Book_03","1","True",""
"Adventure_Normal_FirstReword_141_01","Adventure_Normal_FirstReword_141","Item_Material_EquipGradeUp_Book_03","1","True",""
"Adventure_Normal_FirstReword_142_01","Adventure_Normal_FirstReword_142","Item_Material_EquipGradeUp_Staff_03","1","True",""
"Adventure_Normal_FirstReword_143_01","Adventure_Normal_FirstReword_143","Item_Material_EquipGradeUp_Staff_03","1","True",""
"Adventure_Normal_FirstReword_144_01","Adventure_Normal_FirstReword_144","Item_Material_EquipGradeUp_Ranged_03","1","True",""
"Adventure_Normal_FirstReword_145_01","Adventure_Normal_FirstReword_145","Item_Material_EquipGradeUp_Ranged_03","1","True",""
"Adventure_Normal_FirstReword_146_01","Adventure_Normal_FirstReword_146","Item_Material_EquipGradeUp_ProtectGear_03","1","True",""
"Adventure_Normal_FirstReword_147_01","Adventure_Normal_FirstReword_147","Item_Material_EquipGradeUp_ProtectGear_03","1","True",""
"Adventure_Normal_FirstReword_148_01","Adventure_Normal_FirstReword_148","Item_Material_EquipGradeUp_Coat_03","1","True",""
"Adventure_Normal_FirstReword_149_01","Adventure_Normal_FirstReword_149","Item_Material_EquipGradeUp_Coat_03","1","True",""
"Adventure_Normal_FirstReword_150_01","Adventure_Normal_FirstReword_150","Item_Material_EquipGradeUp_Jacket_03","1","True",""
"Adventure_Normal_FirstReword_151_01","Adventure_Normal_FirstReword_151","Item_Material_EquipGradeUp_Jacket_03","1","True",""
"Adventure_Normal_FirstReword_152_01","Adventure_Normal_FirstReword_152","Item_Material_EquipGradeUp_Cape_03","1","True",""
"Adventure_Normal_FirstReword_153_01","Adventure_Normal_FirstReword_153","Item_Material_EquipGradeUp_Cape_03","1","True",""
"Adventure_Normal_FirstReword_154_01","Adventure_Normal_FirstReword_154","Item_Material_EquipGradeUp_Belt_03","1","True",""
"Adventure_Normal_FirstReword_155_01","Adventure_Normal_FirstReword_155","Item_Material_EquipGradeUp_Belt_03","1","True",""
"Adventure_Normal_FirstReword_156_01","Adventure_Normal_FirstReword_156","Item_Material_EquipGradeUp_Helmet_03","1","True",""
"Adventure_Normal_FirstReword_157_01","Adventure_Normal_FirstReword_157","Item_Material_EquipGradeUp_Helmet_03","1","True",""
"Adventure_Normal_FirstReword_158_01","Adventure_Normal_FirstReword_158","Item_Material_EquipGradeUp_Necklace_03","1","True",""
"Adventure_Normal_FirstReword_159_01","Adventure_Normal_FirstReword_159","Item_Material_EquipGradeUp_Necklace_03","1","True",""
"Adventure_Normal_FirstReword_160_01","Adventure_Normal_FirstReword_160","Item_Material_EquipGradeUp_Ring_03","1","True",""
"Adventure_Normal_FirstReword_161_01","Adventure_Normal_FirstReword_161","Item_Material_EquipGradeUp_Ring_03","1","True",""
"Adventure_Normal_FirstReword_162_01","Adventure_Normal_FirstReword_162","Item_Material_EquipGradeUp_Bracelet_03","1","True",""
"Adventure_Normal_FirstReword_163_01","Adventure_Normal_FirstReword_163","Item_Material_EquipGradeUp_Bracelet_03","1","True",""
"Adventure_Normal_FirstReword_164_01","Adventure_Normal_FirstReword_164","Item_Material_EquipGradeUp_HeadDress_03","1","True",""
"Adventure_Normal_FirstReword_165_01","Adventure_Normal_FirstReword_165","Item_Material_EquipGradeUp_HeadDress_03","1","True",""
"Adventure_Normal_FirstReword_166_01","Adventure_Normal_FirstReword_166","Item_Material_SkillLvUp_ClassGuardian_02","1","True",""
"Adventure_Normal_FirstReword_167_01","Adventure_Normal_FirstReword_167","Item_Material_SkillLvUp_ClassKnight_02","1","True",""
"Adventure_Normal_FirstReword_168_01","Adventure_Normal_FirstReword_168","Item_Material_SkillLvUp_ClassFighter_02","1","True",""
"Adventure_Normal_FirstReword_169_01","Adventure_Normal_FirstReword_169","Item_Material_SkillLvUp_ClassRanger_02","1","True",""
"Adventure_Normal_FirstReword_170_01","Adventure_Normal_FirstReword_170","Item_Material_SkillLvUp_ClassSorcerer_02","1","True",""
"Adventure_Normal_FirstReword_171_01","Adventure_Normal_FirstReword_171","Item_Material_SkillLvUp_ClassCleric_02","1","True",""
"Adventure_Normal_FirstReword_172_01","Adventure_Normal_FirstReword_172","Item_Material_SkillLvUp_ClassShooter_02","1","True",""
"Adventure_Normal_FirstReword_173_01","Adventure_Normal_FirstReword_173","Item_Material_SkillLvUp_ClassMage_02","1","True",""
"Adventure_Normal_FirstReword_174_01","Adventure_Normal_FirstReword_174","Item_Material_SkillLvUp_ClassGuardian_02","1","True",""
"Adventure_Normal_FirstReword_175_01","Adventure_Normal_FirstReword_175","Item_CastleRankUp_OForce3060","1","True",""
"Adventure_Normal_FirstReword_175_02","Adventure_Normal_FirstReword_175","Item_Material_SkillLvUp_ClassKnight_02","1","True",""
"Adventure_Normal_FirstReword_176_01","Adventure_Normal_FirstReword_176","Item_Material_SkillLvUp_ClassFighter_02","1","True",""
"Adventure_Normal_FirstReword_177_01","Adventure_Normal_FirstReword_177","Item_Material_SkillLvUp_ClassRanger_02","1","True",""
"Adventure_Normal_FirstReword_178_01","Adventure_Normal_FirstReword_178","Item_Material_SkillLvUp_ClassSorcerer_02","1","True",""
"Adventure_Normal_FirstReword_179_01","Adventure_Normal_FirstReword_179","Item_Material_SkillLvUp_ClassCleric_02","1","True",""
"Adventure_Normal_FirstReword_180_01","Adventure_Normal_FirstReword_180","Item_WSkill_GreenAtk_UnLock","1","True",""
"Adventure_Normal_FirstReword_180_02","Adventure_Normal_FirstReword_180","Item_Material_SkillLvUp_ClassMage_02","1","True",""
"Adventure_Normal_FirstReword_180_03","Adventure_Normal_FirstReword_180","Item_Material_SkillLvUp_ClassShooter_02","1","True",""
"Adventure_Normal_FirstReword_181_01","Adventure_Normal_FirstReword_181","Item_Material_EquipGradeUp_Mace_04","1","True",""
"Adventure_Normal_FirstReword_182_01","Adventure_Normal_FirstReword_182","Item_Material_EquipGradeUp_Mace_04","1","True",""
"Adventure_Normal_FirstReword_183_01","Adventure_Normal_FirstReword_183","Item_Material_EquipGradeUp_Sword_04","1","True",""
"Adventure_Normal_FirstReword_184_01","Adventure_Normal_FirstReword_184","Item_Material_EquipGradeUp_Sword_04","1","True",""
"Adventure_Normal_FirstReword_185_01","Adventure_Normal_FirstReword_185","Item_Material_EquipGradeUp_Book_04","1","True",""
"Adventure_Normal_FirstReword_186_01","Adventure_Normal_FirstReword_186","Item_Material_EquipGradeUp_Book_04","1","True",""
"Adventure_Normal_FirstReword_187_01","Adventure_Normal_FirstReword_187","Item_Material_EquipGradeUp_Staff_04","1","True",""
"Adventure_Normal_FirstReword_188_01","Adventure_Normal_FirstReword_188","Item_Material_EquipGradeUp_Staff_04","1","True",""
"Adventure_Normal_FirstReword_189_01","Adventure_Normal_FirstReword_189","Item_Material_EquipGradeUp_Ranged_04","1","True",""
"Adventure_Normal_FirstReword_190_01","Adventure_Normal_FirstReword_190","Item_Material_EquipGradeUp_Ranged_04","1","True",""
"Adventure_Normal_FirstReword_191_01","Adventure_Normal_FirstReword_191","Item_Material_EquipGradeUp_ProtectGear_04","1","True",""
"Adventure_Normal_FirstReword_192_01","Adventure_Normal_FirstReword_192","Item_Material_EquipGradeUp_ProtectGear_04","1","True",""
