"Skill_C_026_01_G_AtkM_1","Skill_C_026_01_G_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_SMALL_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_046_01_R_AtkM_1","Skill_C_046_01_R_AtkM","1","Parabola_Root","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Area","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0","1","0.1","True"
"Skill_C_046_01_R_LinkSkill_1","Skill_C_046_01_R_LinkSkill","1","Parabola_Root","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Area","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0","1","0.1","True"
"Skill_C_046_01_R_LinkSkill_2","Skill_C_046_01_R_LinkSkill","2","Parabola_Root","UseTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Area","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0","1","0.1","True"
"Skill_C_046_01_G_AtkM_1","Skill_C_046_01_G_AtkM","1","Parabola_Root","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Area","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0","1","0.1","True"
"Skill_C_046_01_G_LinkSkill_1","Skill_C_046_01_G_LinkSkill","1","Parabola_Root","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Area","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0","1","0.1","True"
"Skill_C_046_01_G_LinkSkill_2","Skill_C_046_01_G_LinkSkill","2","Parabola_Root","UseTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Area","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0","1","0.1","True"
"Skill_C_048_01_R_AtkM_1","Skill_C_048_01_R_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_048_01_R_LinkSkill_1","Skill_C_048_01_R_LinkSkill","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_048_01_G_AtkM_1","Skill_C_048_01_G_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_048_01_G_LinkSkill_1","Skill_C_048_01_G_LinkSkill","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_050_01_B_AtkM_1","Skill_C_050_01_B_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_B","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_054_01_G_AtkM_1","Skill_C_054_01_G_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_055_01_G_AtkM_1","Skill_C_055_01_G_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_055_01_G_LinkSkill_1","Skill_C_055_01_G_LinkSkill","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_057_01_G_AtkM_1","Skill_C_057_01_G_AtkM","1","Straight_Root","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_057_01_G_LinkSkill_1","Skill_C_057_01_G_LinkSkill","1","Straight_Root","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_057_01_B_AtkM_1","Skill_C_057_01_B_AtkM","1","Straight_Root","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_057_01_B_LinkSkill_1","Skill_C_057_01_B_LinkSkill","1","Straight_Root","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_058_01_R_LinkSkill_1","Skill_C_058_01_R_LinkSkill","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_B","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_058_01_B_LinkSkill_1","Skill_C_058_01_B_LinkSkill","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_B","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_060_01_B_AtkM_1","Skill_C_060_01_B_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_061_01_B_AtkM_1","Skill_C_061_01_B_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_061_01_B_LinkSkill_1","Skill_C_061_01_B_LinkSkill","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_071_01_D_AtkM_1","Skill_C_071_01_D_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_073_01_G_AtkM_1","Skill_C_073_01_G_AtkM","1","Parabola_Root","FindNewTarget","CAST_LARGE_RECTANGLE_B","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","1","0.1","True"
"Skill_C_074_01_R_AtkM_1","Skill_C_074_01_R_AtkM","1","Parabola_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_B","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","1","0.1","True"
"Skill_C_085_01_B_AtkM_1","Skill_C_085_01_B_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_SMALL_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_088_01_R_AtkM_1","Skill_C_088_01_R_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_088_01_R_LinkSkill_1","Skill_C_088_01_R_LinkSkill","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_088_01_R_ActiveSkill_1","Skill_C_088_01_R_ActiveSkill","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_099_01_G_AtkM_1","Skill_C_099_01_G_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_099_01_G_LinkSkill_1","Skill_C_099_01_G_LinkSkill","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_099_01_G_ActiveSkill_1","Skill_C_099_01_G_ActiveSkill","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_100_01_G_AtkM_1","Skill_C_100_01_G_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_100_01_G_LinkSkill_1","Skill_C_100_01_G_LinkSkill","1","Straight_ProjectileHit","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_100_01_G_ActiveSkill_1","Skill_C_100_01_G_ActiveSkill","1","Parabola_Root","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Area","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","1","0.1","True"
"Skill_C_501_01_B_AtkM_1","Skill_C_501_01_B_AtkM","1","Parabola_Root","FindNewTarget","CAST_LARGE_RECTANGLE_B","Enemy","None","1","Area","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","1","0.1","True"
"Skill_C_503_01_G_AtkM_1","Skill_C_503_01_G_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_503_01_G_LinkSkill_1","Skill_C_503_01_G_LinkSkill","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_507_01_G_AtkM_1","Skill_C_507_01_G_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_508_01_R_AtkM_1","Skill_C_508_01_R_AtkM","1","Straight_ProjectileHit","FindNewTarget","CAST_LARGE_RECTANGLE_S","Enemy","None","1","Single","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","","","True"
"Skill_C_513_01_G_AtkM_1","Skill_C_513_01_G_AtkM","1","Parabola_Root","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Area","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","1","0.1","True"
"Skill_C_513_01_G_LinkSkill_1","Skill_C_513_01_G_LinkSkill","1","Parabola_Root","FindNewTarget","CAST_MEDIUM_RECTANGLE","Enemy","None","1","Area","ATK_SMALL_CIRCLE","1","NoneCheck","0.1","0.3","1","0.1","True"
