"Chr_Awake_Char_006_S01_G_0004","Chr_Awake_Char_006_S01_G","4","100","Item_HeroEther_Char_006_S01_G","20","3","1","6","4","8","7","10","1","2","2","2","1"
"Chr_Awake_Char_006_S01_G_0005","Chr_Awake_Char_006_S01_G","5","120","Item_HeroEther_Char_006_S01_G","20","3","5","3","5","10","6","2","2","2","2","2","2"
"Chr_Awake_Char_007_S01_D_0000","Chr_Awake_Char_007_S01_D","0","20","Item_HeroEther_Char_007_S01_D","0","7","6","9","2","4","8","8","2","1","1","1","1"
"Chr_Awake_Char_007_S01_D_0001","Chr_Awake_Char_007_S01_D","1","40","Item_HeroEther_Char_007_S01_D","20","2","7","6","2","8","10","6","10","1","1","1","1"
"Chr_Awake_Char_007_S01_D_0002","Chr_Awake_Char_007_S01_D","2","60","Item_HeroEther_Char_007_S01_D","20","1","8","7","5","1","3","9","10","2","1","1","1"
"Chr_Awake_Char_007_S01_D_0003","Chr_Awake_Char_007_S01_D","3","80","Item_HeroEther_Char_007_S01_D","20","3","8","10","2","8","10","9","7","2","1","2","1"
"Chr_Awake_Char_007_S01_D_0004","Chr_Awake_Char_007_S01_D","4","100","Item_HeroEther_Char_007_S01_D","20","1","2","2","7","9","4","6","8","2","2","2","1"
"Chr_Awake_Char_007_S01_D_0005","Chr_Awake_Char_007_S01_D","5","120","Item_HeroEther_Char_007_S01_D","20","3","9","5","9","5","2","1","7","2","2","2","2"
"Chr_Awake_Char_008_S01_B_0000","Chr_Awake_Char_008_S01_B","0","20","Item_HeroEther_Char_008_S01_B","0","9","7","2","1","8","5","7","2","1","0","1","1"
"Chr_Awake_Char_008_S01_B_0001","Chr_Awake_Char_008_S01_B","1","40","Item_HeroEther_Char_008_S01_B","20","2","10","7","1","6","9","8","4","1","1","1","1"
"Chr_Awake_Char_008_S01_B_0002","Chr_Awake_Char_008_S01_B","2","60","Item_HeroEther_Char_008_S01_B","20","8","6","8","7","7","9","10","7","2","1","1","1"
"Chr_Awake_Char_008_S01_B_0003","Chr_Awake_Char_008_S01_B","3","80","Item_HeroEther_Char_008_S01_B","20","10","9","9","9","2","4","5","5","2","1","2","1"
"Chr_Awake_Char_008_S01_B_0004","Chr_Awake_Char_008_S01_B","4","100","Item_HeroEther_Char_008_S01_B","20","6","4","8","10","3","1","5","1","2","2","2","1"
"Chr_Awake_Char_008_S01_B_0005","Chr_Awake_Char_008_S01_B","5","120","Item_HeroEther_Char_008_S01_B","20","2","10","1","10","10","1","8","2","2","2","2","2"
"Chr_Awake_Char_009_S01_G_0000","Chr_Awake_Char_009_S01_G","0","20","Item_HeroEther_Char_009_S01_G","0","7","8","9","8","1","5","1","8","1","0","1","1"
"Chr_Awake_Char_009_S01_G_0001","Chr_Awake_Char_009_S01_G","1","40","Item_HeroEther_Char_009_S01_G","20","6","5","7","2","9","6","3","1","1","1","1","1"
"Chr_Awake_Char_009_S01_G_0002","Chr_Awake_Char_009_S01_G","2","60","Item_HeroEther_Char_009_S01_G","20","7","3","7","2","4","1","9","3","2","1","1","1"
"Chr_Awake_Char_009_S01_G_0003","Chr_Awake_Char_009_S01_G","3","80","Item_HeroEther_Char_009_S01_G","20","1","10","8","9","7","5","4","6","2","1","2","1"
"Chr_Awake_Char_009_S01_G_0004","Chr_Awake_Char_009_S01_G","4","100","Item_HeroEther_Char_009_S01_G","20","9","9","4","6","10","5","8","8","2","2","2","1"
"Chr_Awake_Char_009_S01_G_0005","Chr_Awake_Char_009_S01_G","5","120","Item_HeroEther_Char_009_S01_G","20","7","3","1","2","3","5","8","6","2","2","2","2"
"Chr_Awake_Char_010_S01_B_0000","Chr_Awake_Char_010_S01_B","0","20","Item_HeroEther_Char_010_S01_B","0","7","1","1","4","5","9","4","8","1","1","1","1"
"Chr_Awake_Char_010_S01_B_0001","Chr_Awake_Char_010_S01_B","1","40","Item_HeroEther_Char_010_S01_B","20","10","1","10","10","2","2","10","3","1","1","1","1"
"Chr_Awake_Char_010_S01_B_0002","Chr_Awake_Char_010_S01_B","2","60","Item_HeroEther_Char_010_S01_B","20","5","9","9","6","2","6","2","8","2","1","1","1"
"Chr_Awake_Char_010_S01_B_0003","Chr_Awake_Char_010_S01_B","3","80","Item_HeroEther_Char_010_S01_B","20","1","3","9","10","8","9","2","2","2","1","2","1"
"Chr_Awake_Char_010_S01_B_0004","Chr_Awake_Char_010_S01_B","4","100","Item_HeroEther_Char_010_S01_B","20","4","7","3","6","6","10","6","8","2","2","2","1"
"Chr_Awake_Char_010_S01_B_0005","Chr_Awake_Char_010_S01_B","5","120","Item_HeroEther_Char_010_S01_B","20","7","1","8","1","2","2","3","6","2","2","2","2"
"Chr_Awake_Char_012_S01_R_0000","Chr_Awake_Char_012_S01_R","0","20","Item_HeroEther_Char_012_S01_R","0","7","5","5","3","7","6","2","5","1","0","1","1"
"Chr_Awake_Char_012_S01_R_0001","Chr_Awake_Char_012_S01_R","1","40","Item_HeroEther_Char_012_S01_R","20","1","5","10","1","8","6","5","10","1","0","1","1"
"Chr_Awake_Char_012_S01_R_0002","Chr_Awake_Char_012_S01_R","2","60","Item_HeroEther_Char_012_S01_R","20","3","3","5","8","4","4","6","3","2","0","1","1"
"Chr_Awake_Char_012_S01_R_0003","Chr_Awake_Char_012_S01_R","3","80","Item_HeroEther_Char_012_S01_R","20","4","5","1","6","8","1","3","1","2","0","1","1"
"Chr_Awake_Char_012_S01_R_0004","Chr_Awake_Char_012_S01_R","4","100","Item_HeroEther_Char_012_S01_R","20","7","3","8","7","1","4","4","5","2","0","2","1"
"Chr_Awake_Char_012_S01_R_0005","Chr_Awake_Char_012_S01_R","5","120","Item_HeroEther_Char_012_S01_R","20","8","9","8","5","2","4","1","6","2","0","2","2"
"Chr_Awake_Char_014_S01_D_0000","Chr_Awake_Char_014_S01_D","0","20","Item_HeroEther_Char_014_S01_D","0","1","9","10","9","4","1","1","1","1","1","1","0"
"Chr_Awake_Char_014_S01_D_0001","Chr_Awake_Char_014_S01_D","1","40","Item_HeroEther_Char_014_S01_D","20","1","9","7","8","10","2","7","3","1","1","1","0"
"Chr_Awake_Char_014_S01_D_0002","Chr_Awake_Char_014_S01_D","2","60","Item_HeroEther_Char_014_S01_D","20","5","7","6","1","9","7","5","5","2","1","1","0"
"Chr_Awake_Char_014_S01_D_0003","Chr_Awake_Char_014_S01_D","3","80","Item_HeroEther_Char_014_S01_D","20","9","4","5","4","8","4","1","9","2","1","2","0"
"Chr_Awake_Char_014_S01_D_0004","Chr_Awake_Char_014_S01_D","4","100","Item_HeroEther_Char_014_S01_D","20","2","5","6","5","4","5","7","10","2","2","2","0"
"Chr_Awake_Char_014_S01_D_0005","Chr_Awake_Char_014_S01_D","5","120","Item_HeroEther_Char_014_S01_D","20","6","9","6","7","9","8","8","3","2","2","2","0"
"Chr_Awake_Char_015_S01_B_0000","Chr_Awake_Char_015_S01_B","0","20","Item_HeroEther_Char_015_S01_B","0","7","1","5","1","2","7","2","10","1","0","1","1"
"Chr_Awake_Char_015_S01_B_0001","Chr_Awake_Char_015_S01_B","1","40","Item_HeroEther_Char_015_S01_B","20","7","10","2","6","5","10","2","10","1","0","1","1"
"Chr_Awake_Char_015_S01_B_0002","Chr_Awake_Char_015_S01_B","2","60","Item_HeroEther_Char_015_S01_B","20","3","10","6","8","6","5","9","10","2","0","1","1"
"Chr_Awake_Char_015_S01_B_0003","Chr_Awake_Char_015_S01_B","3","80","Item_HeroEther_Char_015_S01_B","20","5","9","2","3","8","10","9","6","2","0","1","1"
"Chr_Awake_Char_015_S01_B_0004","Chr_Awake_Char_015_S01_B","4","100","Item_HeroEther_Char_015_S01_B","20","4","10","1","5","10","2","9","5","2","0","2","1"
"Chr_Awake_Char_015_S01_B_0005","Chr_Awake_Char_015_S01_B","5","120","Item_HeroEther_Char_015_S01_B","20","4","9","3","8","7","3","10","8","2","0","2","2"
"Chr_Awake_Char_017_S01_G_0000","Chr_Awake_Char_017_S01_G","0","20","Item_HeroEther_Char_017_S01_G","0","10","7","9","2","10","3","5","3","1","0","1","1"
"Chr_Awake_Char_017_S01_G_0001","Chr_Awake_Char_017_S01_G","1","40","Item_HeroEther_Char_017_S01_G","20","5","5","9","1","6","8","1","7","1","0","1","1"
"Chr_Awake_Char_017_S01_G_0002","Chr_Awake_Char_017_S01_G","2","60","Item_HeroEther_Char_017_S01_G","20","9","10","9","4","4","7","10","3","2","0","1","1"
"Chr_Awake_Char_017_S01_G_0003","Chr_Awake_Char_017_S01_G","3","80","Item_HeroEther_Char_017_S01_G","20","8","5","8","7","9","4","5","7","2","0","1","1"
"Chr_Awake_Char_017_S01_G_0004","Chr_Awake_Char_017_S01_G","4","100","Item_HeroEther_Char_017_S01_G","20","2","1","7","1","10","9","9","9","2","0","2","1"
"Chr_Awake_Char_017_S01_G_0005","Chr_Awake_Char_017_S01_G","5","120","Item_HeroEther_Char_017_S01_G","20","5","2","6","4","6","10","2","1","2","0","2","2"
"Chr_Awake_Char_018_S01_L_0000","Chr_Awake_Char_018_S01_L","0","20","Item_HeroEther_Char_018_S01_L","0","6","9","8","5","2","9","2","4","1","0","1","1"
"Chr_Awake_Char_018_S01_L_0001","Chr_Awake_Char_018_S01_L","1","40","Item_HeroEther_Char_018_S01_L","20","3","5","8","3","4","6","10","10","1","1","1","1"
"Chr_Awake_Char_018_S01_L_0002","Chr_Awake_Char_018_S01_L","2","60","Item_HeroEther_Char_018_S01_L","20","8","6","8","9","5","10","3","6","2","1","1","1"
"Chr_Awake_Char_018_S01_L_0003","Chr_Awake_Char_018_S01_L","3","80","Item_HeroEther_Char_018_S01_L","20","6","2","3","6","9","2","10","7","2","1","2","1"
"Chr_Awake_Char_018_S01_L_0004","Chr_Awake_Char_018_S01_L","4","100","Item_HeroEther_Char_018_S01_L","20","1","2","9","4","2","8","10","9","2","2","2","1"
"Chr_Awake_Char_018_S01_L_0005","Chr_Awake_Char_018_S01_L","5","120","Item_HeroEther_Char_018_S01_L","20","1","8","10","1","10","4","7","1","2","2","2","2"
"Chr_Awake_Char_019_S01_D_0000","Chr_Awake_Char_019_S01_D","0","20","Item_HeroEther_Char_019_S01_D","0","5","3","4","3","10","1","3","9","1","0","1","1"
"Chr_Awake_Char_019_S01_D_0001","Chr_Awake_Char_019_S01_D","1","40","Item_HeroEther_Char_019_S01_D","20","1","7","10","5","9","4","5","4","1","1","1","1"
"Chr_Awake_Char_019_S01_D_0002","Chr_Awake_Char_019_S01_D","2","60","Item_HeroEther_Char_019_S01_D","20","3","10","9","5","6","5","3","2","2","1","1","1"
"Chr_Awake_Char_019_S01_D_0003","Chr_Awake_Char_019_S01_D","3","80","Item_HeroEther_Char_019_S01_D","20","5","7","9","6","9","3","9","10","2","1","2","1"
"Chr_Awake_Char_019_S01_D_0004","Chr_Awake_Char_019_S01_D","4","100","Item_HeroEther_Char_019_S01_D","20","10","2","3","1","1","4","7","9","2","2","2","1"
"Chr_Awake_Char_019_S01_D_0005","Chr_Awake_Char_019_S01_D","5","120","Item_HeroEther_Char_019_S01_D","20","10","2","3","7","4","3","10","6","2","2","2","2"
"Chr_Awake_Char_021_S01_R_0000","Chr_Awake_Char_021_S01_R","0","20","Item_HeroEther_Char_021_S01_R","0","1","1","10","3","3","7","6","3","1","0","1","1"
"Chr_Awake_Char_021_S01_R_0001","Chr_Awake_Char_021_S01_R","1","40","Item_HeroEther_Char_021_S01_R","20","6","2","5","1","8","4","3","1","1","1","1","1"
"Chr_Awake_Char_021_S01_R_0002","Chr_Awake_Char_021_S01_R","2","60","Item_HeroEther_Char_021_S01_R","20","8","8","1","9","7","7","3","1","2","1","1","1"
"Chr_Awake_Char_021_S01_R_0003","Chr_Awake_Char_021_S01_R","3","80","Item_HeroEther_Char_021_S01_R","20","1","8","5","6","3","4","9","7","2","1","2","1"
"Chr_Awake_Char_021_S01_R_0004","Chr_Awake_Char_021_S01_R","4","100","Item_HeroEther_Char_021_S01_R","20","3","7","4","3","4","3","6","3","2","2","2","1"
"Chr_Awake_Char_021_S01_R_0005","Chr_Awake_Char_021_S01_R","5","120","Item_HeroEther_Char_021_S01_R","20","2","7","7","3","4","7","4","8","2","2","2","2"
"Chr_Awake_Char_022_S01_B_0000","Chr_Awake_Char_022_S01_B","0","20","Item_HeroEther_Char_022_S01_B","0","1","3","6","10","10","5","4","4","1","0","1","1"
"Chr_Awake_Char_022_S01_B_0001","Chr_Awake_Char_022_S01_B","1","40","Item_HeroEther_Char_022_S01_B","20","3","3","2","2","10","10","4","10","1","1","1","1"
"Chr_Awake_Char_022_S01_B_0002","Chr_Awake_Char_022_S01_B","2","60","Item_HeroEther_Char_022_S01_B","20","10","9","7","9","1","8","2","2","2","1","1","1"
"Chr_Awake_Char_022_S01_B_0003","Chr_Awake_Char_022_S01_B","3","80","Item_HeroEther_Char_022_S01_B","20","5","7","1","7","2","7","7","6","2","1","2","1"
"Chr_Awake_Char_022_S01_B_0004","Chr_Awake_Char_022_S01_B","4","100","Item_HeroEther_Char_022_S01_B","20","3","6","5","3","10","6","8","5","2","2","2","1"
"Chr_Awake_Char_022_S01_B_0005","Chr_Awake_Char_022_S01_B","5","120","Item_HeroEther_Char_022_S01_B","20","4","9","8","9","6","3","5","1","2","2","2","2"
"Chr_Awake_Char_023_S01_R_0000","Chr_Awake_Char_023_S01_R","0","20","Item_HeroEther_Char_023_S01_R","0","6","2","6","2","6","1","9","5","1","1","1","1"
"Chr_Awake_Char_023_S01_R_0001","Chr_Awake_Char_023_S01_R","1","40","Item_HeroEther_Char_023_S01_R","20","8","5","6","1","3","6","9","1","1","0","1","1"
"Chr_Awake_Char_023_S01_R_0002","Chr_Awake_Char_023_S01_R","2","60","Item_HeroEther_Char_023_S01_R","20","6","1","2","4","5","4","6","5","2","0","1","1"
"Chr_Awake_Char_023_S01_R_0003","Chr_Awake_Char_023_S01_R","3","80","Item_HeroEther_Char_023_S01_R","20","5","9","8","10","9","10","9","6","2","0","1","1"
"Chr_Awake_Char_023_S01_R_0004","Chr_Awake_Char_023_S01_R","4","100","Item_HeroEther_Char_023_S01_R","20","6","3","9","10","7","10","5","8","2","0","2","1"
"Chr_Awake_Char_023_S01_R_0005","Chr_Awake_Char_023_S01_R","5","120","Item_HeroEther_Char_023_S01_R","20","2","6","8","4","10","8","10","2","2","0","2","2"
"Chr_Awake_Char_037_S01_L_0000","Chr_Awake_Char_037_S01_L","0","20","Item_HeroEther_Char_037_S01_L","0","3","2","1","5","2","3","4","2","1","0","1","1"
"Chr_Awake_Char_037_S01_L_0001","Chr_Awake_Char_037_S01_L","1","40","Item_HeroEther_Char_037_S01_L","20","1","7","7","2","7","9","4","8","1","1","1","1"
"Chr_Awake_Char_037_S01_L_0002","Chr_Awake_Char_037_S01_L","2","60","Item_HeroEther_Char_037_S01_L","20","9","7","7","3","5","3","2","5","2","1","1","1"
"Chr_Awake_Char_037_S01_L_0003","Chr_Awake_Char_037_S01_L","3","80","Item_HeroEther_Char_037_S01_L","20","10","1","4","1","8","8","7","7","2","1","2","1"
"Chr_Awake_Char_037_S01_L_0004","Chr_Awake_Char_037_S01_L","4","100","Item_HeroEther_Char_037_S01_L","20","1","6","1","5","9","8","1","9","2","2","2","1"
"Chr_Awake_Char_037_S01_L_0005","Chr_Awake_Char_037_S01_L","5","120","Item_HeroEther_Char_037_S01_L","20","6","10","1","1","7","10","7","5","2","2","2","2"
"Chr_Awake_Char_039_S01_G_0000","Chr_Awake_Char_039_S01_G","0","20","Item_HeroEther_Char_039_S01_G","0","6","9","8","7","9","1","8","2","1","1","1","1"
"Chr_Awake_Char_039_S01_G_0001","Chr_Awake_Char_039_S01_G","1","40","Item_HeroEther_Char_039_S01_G","20","2","7","10","7","3","9","3","5","1","1","1","1"
"Chr_Awake_Char_039_S01_G_0002","Chr_Awake_Char_039_S01_G","2","60","Item_HeroEther_Char_039_S01_G","20","2","6","7","10","3","8","6","10","2","1","1","1"
"Chr_Awake_Char_039_S01_G_0003","Chr_Awake_Char_039_S01_G","3","80","Item_HeroEther_Char_039_S01_G","20","4","7","6","3","10","3","8","1","2","1","2","1"
"Chr_Awake_Char_039_S01_G_0004","Chr_Awake_Char_039_S01_G","4","100","Item_HeroEther_Char_039_S01_G","20","2","2","2","9","2","9","3","6","2","2","2","1"
"Chr_Awake_Char_039_S01_G_0005","Chr_Awake_Char_039_S01_G","5","120","Item_HeroEther_Char_039_S01_G","20","5","5","2","4","9","2","5","2","2","2","2","2"
"Chr_Awake_Char_041_S01_R_0000","Chr_Awake_Char_041_S01_R","0","20","Item_HeroEther_Char_041_S01_R","0","4","7","10","7","5","10","9","7","1","0","1","1"
"Chr_Awake_Char_041_S01_R_0001","Chr_Awake_Char_041_S01_R","1","40","Item_HeroEther_Char_041_S01_R","20","10","1","2","8","5","9","3","6","1","0","1","1"
"Chr_Awake_Char_041_S01_R_0002","Chr_Awake_Char_041_S01_R","2","60","Item_HeroEther_Char_041_S01_R","20","3","10","4","1","1","7","3","8","2","0","1","1"
"Chr_Awake_Char_041_S01_R_0003","Chr_Awake_Char_041_S01_R","3","80","Item_HeroEther_Char_041_S01_R","20","6","7","1","3","8","1","7","10","2","0","2","1"
"Chr_Awake_Char_041_S01_R_0004","Chr_Awake_Char_041_S01_R","4","100","Item_HeroEther_Char_041_S01_R","20","2","9","3","9","3","7","1","8","2","0","2","1"
"Chr_Awake_Char_041_S01_R_0005","Chr_Awake_Char_041_S01_R","5","120","Item_HeroEther_Char_041_S01_R","20","1","9","7","7","3","5","6","1","2","0","2","2"
"Chr_Awake_Char_050_S01_B_0000","Chr_Awake_Char_050_S01_B","0","20","Item_HeroEther_Char_050_S01_B","0","9","3","6","7","6","5","2","2","1","0","1","1"
"Chr_Awake_Char_050_S01_B_0001","Chr_Awake_Char_050_S01_B","1","40","Item_HeroEther_Char_050_S01_B","20","9","8","1","3","6","8","5","7","1","1","1","1"
"Chr_Awake_Char_050_S01_B_0002","Chr_Awake_Char_050_S01_B","2","60","Item_HeroEther_Char_050_S01_B","20","3","4","6","6","1","2","5","9","2","1","1","1"
"Chr_Awake_Char_050_S01_B_0003","Chr_Awake_Char_050_S01_B","3","80","Item_HeroEther_Char_050_S01_B","20","7","10","10","3","3","7","2","1","2","1","2","1"
"Chr_Awake_Char_050_S01_B_0004","Chr_Awake_Char_050_S01_B","4","100","Item_HeroEther_Char_050_S01_B","20","6","9","1","3","7","1","1","8","2","2","2","1"
"Chr_Awake_Char_050_S01_B_0005","Chr_Awake_Char_050_S01_B","5","120","Item_HeroEther_Char_050_S01_B","20","6","10","2","5","3","10","2","10","2","2","2","2"
"Chr_Awake_Char_051_S01_B_0000","Chr_Awake_Char_051_S01_B","0","20","Item_HeroEther_Char_051_S01_B","0","5","4","1","7","8","8","2","7","1","0","1","1"
"Chr_Awake_Char_051_S01_B_0001","Chr_Awake_Char_051_S01_B","1","40","Item_HeroEther_Char_051_S01_B","20","1","9","1","9","5","5","1","3","1","1","1","1"
"Chr_Awake_Char_051_S01_B_0002","Chr_Awake_Char_051_S01_B","2","60","Item_HeroEther_Char_051_S01_B","20","8","6","8","8","9","3","1","5","2","1","1","1"
"Chr_Awake_Char_051_S01_B_0003","Chr_Awake_Char_051_S01_B","3","80","Item_HeroEther_Char_051_S01_B","20","8","4","1","9","6","3","9","4","2","1","2","1"
"Chr_Awake_Char_051_S01_B_0004","Chr_Awake_Char_051_S01_B","4","100","Item_HeroEther_Char_051_S01_B","20","4","5","3","6","5","3","9","9","2","2","2","1"
"Chr_Awake_Char_051_S01_B_0005","Chr_Awake_Char_051_S01_B","5","120","Item_HeroEther_Char_051_S01_B","20","3","8","8","3","3","9","3","2","2","2","2","2"
"Chr_Awake_Char_073_S01_G_0000","Chr_Awake_Char_073_S01_G","0","20","Item_HeroEther_Char_073_S01_G","0","10","6","7","7","6","5","5","5","1","0","1","1"
"Chr_Awake_Char_073_S01_G_0001","Chr_Awake_Char_073_S01_G","1","40","Item_HeroEther_Char_073_S01_G","20","1","3","6","7","3","3","9","9","1","1","1","1"
"Chr_Awake_Char_073_S01_G_0002","Chr_Awake_Char_073_S01_G","2","60","Item_HeroEther_Char_073_S01_G","20","3","3","5","10","4","4","1","4","2","1","1","1"
"Chr_Awake_Char_073_S01_G_0003","Chr_Awake_Char_073_S01_G","3","80","Item_HeroEther_Char_073_S01_G","20","6","10","3","4","9","10","8","4","2","1","2","1"
"Chr_Awake_Char_073_S01_G_0004","Chr_Awake_Char_073_S01_G","4","100","Item_HeroEther_Char_073_S01_G","20","10","9","10","8","2","4","6","6","2","2","2","1"
"Chr_Awake_Char_073_S01_G_0005","Chr_Awake_Char_073_S01_G","5","120","Item_HeroEther_Char_073_S01_G","20","9","7","6","10","10","9","6","7","2","2","2","2"
"Chr_Awake_Char_074_S01_R_0000","Chr_Awake_Char_074_S01_R","0","20","Item_HeroEther_Char_074_S01_R","0","7","5","2","6","6","7","7","4","1","0","1","1"
"Chr_Awake_Char_074_S01_R_0001","Chr_Awake_Char_074_S01_R","1","40","Item_HeroEther_Char_074_S01_R","20","1","7","10","7","1","2","1","3","1","1","1","1"
"Chr_Awake_Char_074_S01_R_0002","Chr_Awake_Char_074_S01_R","2","60","Item_HeroEther_Char_074_S01_R","20","1","8","7","4","9","1","5","3","2","1","1","1"
"Chr_Awake_Char_074_S01_R_0003","Chr_Awake_Char_074_S01_R","3","80","Item_HeroEther_Char_074_S01_R","20","7","1","3","8","10","4","7","2","2","1","2","1"
"Chr_Awake_Char_074_S01_R_0004","Chr_Awake_Char_074_S01_R","4","100","Item_HeroEther_Char_074_S01_R","20","3","10","4","9","10","10","7","8","2","2","2","1"
"Chr_Awake_Char_074_S01_R_0005","Chr_Awake_Char_074_S01_R","5","120","Item_HeroEther_Char_074_S01_R","20","8","4","8","1","4","2","1","8","2","2","2","2"
"Chr_Awake_Char_085_S01_B_0000","Chr_Awake_Char_085_S01_B","0","20","Item_HeroEther_Char_085_S01_B","0","8","1","5","3","3","6","2","3","1","1","1","1"
"Chr_Awake_Char_085_S01_B_0001","Chr_Awake_Char_085_S01_B","1","40","Item_HeroEther_Char_085_S01_B","20","5","3","2","3","5","7","8","5","1","1","1","1"
"Chr_Awake_Char_085_S01_B_0002","Chr_Awake_Char_085_S01_B","2","60","Item_HeroEther_Char_085_S01_B","20","7","4","5","4","7","8","9","1","2","1","1","1"
"Chr_Awake_Char_085_S01_B_0003","Chr_Awake_Char_085_S01_B","3","80","Item_HeroEther_Char_085_S01_B","20","10","4","10","3","5","7","10","6","2","1","2","1"
"Chr_Awake_Char_085_S01_B_0004","Chr_Awake_Char_085_S01_B","4","100","Item_HeroEther_Char_085_S01_B","20","6","5","2","10","1","1","2","3","2","2","2","1"
