"SkillLvUp_Main_Red_Elvinzia_01","SkillLvUp_Main_Red_Elvinzia","1","Item_Material_SkillLvUp_AttributeRed_01","0","","","","","","","0"
"SkillLvUp_Main_Red_Elvinzia_02","SkillLvUp_Main_Red_Elvinzia","2","Item_Material_SkillLvUp_AttributeRed_01","5","","","","","","","6000"
"SkillLvUp_Main_Red_Elvinzia_03","SkillLvUp_Main_Red_Elvinzia","3","Item_Material_SkillLvUp_AttributeRed_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Red_Elvinzia_04","SkillLvUp_Main_Red_Elvinzia","4","Item_Material_SkillLvUp_AttributeRed_02","5","Item_Material_SkillLvUp_AttributeRed_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Red_Elvinzia_05","SkillLvUp_Main_Red_Elvinzia","5","Item_Material_SkillLvUp_AttributeRed_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Red_Elvinzia_06","SkillLvUp_Main_Red_Elvinzia","6","Item_Material_SkillLvUp_AttributeRed_03","5","Item_Material_SkillLvUp_AttributeRed_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Red_Elvinzia_07","SkillLvUp_Main_Red_Elvinzia","7","Item_Material_SkillLvUp_AttributeRed_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Red_Elvinzia_08","SkillLvUp_Main_Red_Elvinzia","8","Item_Material_SkillLvUp_AttributeRed_04","5","Item_Material_SkillLvUp_AttributeRed_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Red_Elvinzia_09","SkillLvUp_Main_Red_Elvinzia","9","Item_Material_SkillLvUp_AttributeRed_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Red_Elvinzia_10","SkillLvUp_Main_Red_Elvinzia","10","Item_Material_SkillLvUp_AttributeRed_04","15","Item_Material_SkillLvUp_Elvinzia_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Red_Paulhill_01","SkillLvUp_Main_Red_Paulhill","1","Item_Material_SkillLvUp_AttributeRed_01","0","","","","","","","0"
"SkillLvUp_Main_Red_Paulhill_02","SkillLvUp_Main_Red_Paulhill","2","Item_Material_SkillLvUp_AttributeRed_01","5","","","","","","","6000"
"SkillLvUp_Main_Red_Paulhill_03","SkillLvUp_Main_Red_Paulhill","3","Item_Material_SkillLvUp_AttributeRed_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Red_Paulhill_04","SkillLvUp_Main_Red_Paulhill","4","Item_Material_SkillLvUp_AttributeRed_02","5","Item_Material_SkillLvUp_AttributeRed_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Red_Paulhill_05","SkillLvUp_Main_Red_Paulhill","5","Item_Material_SkillLvUp_AttributeRed_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Red_Paulhill_06","SkillLvUp_Main_Red_Paulhill","6","Item_Material_SkillLvUp_AttributeRed_03","5","Item_Material_SkillLvUp_AttributeRed_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Red_Paulhill_07","SkillLvUp_Main_Red_Paulhill","7","Item_Material_SkillLvUp_AttributeRed_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Red_Paulhill_08","SkillLvUp_Main_Red_Paulhill","8","Item_Material_SkillLvUp_AttributeRed_04","5","Item_Material_SkillLvUp_AttributeRed_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Red_Paulhill_09","SkillLvUp_Main_Red_Paulhill","9","Item_Material_SkillLvUp_AttributeRed_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Red_Paulhill_10","SkillLvUp_Main_Red_Paulhill","10","Item_Material_SkillLvUp_AttributeRed_04","15","Item_Material_SkillLvUp_Paulhill_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Red_Cyberia_01","SkillLvUp_Main_Red_Cyberia","1","Item_Material_SkillLvUp_AttributeRed_01","0","","","","","","","0"
"SkillLvUp_Main_Red_Cyberia_02","SkillLvUp_Main_Red_Cyberia","2","Item_Material_SkillLvUp_AttributeRed_01","5","","","","","","","6000"
"SkillLvUp_Main_Red_Cyberia_03","SkillLvUp_Main_Red_Cyberia","3","Item_Material_SkillLvUp_AttributeRed_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Red_Cyberia_04","SkillLvUp_Main_Red_Cyberia","4","Item_Material_SkillLvUp_AttributeRed_02","5","Item_Material_SkillLvUp_AttributeRed_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Red_Cyberia_05","SkillLvUp_Main_Red_Cyberia","5","Item_Material_SkillLvUp_AttributeRed_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Red_Cyberia_06","SkillLvUp_Main_Red_Cyberia","6","Item_Material_SkillLvUp_AttributeRed_03","5","Item_Material_SkillLvUp_AttributeRed_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Red_Cyberia_07","SkillLvUp_Main_Red_Cyberia","7","Item_Material_SkillLvUp_AttributeRed_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Red_Cyberia_08","SkillLvUp_Main_Red_Cyberia","8","Item_Material_SkillLvUp_AttributeRed_04","5","Item_Material_SkillLvUp_AttributeRed_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Red_Cyberia_09","SkillLvUp_Main_Red_Cyberia","9","Item_Material_SkillLvUp_AttributeRed_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Red_Cyberia_10","SkillLvUp_Main_Red_Cyberia","10","Item_Material_SkillLvUp_AttributeRed_04","15","Item_Material_SkillLvUp_Cyberia_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Red_DelMar_01","SkillLvUp_Main_Red_DelMar","1","Item_Material_SkillLvUp_AttributeRed_01","0","","","","","","","0"
"SkillLvUp_Main_Red_DelMar_02","SkillLvUp_Main_Red_DelMar","2","Item_Material_SkillLvUp_AttributeRed_01","5","","","","","","","6000"
"SkillLvUp_Main_Red_DelMar_03","SkillLvUp_Main_Red_DelMar","3","Item_Material_SkillLvUp_AttributeRed_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Red_DelMar_04","SkillLvUp_Main_Red_DelMar","4","Item_Material_SkillLvUp_AttributeRed_02","5","Item_Material_SkillLvUp_AttributeRed_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Red_DelMar_05","SkillLvUp_Main_Red_DelMar","5","Item_Material_SkillLvUp_AttributeRed_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Red_DelMar_06","SkillLvUp_Main_Red_DelMar","6","Item_Material_SkillLvUp_AttributeRed_03","5","Item_Material_SkillLvUp_AttributeRed_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Red_DelMar_07","SkillLvUp_Main_Red_DelMar","7","Item_Material_SkillLvUp_AttributeRed_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Red_DelMar_08","SkillLvUp_Main_Red_DelMar","8","Item_Material_SkillLvUp_AttributeRed_04","5","Item_Material_SkillLvUp_AttributeRed_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Red_DelMar_09","SkillLvUp_Main_Red_DelMar","9","Item_Material_SkillLvUp_AttributeRed_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Red_DelMar_10","SkillLvUp_Main_Red_DelMar","10","Item_Material_SkillLvUp_AttributeRed_04","15","Item_Material_SkillLvUp_DelMar_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Red_Kainan_01","SkillLvUp_Main_Red_Kainan","1","Item_Material_SkillLvUp_AttributeRed_01","0","","","","","","","0"
"SkillLvUp_Main_Red_Kainan_02","SkillLvUp_Main_Red_Kainan","2","Item_Material_SkillLvUp_AttributeRed_01","5","","","","","","","6000"
"SkillLvUp_Main_Red_Kainan_03","SkillLvUp_Main_Red_Kainan","3","Item_Material_SkillLvUp_AttributeRed_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Red_Kainan_04","SkillLvUp_Main_Red_Kainan","4","Item_Material_SkillLvUp_AttributeRed_02","5","Item_Material_SkillLvUp_AttributeRed_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Red_Kainan_05","SkillLvUp_Main_Red_Kainan","5","Item_Material_SkillLvUp_AttributeRed_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Red_Kainan_06","SkillLvUp_Main_Red_Kainan","6","Item_Material_SkillLvUp_AttributeRed_03","5","Item_Material_SkillLvUp_AttributeRed_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Red_Kainan_07","SkillLvUp_Main_Red_Kainan","7","Item_Material_SkillLvUp_AttributeRed_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Red_Kainan_08","SkillLvUp_Main_Red_Kainan","8","Item_Material_SkillLvUp_AttributeRed_04","5","Item_Material_SkillLvUp_AttributeRed_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Red_Kainan_09","SkillLvUp_Main_Red_Kainan","9","Item_Material_SkillLvUp_AttributeRed_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Red_Kainan_10","SkillLvUp_Main_Red_Kainan","10","Item_Material_SkillLvUp_AttributeRed_04","15","Item_Material_SkillLvUp_Kainan_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Red_Maru_01","SkillLvUp_Main_Red_Maru","1","Item_Material_SkillLvUp_AttributeRed_01","0","","","","","","","0"
"SkillLvUp_Main_Red_Maru_02","SkillLvUp_Main_Red_Maru","2","Item_Material_SkillLvUp_AttributeRed_01","5","","","","","","","6000"
"SkillLvUp_Main_Red_Maru_03","SkillLvUp_Main_Red_Maru","3","Item_Material_SkillLvUp_AttributeRed_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Red_Maru_04","SkillLvUp_Main_Red_Maru","4","Item_Material_SkillLvUp_AttributeRed_02","5","Item_Material_SkillLvUp_AttributeRed_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Red_Maru_05","SkillLvUp_Main_Red_Maru","5","Item_Material_SkillLvUp_AttributeRed_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Red_Maru_06","SkillLvUp_Main_Red_Maru","6","Item_Material_SkillLvUp_AttributeRed_03","5","Item_Material_SkillLvUp_AttributeRed_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Red_Maru_07","SkillLvUp_Main_Red_Maru","7","Item_Material_SkillLvUp_AttributeRed_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Red_Maru_08","SkillLvUp_Main_Red_Maru","8","Item_Material_SkillLvUp_AttributeRed_04","5","Item_Material_SkillLvUp_AttributeRed_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Red_Maru_09","SkillLvUp_Main_Red_Maru","9","Item_Material_SkillLvUp_AttributeRed_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Red_Maru_10","SkillLvUp_Main_Red_Maru","10","Item_Material_SkillLvUp_AttributeRed_04","15","Item_Material_SkillLvUp_Maru_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Blue_Cellarn_01","SkillLvUp_Main_Blue_Cellarn","1","Item_Material_SkillLvUp_AttributeBlue_01","0","","","","","","","0"
"SkillLvUp_Main_Blue_Cellarn_02","SkillLvUp_Main_Blue_Cellarn","2","Item_Material_SkillLvUp_AttributeBlue_01","5","","","","","","","6000"
"SkillLvUp_Main_Blue_Cellarn_03","SkillLvUp_Main_Blue_Cellarn","3","Item_Material_SkillLvUp_AttributeBlue_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Blue_Cellarn_04","SkillLvUp_Main_Blue_Cellarn","4","Item_Material_SkillLvUp_AttributeBlue_02","5","Item_Material_SkillLvUp_AttributeBlue_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Blue_Cellarn_05","SkillLvUp_Main_Blue_Cellarn","5","Item_Material_SkillLvUp_AttributeBlue_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Blue_Cellarn_06","SkillLvUp_Main_Blue_Cellarn","6","Item_Material_SkillLvUp_AttributeBlue_03","5","Item_Material_SkillLvUp_AttributeBlue_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Blue_Cellarn_07","SkillLvUp_Main_Blue_Cellarn","7","Item_Material_SkillLvUp_AttributeBlue_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Blue_Cellarn_08","SkillLvUp_Main_Blue_Cellarn","8","Item_Material_SkillLvUp_AttributeBlue_04","5","Item_Material_SkillLvUp_AttributeBlue_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Blue_Cellarn_09","SkillLvUp_Main_Blue_Cellarn","9","Item_Material_SkillLvUp_AttributeBlue_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Blue_Cellarn_10","SkillLvUp_Main_Blue_Cellarn","10","Item_Material_SkillLvUp_AttributeBlue_04","15","Item_Material_SkillLvUp_Cellarn_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Blue_Elvinzia_01","SkillLvUp_Main_Blue_Elvinzia","1","Item_Material_SkillLvUp_AttributeBlue_01","0","","","","","","","0"
"SkillLvUp_Main_Blue_Elvinzia_02","SkillLvUp_Main_Blue_Elvinzia","2","Item_Material_SkillLvUp_AttributeBlue_01","5","","","","","","","6000"
"SkillLvUp_Main_Blue_Elvinzia_03","SkillLvUp_Main_Blue_Elvinzia","3","Item_Material_SkillLvUp_AttributeBlue_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Blue_Elvinzia_04","SkillLvUp_Main_Blue_Elvinzia","4","Item_Material_SkillLvUp_AttributeBlue_02","5","Item_Material_SkillLvUp_AttributeBlue_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Blue_Elvinzia_05","SkillLvUp_Main_Blue_Elvinzia","5","Item_Material_SkillLvUp_AttributeBlue_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Blue_Elvinzia_06","SkillLvUp_Main_Blue_Elvinzia","6","Item_Material_SkillLvUp_AttributeBlue_03","5","Item_Material_SkillLvUp_AttributeBlue_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Blue_Elvinzia_07","SkillLvUp_Main_Blue_Elvinzia","7","Item_Material_SkillLvUp_AttributeBlue_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Blue_Elvinzia_08","SkillLvUp_Main_Blue_Elvinzia","8","Item_Material_SkillLvUp_AttributeBlue_04","5","Item_Material_SkillLvUp_AttributeBlue_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Blue_Elvinzia_09","SkillLvUp_Main_Blue_Elvinzia","9","Item_Material_SkillLvUp_AttributeBlue_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Blue_Elvinzia_10","SkillLvUp_Main_Blue_Elvinzia","10","Item_Material_SkillLvUp_AttributeBlue_04","15","Item_Material_SkillLvUp_Elvinzia_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Blue_Paulhill_01","SkillLvUp_Main_Blue_Paulhill","1","Item_Material_SkillLvUp_AttributeBlue_01","0","","","","","","","0"
"SkillLvUp_Main_Blue_Paulhill_02","SkillLvUp_Main_Blue_Paulhill","2","Item_Material_SkillLvUp_AttributeBlue_01","5","","","","","","","6000"
"SkillLvUp_Main_Blue_Paulhill_03","SkillLvUp_Main_Blue_Paulhill","3","Item_Material_SkillLvUp_AttributeBlue_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Blue_Paulhill_04","SkillLvUp_Main_Blue_Paulhill","4","Item_Material_SkillLvUp_AttributeBlue_02","5","Item_Material_SkillLvUp_AttributeBlue_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Blue_Paulhill_05","SkillLvUp_Main_Blue_Paulhill","5","Item_Material_SkillLvUp_AttributeBlue_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Blue_Paulhill_06","SkillLvUp_Main_Blue_Paulhill","6","Item_Material_SkillLvUp_AttributeBlue_03","5","Item_Material_SkillLvUp_AttributeBlue_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Blue_Paulhill_07","SkillLvUp_Main_Blue_Paulhill","7","Item_Material_SkillLvUp_AttributeBlue_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Blue_Paulhill_08","SkillLvUp_Main_Blue_Paulhill","8","Item_Material_SkillLvUp_AttributeBlue_04","5","Item_Material_SkillLvUp_AttributeBlue_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Blue_Paulhill_09","SkillLvUp_Main_Blue_Paulhill","9","Item_Material_SkillLvUp_AttributeBlue_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Blue_Paulhill_10","SkillLvUp_Main_Blue_Paulhill","10","Item_Material_SkillLvUp_AttributeBlue_04","15","Item_Material_SkillLvUp_Paulhill_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Blue_Cyberia_01","SkillLvUp_Main_Blue_Cyberia","1","Item_Material_SkillLvUp_AttributeBlue_01","0","","","","","","","0"
"SkillLvUp_Main_Blue_Cyberia_02","SkillLvUp_Main_Blue_Cyberia","2","Item_Material_SkillLvUp_AttributeBlue_01","5","","","","","","","6000"
"SkillLvUp_Main_Blue_Cyberia_03","SkillLvUp_Main_Blue_Cyberia","3","Item_Material_SkillLvUp_AttributeBlue_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Blue_Cyberia_04","SkillLvUp_Main_Blue_Cyberia","4","Item_Material_SkillLvUp_AttributeBlue_02","5","Item_Material_SkillLvUp_AttributeBlue_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Blue_Cyberia_05","SkillLvUp_Main_Blue_Cyberia","5","Item_Material_SkillLvUp_AttributeBlue_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Blue_Cyberia_06","SkillLvUp_Main_Blue_Cyberia","6","Item_Material_SkillLvUp_AttributeBlue_03","5","Item_Material_SkillLvUp_AttributeBlue_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Blue_Cyberia_07","SkillLvUp_Main_Blue_Cyberia","7","Item_Material_SkillLvUp_AttributeBlue_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Blue_Cyberia_08","SkillLvUp_Main_Blue_Cyberia","8","Item_Material_SkillLvUp_AttributeBlue_04","5","Item_Material_SkillLvUp_AttributeBlue_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Blue_Cyberia_09","SkillLvUp_Main_Blue_Cyberia","9","Item_Material_SkillLvUp_AttributeBlue_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Blue_Cyberia_10","SkillLvUp_Main_Blue_Cyberia","10","Item_Material_SkillLvUp_AttributeBlue_04","15","Item_Material_SkillLvUp_Cyberia_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Blue_DelMar_01","SkillLvUp_Main_Blue_DelMar","1","Item_Material_SkillLvUp_AttributeBlue_01","0","","","","","","","0"
"SkillLvUp_Main_Blue_DelMar_02","SkillLvUp_Main_Blue_DelMar","2","Item_Material_SkillLvUp_AttributeBlue_01","5","","","","","","","6000"
"SkillLvUp_Main_Blue_DelMar_03","SkillLvUp_Main_Blue_DelMar","3","Item_Material_SkillLvUp_AttributeBlue_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Blue_DelMar_04","SkillLvUp_Main_Blue_DelMar","4","Item_Material_SkillLvUp_AttributeBlue_02","5","Item_Material_SkillLvUp_AttributeBlue_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Blue_DelMar_05","SkillLvUp_Main_Blue_DelMar","5","Item_Material_SkillLvUp_AttributeBlue_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Blue_DelMar_06","SkillLvUp_Main_Blue_DelMar","6","Item_Material_SkillLvUp_AttributeBlue_03","5","Item_Material_SkillLvUp_AttributeBlue_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Blue_DelMar_07","SkillLvUp_Main_Blue_DelMar","7","Item_Material_SkillLvUp_AttributeBlue_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Blue_DelMar_08","SkillLvUp_Main_Blue_DelMar","8","Item_Material_SkillLvUp_AttributeBlue_04","5","Item_Material_SkillLvUp_AttributeBlue_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Blue_DelMar_09","SkillLvUp_Main_Blue_DelMar","9","Item_Material_SkillLvUp_AttributeBlue_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Blue_DelMar_10","SkillLvUp_Main_Blue_DelMar","10","Item_Material_SkillLvUp_AttributeBlue_04","15","Item_Material_SkillLvUp_DelMar_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Blue_Kainan_01","SkillLvUp_Main_Blue_Kainan","1","Item_Material_SkillLvUp_AttributeBlue_01","0","","","","","","","0"
"SkillLvUp_Main_Blue_Kainan_02","SkillLvUp_Main_Blue_Kainan","2","Item_Material_SkillLvUp_AttributeBlue_01","5","","","","","","","6000"
"SkillLvUp_Main_Blue_Kainan_03","SkillLvUp_Main_Blue_Kainan","3","Item_Material_SkillLvUp_AttributeBlue_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Blue_Kainan_04","SkillLvUp_Main_Blue_Kainan","4","Item_Material_SkillLvUp_AttributeBlue_02","5","Item_Material_SkillLvUp_AttributeBlue_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Blue_Kainan_05","SkillLvUp_Main_Blue_Kainan","5","Item_Material_SkillLvUp_AttributeBlue_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Blue_Kainan_06","SkillLvUp_Main_Blue_Kainan","6","Item_Material_SkillLvUp_AttributeBlue_03","5","Item_Material_SkillLvUp_AttributeBlue_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Blue_Kainan_07","SkillLvUp_Main_Blue_Kainan","7","Item_Material_SkillLvUp_AttributeBlue_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Blue_Kainan_08","SkillLvUp_Main_Blue_Kainan","8","Item_Material_SkillLvUp_AttributeBlue_04","5","Item_Material_SkillLvUp_AttributeBlue_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Blue_Kainan_09","SkillLvUp_Main_Blue_Kainan","9","Item_Material_SkillLvUp_AttributeBlue_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Blue_Kainan_10","SkillLvUp_Main_Blue_Kainan","10","Item_Material_SkillLvUp_AttributeBlue_04","15","Item_Material_SkillLvUp_Kainan_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Blue_Maru_01","SkillLvUp_Main_Blue_Maru","1","Item_Material_SkillLvUp_AttributeBlue_01","0","","","","","","","0"
"SkillLvUp_Main_Blue_Maru_02","SkillLvUp_Main_Blue_Maru","2","Item_Material_SkillLvUp_AttributeBlue_01","5","","","","","","","6000"
"SkillLvUp_Main_Blue_Maru_03","SkillLvUp_Main_Blue_Maru","3","Item_Material_SkillLvUp_AttributeBlue_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Blue_Maru_04","SkillLvUp_Main_Blue_Maru","4","Item_Material_SkillLvUp_AttributeBlue_02","5","Item_Material_SkillLvUp_AttributeBlue_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Blue_Maru_05","SkillLvUp_Main_Blue_Maru","5","Item_Material_SkillLvUp_AttributeBlue_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Blue_Maru_06","SkillLvUp_Main_Blue_Maru","6","Item_Material_SkillLvUp_AttributeBlue_03","5","Item_Material_SkillLvUp_AttributeBlue_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
