"GradeUp_Char_006_03","GradeUp_Char_006","3","80","40000","0","5","160","BasePhysicalDef","50","BaseMagicalDef","20","","","","","","","","","Skill_C_006_01_G_Passive"
"GradeUp_Char_006_04","GradeUp_Char_006","4","100","200000","0","8","240","BasePhysicalDef","75","BaseMagicalDef","30","BaseRecoveryPower","500","","","","","","",""
"GradeUp_Char_006_05","GradeUp_Char_006","5","120","1000000","0","10","320","BasePhysicalDef","100","BaseMagicalDef","40","BaseRecoveryPower","1000","","","","","","",""
"GradeUp_Char_007_01","GradeUp_Char_007","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_007_02","GradeUp_Char_007","2","30","8000","0","3","80","BasePhysicalDef","25","BaseMagicalDef","10","","","","","","","","","Skill_C_007_01_D_AtkE"
"GradeUp_Char_007_03","GradeUp_Char_007","3","80","40000","0","5","160","BasePhysicalDef","50","BaseMagicalDef","20","","","","","","","","","Skill_C_007_01_D_Passive"
"GradeUp_Char_007_04","GradeUp_Char_007","4","100","200000","0","8","240","BasePhysicalDef","75","BaseMagicalDef","30","BaseRecoveryPower","500","","","","","","",""
"GradeUp_Char_007_05","GradeUp_Char_007","5","120","1000000","0","10","320","BasePhysicalDef","100","BaseMagicalDef","40","BaseRecoveryPower","1000","","","","","","",""
"GradeUp_Char_008_01","GradeUp_Char_008","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_008_02","GradeUp_Char_008","2","30","8000","5","0","60","BasePhysicalDef","3","BaseMagicalDef","2","","","","","","","","","Skill_C_008_01_B_AtkE"
"GradeUp_Char_008_03","GradeUp_Char_008","3","80","40000","10","0","120","BasePhysicalDef","6","BaseMagicalDef","4","","","","","","","","","Skill_C_008_01_B_Passive"
"GradeUp_Char_008_04","GradeUp_Char_008","4","100","200000","15","0","180","BasePhysicalDef","9","BaseMagicalDef","6","BaseCriDmg","1500","","","","","","",""
"GradeUp_Char_008_05","GradeUp_Char_008","5","120","1000000","20","0","240","BasePhysicalDef","12","BaseMagicalDef","8","BaseCriDmg","3000","","","","","","",""
"GradeUp_Char_009_01","GradeUp_Char_009","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_009_02","GradeUp_Char_009","2","30","8000","5","0","60","BasePhysicalDef","3","BaseMagicalDef","2","","","","","","","","","Skill_C_009_01_G_AtkE"
"GradeUp_Char_009_03","GradeUp_Char_009","3","80","40000","10","0","120","BasePhysicalDef","6","BaseMagicalDef","4","","","","","","","","","Skill_C_009_01_G_Passive"
"GradeUp_Char_009_04","GradeUp_Char_009","4","100","200000","15","0","180","BasePhysicalDef","9","BaseMagicalDef","6","BaseCriDmg","1500","","","","","","",""
"GradeUp_Char_009_05","GradeUp_Char_009","5","120","1000000","20","0","240","BasePhysicalDef","12","BaseMagicalDef","8","BaseCriDmg","3000","","","","","","",""
"GradeUp_Char_010_01","GradeUp_Char_010","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_010_02","GradeUp_Char_010","2","30","8000","0","4","64","BasePhysicalDef","5","BaseMagicalDef","8","","","","","","","","","Skill_C_010_01_B_AtkE"
"GradeUp_Char_010_03","GradeUp_Char_010","3","80","40000","0","7","128","BasePhysicalDef","10","BaseMagicalDef","16","","","","","","","","","Skill_C_010_01_B_Passive"
"GradeUp_Char_010_04","GradeUp_Char_010","4","100","200000","0","10","192","BasePhysicalDef","15","BaseMagicalDef","24","BaseCriResist","250","","","","","","",""
"GradeUp_Char_010_05","GradeUp_Char_010","5","120","1000000","0","13","256","BasePhysicalDef","20","BaseMagicalDef","32","BaseCriResist","500","","","","","","",""
"GradeUp_Char_011_01","GradeUp_Char_011","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_011_02","GradeUp_Char_011","2","30","8000","4","0","72","BasePhysicalDef","10","BaseMagicalDef","5","","","","","","","","","Skill_C_011_01_R_AtkE"
"GradeUp_Char_011_03","GradeUp_Char_011","3","80","40000","8","0","144","BasePhysicalDef","20","BaseMagicalDef","10","","","","","","","","","Skill_C_011_01_R_Passive"
"GradeUp_Char_011_04","GradeUp_Char_011","4","100","200000","12","0","216","BasePhysicalDef","30","BaseMagicalDef","15","BaseAvo","250","","","","","","",""
"GradeUp_Char_011_05","GradeUp_Char_011","5","120","1000000","16","0","288","BasePhysicalDef","40","BaseMagicalDef","20","BaseAvo","500","","","","","","",""
"GradeUp_Char_014_01","GradeUp_Char_014","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_014_02","GradeUp_Char_014","2","30","8000","0","5","60","BasePhysicalDef","2","BaseMagicalDef","3","","","","","","","","","Skill_C_014_01_D_AtkE"
"GradeUp_Char_014_03","GradeUp_Char_014","3","80","40000","0","10","120","BasePhysicalDef","4","BaseMagicalDef","6","","","","","","","","","Skill_C_014_01_D_Passive"
"GradeUp_Char_014_04","GradeUp_Char_014","4","100","200000","0","15","180","BasePhysicalDef","6","BaseMagicalDef","9","BaseBonusDmg","250","","","","","","",""
"GradeUp_Char_014_05","GradeUp_Char_014","5","120","1000000","0","20","240","BasePhysicalDef","8","BaseMagicalDef","12","BaseBonusDmg","500","","","","","","",""
"GradeUp_Char_015_01","GradeUp_Char_015","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_015_02","GradeUp_Char_015","2","30","8000","3","0","80","BasePhysicalDef","10","BaseMagicalDef","25","","","","","","","","","Skill_C_015_01_B_AtkE"
"GradeUp_Char_015_03","GradeUp_Char_015","3","80","40000","5","0","160","BasePhysicalDef","20","BaseMagicalDef","50","","","","","","","","","Skill_C_015_01_B_Passive"
"GradeUp_Char_015_04","GradeUp_Char_015","4","100","200000","8","0","240","BasePhysicalDef","30","BaseMagicalDef","75","BaseReductionDmg","250","","","","","","",""
"GradeUp_Char_015_05","GradeUp_Char_015","5","120","1000000","10","0","320","BasePhysicalDef","40","BaseMagicalDef","100","BaseReductionDmg","500","","","","","","",""
"GradeUp_Char_016_01","GradeUp_Char_016","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_016_02","GradeUp_Char_016","2","30","8000","4","0","72","BasePhysicalDef","10","BaseMagicalDef","5","","","","","","","","","Skill_C_016_01_B_AtkE"
"GradeUp_Char_016_03","GradeUp_Char_016","3","80","40000","8","0","144","BasePhysicalDef","20","BaseMagicalDef","10","","","","","","","","","Skill_C_016_01_B_Passive"
"GradeUp_Char_016_04","GradeUp_Char_016","4","100","200000","12","0","216","BasePhysicalDef","30","BaseMagicalDef","15","BaseAvo","250","","","","","","",""
"GradeUp_Char_016_05","GradeUp_Char_016","5","120","1000000","16","0","288","BasePhysicalDef","40","BaseMagicalDef","20","BaseAvo","500","","","","","","",""
"GradeUp_Char_017_01","GradeUp_Char_017","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_017_02","GradeUp_Char_017","2","30","8000","3","0","80","BasePhysicalDef","10","BaseMagicalDef","25","","","","","","","","","Skill_C_017_01_G_AtkE"
"GradeUp_Char_017_03","GradeUp_Char_017","3","80","40000","5","0","160","BasePhysicalDef","20","BaseMagicalDef","50","","","","","","","","","Skill_C_017_01_G_Passive"
"GradeUp_Char_017_04","GradeUp_Char_017","4","100","200000","8","0","240","BasePhysicalDef","30","BaseMagicalDef","75","BaseReductionDmg","250","","","","","","",""
"GradeUp_Char_017_05","GradeUp_Char_017","5","120","1000000","10","0","320","BasePhysicalDef","40","BaseMagicalDef","100","BaseReductionDmg","500","","","","","","",""
"GradeUp_Char_034_01","GradeUp_Char_034","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_034_02","GradeUp_Char_034","2","30","8000","0","4","64","BasePhysicalDef","5","BaseMagicalDef","8","","","","","","","","","Skill_C_034_01_B_AtkE"
"GradeUp_Char_034_03","GradeUp_Char_034","3","80","40000","0","7","128","BasePhysicalDef","10","BaseMagicalDef","16","","","","","","","","","Skill_C_034_01_B_Passive"
"GradeUp_Char_034_04","GradeUp_Char_034","4","100","200000","0","10","192","BasePhysicalDef","15","BaseMagicalDef","24","BaseCriResist","250","","","","","","",""
"GradeUp_Char_034_05","GradeUp_Char_034","5","120","1000000","0","13","256","BasePhysicalDef","20","BaseMagicalDef","32","BaseCriResist","500","","","","","","",""
"GradeUp_Char_037_01","GradeUp_Char_037","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_037_02","GradeUp_Char_037","2","30","8000","4","0","72","BasePhysicalDef","10","BaseMagicalDef","5","","","","","","","","","Skill_C_037_01_L_AtkE"
"GradeUp_Char_037_03","GradeUp_Char_037","3","80","40000","8","0","144","BasePhysicalDef","20","BaseMagicalDef","10","","","","","","","","","Skill_C_037_01_L_Passive"
"GradeUp_Char_037_04","GradeUp_Char_037","4","100","200000","12","0","216","BasePhysicalDef","30","BaseMagicalDef","15","BaseAvo","250","","","","","","",""
"GradeUp_Char_037_05","GradeUp_Char_037","5","120","1000000","16","0","288","BasePhysicalDef","40","BaseMagicalDef","20","BaseAvo","500","","","","","","",""
"GradeUp_Char_038_01","GradeUp_Char_038","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_038_02","GradeUp_Char_038","2","30","8000","0","5","60","BasePhysicalDef","2","BaseMagicalDef","3","","","","","","","","","Skill_C_038_01_L_AtkE"
"GradeUp_Char_038_03","GradeUp_Char_038","3","80","40000","0","10","120","BasePhysicalDef","4","BaseMagicalDef","6","","","","","","","","","Skill_C_038_01_L_Passive"
"GradeUp_Char_038_04","GradeUp_Char_038","4","100","200000","0","15","180","BasePhysicalDef","6","BaseMagicalDef","9","BaseBonusDmg","250","","","","","","",""
"GradeUp_Char_038_05","GradeUp_Char_038","5","120","1000000","0","20","240","BasePhysicalDef","8","BaseMagicalDef","12","BaseBonusDmg","500","","","","","","",""
"GradeUp_Char_039_01","GradeUp_Char_039","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_039_02","GradeUp_Char_039","2","30","8000","0","5","60","BasePhysicalDef","2","BaseMagicalDef","3","","","","","","","","","Skill_C_039_01_G_AtkE"
"GradeUp_Char_039_03","GradeUp_Char_039","3","80","40000","0","10","120","BasePhysicalDef","4","BaseMagicalDef","6","","","","","","","","","Skill_C_039_01_G_Passive"
"GradeUp_Char_039_04","GradeUp_Char_039","4","100","200000","0","15","180","BasePhysicalDef","6","BaseMagicalDef","9","BaseBonusDmg","250","","","","","","",""
"GradeUp_Char_039_05","GradeUp_Char_039","5","120","1000000","0","20","240","BasePhysicalDef","8","BaseMagicalDef","12","BaseBonusDmg","500","","","","","","",""
"GradeUp_Char_040_01","GradeUp_Char_040","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_040_02","GradeUp_Char_040","2","30","8000","5","0","60","BasePhysicalDef","3","BaseMagicalDef","2","","","","","","","","","Skill_C_040_01_R_AtkE"
"GradeUp_Char_040_03","GradeUp_Char_040","3","80","40000","10","0","120","BasePhysicalDef","6","BaseMagicalDef","4","","","","","","","","","Skill_C_040_01_R_Passive"
"GradeUp_Char_040_04","GradeUp_Char_040","4","100","200000","15","0","180","BasePhysicalDef","9","BaseMagicalDef","6","BaseCriDmg","1500","","","","","","",""
"GradeUp_Char_040_05","GradeUp_Char_040","5","120","1000000","20","0","240","BasePhysicalDef","12","BaseMagicalDef","8","BaseCriDmg","3000","","","","","","",""
"GradeUp_Char_041_01","GradeUp_Char_041","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_041_02","GradeUp_Char_041","2","30","8000","0","4","64","BasePhysicalDef","3","BaseMagicalDef","5","","","","","","","","","Skill_C_041_01_R_AtkE"
"GradeUp_Char_041_03","GradeUp_Char_041","3","80","40000","0","8","128","BasePhysicalDef","6","BaseMagicalDef","10","","","","","","","","","Skill_C_041_01_R_Passive"
"GradeUp_Char_041_04","GradeUp_Char_041","4","100","200000","0","12","192","BasePhysicalDef","9","BaseMagicalDef","15","BaseAcc","500","","","","","","",""
"GradeUp_Char_041_05","GradeUp_Char_041","5","120","1000000","0","16","256","BasePhysicalDef","12","BaseMagicalDef","20","BaseAcc","1000","","","","","","",""
"GradeUp_Char_044_01","GradeUp_Char_044","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_044_02","GradeUp_Char_044","2","30","8000","0","5","60","BasePhysicalDef","2","BaseMagicalDef","3","","","","","","","","","Skill_C_044_01_D_AtkE"
"GradeUp_Char_044_03","GradeUp_Char_044","3","80","40000","0","10","120","BasePhysicalDef","4","BaseMagicalDef","6","","","","","","","","","Skill_C_044_01_D_Passive"
"GradeUp_Char_044_04","GradeUp_Char_044","4","100","200000","0","15","180","BasePhysicalDef","6","BaseMagicalDef","9","BaseBonusDmg","250","","","","","","",""
"GradeUp_Char_044_05","GradeUp_Char_044","5","120","1000000","0","20","240","BasePhysicalDef","8","BaseMagicalDef","12","BaseBonusDmg","500","","","","","","",""
"GradeUp_Char_051_01","GradeUp_Char_051","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_051_02","GradeUp_Char_051","2","30","8000","0","3","80","BasePhysicalDef","25","BaseMagicalDef","10","","","","","","","","","Skill_C_051_01_B_AtkE"
"GradeUp_Char_051_03","GradeUp_Char_051","3","80","40000","0","5","160","BasePhysicalDef","50","BaseMagicalDef","20","","","","","","","","","Skill_C_051_01_B_Passive"
"GradeUp_Char_051_04","GradeUp_Char_051","4","100","200000","0","8","240","BasePhysicalDef","75","BaseMagicalDef","30","BaseRecoveryPower","500","","","","","","",""
"GradeUp_Char_051_05","GradeUp_Char_051","5","120","1000000","0","10","320","BasePhysicalDef","100","BaseMagicalDef","40","BaseRecoveryPower","1000","","","","","","",""
"GradeUp_Char_062_01","GradeUp_Char_062","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_062_02","GradeUp_Char_062","2","30","8000","0","4","64","BasePhysicalDef","3","BaseMagicalDef","5","","","","","","","","","Skill_C_062_01_G_AtkE"
"GradeUp_Char_062_03","GradeUp_Char_062","3","80","40000","0","8","128","BasePhysicalDef","6","BaseMagicalDef","10","","","","","","","","","Skill_C_062_01_G_Passive"
"GradeUp_Char_062_04","GradeUp_Char_062","4","100","200000","0","12","192","BasePhysicalDef","9","BaseMagicalDef","15","BaseAcc","500","","","","","","",""
"GradeUp_Char_062_05","GradeUp_Char_062","5","120","1000000","0","16","256","BasePhysicalDef","12","BaseMagicalDef","20","BaseAcc","1000","","","","","","",""
"GradeUp_Char_064_01","GradeUp_Char_064","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_064_02","GradeUp_Char_064","2","30","8000","0","3","80","BasePhysicalDef","25","BaseMagicalDef","10","","","","","","","","","Skill_C_064_01_R_AtkE"
"GradeUp_Char_064_03","GradeUp_Char_064","3","80","40000","0","5","160","BasePhysicalDef","50","BaseMagicalDef","20","","","","","","","","","Skill_C_064_01_R_Passive"
"GradeUp_Char_064_04","GradeUp_Char_064","4","100","200000","0","8","240","BasePhysicalDef","75","BaseMagicalDef","30","BaseRecoveryPower","500","","","","","","",""
"GradeUp_Char_064_05","GradeUp_Char_064","5","120","1000000","0","10","320","BasePhysicalDef","100","BaseMagicalDef","40","BaseRecoveryPower","1000","","","","","","",""
"GradeUp_Char_064_02_01","GradeUp_Char_064_02","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_064_02_02","GradeUp_Char_064_02","2","30","8000","4","0","64","BasePhysicalDef","5","BaseMagicalDef","3","","","","","","","","",""
"GradeUp_Char_064_02_03","GradeUp_Char_064_02","3","80","40000","8","0","128","BasePhysicalDef","10","BaseMagicalDef","6","","","","","","","","",""
"GradeUp_Char_064_02_04","GradeUp_Char_064_02","4","100","200000","12","0","192","BasePhysicalDef","15","BaseMagicalDef","9","BaseCri","250","","","","","","",""
"GradeUp_Char_064_02_05","GradeUp_Char_064_02","5","120","1000000","16","0","256","BasePhysicalDef","20","BaseMagicalDef","12","BaseCri","500","","","","","","",""
"GradeUp_Char_066_01","GradeUp_Char_066","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_066_02","GradeUp_Char_066","2","30","8000","0","5","60","BasePhysicalDef","2","BaseMagicalDef","3","","","","","","","","","Skill_C_066_01_B_AtkE"
"GradeUp_Char_066_03","GradeUp_Char_066","3","80","40000","0","10","120","BasePhysicalDef","4","BaseMagicalDef","6","","","","","","","","","Skill_C_066_01_B_Passive"
"GradeUp_Char_066_04","GradeUp_Char_066","4","100","200000","0","15","180","BasePhysicalDef","6","BaseMagicalDef","9","BaseBonusDmg","250","","","","","","",""
"GradeUp_Char_066_05","GradeUp_Char_066","5","120","1000000","0","20","240","BasePhysicalDef","8","BaseMagicalDef","12","BaseBonusDmg","500","","","","","","",""
"GradeUp_Char_067_01","GradeUp_Char_067","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_067_02","GradeUp_Char_067","2","30","8000","0","4","64","BasePhysicalDef","3","BaseMagicalDef","5","","","","","","","","","Skill_C_067_01_B_AtkE"
"GradeUp_Char_067_03","GradeUp_Char_067","3","80","40000","0","8","128","BasePhysicalDef","6","BaseMagicalDef","10","","","","","","","","","Skill_C_067_01_B_Passive"
"GradeUp_Char_067_04","GradeUp_Char_067","4","100","200000","0","12","192","BasePhysicalDef","9","BaseMagicalDef","15","BaseAcc","500","","","","","","",""
"GradeUp_Char_067_05","GradeUp_Char_067","5","120","1000000","0","16","256","BasePhysicalDef","12","BaseMagicalDef","20","BaseAcc","1000","","","","","","",""
"GradeUp_Char_072_01","GradeUp_Char_072","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_072_02","GradeUp_Char_072","2","30","8000","5","0","60","BasePhysicalDef","3","BaseMagicalDef","2","","","","","","","","","Skill_C_072_01_R_AtkE"
"GradeUp_Char_072_03","GradeUp_Char_072","3","80","40000","10","0","120","BasePhysicalDef","6","BaseMagicalDef","4","","","","","","","","","Skill_C_072_01_R_Passive"
"GradeUp_Char_072_04","GradeUp_Char_072","4","100","200000","15","0","180","BasePhysicalDef","9","BaseMagicalDef","6","BaseCriDmg","1500","","","","","","",""
"GradeUp_Char_072_05","GradeUp_Char_072","5","120","1000000","20","0","240","BasePhysicalDef","12","BaseMagicalDef","8","BaseCriDmg","3000","","","","","","",""
"GradeUp_Char_073_01","GradeUp_Char_073","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_073_02","GradeUp_Char_073","2","30","8000","0","4","64","BasePhysicalDef","5","BaseMagicalDef","8","","","","","","","","","Skill_C_073_01_G_AtkE"
"GradeUp_Char_073_03","GradeUp_Char_073","3","80","40000","0","7","128","BasePhysicalDef","10","BaseMagicalDef","16","","","","","","","","","Skill_C_073_01_G_Passive"
"GradeUp_Char_073_04","GradeUp_Char_073","4","100","200000","0","10","192","BasePhysicalDef","15","BaseMagicalDef","24","BaseCriResist","250","","","","","","",""
"GradeUp_Char_073_05","GradeUp_Char_073","5","120","1000000","0","13","256","BasePhysicalDef","20","BaseMagicalDef","32","BaseCriResist","500","","","","","","",""
"GradeUp_Char_074_01","GradeUp_Char_074","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_074_02","GradeUp_Char_074","2","30","8000","0","4","64","BasePhysicalDef","5","BaseMagicalDef","8","","","","","","","","","Skill_C_074_01_R_AtkE"
"GradeUp_Char_074_03","GradeUp_Char_074","3","80","40000","0","7","128","BasePhysicalDef","10","BaseMagicalDef","16","","","","","","","","","Skill_C_074_01_R_Passive"
"GradeUp_Char_074_04","GradeUp_Char_074","4","100","200000","0","10","192","BasePhysicalDef","15","BaseMagicalDef","24","BaseCriResist","250","","","","","","",""
"GradeUp_Char_074_05","GradeUp_Char_074","5","120","1000000","0","13","256","BasePhysicalDef","20","BaseMagicalDef","32","BaseCriResist","500","","","","","","",""
"GradeUp_Char_077_01","GradeUp_Char_077","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_077_02","GradeUp_Char_077","2","30","8000","0","5","60","BasePhysicalDef","2","BaseMagicalDef","3","","","","","","","","","Skill_C_077_01_G_AtkE"
"GradeUp_Char_077_03","GradeUp_Char_077","3","80","40000","0","10","120","BasePhysicalDef","4","BaseMagicalDef","6","","","","","","","","","Skill_C_077_01_G_Passive"
"GradeUp_Char_077_04","GradeUp_Char_077","4","100","200000","0","15","180","BasePhysicalDef","6","BaseMagicalDef","9","BaseBonusDmg","250","","","","","","",""
"GradeUp_Char_077_05","GradeUp_Char_077","5","120","1000000","0","20","240","BasePhysicalDef","8","BaseMagicalDef","12","BaseBonusDmg","500","","","","","","",""
"GradeUp_Char_078_01","GradeUp_Char_078","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_078_02","GradeUp_Char_078","2","30","8000","0","4","64","BasePhysicalDef","5","BaseMagicalDef","8","","","","","","","","","Skill_C_078_01_R_AtkE"
"GradeUp_Char_078_03","GradeUp_Char_078","3","80","40000","0","7","128","BasePhysicalDef","10","BaseMagicalDef","16","","","","","","","","","Skill_C_078_01_R_Passive"
"GradeUp_Char_078_04","GradeUp_Char_078","4","100","200000","0","10","192","BasePhysicalDef","15","BaseMagicalDef","24","BaseCriResist","250","","","","","","",""
"GradeUp_Char_078_05","GradeUp_Char_078","5","120","1000000","0","13","256","BasePhysicalDef","20","BaseMagicalDef","32","BaseCriResist","500","","","","","","",""
"GradeUp_Char_080_01","GradeUp_Char_080","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_080_02","GradeUp_Char_080","2","30","8000","4","0","64","BasePhysicalDef","5","BaseMagicalDef","3","","","","","","","","","Skill_C_080_01_G_AtkE"
"GradeUp_Char_080_03","GradeUp_Char_080","3","80","40000","8","0","128","BasePhysicalDef","10","BaseMagicalDef","6","","","","","","","","","Skill_C_080_01_G_Passive"
"GradeUp_Char_080_04","GradeUp_Char_080","4","100","200000","12","0","192","BasePhysicalDef","15","BaseMagicalDef","9","BaseCri","250","","","","","","",""
"GradeUp_Char_080_05","GradeUp_Char_080","5","120","1000000","16","0","256","BasePhysicalDef","20","BaseMagicalDef","12","BaseCri","500","","","","","","",""
"GradeUp_Char_083_01","GradeUp_Char_083","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_083_02","GradeUp_Char_083","2","30","8000","0","5","60","BasePhysicalDef","2","BaseMagicalDef","3","","","","","","","","","Skill_C_083_01_B_AtkE"
"GradeUp_Char_083_03","GradeUp_Char_083","3","80","40000","0","10","120","BasePhysicalDef","4","BaseMagicalDef","6","","","","","","","","","Skill_C_083_01_B_Passive"
"GradeUp_Char_083_04","GradeUp_Char_083","4","100","200000","0","15","180","BasePhysicalDef","6","BaseMagicalDef","9","BaseBonusDmg","250","","","","","","",""
"GradeUp_Char_083_05","GradeUp_Char_083","5","120","1000000","0","20","240","BasePhysicalDef","8","BaseMagicalDef","12","BaseBonusDmg","500","","","","","","",""
"GradeUp_Char_084_01","GradeUp_Char_084","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
