"Skill_C_003_01_B_AtkE","SkillEffect","Skill_C_003_01_B_AtkE_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_003_01_B_AtkE","SkillEffect","Skill_C_003_01_B_AtkE_01","Sec","HoldingValue","","","","Float"
"Skill_C_003_01_B_Passive","SkillEffect","Skill_C_003_01_B_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_005_01_D_ActiveSkill","SkillEffect","Skill_C_005_01_D_ActiveSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_005_01_D_ActiveSkill","SkillEffect","Skill_C_005_01_D_ActiveSkill_02","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_005_01_D_ActiveSkill","SkillEffect","Skill_C_005_01_D_ActiveSkill_02","Sec","HoldingValue","","","","Float"
"Skill_C_005_01_D_LinkSkill","SkillBase","Skill_C_005_01_D_LinkSkill","Sec_1","CoolTime","","","","Float"
"Skill_C_005_01_D_LinkSkill","SkillBase","Skill_C_005_01_D_LinkSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_005_01_D_LinkSkill","SkillEffect","Skill_C_005_01_D_LinkSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_005_01_D_LinkSkill","SkillEffect","Skill_C_005_01_D_LinkSkill_02","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_005_01_D_LinkSkill","SkillEffect","Skill_C_005_01_D_LinkSkill_02","Sec","HoldingValue","","","","Float"
"Skill_C_005_01_D_LinkSkill","SkillEffect","Skill_C_005_01_D_LinkSkill_03","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_005_01_D_LinkSkill","SkillEffect","Skill_C_005_01_D_LinkSkill_03","Sec_2","HoldingValue","","","","Float"
"Skill_C_005_01_D_AtkE","SkillEffect","Skill_C_005_01_D_AtkE_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_005_01_D_Passive","SkillEffect","Skill_C_005_01_D_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_006_01_G_ActiveSkill","SkillEffect","Skill_C_006_01_G_ActiveSkill_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_006_01_G_ActiveSkill","SkillEffect","Skill_C_006_01_G_ActiveSkill_01","Sec","HoldingValue","","","","Float"
"Skill_C_006_01_G_ActiveSkill","SkillEffect","Skill_C_006_01_G_ActiveSkill_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_006_01_G_ActiveSkill","SkillEffect","Skill_C_006_01_G_ActiveSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_006_01_G_LinkSkill","SkillBase","Skill_C_006_01_G_LinkSkill","Sec_1","CoolTime","","","","Float"
"Skill_C_006_01_G_LinkSkill","SkillEffect","Skill_C_006_01_G_LinkSkill_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_006_01_G_LinkSkill","SkillEffect","Skill_C_006_01_G_LinkSkill_01","Sec_2","HoldingValue","","","","Float"
"Skill_C_006_01_G_LinkSkill","SkillEffect","Skill_C_006_01_G_LinkSkill_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_006_01_G_AtkE","SkillBase","Skill_C_006_01_G_AtkE","Value","UseStartTimeCheckValue","","","","Int"
"Skill_C_006_01_G_AtkE","SkillBase","Skill_C_006_01_G_AtkE","Target","CastTargetSelectValue","","","","Int"
"Skill_C_006_01_G_AtkE","SkillEffect","Skill_C_006_01_G_AtkE_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_006_01_G_AtkE","SkillEffect","Skill_C_006_01_G_AtkE_02","Sec","HoldingValue","EffectValueAdd1","","","Float"
"Skill_C_006_01_G_Passive","SkillEffect","Skill_C_006_01_G_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_007_01_D_ActiveSkill","SkillEffect","Skill_C_007_01_D_ActiveSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_007_01_D_ActiveSkill","SkillEffect","Skill_C_007_01_D_ActiveSkill_03","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_007_01_D_ActiveSkill","SkillEffect","Skill_C_007_01_D_ActiveSkill_03","Sec","HoldingValue","","","","Float"
"Skill_C_007_01_D_ActiveSkill","SkillEffect","Skill_C_007_01_D_ActiveSkill_04","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_007_01_D_ActiveSkill","SkillEffect","Skill_C_007_01_D_ActiveSkill_04","Sec_2","HoldingValue","","","","Float"
"Skill_C_007_01_D_LinkSkill","SkillBase","Skill_C_007_01_D_LinkSkill","Sec","CoolTime","","","","Float"
"Skill_C_007_01_D_LinkSkill","SkillEffect","Skill_C_007_01_D_LinkSkill_01","Value_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_007_01_D_LinkSkill","SkillEffect","Skill_C_007_01_D_LinkSkill_02","Value_2","EffectValue1","EffectValueAdd1","","","Float"
"Skill_C_007_01_D_AtkE","SkillCondition","Check_Random_15","Per","CheckValue1","","","","Percent"
"Skill_C_007_01_D_AtkE","SkillCollider","Skill_C_007_01_D_AtkE_01","Target","CrashCountValue","","","","Int"
"Skill_C_007_01_D_AtkE","SkillEffect","Skill_C_007_01_D_AtkE_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_007_01_D_AtkE","SkillEffect","Skill_C_007_01_D_AtkE_02","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_007_01_D_AtkE","SkillEffect","Skill_C_007_01_D_AtkE_02","Sec_1","HoldingValue","","","","Float"
"Skill_C_007_01_D_AtkE","SkillEffect","Skill_C_007_01_D_AtkE_03","Sec_2","HoldingValue","","","","Float"
"Skill_C_007_01_D_Passive","SkillEffect","Skill_C_007_01_D_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_008_01_B_ActiveSkill","SkillBase","Skill_C_008_01_B_ActiveSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_008_01_B_ActiveSkill","SkillEffect","Skill_C_008_01_B_ActiveSkill_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_008_01_B_ActiveSkill","SkillEffect","Skill_C_008_01_B_ActiveSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_008_01_B_ActiveSkill","SkillEffect","Skill_C_008_01_B_ActiveSkill_03","AddDmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_008_01_B_LinkSkill","SkillBase","Skill_C_008_01_B_LinkSkill","Sec_1","CoolTime","","","","Float"
"Skill_C_008_01_B_LinkSkill","SkillEffect","Skill_C_008_01_B_LinkSkill_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_008_01_B_LinkSkill","SkillEffect","Skill_C_008_01_B_LinkSkill_02","Dmg_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_008_01_B_LinkSkill","SkillEffect","Skill_C_008_01_B_LinkSkill_02","Value_2","EffectValue2","","","","Percent"
"Skill_C_008_01_B_LinkSkill","SkillEffect","Skill_C_008_01_B_LinkSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_008_01_B_AtkE","SkillBase","Skill_C_008_01_B_AtkE","Value","UseStartTimeCheckValue","","","","Int"
"Skill_C_008_01_B_AtkE","SkillBase","Skill_C_008_01_B_AtkE","Target","CastTargetSelectValue","","","","Int"
"Skill_C_008_01_B_AtkE","SkillEffect","Skill_C_008_01_B_AtkE_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_008_01_B_Passive","SkillEffect","Skill_C_008_01_B_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_009_01_G_ActiveSkill","SkillEffect","Skill_C_009_01_G_ActiveSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_009_01_G_ActiveSkill","SkillEffect","Skill_C_009_01_G_ActiveSkill_02","AddDmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_009_01_G_LinkSkill","SkillBase","Skill_C_009_01_G_LinkSkill","Sec","CoolTime","","","","Float"
"Skill_C_009_01_G_LinkSkill","SkillEffect","Skill_C_009_01_G_LinkSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_009_01_G_LinkSkill","SkillEffect","Skill_C_009_01_G_LinkSkill_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_009_01_G_LinkSkill","SkillEffect","Skill_C_009_01_G_LinkSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_009_01_G_AtkE","SkillBase","Skill_C_009_01_G_AtkE","Target","CastTargetSelectValue","","","","Int"
"Skill_C_009_01_G_AtkE","SkillEffect","Skill_C_009_01_G_AtkE_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_009_01_G_AtkE","SkillEffect","Skill_C_009_01_G_AtkE_02","AddDmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_009_01_G_Passive","SkillEffect","Skill_C_009_01_G_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_010_01_B_ActiveSkill","SkillEffect","Skill_C_010_01_B_ActiveSkill_01","Value_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_010_01_B_ActiveSkill","SkillEffect","Skill_C_010_01_B_ActiveSkill_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_010_01_B_ActiveSkill","SkillEffect","Skill_C_010_01_B_ActiveSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_010_01_B_ActiveSkill","SkillEffect","Skill_C_010_01_B_ActiveSkill_03","Value_3","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_010_01_B_ActiveSkill","SkillEffect","Skill_C_010_01_B_ActiveSkill_03","Sec_3","HoldingValue","","","","Float"
"Skill_C_010_01_B_LinkSkill","SkillBase","Skill_C_010_01_B_LinkSkill","Sec_1","CoolTime","","","","Float"
"Skill_C_010_01_B_LinkSkill","SkillBase","Skill_C_010_01_B_LinkSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_010_01_B_LinkSkill","SkillEffect","Skill_C_010_01_B_LinkSkill_01","Value_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_010_01_B_LinkSkill","SkillEffect","Skill_C_010_01_B_LinkSkill_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_010_01_B_LinkSkill","SkillEffect","Skill_C_010_01_B_LinkSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_010_01_B_AtkE","SkillBase","Skill_C_010_01_B_AtkE","Sec","UseStartTimeValue","","","","Int"
"Skill_C_010_01_B_AtkE","SkillEffect","Skill_C_010_01_B_AtkE_01","Value_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_010_01_B_AtkE","SkillEffect","Skill_C_010_01_B_AtkE_01","Sec_1","HoldingValue","","","","Float"
"Skill_C_010_01_B_AtkE","SkillEffect","Skill_C_010_01_B_AtkE_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_010_01_B_AtkE","SkillEffect","Skill_C_010_01_B_AtkE_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_010_01_B_Passive","SkillEffect","Skill_C_010_01_B_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_011_01_R_ActiveSkill","SkillBase","Skill_C_011_01_R_ActiveSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_011_01_R_ActiveSkill","SkillEffect","Skill_C_011_01_R_ActiveSkill_02","Dmg_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_011_01_R_ActiveSkill","SkillEffect","Skill_C_011_01_R_ActiveSkill_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_011_01_R_ActiveSkill","SkillEffect","Skill_C_011_01_R_ActiveSkill_03","Value_3","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_011_01_R_ActiveSkill","SkillEffect","Skill_C_011_01_R_ActiveSkill_03","Sec_3","HoldingValue","","","","Float"
"Skill_C_011_01_R_ActiveSkill","SkillEffect","Skill_C_011_01_R_ActiveSkill_04","Value_4","EffectValue1","EffectValueAdd1","","","Float"
"Skill_C_011_01_R_LinkSkill","SkillBase","Skill_C_011_01_R_LinkSkill","Sec_1","CoolTime","","","","Int"
"Skill_C_011_01_R_LinkSkill","SkillEffect","Skill_C_011_01_R_LinkSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_011_01_R_LinkSkill","SkillEffect","Skill_C_011_01_R_LinkSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_011_01_R_AtkE","SkillEffect","Skill_C_011_01_R_AtkE_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_011_01_R_AtkE","SkillEffect","Skill_C_011_01_R_AtkE_01","Sec","HoldingValue","","","","Float"
"Skill_C_011_01_R_AtkE","SkillEffect","Skill_C_011_01_R_AtkE_02","Value_2","EffectValue1","EffectValueAdd1","","","Int"
"Skill_C_011_01_R_Passive","SkillEffect","Skill_C_011_01_R_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_014_01_D_ActiveSkill","SkillEffect","Skill_C_014_01_D_ActiveSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_014_01_D_ActiveSkill","SkillEffect","Skill_C_014_01_D_ActiveSkill_03","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_014_01_D_ActiveSkill","SkillEffect","Skill_C_014_01_D_ActiveSkill_03","Sec_2","HoldingValue","","","","Float"
"Skill_C_014_01_D_ActiveSkill","SkillEffect","Skill_C_014_01_D_ActiveSkill_06","Value_6","EffectValue1","EffectValueAdd1","","","Float"
"Skill_C_014_01_D_LinkSkill","SkillBase","Skill_C_014_01_D_LinkSkill","Sec","CoolTime","","","","Float"
"Skill_C_014_01_D_LinkSkill","SkillBase","Skill_C_014_01_D_LinkSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_014_01_D_LinkSkill","SkillEffect","Skill_C_014_01_D_LinkSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_014_01_D_AtkE","SkillCondition","Check_Random_20","Per_1","CheckValue1","","","","Percent"
"Skill_C_014_01_D_AtkE","SkillBase","Skill_C_014_01_D_AtkE","Target","CastTargetSelectValue","","","","Int"
"Skill_C_014_01_D_AtkE","SkillEffect","Skill_C_014_01_D_AtkE_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_014_01_D_AtkE","SkillCondition","Check_Random_30","Per_2","CheckValue1","","","","Percent"
"Skill_C_014_01_D_Passive","SkillEffect","Skill_C_014_01_D_Passive_01","Count","StackCount","","","","Int"
"Skill_C_014_01_D_Passive","SkillEffect","Skill_C_014_01_D_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_015_01_B_ActiveSkill","SkillEffect","Skill_C_015_01_B_ActiveSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_015_01_B_ActiveSkill","SkillEffect","Skill_C_015_01_B_ActiveSkill_02","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_015_01_B_ActiveSkill","SkillEffect","Skill_C_015_01_B_ActiveSkill_02","Sec","HoldingValue","","","","Float"
"Skill_C_015_01_B_ActiveSkill","SkillEffect","Skill_C_015_01_B_ActiveSkill_03","Value_3","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_015_01_B_LinkSkill","SkillBase","Skill_C_015_01_B_LinkSkill","Sec_1","CoolTime","","","","Float"
"Skill_C_015_01_B_LinkSkill","SkillCollider","Skill_C_015_01_B_LinkSkill_01","Target","CrashCountValue","","","","Int"
"Skill_C_015_01_B_LinkSkill","SkillEffect","Skill_C_015_01_B_LinkSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_015_01_B_LinkSkill","SkillEffect","Skill_C_015_01_B_LinkSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_015_01_B_AtkE","SkillBase","Skill_C_015_01_B_AtkE","Sec","UseStartTimeValue","","","","Float"
"Skill_C_015_01_B_AtkE","SkillEffect","Skill_C_015_01_B_AtkE_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_015_01_B_Passive","SkillEffect","Skill_C_015_01_B_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_016_01_B_ActiveSkill","SkillBase","Skill_C_016_01_B_ActiveSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_016_01_B_ActiveSkill","SkillEffect","Skill_C_016_01_B_ActiveSkill_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_016_01_B_ActiveSkill","SkillEffect","Skill_C_016_01_B_ActiveSkill_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_016_01_B_ActiveSkill","SkillEffect","Skill_C_016_01_B_ActiveSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_016_01_B_ActiveSkill","SkillEffect","Skill_C_016_01_B_ActiveSkill_03","Sec_3","HoldingValue","","","","Float"
"Skill_C_016_01_B_ActiveSkill","SkillEffect","Skill_C_016_01_B_ActiveSkill_04","AddDmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_016_01_B_LinkSkill","SkillBase","Skill_C_016_01_B_LinkSkill","Sec","CoolTime","","","","Float"
"Skill_C_016_01_B_LinkSkill","SkillBase","Skill_C_016_01_B_LinkSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_016_01_B_LinkSkill","SkillEffect","Skill_C_016_01_B_LinkSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_016_01_B_LinkSkill","SkillEffect","Skill_C_016_01_B_LinkSkill_02","AddDmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_016_01_B_LinkSkill","SkillEffect","Skill_C_016_01_B_LinkSkill_03","Value_3","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_016_01_B_LinkSkill","SkillEffect","Skill_C_016_01_B_LinkSkill_03","Sec_3","HoldingValue","","","","Float"
"Skill_C_016_01_B_AtkE","SkillCondition","Check_Random_15","Per","CheckValue1","","","","Percent"
"Skill_C_016_01_B_AtkE","SkillBase","Skill_C_016_01_B_AtkE","Target","CastTargetSelectValue","","","","Int"
"Skill_C_016_01_B_AtkE","SkillEffect","Skill_C_016_01_B_AtkE_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_016_01_B_AtkE","SkillEffect","Skill_C_016_01_B_AtkE_02","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_016_01_B_AtkE","SkillEffect","Skill_C_016_01_B_AtkE_02","Sec","HoldingValue","","","","Float"
"Skill_C_016_01_B_Passive","SkillEffect","Skill_C_016_01_B_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_017_01_G_LinkSkill","SkillBase","Skill_C_017_01_G_LinkSkill_01","Sec","CoolTime","","","","Float"
"Skill_C_017_01_G_LinkSkill","SkillBase","Skill_C_017_01_G_LinkSkill_01","Value","CastTargetSelectValue","","","","Int"
"Skill_C_017_01_G_AtkE","SkillBase","Skill_C_017_01_G_AtkE_01","Value","CastTargetSelectValue","","","","Int"
"Skill_C_034_01_B_ActiveSkill","SkillEffect","Skill_C_034_01_B_ActiveSkill_01","Value_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_034_01_B_ActiveSkill","SkillEffect","Skill_C_034_01_B_ActiveSkill_01","Sec_1","HoldingValue","","","","Float"
"Skill_C_034_01_B_ActiveSkill","SkillEffect","Skill_C_034_01_B_ActiveSkill_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_034_01_B_ActiveSkill","SkillEffect","Skill_C_034_01_B_ActiveSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_034_01_B_LinkSkill","SkillBase","Skill_C_034_01_B_LinkSkill","Sec_1","CoolTime","","","","Float"
"Skill_C_034_01_B_LinkSkill","SkillEffect","Skill_C_034_01_B_LinkSkill_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_034_01_B_LinkSkill","SkillEffect","Skill_C_034_01_B_LinkSkill_01","Sec_2","HoldingValue","","","","Float"
"Skill_C_034_01_B_LinkSkill","SkillEffect","Skill_C_034_01_B_LinkSkill_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_034_01_B_AtkE","SkillCondition","Check_Random_10","Per","CheckValue1","","","","Percent"
"Skill_C_034_01_B_AtkE","SkillBase","Skill_C_034_01_B_AtkE","Target","CastTargetSelectValue","","","","Int"
"Skill_C_034_01_B_AtkE","SkillEffect","Skill_C_034_01_B_AtkE_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_034_01_B_AtkE","SkillEffect","Skill_C_034_01_B_AtkE_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_034_01_B_AtkE","SkillEffect","Skill_C_034_01_B_AtkE_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_034_01_B_Passive","SkillEffect","Skill_C_034_01_B_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_037_01_L_ActiveSkill","SkillBase","Skill_C_037_01_L_ActiveSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_037_01_L_ActiveSkill","SkillEffect","Skill_C_037_01_L_ActiveSkill_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_037_01_L_ActiveSkill","SkillEffect","Skill_C_037_01_L_ActiveSkill_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_037_01_L_ActiveSkill","SkillEffect","Skill_C_037_01_L_ActiveSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_037_01_L_ActiveSkill","SkillEffect","Skill_C_037_01_L_ActiveSkill_03","Dmg_3","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_037_01_L_LinkSkill","SkillBase","Skill_C_037_01_L_LinkSkill","Sec","CoolTime","","","","Float"
"Skill_C_037_01_L_LinkSkill","SkillBase","Skill_C_037_01_L_LinkSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_037_01_L_LinkSkill","SkillEffect","Skill_C_037_01_L_LinkSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_037_01_L_LinkSkill","SkillEffect","Skill_C_037_01_L_LinkSkill_02","AddDmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_037_01_L_AtkE","SkillEffect","Skill_C_037_01_L_AtkE_01","Value_1","EffectValue1","EffectValueAdd1","","","Float"
"Skill_C_037_01_L_AtkE","SkillEffect","Skill_C_037_01_L_AtkE_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_037_01_L_Passive","SkillEffect","Skill_C_037_01_L_Passive_01","Value_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_037_01_L_Passive","SkillEffect","Skill_C_037_01_L_Passive_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_038_01_L_ActiveSkill","SkillBase","Skill_C_038_01_L_ActiveSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_038_01_L_ActiveSkill","SkillEffect","Skill_C_038_01_L_ActiveSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_038_01_L_ActiveSkill","SkillEffect","Skill_C_038_01_L_ActiveSkill_02","Sec","HoldingValue","","","","Float"
"Skill_C_038_01_L_LinkSkill","SkillBase","Skill_C_038_01_L_LinkSkill","Sec","CoolTime","","","","Float"
"Skill_C_038_01_L_LinkSkill","SkillEffect","Skill_C_038_01_L_LinkSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
