"Wea_Sword_05","Wea_Sword","Str_Equip_Wea_Sword_05_Name","Str_Equip_Wea_Sword_05_Desc","ICON_EQUIP_Wea_Sword_05","5","Weapon","BaseAtkPer","1220","20","BaseCri","400","None","0","Wea_Sword_06","Item_Material_EquipGradeUp_Sword_04","40","48000","50"
"Wea_Sword_06","Wea_Sword","Str_Equip_Wea_Sword_06_Name","Str_Equip_Wea_Sword_06_Desc","ICON_EQUIP_Wea_Sword_06","6","Weapon","BaseAtkPer","440","40","BaseCri","600","None","0","","Item_Material_EquipGradeUp_Sword_05","50","96000","55"
"Wea_Book_01","Wea_Book","Str_Equip_Wea_Book_01_Name","Str_Equip_Wea_Book_01_Desc","ICON_EQUIP_Wea_Book_01","1","Weapon","BaseAtkPer","500","25","None","0","None","0","Wea_Book_02","","0","0","10"
"Wea_Book_02","Wea_Book","Str_Equip_Wea_Book_02_Name","Str_Equip_Wea_Book_02_Desc","ICON_EQUIP_Wea_Book_02","2","Weapon","BaseAtkPer","775","25","None","0","None","0","Wea_Book_03","Item_Material_EquipGradeUp_Book_01","15","1600","20"
"Wea_Book_03","Wea_Book","Str_Equip_Wea_Book_03_Name","Str_Equip_Wea_Book_03_Desc","ICON_EQUIP_Wea_Book_03","3","Weapon","BaseAtkPer","1025","25","None","0","None","0","Wea_Book_04","Item_Material_EquipGradeUp_Book_02","20","12000","30"
"Wea_Book_04","Wea_Book","Str_Equip_Wea_Book_04_Name","Str_Equip_Wea_Book_04_Desc","ICON_EQUIP_Wea_Book_04","4","Weapon","BaseAtkPer","1275","25","BaseAcc","200","None","0","Wea_Book_05","Item_Material_EquipGradeUp_Book_03","30","24000","40"
"Wea_Book_05","Wea_Book","Str_Equip_Wea_Book_05_Name","Str_Equip_Wea_Book_05_Desc","ICON_EQUIP_Wea_Book_05","5","Weapon","BaseAtkPer","1525","25","BaseAcc","400","None","0","Wea_Book_06","Item_Material_EquipGradeUp_Book_04","40","48000","50"
"Wea_Book_06","Wea_Book","Str_Equip_Wea_Book_06_Name","Str_Equip_Wea_Book_06_Desc","ICON_EQUIP_Wea_Book_06","6","Weapon","BaseAtkPer","550","50","BaseAcc","600","None","0","","Item_Material_EquipGradeUp_Book_05","50","96000","55"
"Wea_Staff_01","Wea_Staff","Str_Equip_Wea_Staff_01_Name","Str_Equip_Wea_Staff_01_Desc","ICON_EQUIP_Wea_Staff_01","1","Weapon","BaseAtkPer","600","30","None","0","None","0","Wea_Staff_02","","0","0","10"
"Wea_Staff_02","Wea_Staff","Str_Equip_Wea_Staff_02_Name","Str_Equip_Wea_Staff_02_Desc","ICON_EQUIP_Wea_Staff_02","2","Weapon","BaseAtkPer","930","30","None","0","None","0","Wea_Staff_03","Item_Material_EquipGradeUp_Staff_01","15","1600","20"
"Wea_Staff_03","Wea_Staff","Str_Equip_Wea_Staff_03_Name","Str_Equip_Wea_Staff_03_Desc","ICON_EQUIP_Wea_Staff_03","3","Weapon","BaseAtkPer","1230","30","None","0","None","0","Wea_Staff_04","Item_Material_EquipGradeUp_Staff_02","20","12000","30"
"Wea_Staff_04","Wea_Staff","Str_Equip_Wea_Staff_04_Name","Str_Equip_Wea_Staff_04_Desc","ICON_EQUIP_Wea_Staff_04","4","Weapon","BaseAtkPer","1530","30","None","0","None","0","Wea_Staff_05","Item_Material_EquipGradeUp_Staff_03","30","24000","40"
"Wea_Staff_05","Wea_Staff","Str_Equip_Wea_Staff_05_Name","Str_Equip_Wea_Staff_05_Desc","ICON_EQUIP_Wea_Staff_05","5","Weapon","BaseAtkPer","1830","30","None","0","None","0","Wea_Staff_06","Item_Material_EquipGradeUp_Staff_04","40","48000","50"
"Wea_Staff_06","Wea_Staff","Str_Equip_Wea_Staff_06_Name","Str_Equip_Wea_Staff_06_Desc","ICON_EQUIP_Wea_Staff_06","6","Weapon","BaseAtkPer","660","60","None","0","None","0","","Item_Material_EquipGradeUp_Staff_05","50","96000","55"
"Wea_Ranged_01","Wea_Ranged","Str_Equip_Wea_Ranged_01_Name","Str_Equip_Wea_Ranged_01_Desc","ICON_EQUIP_Wea_Ranged_01","1","Weapon","BaseAtkPer","500","25","None","0","None","0","Wea_Ranged_02","","0","0","10"
"Wea_Ranged_02","Wea_Ranged","Str_Equip_Wea_Ranged_02_Name","Str_Equip_Wea_Ranged_02_Desc","ICON_EQUIP_Wea_Ranged_02","2","Weapon","BaseAtkPer","775","25","None","0","None","0","Wea_Ranged_03","Item_Material_EquipGradeUp_Ranged_01","15","1600","20"
"Wea_Ranged_03","Wea_Ranged","Str_Equip_Wea_Ranged_03_Name","Str_Equip_Wea_Ranged_03_Desc","ICON_EQUIP_Wea_Ranged_03","3","Weapon","BaseAtkPer","1025","25","None","0","None","0","Wea_Ranged_04","Item_Material_EquipGradeUp_Ranged_02","20","12000","30"
"Wea_Ranged_04","Wea_Ranged","Str_Equip_Wea_Ranged_04_Name","Str_Equip_Wea_Ranged_04_Desc","ICON_EQUIP_Wea_Ranged_04","4","Weapon","BaseAtkPer","1275","25","BaseCriDmg","1000","None","0","Wea_Ranged_05","Item_Material_EquipGradeUp_Ranged_03","30","24000","40"
"Wea_Ranged_05","Wea_Ranged","Str_Equip_Wea_Ranged_05_Name","Str_Equip_Wea_Ranged_05_Desc","ICON_EQUIP_Wea_Ranged_05","5","Weapon","BaseAtkPer","1525","25","BaseCriDmg","2000","None","0","Wea_Ranged_06","Item_Material_EquipGradeUp_Ranged_04","40","48000","50"
"Wea_Ranged_06","Wea_Ranged","Str_Equip_Wea_Ranged_06_Name","Str_Equip_Wea_Ranged_06_Desc","ICON_EQUIP_Wea_Ranged_06","6","Weapon","BaseAtkPer","550","50","BaseCriDmg","3000","None","0","","Item_Material_EquipGradeUp_Ranged_05","50","96000","55"
"Armor_ProtectGear_01","Armor_ProtectGear","Str_Equip_Armor_ProtectGear_01_Name","Str_Equip_Armor_ProtectGear_01_Desc","ICON_EQUIP_Armor_ProtectGear_01","1","Armor","BaseHpPer","600","30","None","0","None","0","Armor_ProtectGear_02","","0","0","10"
"Armor_ProtectGear_02","Armor_ProtectGear","Str_Equip_Armor_ProtectGear_02_Name","Str_Equip_Armor_ProtectGear_02_Desc","ICON_EQUIP_Armor_ProtectGear_02","2","Armor","BaseHpPer","930","30","None","0","None","0","Armor_ProtectGear_03","Item_Material_EquipGradeUp_ProtectGear_01","15","1600","20"
"Armor_ProtectGear_03","Armor_ProtectGear","Str_Equip_Armor_ProtectGear_03_Name","Str_Equip_Armor_ProtectGear_03_Desc","ICON_EQUIP_Armor_ProtectGear_03","3","Armor","BaseHpPer","1230","30","None","0","None","0","Armor_ProtectGear_04","Item_Material_EquipGradeUp_ProtectGear_02","20","12000","30"
"Armor_ProtectGear_04","Armor_ProtectGear","Str_Equip_Armor_ProtectGear_04_Name","Str_Equip_Armor_ProtectGear_04_Desc","ICON_EQUIP_Armor_ProtectGear_04","4","Armor","BaseHpPer","1530","30","None","0","None","0","Armor_ProtectGear_05","Item_Material_EquipGradeUp_ProtectGear_03","30","24000","40"
"Armor_ProtectGear_05","Armor_ProtectGear","Str_Equip_Armor_ProtectGear_05_Name","Str_Equip_Armor_ProtectGear_05_Desc","ICON_EQUIP_Armor_ProtectGear_05","5","Armor","BaseHpPer","1830","30","None","0","None","0","Armor_ProtectGear_06","Item_Material_EquipGradeUp_ProtectGear_04","40","48000","50"
"Armor_ProtectGear_06","Armor_ProtectGear","Str_Equip_Armor_ProtectGear_06_Name","Str_Equip_Armor_ProtectGear_06_Desc","ICON_EQUIP_Armor_ProtectGear_06","6","Armor","BaseHpPer","660","60","None","0","None","0","","Item_Material_EquipGradeUp_ProtectGear_05","50","96000","55"
"Armor_Coat_01","Armor_Coat","Str_Equip_Armor_Coat_01_Name","Str_Equip_Armor_Coat_01_Desc","ICON_EQUIP_Armor_Coat_01","1","Armor","BaseHpPer","400","20","None","0","None","0","Armor_Coat_02","","0","0","10"
"Armor_Coat_02","Armor_Coat","Str_Equip_Armor_Coat_02_Name","Str_Equip_Armor_Coat_02_Desc","ICON_EQUIP_Armor_Coat_02","2","Armor","BaseHpPer","620","20","None","0","None","0","Armor_Coat_03","Item_Material_EquipGradeUp_Coat_01","15","1600","20"
"Armor_Coat_03","Armor_Coat","Str_Equip_Armor_Coat_03_Name","Str_Equip_Armor_Coat_03_Desc","ICON_EQUIP_Armor_Coat_03","3","Armor","BaseHpPer","820","20","None","0","None","0","Armor_Coat_04","Item_Material_EquipGradeUp_Coat_02","20","12000","30"
"Armor_Coat_04","Armor_Coat","Str_Equip_Armor_Coat_04_Name","Str_Equip_Armor_Coat_04_Desc","ICON_EQUIP_Armor_Coat_04","4","Armor","BaseHpPer","1020","20","BasePhysicalDef","100","None","0","Armor_Coat_05","Item_Material_EquipGradeUp_Coat_03","30","24000","40"
"Armor_Coat_05","Armor_Coat","Str_Equip_Armor_Coat_05_Name","Str_Equip_Armor_Coat_05_Desc","ICON_EQUIP_Armor_Coat_05","5","Armor","BaseHpPer","1220","20","BasePhysicalDef","200","None","0","Armor_Coat_06","Item_Material_EquipGradeUp_Coat_04","40","48000","50"
"Armor_Coat_06","Armor_Coat","Str_Equip_Armor_Coat_06_Name","Str_Equip_Armor_Coat_06_Desc","ICON_EQUIP_Armor_Coat_06","6","Armor","BaseHpPer","440","40","BasePhysicalDef","300","None","0","","Item_Material_EquipGradeUp_Coat_05","50","96000","55"
"Armor_Jacket_01","Armor_Jacket","Str_Equip_Armor_Jacket_01_Name","Str_Equip_Armor_Jacket_01_Desc","ICON_EQUIP_Armor_Jacket_01","1","Armor","BaseHpPer","400","20","None","0","None","0","Armor_Jacket_02","","0","0","10"
"Armor_Jacket_02","Armor_Jacket","Str_Equip_Armor_Jacket_02_Name","Str_Equip_Armor_Jacket_02_Desc","ICON_EQUIP_Armor_Jacket_02","2","Armor","BaseHpPer","620","20","None","0","None","0","Armor_Jacket_03","Item_Material_EquipGradeUp_Jacket_01","15","1600","20"
"Armor_Jacket_03","Armor_Jacket","Str_Equip_Armor_Jacket_03_Name","Str_Equip_Armor_Jacket_03_Desc","ICON_EQUIP_Armor_Jacket_03","3","Armor","BaseHpPer","820","20","None","0","None","0","Armor_Jacket_04","Item_Material_EquipGradeUp_Jacket_02","20","12000","30"
"Armor_Jacket_04","Armor_Jacket","Str_Equip_Armor_Jacket_04_Name","Str_Equip_Armor_Jacket_04_Desc","ICON_EQUIP_Armor_Jacket_04","4","Armor","BaseHpPer","1020","20","BaseMagicalDef","100","None","0","Armor_Jacket_05","Item_Material_EquipGradeUp_Jacket_03","30","24000","40"
"Armor_Jacket_05","Armor_Jacket","Str_Equip_Armor_Jacket_05_Name","Str_Equip_Armor_Jacket_05_Desc","ICON_EQUIP_Armor_Jacket_05","5","Armor","BaseHpPer","1220","20","BaseMagicalDef","200","None","0","Armor_Jacket_06","Item_Material_EquipGradeUp_Jacket_04","40","48000","50"
"Armor_Jacket_06","Armor_Jacket","Str_Equip_Armor_Jacket_06_Name","Str_Equip_Armor_Jacket_06_Desc","ICON_EQUIP_Armor_Jacket_06","6","Armor","BaseHpPer","440","40","BaseMagicalDef","300","None","0","","Item_Material_EquipGradeUp_Jacket_05","50","96000","55"
"Armor_Cape_01","Armor_Cape","Str_Equip_Armor_Cape_01_Name","Str_Equip_Armor_Cape_01_Desc","ICON_EQUIP_Armor_Cape_01","1","Armor","BaseHpPer","300","15","None","0","None","0","Armor_Cape_02","","0","0","10"
"Armor_Cape_02","Armor_Cape","Str_Equip_Armor_Cape_02_Name","Str_Equip_Armor_Cape_02_Desc","ICON_EQUIP_Armor_Cape_02","2","Armor","BaseHpPer","465","15","None","0","None","0","Armor_Cape_03","Item_Material_EquipGradeUp_Cape_01","15","1600","20"
"Armor_Cape_03","Armor_Cape","Str_Equip_Armor_Cape_03_Name","Str_Equip_Armor_Cape_03_Desc","ICON_EQUIP_Armor_Cape_03","3","Armor","BaseHpPer","615","15","None","0","None","0","Armor_Cape_04","Item_Material_EquipGradeUp_Cape_02","20","12000","30"
"Armor_Cape_04","Armor_Cape","Str_Equip_Armor_Cape_04_Name","Str_Equip_Armor_Cape_04_Desc","ICON_EQUIP_Armor_Cape_04","4","Armor","BaseHpPer","765","15","BaseRecoveryPower","250","None","0","Armor_Cape_05","Item_Material_EquipGradeUp_Cape_03","30","24000","40"
"Armor_Cape_05","Armor_Cape","Str_Equip_Armor_Cape_05_Name","Str_Equip_Armor_Cape_05_Desc","ICON_EQUIP_Armor_Cape_05","5","Armor","BaseHpPer","915","15","BaseRecoveryPower","500","None","0","Armor_Cape_06","Item_Material_EquipGradeUp_Cape_04","40","48000","50"
"Armor_Cape_06","Armor_Cape","Str_Equip_Armor_Cape_06_Name","Str_Equip_Armor_Cape_06_Desc","ICON_EQUIP_Armor_Cape_06","6","Armor","BaseHpPer","330","30","BaseRecoveryPower","750","None","0","","Item_Material_EquipGradeUp_Cape_05","50","96000","55"
"Armor_Belt_01","Armor_Belt","Str_Equip_Armor_Belt_01_Name","Str_Equip_Armor_Belt_01_Desc","ICON_EQUIP_Armor_Belt_01","1","Armor","BaseHpPer","300","15","None","0","None","0","Armor_Belt_02","","0","0","10"
"Armor_Belt_02","Armor_Belt","Str_Equip_Armor_Belt_02_Name","Str_Equip_Armor_Belt_02_Desc","ICON_EQUIP_Armor_Belt_02","2","Armor","BaseHpPer","465","15","None","0","None","0","Armor_Belt_03","Item_Material_EquipGradeUp_Belt_01","15","1600","20"
"Armor_Belt_03","Armor_Belt","Str_Equip_Armor_Belt_03_Name","Str_Equip_Armor_Belt_03_Desc","ICON_EQUIP_Armor_Belt_03","3","Armor","BaseHpPer","615","15","None","0","None","0","Armor_Belt_04","Item_Material_EquipGradeUp_Belt_02","20","12000","30"
"Armor_Belt_04","Armor_Belt","Str_Equip_Armor_Belt_04_Name","Str_Equip_Armor_Belt_04_Desc","ICON_EQUIP_Armor_Belt_04","4","Armor","BaseHpPer","765","15","BaseAvo","150","None","0","Armor_Belt_05","Item_Material_EquipGradeUp_Belt_03","30","24000","40"
"Armor_Belt_05","Armor_Belt","Str_Equip_Armor_Belt_05_Name","Str_Equip_Armor_Belt_05_Desc","ICON_EQUIP_Armor_Belt_05","5","Armor","BaseHpPer","915","15","BaseAvo","300","None","0","Armor_Belt_06","Item_Material_EquipGradeUp_Belt_04","40","48000","50"
"Armor_Belt_06","Armor_Belt","Str_Equip_Armor_Belt_06_Name","Str_Equip_Armor_Belt_06_Desc","ICON_EQUIP_Armor_Belt_06","6","Armor","BaseHpPer","330","30","BaseAvo","450","None","0","","Item_Material_EquipGradeUp_Belt_05","50","96000","55"
"Acc_Helmet_01","Acc_Helmet","Str_Equip_Acc_Helmet_01_Name","Str_Equip_Acc_Helmet_01_Desc","ICON_EQUIP_Acc_Helmet_01","1","SubEquip","BaseReductionDmg","150","10","None","0","None","0","Acc_Helmet_02","","0","0","10"
"Acc_Helmet_02","Acc_Helmet","Str_Equip_Acc_Helmet_02_Name","Str_Equip_Acc_Helmet_02_Desc","ICON_EQUIP_Acc_Helmet_02","2","SubEquip","BaseReductionDmg","210","10","None","0","None","0","Acc_Helmet_03","Item_Material_EquipGradeUp_Helmet_01","15","1600","20"
"Acc_Helmet_03","Acc_Helmet","Str_Equip_Acc_Helmet_03_Name","Str_Equip_Acc_Helmet_03_Desc","ICON_EQUIP_Acc_Helmet_03","3","SubEquip","BaseReductionDmg","260","10","None","0","None","0","Acc_Helmet_04","Item_Material_EquipGradeUp_Helmet_02","20","12000","30"
"Acc_Helmet_04","Acc_Helmet","Str_Equip_Acc_Helmet_04_Name","Str_Equip_Acc_Helmet_04_Desc","ICON_EQUIP_Acc_Helmet_04","4","SubEquip","BaseReductionDmg","310","10","BaseHpPer","150","None","0","Acc_Helmet_05","Item_Material_EquipGradeUp_Helmet_03","30","24000","40"
"Acc_Helmet_05","Acc_Helmet","Str_Equip_Acc_Helmet_05_Name","Str_Equip_Acc_Helmet_05_Desc","ICON_EQUIP_Acc_Helmet_05","5","SubEquip","BaseReductionDmg","360","10","BaseHpPer","300","None","0","Acc_Helmet_06","Item_Material_EquipGradeUp_Helmet_04","40","48000","50"
"Acc_Helmet_06","Acc_Helmet","Str_Equip_Acc_Helmet_06_Name","Str_Equip_Acc_Helmet_06_Desc","ICON_EQUIP_Acc_Helmet_06","6","SubEquip","BaseReductionDmg","-80","20","BaseHpPer","450","None","0","","Item_Material_EquipGradeUp_Helmet_05","50","96000","55"
"Acc_Necklace_01","Acc_Necklace","Str_Equip_Acc_Necklace_01_Name","Str_Equip_Acc_Necklace_01_Desc","ICON_EQUIP_Acc_Necklace_01","1","SubEquip","BaseCri","150","10","None","0","None","0","Acc_Necklace_02","","0","0","10"
"Acc_Necklace_02","Acc_Necklace","Str_Equip_Acc_Necklace_02_Name","Str_Equip_Acc_Necklace_02_Desc","ICON_EQUIP_Acc_Necklace_02","2","SubEquip","BaseCri","210","10","None","0","None","0","Acc_Necklace_03","Item_Material_EquipGradeUp_Necklace_01","15","1600","20"
"Acc_Necklace_03","Acc_Necklace","Str_Equip_Acc_Necklace_03_Name","Str_Equip_Acc_Necklace_03_Desc","ICON_EQUIP_Acc_Necklace_03","3","SubEquip","BaseCri","260","10","None","0","None","0","Acc_Necklace_04","Item_Material_EquipGradeUp_Necklace_02","20","12000","30"
"Acc_Necklace_04","Acc_Necklace","Str_Equip_Acc_Necklace_04_Name","Str_Equip_Acc_Necklace_04_Desc","ICON_EQUIP_Acc_Necklace_04","4","SubEquip","BaseCri","310","10","BaseCriDmg","1000","None","0","Acc_Necklace_05","Item_Material_EquipGradeUp_Necklace_03","30","24000","40"
"Acc_Necklace_05","Acc_Necklace","Str_Equip_Acc_Necklace_05_Name","Str_Equip_Acc_Necklace_05_Desc","ICON_EQUIP_Acc_Necklace_05","5","SubEquip","BaseCri","360","10","BaseCriDmg","2000","None","0","Acc_Necklace_06","Item_Material_EquipGradeUp_Necklace_04","40","48000","50"
"Acc_Necklace_06","Acc_Necklace","Str_Equip_Acc_Necklace_06_Name","Str_Equip_Acc_Necklace_06_Desc","ICON_EQUIP_Acc_Necklace_06","6","SubEquip","BaseCri","-80","20","BaseCriDmg","3000","None","0","","Item_Material_EquipGradeUp_Necklace_05","50","96000","55"
"Acc_Ring_01","Acc_Ring","Str_Equip_Acc_Ring_01_Name","Str_Equip_Acc_Ring_01_Desc","ICON_EQUIP_Acc_Ring_01","1","SubEquip","BaseBonusDmg","150","10","None","0","None","0","Acc_Ring_02","","0","0","10"
"Acc_Ring_02","Acc_Ring","Str_Equip_Acc_Ring_02_Name","Str_Equip_Acc_Ring_02_Desc","ICON_EQUIP_Acc_Ring_02","2","SubEquip","BaseBonusDmg","210","10","None","0","None","0","Acc_Ring_03","Item_Material_EquipGradeUp_Ring_01","15","1600","20"
"Acc_Ring_03","Acc_Ring","Str_Equip_Acc_Ring_03_Name","Str_Equip_Acc_Ring_03_Desc","ICON_EQUIP_Acc_Ring_03","3","SubEquip","BaseBonusDmg","260","10","None","0","None","0","Acc_Ring_04","Item_Material_EquipGradeUp_Ring_02","20","12000","30"
"Acc_Ring_04","Acc_Ring","Str_Equip_Acc_Ring_04_Name","Str_Equip_Acc_Ring_04_Desc","ICON_EQUIP_Acc_Ring_04","4","SubEquip","BaseBonusDmg","310","10","BaseAcc","300","None","0","Acc_Ring_05","Item_Material_EquipGradeUp_Ring_03","30","24000","40"
"Acc_Ring_05","Acc_Ring","Str_Equip_Acc_Ring_05_Name","Str_Equip_Acc_Ring_05_Desc","ICON_EQUIP_Acc_Ring_05","5","SubEquip","BaseBonusDmg","360","10","BaseAcc","600","None","0","Acc_Ring_06","Item_Material_EquipGradeUp_Ring_04","40","48000","50"
"Acc_Ring_06","Acc_Ring","Str_Equip_Acc_Ring_06_Name","Str_Equip_Acc_Ring_06_Desc","ICON_EQUIP_Acc_Ring_06","6","SubEquip","BaseBonusDmg","-80","20","BaseAcc","900","None","0","","Item_Material_EquipGradeUp_Ring_05","50","96000","55"
"Acc_Bracelet_01","Acc_Bracelet","Str_Equip_Acc_Bracelet_01_Name","Str_Equip_Acc_Bracelet_01_Desc","ICON_EQUIP_Acc_Bracelet_01","1","SubEquip","BaseLifeSteal","150","10","None","0","None","0","Acc_Bracelet_02","","0","0","10"
"Acc_Bracelet_02","Acc_Bracelet","Str_Equip_Acc_Bracelet_02_Name","Str_Equip_Acc_Bracelet_02_Desc","ICON_EQUIP_Acc_Bracelet_02","2","SubEquip","BaseLifeSteal","210","10","None","0","None","0","Acc_Bracelet_03","Item_Material_EquipGradeUp_Bracelet_01","15","1600","20"
"Acc_Bracelet_03","Acc_Bracelet","Str_Equip_Acc_Bracelet_03_Name","Str_Equip_Acc_Bracelet_03_Desc","ICON_EQUIP_Acc_Bracelet_03","3","SubEquip","BaseLifeSteal","260","10","None","0","None","0","Acc_Bracelet_04","Item_Material_EquipGradeUp_Bracelet_02","20","12000","30"
"Acc_Bracelet_04","Acc_Bracelet","Str_Equip_Acc_Bracelet_04_Name","Str_Equip_Acc_Bracelet_04_Desc","ICON_EQUIP_Acc_Bracelet_04","4","SubEquip","BaseLifeSteal","310","10","BaseAtkPer","150","None","0","Acc_Bracelet_05","Item_Material_EquipGradeUp_Bracelet_03","30","24000","40"
"Acc_Bracelet_05","Acc_Bracelet","Str_Equip_Acc_Bracelet_05_Name","Str_Equip_Acc_Bracelet_05_Desc","ICON_EQUIP_Acc_Bracelet_05","5","SubEquip","BaseLifeSteal","360","10","BaseAtkPer","300","None","0","Acc_Bracelet_06","Item_Material_EquipGradeUp_Bracelet_04","40","48000","50"
"Acc_Bracelet_06","Acc_Bracelet","Str_Equip_Acc_Bracelet_06_Name","Str_Equip_Acc_Bracelet_06_Desc","ICON_EQUIP_Acc_Bracelet_06","6","SubEquip","BaseLifeSteal","-80","20","BaseAtkPer","450","None","0","","Item_Material_EquipGradeUp_Bracelet_05","50","96000","55"
"Acc_HeadDress_01","Acc_HeadDress","Str_Equip_Acc_HeadDress_01_Name","Str_Equip_Acc_HeadDress_01_Desc","ICON_EQUIP_Acc_HeadDress_01","1","SubEquip","BaseRecoveryPower","300","15","None","0","None","0","Acc_HeadDress_02","","0","0","10"
"Acc_HeadDress_02","Acc_HeadDress","Str_Equip_Acc_HeadDress_02_Name","Str_Equip_Acc_HeadDress_02_Desc","ICON_EQUIP_Acc_HeadDress_02","2","SubEquip","BaseRecoveryPower","465","15","None","0","None","0","Acc_HeadDress_03","Item_Material_EquipGradeUp_HeadDress_01","15","1600","20"
"Acc_HeadDress_03","Acc_HeadDress","Str_Equip_Acc_HeadDress_03_Name","Str_Equip_Acc_HeadDress_03_Desc","ICON_EQUIP_Acc_HeadDress_03","3","SubEquip","BaseRecoveryPower","615","15","None","0","None","0","Acc_HeadDress_04","Item_Material_EquipGradeUp_HeadDress_02","20","12000","30"
"Acc_HeadDress_04","Acc_HeadDress","Str_Equip_Acc_HeadDress_04_Name","Str_Equip_Acc_HeadDress_04_Desc","ICON_EQUIP_Acc_HeadDress_04","4","SubEquip","BaseRecoveryPower","765","15","BaseCriResist","150","None","0","Acc_HeadDress_05","Item_Material_EquipGradeUp_HeadDress_03","30","24000","40"
"Acc_HeadDress_05","Acc_HeadDress","Str_Equip_Acc_HeadDress_05_Name","Str_Equip_Acc_HeadDress_05_Desc","ICON_EQUIP_Acc_HeadDress_05","5","SubEquip","BaseRecoveryPower","915","15","BaseCriResist","300","None","0","Acc_HeadDress_06","Item_Material_EquipGradeUp_HeadDress_04","40","48000","50"
"Acc_HeadDress_06","Acc_HeadDress","Str_Equip_Acc_HeadDress_06_Name","Str_Equip_Acc_HeadDress_06_Desc","ICON_EQUIP_Acc_HeadDress_06","6","SubEquip","BaseRecoveryPower","330","30","BaseCriResist","450","None","0","","Item_Material_EquipGradeUp_HeadDress_05","50","96000","55"
