"Skill_C_047_01_G_LinkSkill_1","Skill_C_047_01_G_LinkSkill","1","ALL"
"Skill_C_049_01_R_AtkM_1","Skill_C_049_01_R_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_049_01_R_AtkE_1","Skill_C_049_01_R_AtkE","1","ATK_SMALL_RECTANGLE"
"Skill_C_049_01_R_LinkSkill_1","Skill_C_049_01_R_LinkSkill","1","ATK_C049_LINK"
"Skill_C_049_01_B_AtkM_1","Skill_C_049_01_B_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_049_01_B_AtkE_1","Skill_C_049_01_B_AtkE","1","ATK_SMALL_RECTANGLE"
"Skill_C_049_01_B_LinkSkill_1","Skill_C_049_01_B_LinkSkill","1","ATK_C049_LINK"
"Skill_C_051_01_B_AtkM_1","Skill_C_051_01_B_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_051_01_B_LinkSkill_1","Skill_C_051_01_B_LinkSkill","1","ALL"
"Skill_C_051_01_B_ActiveSkill_1","Skill_C_051_01_B_ActiveSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_052_01_R_LinkSkill_1","Skill_C_052_01_R_LinkSkill","1","ALL"
"Skill_C_052_01_G_LinkSkill_1","Skill_C_052_01_G_LinkSkill","1","ALL"
"Skill_C_053_01_G_AtkM_1","Skill_C_053_01_G_AtkM","1","ATK_SMALL_HALFCIRCLE"
"Skill_C_056_01_R_AtkM_1","Skill_C_056_01_R_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_056_01_R_LinkSkill_1","Skill_C_056_01_R_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_056_01_B_AtkM_1","Skill_C_056_01_B_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_056_01_B_LinkSkill_1","Skill_C_056_01_B_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_059_01_R_AtkM_1","Skill_C_059_01_R_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_059_01_R_LinkSkill_1","Skill_C_059_01_R_LinkSkill","1","ALL"
"Skill_C_059_01_D_AtkM_1","Skill_C_059_01_D_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_059_01_D_LinkSkill_1","Skill_C_059_01_D_LinkSkill","1","ALL"
"Skill_C_060_01_B_LinkSkill_1","Skill_C_060_01_B_LinkSkill","1","ALL"
"Skill_C_069_01_D_AtkM_1","Skill_C_069_01_D_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_069_01_D_LinkSkill_1","Skill_C_069_01_D_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_071_01_D_LinkSkill_1","Skill_C_071_01_D_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_073_01_G_LinkSkill_1","Skill_C_073_01_G_LinkSkill","1","ALL"
"Skill_C_073_01_G_ActiveSkill_1","Skill_C_073_01_G_ActiveSkill","1","ALL"
"Skill_C_085_01_B_AtkE_1","Skill_C_085_01_B_AtkE","1","ATK_SMALL_RECTANGLE"
"Skill_C_085_01_B_LinkSkill_1","Skill_C_085_01_B_LinkSkill","1","ATK_C085_LINK"
"Skill_C_098_01_R_AtkM_1","Skill_C_098_01_R_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_098_01_R_LinkSkill_1","Skill_C_098_01_R_LinkSkill","1","ATK_C098_LINK_1"
"Skill_C_098_01_R_LinkSkill_2","Skill_C_098_01_R_LinkSkill","2","ATK_C098_LINK_2"
"Skill_C_098_01_R_ActiveSkill_1","Skill_C_098_01_R_ActiveSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_500_01_L_AtkM_1","Skill_C_500_01_L_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_500_01_L_LinkSkill_1","Skill_C_500_01_L_LinkSkill","1","ATK_SMALL_RECTANGLE"
"Skill_C_502_01_R_AtkM_1","Skill_C_502_01_R_AtkM","1","ATK_SMALL_RECTANGLE"
"Skill_C_502_01_R_LinkSkill_1","Skill_C_502_01_R_LinkSkill","1","ALL"
"Skill_C_511_01_G_LinkSkill_1","Skill_C_511_01_G_LinkSkill","1","ALL"
"Skill_CST_001_01_G_AtkM_1","Skill_CST_001_01_G_AtkM","1","ATK_CST001_S01G_ATK_M"
"Skill_CST_001_01_G_AtkE_1","Skill_CST_001_01_G_AtkE","1","ALL"
