"RollingMenu_TotalWar_100015","TotalWar","TotalWar_Season015_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100016","TotalWar","TotalWar_Season016_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100017","TotalWar","TotalWar_Season017_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100018","TotalWar","TotalWar_Season018_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100019","TotalWar","TotalWar_Season019_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100020","TotalWar","TotalWar_Season020_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100021","TotalWar","TotalWar_Season021_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100022","TotalWar","TotalWar_Season022_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100023","TotalWar","TotalWar_Season023_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100024","TotalWar","TotalWar_Season024_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100025","TotalWar","TotalWar_Season025_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100026","TotalWar","TotalWar_Season026_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100027","TotalWar","TotalWar_Season027_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100028","TotalWar","TotalWar_Season028_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100029","TotalWar","TotalWar_Season029_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100030","TotalWar","TotalWar_Season030_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100031","TotalWar","TotalWar_Season031_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100032","TotalWar","TotalWar_Season032_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100033","TotalWar","TotalWar_Season033_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100034","TotalWar","TotalWar_Season034_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100035","TotalWar","TotalWar_Season035_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100036","TotalWar","TotalWar_Season036_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100037","TotalWar","TotalWar_Season037_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100038","TotalWar","TotalWar_Season038_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100039","TotalWar","TotalWar_Season039_Resh","TotalWar_Banner_Leshy","","Schedule_TotalWar","False"
"RollingMenu_TotalWar_100040","TotalWar","TotalWar_Season040_Zephyus","TotalWar_Banner_Zephyrus","","Schedule_TotalWar","False"
"RollingMenu_EventAdventure_MagicAcademy","EventGroup","EventGroup_EventAdventure_MessedUpMagicAcademy","EventAdventure_Banner_MessedUpMagicAcademy","EventAdventure_Icon_MessedUpMagicAcademy","Schedule_EventAdventure","True"
"RollingMenu_GuideMission_New_User","GuideMission","GuideMission_New_User","","SpecialMission_Icon_NewUser","Schedule_GuideMission","False"
"RollingMenu_GuideMission_Soldier_Growth","GuideMission","GuideMission_Soldier_Growth","","SpecialMission_Icon_Another_Growth_Mission","Schedule_GuideMission","False"
"RollingMenu_GuideMission_PracticeBook","GuideMission","GuideMission_PracticeBook","","GuideMission_Icon_PracticeBook","Schedule_GuideMission","False"
"RollingMenu_GuideMissionStackClear_2025_Hotspring","GuideMission","GuideMissionStackClear_2025_Hotspring","","MissionEvent_Icon_HotSpringCleaning","Schedule_GuideMission","False"
"RollingMenu_BattlePass_2025_Summer","BattlePass","BattlePass_2025_Summer","BattlePass_Banner_Summer01","BattlePass_Icon_Summer01","Schedule_BattlePass","False"
"RollingMenu_BattlePass_2025_Halloween","BattlePass","BattlePass_2025_Halloween","BattlePass_Banner_Halloween2025","BattlePass_Icon_Halloween2025","Schedule_BattlePass","False"
"RollingMenu_BattlePass_2025_Basic","BattlePass","BattlePass_2025_Basic","BattlePass_Banner_Basic","BattlePass_Icon_Basic","Schedule_BattlePass","False"
"RollingMenu_BattlePass_Basic","BattlePass","BattlePass_Basic","BattlePass_Banner_Basic","BattlePass_Icon_Basic","Schedule_BattlePass","False"
"RollingMenu_StepUp_A","StepUp","StepUp_A","StepUp_Banner_Basic","","Schedule_StepUp","False"
"RollingMenu_ApBoost_N001HeroGrowthBoost","EventGroup","EventGroup_EventApBoost_HeroGrowthBoost","","EventAPBoost_Icon_HeroGrowthBoost","Schedule_APBoost","False"
"RollingMenu_EventTileBreak_Halloween2025","EventGroup","EventGroup_EventTileBreak_Halloween2025","","MiniGameTileBreak_Icon_Halloween2025","Schedule_EventTileBreak","False"
"RollingMenu_EventAdventure_OceanSpa","EventGroup","EventGroup_EventAdventure_OceanSpa","EventAdventure_Banner_N002OceanSpa","EventAdventure_Icon_N002OceanSpa","Schedule_EventAdventure","True"
"RollingMenu_PracticeBook_100001","PracticeBook","PracticeBook_Season001","PracticeBook_Banner_Season","","Schedule_PracticeBook","True"
"RollingMenu_ChallengeMission_Xmas2025","EventGroup","EventGroup_EventObject_ChallengeMission_Xmas2025","","ChallengeMission_Icon_XMas2025","Schedule_ChallengeMission","False"
