phoneId	id	status
12_13	125	1
13_1	126	1
13_2	127	1
13_3	128	1
13_4	129	1
13_5	130	1
13_6	131	1
13_7	132	1
13_8	133	1
13_9	134	1
13_10	135	1
13_11	136	1
13_12	137	1
13_13	138	1
13_14	139	1
13_15	140	1
13_16	141	1
13_17	142	1
13_18	143	1
13_19	144	1
14_1	145	1
14_2	146	1
14_3	147	1
14_4	148	1
14_5	149	1
14_6	150	1
14_7	151	1
14_8	152	1
14_9	153	1
14_10	154	1
14_11	155	1
14_12	156	1
14_13	157	1
14_14	158	1
15_1	159	1
15_2	160	1
15_3	161	1
15_4	162	1
15_5	163	1
15_6	164	1
15_7	165	1
15_8	166	1
16_1	167	1
16_2	168	1
16_3	169	1
16_4	170	1
16_5	171	1
16_6	172	1
16_7	173	1
16_8	174	1
16_9	175	1
16_10	176	1
16_11	177	1
16_12	178	1
17_1	179	1
17_2	180	1
17_3	181	1
17_4	182	1
17_5	183	1
17_6	184	1
17_7	185	1
17_8	186	1
17_9	187	1
17_10	188	1
17_11	189	1
17_12	190	1
17_13	191	1
17_14	192	1
17_15	193	1
17_16	194	1
18_1	195	1
18_2	196	1
18_3	197	1
18_4	198	1
18_5	199	1
18_6	200	1
18_7	201	1
18_8	202	1
18_9	203	1
18_10	204	1
19_1	205	1
19_2	206	1
19_3	207	1
19_4	208	1
19_5	209	1
19_6	210	1
19_7	211	1
19_8	212	1
19_9	213	1
19_10	214	1
19_11	215	1
19_12	216	1
20_1	217	1
20_2	218	1
20_3	219	1
20_4	220	1
20_5	221	1
20_6	222	1
20_7	223	1
20_8	224	1
20_9	225	1
20_10	226	1
20_11	227	1
20_12	228	1
21_1	229	1
21_2	230	1
21_3	231	1
21_4	232	1
22_1	233	1
22_2	234	1
22_3	235	1
22_4	236	1
22_5	237	1
22_6	238	1
22_7	239	1
23_1	240	1
23_2	241	1
23_3	242	1
23_4	243	1
23_5	244	1
23_6	245	1
24_1	246	1
24_2	247	1
24_3	248	1
24_4	249	1
24_5	250	1
24_6	251	1
25_1	252	1
25_2	253	1
25_3	254	1
25_4	255	1
25_5	256	1
25_6	257	1
25_7	258	1
25_8	259	1
25_9	260	1
25_10	261	1
26_1	262	1
26_2	263	1
26_3	264	1
26_4	265	1
26_5	266	1
26_6	267	1
26_7	268	1
26_8	269	1
27_1	270	1
27_2	271	1
27_3	272	1
27_4	273	1
27_5	274	1
27_6	275	1
27_7	276	1
27_8	277	1
28_1	278	1
28_2	279	1
28_3	280	1
28_4	281	1
28_5	282	1
28_6	283	1
28_7	284	1
28_8	285	1
29_1	286	1
29_2	287	1
29_3	288	1
29_4	289	1
29_5	290	1
29_6	291	1
29_7	292	1
29_8	293	1
29_9	294	1
30_1	295	1
30_2	296	1
30_3	297	1
30_4	298	1
30_5	299	1
30_6	300	1
30_7	301	1
30_8	302	1
30_9	303	1
30_10	304	1
31_1	305	1
31_2	306	1
31_3	307	1
31_4	308	1
31_5	309	1
31_6	310	1
31_7	311	1
31_8	312	1
31_9	313	1
31_10	314	1
32_1	315	1
32_2	316	1
32_3	317	1
32_4	318	1
32_5	319	1
32_6	320	1
32_7	321	1
32_8	322	1
32_9	323	1
32_10	324	1
32_11	325	1
33_1	326	1
33_2	327	1
33_3	328	1
33_4	329	1
33_5	330	1
33_6	331	1
33_7	332	1
33_8	333	1
33_9	334	1
33_10	335	1
33_11	336	1
33_12	337	1
34_1	338	1
34_2	339	1
34_3	340	1
34_4	341	1
34_5	342	1
34_6	343	1
34_7	344	1
34_8	345	1
34_9	346	1
35_1	347	1
35_2	348	1
35_3	349	1
35_4	350	1
35_5	351	1
35_6	352	1
35_7	353	1
35_8	354	1
35_9	355	1
35_10	356	1
35_11	357	1
35_12	358	1
35_13	359	1
35_14	360	1
35_15	361	1
36_1	362	1
36_2	363	1
36_3	364	1
36_4	365	1
36_5	366	1
36_6	367	1
36_7	368	1
36_8	369	1
36_9	370	1
36_10	371	1
36_11	372	1
36_12	373	1
36_13	374	1
36_14	375	1
37_1	376	1
37_2	377	1
37_3	378	1
37_4	379	1
37_5	380	1
37_6	381	1
37_7	382	1
37_8	383	1
37_9	384	1
37_10	385	1
38_1	386	1
38_2	387	1
38_3	388	1
38_4	389	1
38_5	390	1
38_6	391	1
38_7	392	1
38_8	393	1
38_9	394	1
38_10	395	1
38_11	396	1
38_12	397	1
38_13	398	1
38_14	399	1
38_15	400	1
38_16	401	1
38_17	402	1
39_1	403	1
39_2	404	1
39_3	405	1
39_4	406	1
39_5	407	1
39_6	408	1
39_7	409	1
39_8	410	1
39_9	411	1
39_10	412	1
39_11	413	1
39_12	414	1
40_1	415	1
40_2	416	1
40_3	417	1
40_4	418	1
40_5	419	1
40_6	420	1
40_7	421	1
40_8	422	1
40_9	423	1
40_10	424	1
40_11	425	1
40_12	426	1
40_13	427	1
41_1	428	1
41_2	429	1
41_3	430	1
41_4	431	1
41_5	432	1
41_6	433	1
41_7	434	1
41_8	435	1
41_9	436	1
41_10	437	1
41_11	438	1
41_12	439	1
41_13	440	1
41_14	441	1
41_15	442	1
41_16	443	1
42_1	444	1
42_2	445	1
42_3	446	1
42_4	447	1
42_5	448	1
42_6	449	1
42_7	450	1
42_8	451	1
42_9	452	1
42_10	453	1
42_11	454	1
42_12	455	1
42_13	456	1
42_14	457	1
43_1	458	1
43_2	459	1
43_3	460	1
43_4	461	1
43_5	462	1
43_6	463	1
43_7	464	1
43_8	465	1
43_9	466	1
43_10	467	1
43_11	468	1
43_12	469	1
43_13	470	1
44_1	471	1
44_2	472	1
44_3	473	1
44_4	474	1
44_5	475	1
44_6	476	1
44_7	477	1
44_8	478	1
44_9	479	1
44_10	480	1
44_11	481	1
44_12	482	1
44_13	483	1
44_14	484	1
45_1	485	1
45_2	486	1
45_3	487	1
45_4	488	1
45_5	489	1
45_6	490	1
45_7	491	1
45_8	492	1
45_9	493	1
45_10	494	1
45_11	495	1
45_12	496	1
