key	ids	status
904006	90400600;90400601;90400602;90400603;90400604;90400605	1
904009	90400900;90400901;90400902;90400903;90400904;90400905	1
904010	90401000;90401001;90401002;90401003;90401004;90401005	1
904014	90401400;90401401;90401402;90401403;90401404;90401405	1
904015	90401500;90401501;90401502;90401503;90401504;90401505	1
904020	90402000;90402001;90402002;90402003;90402004;90402005	1
904022	90402200;90402201;90402202;90402203;90402204;90402205	1
904025	90402500;90402501;90402502;90402503;90402504;90402505	1
904026	90402600;90402601;90402602;90402603;90402604;90402605	1
904031	90403100;90403101;90403102;90403103;90403104;90403105	1
904033	90403300;90403301;90403302;90403303;90403304;90403305	1
904034	90403400;90403401;90403402;90403403;90403404;90403405	1
904041	90404100;90404101;90404102;90404103;90404104;90404105	1
904043	90404300;90404301;90404302;90404303;90404304;90404305	1
908002	90800200;90800201;90800202;90800203;90800204;90800205	1
115008	11500800;11500801;11500802;11500803;11500804;11500805	1
127008	12700800;12700801;12700802;12700803;12700804;12700805	1
130008	13000800;13000801;13000802;13000803;13000804;13000805	1
131008	13100800;13100801;13100802;13100803;13100804;13100805	1
117008	11700800;11700801;11700802;11700803;11700804;11700805	1
121008	12100800;12100801;12100802;12100803;12100804;12100805	1
103006	10300600;10300601;10300602;10300603;10300604;10300605	1
105004	10500400;10500401;10500402;10500403;10500404;10500405	1
106009	10600900;10600901;10600902;10600903;10600904;10600905	1
107010	10701000;10701001;10701002;10701003;10701004;10701005	1
123008	12300800;12300801;12300802;12300803;12300804;12300805	1
125008	12500800;12500801;12500802;12500803;12500804;12500805	1
137008	13700800;13700801;13700802;13700803;13700804;13700805	1
116001	11600100;11600101;11600102;11600103;11600104;11600105	1
140008	14000800;14000801;14000802;14000803;14000804;14000805	1
129001	12900100;12900101;12900102;12900103;12900104;12900105	1
129008	12900800;12900801;12900802;12900803;12900804;12900805	1
109002	10900200;10900201;10900202;10900203;10900204;10900205	1
113002	11300200;11300201;11300202;11300203;11300204;11300205	1
114002	11400200;11400201;11400202;11400203;11400204;11400205	1
138001	13800100;13800101;13800102;13800103;13800104;13800105	1
138008	13800800;13800801;13800802;13800803;13800804;13800805	1
135008	13500800;13500801;13500802;13500803;13500804;13500805	1
802008	80200800;80200801;80200802;80200803;80200804;80200805	1
803008	80300800;80300801;80300802;80300803;80300804;80300805	1
801008	80100800;80100801;80100802;80100803;80100804;80100805	1
127001	12700100;12700101;12700102;12700103;12700104;12700105	1
136008	13600800;13600801;13600802;13600803;13600804;13600805	1
104016	10401600;10401601;10401602;10401603;10401604;10401605	1
103009	10300900;10300901;10300902;10300903;10300904;10300905	1
102012	10201200;10201201;10201202;10201203;10201204;10201205	1
101018	10101800;10101801;10101802;10101803;10101804;10101805	1
144001	14400100;14400101;14400102;14400103;14400104;14400105	1
144008	14400800;14400801;14400802;14400803;14400804;14400805	1
804008	80400800;80400801;80400802;80400803;80400804;80400805	1
805008	80500800;80500801;80500802;80500803;80500804;80500805	1
806008	80600800;80600801;80600802;80600803;80600804;80600805	1
141008	14100800;14100801;14100802;14100803;14100804;14100805	1
129002	12900200;12900201;12900202;12900203;12900204;12900205	1
120008	12000800;12000801;12000802;12000803;12000804;12000805	1
119008	11900800;11900801;11900802;11900803;11900804;11900805	1
133008	13300800;13300801;13300802;13300803;13300804;13300805	1
104007	10400700;10400701;10400702;10400703;10400704;10400705	1
103003	10300300;10300301;10300302;10300303;10300304;10300305	1
103017	10301700;10301701;10301702;10301703;10301704;10301705	1
102018	10201800;10201801;10201802;10201803;10201804;10201805	1
101012	10101200;10101201;10101202;10101203;10101204;10101205	1
104009	10400900;10400901;10400902;10400903;10400904;10400905	1
139008	13900800;13900801;13900802;13900803;13900804;13900805	1
149008	14900800;14900801;14900802;14900803;14900804;14900805	1
143008	14300800;14300801;14300802;14300803;14300804;14300805	1
122008	12200800;12200801;12200802;12200803;12200804;12200805	1
152008	15200800;15200801;15200802;15200803;15200804;15200805	1
135001	13500100;13500101;13500102;13500103;13500104;13500105	1
104013	10401300;10401301;10401302;10401303;10401304;10401305	1
106011	10601100;10601101;10601102;10601103;10601104;10601105	1
153008	15300800;15300801;15300802;15300803;15300804;15300805	1
151008	15100800;15100801;15100802;15100803;15100804;15100805	1
150008	15000800;15000801;15000802;15000803;15000804;15000805	1
148008	14800800;14800801;14800802;14800803;14800804;14800805	1
154008	15400800;15400801;15400802;15400803;15400804;15400805	1
803001	80300100;80300101;80300102;80300103;80300104;80300105	1
146008	14600800;14600801;14600802;14600803;14600804;14600805	1
126008	12600800;12600801;12600802;12600803;12600804;12600805	1
103012	10301200;10301201;10301202;10301203;10301204;10301205	1
147008	14700800;14700801;14700802;14700803;14700804;14700805	1
159008	15900800;15900801;15900802;15900803;15900804;15900805	1
128008	12800801;12800802;12800803;12800804;12800805;12800806	1
131001	13100101;13100102;13100103;13100104;13100105;13100106	1
160008	16000801;16000802;16000803;16000804;16000805;16000806	1
161008	16100801;16100802;16100803;16100804;16100805;16100806	1
102005	10200501;10200502;10200503;10200504;10200505;10200506	1
156008	15600801;15600802;15600803;15600804;15600805;15600806	1
157008	15700801;15700802;15700803;15700804;15700805;15700806	1
158008	15800801;15800802;15800803;15800804;15800805;15800806	1
163008	16300801;16300802;16300803;16300804;16300805;16300806	1
162008	16200801;16200802;16200803;16200804;16200805;16200806	1
101002	10100201;10100202;10100203;10100204;10100205;10100206	1
132008	13200801;13200802;13200803;13200804;13200805;13200806	1
164008	16400801;16400802;16400803;16400804;16400805;16400806	1
155008	15500801;15500802;15500803;15500804;15500805;15500806	1
145008	14500801;14500802;14500803;14500804;14500805;14500806	1
103005	10300501;10300502;10300503;10300504;10300505;10300506	1
165008	16500801;16500802;16500803;16500804;16500805;16500806	1
135002	13500201;13500202;13500203;13500204;13500205;13500206	1
144002	14400201;14400202;14400203;14400204;14400205;14400206	1
166008	16600801;16600802;16600803;16600804;16600805;16600806	1
103010	10301001;10301002;10301003;10301004;10301005;10301006	1
167008	16700801;16700802;16700803;16700804;16700805;16700806	1
102017	10201701;10201702;10201703;10201704;10201705;10201706	1
104004	10400401;10400402;10400403;10400404;10400405;10400406	1
170008	17000801;17000802;17000803;17000804;17000805;17000806	1
102013	10201301;10201302;10201303;10201304;10201305;10201306	1
104002	10400201;10400202;10400203;10400204;10400205;10400206	1
169008	16900801;16900802;16900803;16900804;16900805;16900806	1
103011	10301101;10301102;10301103;10301104;10301105;10301106	1
171008	17100801;17100802;17100803;17100804;17100805;17100806	1
106005	10600501;10600502;10600503;10600504;10600505;10600506	1
172008	17200801;17200802;17200803;17200804;17200805;17200806	1
173008	17300801;17300802;17300803;17300804;17300805;17300806	1
102010	10201001;10201002;10201003;10201004;10201005;10201006	1
